datetime,"557091, 4867265",total,error
2018-01-01,378.01293495054927,378.01293495054927,
2018-01-02,377.9678937739287,377.9678937739287,
2018-01-03,377.9236994610783,377.9236994610783,
2018-01-04,377.8778099314708,377.8778099314708,
2018-01-05,377.83244467716224,377.83244467716224,
2018-01-06,377.7903062815968,377.7903062815968,
2018-01-07,377.74515693224697,377.74515693224697,
2018-01-08,377.69856191778496,377.69856191778496,
2018-01-09,377.6572618143809,377.6572618143809,
2018-01-10,377.61560561991905,377.61560561991905,
2018-01-11,377.5596604391926,377.5596604391926,
2018-01-12,383.02690578926746,383.02690578926746,
2018-01-13,378.31276039118137,378.31276039118137,
2018-01-14,377.88781642173313,377.88781642173313,
2018-01-15,377.690160988437,377.690160988437,
2018-01-16,377.53062802066717,377.53062802066717,
2018-01-17,377.4577332357984,377.4577332357984,
2018-01-18,377.4012733739363,377.4012733739363,-0.4836706260637129
2018-01-19,378.2723756986396,378.2723756986396,0.3965756986395945
2018-01-20,378.39243787637037,378.39243787637037,0.5257818763703881
2018-01-21,377.8616307218871,377.8616307218871,0.0010707218870606994
2018-01-22,377.5685284783062,377.5685284783062,-0.3834715216938207
2018-01-23,393.80008745020206,393.80008745020206,15.698735450202037
2018-01-24,383.8816688918919,383.8816688918919,5.8809008918918835
2018-01-25,381.8446380627941,381.8446380627941,3.9170220627941035
2018-01-26,380.9967629137255,380.9967629137255,3.060002913725498
2018-01-27,380.70428190309445,380.70428190309445,2.46576990309444
2018-01-28,379.78099507617236,379.78099507617236,1.4022750761723728
2018-01-29,379.68289831430224,379.68289831430224,1.4047623143022179
2018-01-30,379.4152840523925,379.4152840523925,1.2804040523924982
2018-01-31,379.34401139822177,379.34401139822177,1.3188593982217753
2018-02-01,379.103907037043,379.103907037043,1.1366670370429688
2018-02-02,378.6306026038586,378.6306026038586,0.7060346038585976
2018-02-03,378.5532631177117,378.5532631177117,0.6683191177116896
2018-02-04,378.3015015494923,378.3015015494923,0.4500855494923144
2018-02-05,378.23788460659534,378.23788460659534,0.40475660659535606
2018-02-06,378.18193821673833,378.18193821673833,0.3640502167383488
2018-02-07,378.101625653287,378.101625653287,0.29592965328697574
2018-02-08,377.9749938255973,377.9749938255973,0.18453782559731735
2018-02-09,377.9248203057316,377.9248203057316,0.1465563057316217
