id,y,x,type
0,4869420.0,557959.0,inlet
1,4869426.819702188,557952.8740583332,junction
2,4869450.512431647,557927.9699198059,junction
3,4869472.953345977,557905.2211441775,junction
4,4869479.042580253,557897.1635158259,junction
5,4869492.109260284,557880.5628946845,junction
6,4869502.964487024,557866.8024216134,junction
7,4869512.107913974,557854.9966131247,junction
8,4869528.445364446,557833.9443578507,junction
9,4869534.323452949,557826.8338821861,junction
10,4869548.764422172,557805.6376118355,junction
11,4869566.115920529,557774.9483990376,junction
12,4869578.098090734,557753.1483520361,junction
13,4869597.838528761,557727.3784259437,junction
14,4869606.0,557714.0,outfall
15,4869122.0,558028.0,inlet
16,4869126.688702892,558024.1143896704,junction
17,4869151.516892876,558003.6732437776,junction
18,4869175.682532215,557983.7551255329,junction
19,4869189.936710839,557972.8981023417,junction
20,4869198.51653309,557971.356914201,junction
21,4869244.580199394,557969.4312796125,junction
22,4869271.581742853,557951.8670667383,junction
23,4869282.758470509,557940.3048088406,junction
24,4869296.5831991695,557928.5260383222,junction
25,4869307.8566069715,557916.0369292776,junction
26,4869318.251653101,557892.3961081781,junction
27,4869330.174047433,557885.0976242425,junction
28,4869337.881847297,557880.9648739973,junction
29,4869363.64553166,557862.304666199,junction
30,4869375.56339208,557853.7348494187,junction
31,4869400.3768173475,557835.6525069873,junction
32,4869411.013297529,557828.1452758464,junction
33,4869429.17190278,557815.1204060827,junction
34,4869446.406519018,557801.8644106319,junction
35,4869450.966836574,557799.3857526793,junction
36,4869479.785619242,557779.2880457746,junction
37,4869501.201812124,557764.3339035732,junction
38,4869516.8771027075,557753.3392326591,junction
39,4869527.816601895,557748.3689347395,junction
40,4869557.032200424,557731.8577468657,junction
41,4869097.0,558106.0,inlet
42,4869102.284908438,558101.4388153078,junction
43,4869124.646111205,558077.7499429431,junction
44,4869140.125026755,558053.1920872108,junction
45,4869150.1490415335,558039.6731327785,junction
46,4869155.988894985,558030.4657510701,junction
47,4869264.36065127,557964.3712741049,junction
48,4869004.0,557989.0,inlet
49,4869029.822993562,557985.3199615126,junction
50,4869052.52330454,557981.870427979,junction
51,4869075.477158841,557978.8012094307,junction
52,4869098.695184641,557976.1282481306,junction
53,4869146.033170541,557972.1352269814,junction
54,4869170.246320901,557970.9549525222,junction
55,4868964.0,558630.0,inlet
56,4868977.983323554,558610.6948336674,junction
57,4868984.871582186,558603.7377811308,junction
58,4868994.991834687,558580.6776903361,junction
59,4869000.292015201,558571.7918158453,junction
60,4869012.575080985,558550.1057188454,junction
61,4869023.647961564,558531.1217149448,junction
62,4869042.401265532,558504.3529840208,junction
63,4869050.845608325,558496.0220400662,junction
64,4869065.593718117,558477.5252972279,junction
65,4869081.2967681885,558462.9792556987,junction
