id,y,x,type
0,4868872.0,558092.0,inlet
1,4868881.895299144,558087.7242374592,junction
2,4868899.075756625,558081.8692215991,junction
3,4868933.188722035,558069.0336872637,junction
4,4868955.410141287,558061.6136827699,junction
5,4868976.048754937,558054.7735544157,junction
6,4868999.41937073,558047.408566349,junction
7,4869025.996349243,558038.0251332193,junction
8,4869052.450290038,558029.984062794,junction
9,4869075.322028015,558023.6746048802,junction
10,4869098.702570504,558017.4801378634,junction
11,4869131.012976726,558009.275443043,junction
12,4869146.470515792,558005.5892855946,junction
13,4869166.190595782,558004.1034345278,junction
14,4869173.625706602,558003.3060860934,junction
15,4869216.067489902,557999.368883132,junction
16,4869237.381011282,557997.8023036661,junction
17,4869258.463142564,557995.6452537456,junction
18,4869278.66976598,557971.2121185303,junction
19,4869297.360025189,557954.41910111,junction
20,4869300.896623279,557952.1385288183,junction
21,4869324.796328131,557930.124522688,junction
22,4869350.775178941,557906.0990379038,junction
23,4869376.527038658,557881.6838782504,junction
24,4869403.581863274,557856.0099473952,junction
25,4869423.976255762,557837.5447466776,junction
26,4869430.723948141,557831.5149575606,junction
27,4869453.942073956,557810.7533400111,junction
28,4869459.427391367,557805.7927767262,junction
29,4869474.686310281,557788.2504523657,junction
30,4869489.225286469,557780.8551764783,junction
31,4869499.972718213,557768.6809452968,junction
32,4869511.532197968,557753.8689329624,junction
33,4869525.496216097,557737.7463036705,junction
34,4869531.954082531,557728.724334599,junction
35,4869553.0,557689.0,outfall
36,4867302.0,558133.0,inlet
37,4867306.337167324,558129.232925896,junction
38,4867327.323396796,558098.8856671877,junction
39,4867348.591694387,558068.4638839862,junction
40,4867375.646680783,558052.5036781314,junction
41,4867392.501876638,558031.7505461503,junction
42,4867403.016288445,558028.2294752599,junction
43,4867419.884829257,558001.7001549971,junction
44,4867432.729253314,557990.701811698,junction
45,4867457.091348678,557979.1624183442,junction
46,4867479.718847013,557957.3594409092,junction
47,4867482.996852932,557932.0828038362,junction
48,4867491.592918506,557913.901547914,junction
49,4867502.866696525,557906.3200364274,junction
50,4867523.103409933,557909.5326806715,junction
51,4867528.4246355975,557908.09094619,junction
52,4867560.555220426,557906.3668459808,junction
53,4867574.774575517,557905.0427618804,junction
54,4867601.151323354,557898.5288565161,junction
55,4867624.045682049,557890.0656879927,junction
56,4867648.393759036,557881.5669228806,junction
57,4867680.428384756,557872.5093488655,junction
58,4867699.003149097,557866.7440175232,junction
59,4867720.642400322,557856.2108255781,junction
60,4867726.6189005,557852.0544971264,junction
61,4867755.244020619,557841.6768476507,junction
62,4867775.735580438,557832.8505161955,junction
63,4867786.906378919,557829.2379382496,junction
64,4867804.015757263,557824.5041789694,junction
65,4867827.988657557,557817.420771487,junction
66,4867849.239844932,557812.6038732555,junction
67,4867875.086183598,557808.7044868607,junction
68,4867881.542694183,557804.6630651641,junction
69,4867902.108050946,557801.2440255415,junction
70,4867925.03592526,557799.3656818494,junction
71,4867955.735558629,557797.5108733424,junction
72,4867978.60215575,557796.7135513818,junction
73,4868006.1239030175,557795.1389417484,junction
74,4868032.51568477,557795.0713927228,junction
75,4868060.541655641,557794.7749517944,junction
76,4868081.176439028,557794.9804545748,junction
77,4868098.648446204,557790.7453693128,junction
78,4868128.776384406,557785.355818584,junction
79,4868149.395986818,557782.7321229002,junction
80,4868155.240925967,557781.6691423833,junction
81,4868174.826944065,557779.4897087055,junction
82,4868206.214574198,557775.9401330814,junction
83,4868229.78056923,557772.7077176189,junction
84,4868251.231994436,557770.0352322161,junction
85,4868273.748286568,557767.2318521339,junction
86,4868298.467276439,557764.5112503783,junction
87,4868325.09764336,557762.3222485655,junction
88,4868353.816571113,557759.9647952518,junction
89,4868378.867216557,557757.6205765721,junction
90,4868396.181551821,557756.2649668169,junction
91,4868403.716179269,557755.5205577661,junction
92,4868436.2624966055,557753.8286815569,junction
93,4868451.982941845,557752.2910437622,junction
94,4868475.933110443,557750.5899155374,junction
95,4868511.965585759,557748.3857758234,junction
96,4868526.43427619,557747.7274090147,junction
97,4868552.40713545,557747.3306722286,junction
98,4868578.94930834,557745.9204489271,junction
99,4868605.784445825,557745.5395083267,junction
100,4868627.06971375,557746.32355761,junction
101,4868652.727205322,557746.9590175913,junction
102,4868677.532049499,557749.36687902,junction
103,4868704.014364006,557750.5864696865,junction
104,4868726.625789375,557751.7599906427,junction
105,4868752.386571979,557753.988786387,junction
106,4868777.783048239,557756.4218301319,junction
107,4868793.8293216815,557757.4978194904,junction
108,4868802.298468506,557758.1340210144,junction
109,4868826.987353539,557759.5548591559,junction
110,4868865.225788934,557758.9137762227,junction
111,4868876.283147826,557759.883159458,junction
112,4868901.297195967,557761.5292366209,junction
113,4868938.725053795,557763.1944754294,junction
114,4868948.451777531,557763.9921820782,junction
115,4868993.924278199,557764.9955730905,junction
116,4869008.9198209075,557763.0017839865,junction
117,4869030.162250471,557760.662592419,junction
118,4869052.117211646,557758.4588874215,junction
119,4869075.088597764,557756.2224860708,junction
120,4869098.439009131,557754.1821941716,junction
121,4869130.688105636,557751.3620089369,junction
122,4869154.4862119,557749.4641691697,junction
123,4869178.148004985,557747.8866275739,junction
124,4869201.759185767,557746.3195175801,junction
125,4869225.223442953,557744.8539445319,junction
126,4869249.431636901,557743.8459602764,junction
127,4869296.170811702,557743.3241812495,junction
128,4869320.694620481,557743.0275869633,junction
129,4869340.843336425,557738.8112560774,junction
130,4869354.5004838975,557733.2257364714,junction
131,4869368.575784768,557726.2713788997,junction
132,4869375.524456275,557724.9886181161,junction
133,4869420.540427805,557720.4032678247,junction
134,4869444.820067834,557720.0646394778,junction
135,4869467.4523802,557717.7294421734,junction
136,4869485.978944907,557713.5469208466,junction
137,4869499.090165355,557707.8124422588,junction
138,4869519.216570883,557702.7239872906,junction
139,4869537.306862991,557701.3162631417,junction
140,4867297.0,558287.0,inlet
141,4867307.60150172,558286.1935020892,junction
142,4867329.440807368,558284.7466822208,junction
143,4867353.518359596,558283.363010564,junction
144,4867377.636773701,558282.0406317207,junction
145,4867401.792890517,558280.7748069455,junction
146,4867425.97873984,558279.5535809294,junction
147,4867450.17465665,558278.3474561448,junction
148,4867474.334319888,558277.0869510017,junction
149,4867513.83038666,558271.4781600272,junction
150,4867536.940514295,558270.1508603736,junction
151,4867561.2640002575,558269.6765005679,junction
152,4867586.0303783035,558269.5129299548,junction
153,4867610.950733647,558269.4567532289,junction
154,4867640.113470846,558265.3165421261,junction
155,4867652.668980222,558257.0730833777,junction
156,4867673.445128623,558250.7848803556,junction
157,4867718.536244617,558244.6142924863,junction
158,4867736.535605322,558239.6739842237,junction
159,4867759.04497668,558234.3552220154,junction
160,4867781.601477983,558228.2247148979,junction
161,4867804.503135513,558222.500757563,junction
162,4867829.103330768,558216.6550617535,junction
163,4867857.822396157,558210.5343392509,junction
164,4867875.845518537,558206.3840785862,junction
165,4867911.222993816,558197.5083597217,junction
166,4867929.840775491,558191.6710649023,junction
167,4867952.265450872,558184.3467756625,junction
168,4867963.181198341,558180.9281339762,junction
169,4867974.371285487,558177.1184992212,junction
170,4868005.072452846,558167.1123597374,junction
171,4868027.315127838,558159.5335478977,junction
172,4868041.549377885,558154.7234187882,junction
173,4868049.380847225,558151.836759319,junction
174,4868080.190603596,558141.1740003696,junction
175,4868102.285333004,558133.3203796685,junction
176,4868110.424678132,558130.634396425,junction
177,4868124.14696051,558125.391427553,junction
178,4868155.150620925,558114.766575663,junction
179,4868177.126105042,558107.1643965207,junction
180,4868184.778492516,558104.0525984737,junction
181,4868199.16460126,558099.5512696069,junction
182,4868225.18912918,558093.4787766541,junction
183,4868252.2113628965,558088.7112284113,junction
184,4868276.086035338,558084.939677566,junction
185,4868300.009938629,558081.1649491519,junction
186,4868325.088916945,558077.7145712242,junction
187,4868348.783177323,558074.095178139,junction
188,4868386.92856496,558069.5382009579,junction
189,4868412.02771404,558066.7179092754,junction
190,4868440.133728188,558063.3885245135,junction
191,4868455.822754953,558058.1833578033,junction
192,4868464.480650313,558055.2023862132,junction
193,4868474.108008976,558050.848798279,junction
194,4868504.161263238,558040.6948628211,junction
195,4868528.340276362,558032.0819557325,junction
196,4868539.015349757,558030.1468842725,junction
197,4868550.246588343,558026.2793266296,junction
198,4868581.520168214,558014.2042443004,junction
199,4868601.309979733,558007.5319910487,junction
200,4868615.744715565,558005.367195335,junction
201,4868631.758782911,557998.9295096709,junction
202,4868648.706267649,557991.8014803082,junction
203,4868673.997478333,557982.5017474379,junction
204,4868682.454722643,557979.4820515127,junction
205,4868704.955121994,557971.3841479312,junction
206,4868727.864175182,557963.1164450466,junction
207,4868744.5123933405,557956.2215464651,junction
208,4868750.406836714,557954.6657277498,junction
209,4868776.430724787,557944.4498534871,junction
210,4868805.574848455,557932.9798941623,junction
211,4868813.463462595,557929.7603239291,junction
212,4868826.8229279155,557924.4705014647,junction
213,4868853.738702605,557912.9523054553,junction
214,4868873.1007559495,557904.212330093,junction
215,4868879.542886013,557901.5532552869,junction
216,4868898.425062749,557892.8955034772,junction
217,4868926.597820996,557881.5033764159,junction
218,4868956.539391829,557869.4034959669,junction
219,4868978.641500614,557862.0394357609,junction
220,4868996.448649186,557854.9760548156,junction
221,4869005.682009131,557852.5633706936,junction
222,4869023.912381343,557846.4414097265,junction
223,4869054.403037182,557835.0055468061,junction
224,4869071.541173916,557829.125048001,junction
225,4869077.141901361,557826.8990987474,junction
226,4869099.57247445,557819.1251056619,junction
227,4869123.381890933,557811.1453997092,junction
228,4869137.318826184,557805.4117052025,junction
229,4869155.4414371755,557799.1294722011,junction
230,4869174.351754459,557792.5697461555,junction
231,4869202.246173236,557782.1178471711,junction
232,4869211.968412987,557778.5334227252,junction
233,4869229.82809126,557771.7362323308,junction
234,4869256.642525656,557764.0772948823,junction
235,4869279.104087138,557757.5034349216,junction
236,4867432.0,558782.0,inlet
237,4867457.797510098,558788.5772313344,junction
238,4867488.12049326,558791.427759319,junction
239,4867501.776809755,558792.3120625645,junction
240,4867536.100380052,558788.3037781523,junction
241,4867547.61736029,558774.4552639117,junction
242,4867570.9434135575,558772.0331948138,junction
243,4867593.399860258,558769.2696235118,junction
244,4867609.135150685,558764.9718345148,junction
245,4867631.114392985,558763.4050764417,junction
246,4867660.891262333,558762.9512228809,junction
247,4867685.88072272,558757.751212108,junction
248,4867711.006255626,558756.3815901368,junction
249,4867726.140845315,558755.1733378596,junction
250,4867760.953926444,558753.9647880145,junction
251,4867774.698918094,558752.8534594808,junction
252,4867810.911246468,558751.7269461416,junction
253,4867845.192699763,558749.9446742671,junction
254,4867870.769094945,558746.7391135868,junction
255,4867895.179964668,558745.3453967626,junction
256,4867936.056264824,558745.0239001821,junction
257,4867961.056264824,558744.9331815608,junction
258,4867981.56636476,558738.6726501031,junction
259,4868002.786764416,558732.0277809699,junction
260,4868013.954550998,558728.6391389156,junction
261,4868024.501483864,558725.2298039208,junction
262,4868059.542581054,558714.1022920336,junction
263,4868076.260566977,558702.5190808267,junction
264,4868104.698904364,558680.553949111,junction
265,4868123.688172124,558674.6429577164,junction
266,4868156.366542544,558661.4006684395,junction
267,4868163.884297644,558656.590013264,junction
268,4868174.551156302,558649.5168185757,junction
269,4868198.9926467845,558632.9174772502,junction
270,4868203.074908802,558630.6960543531,junction
271,4868225.348943773,558615.5807439332,junction
272,4868245.091124954,558604.5093093786,junction
273,4868252.561446426,558600.1391500391,junction
274,4868277.15877197,558586.0966475744,junction
275,4868292.771079935,558577.7042052641,junction
276,4868301.936648675,558574.6552597651,junction
277,4868324.512272201,558561.1626100662,junction
278,4868343.828684413,558552.121972191,junction
279,4868353.777487278,558546.2799586409,junction
280,4868379.164786256,558533.2922226146,junction
281,4868385.0930679515,558527.1648800398,junction
282,4868401.632294613,558520.6949655899,junction
283,4868427.355297797,558505.7266346215,junction
284,4868450.804903705,558492.6880999404,junction
285,4868470.207586003,558480.1552908042,junction
286,4868478.320503803,558474.2349994399,junction
287,4868502.518750453,558459.160499585,junction
288,4868506.730711946,558455.5831472013,junction
289,4868527.10069981,558443.8101812298,junction
290,4868553.262143573,558427.782600219,junction
291,4868575.566934512,558416.2500750493,junction
292,4868601.505221098,558407.6839308302,junction
293,4868619.71571156,558405.9046341958,junction
294,4868640.172368194,558403.7958253445,junction
295,4868660.992646276,558401.7209079643,junction
296,4868682.244097223,558399.8901707879,junction
297,4868702.783419714,558396.7024906876,junction
298,4868726.499261654,558388.2097906126,junction
299,4868749.340483003,558381.1989285569,junction
300,4868774.032994397,558372.2945657007,junction
301,4868804.024878887,558363.9242940599,junction
302,4868825.651735047,558355.4795014071,junction
303,4868860.075814964,558348.9612332506,junction
304,4868883.101626791,558342.8580442151,junction
305,4868909.219484919,558335.0491684887,junction
306,4868939.385935092,558330.2540620555,junction
307,4868961.873516923,558328.2859074619,junction
308,4868982.975816897,558325.9510289988,junction
309,4868998.593936618,558317.162575609,junction
310,4869005.317156205,558304.4641028432,junction
311,4869027.954194947,558276.7309368745,junction
312,4869045.174404917,558256.8827413183,junction
313,4869051.06596382,558249.9378642769,junction
314,4869068.46327753,558229.9040719371,junction
315,4869076.166701184,558224.1475383678,junction
316,4869091.868157059,558206.2138665611,junction
317,4869101.4431032855,558201.6575953994,junction
318,4869135.252741579,558182.0129845018,junction
319,4869149.541259978,558174.2328995623,junction
320,4869158.8687583385,558154.7723440051,junction
321,4869175.358164662,558127.4628093812,junction
322,4869192.798608981,558102.8104819106,junction
323,4869199.944547916,558092.5896479103,junction
324,4869208.651928411,558081.7783225817,junction
325,4869224.225533518,558064.1060559497,junction
326,4869237.538981056,558056.8620944999,junction
327,4869250.973824498,558055.4353687403,junction
328,4869277.465281136,558048.3838223926,junction
329,4869313.923361055,558037.307932878,junction
330,4869318.770670602,558018.0774984015,junction
331,4869329.887971354,558008.1852433996,junction
332,4869336.129141682,558002.3682265099,junction
333,4869352.333358786,557985.0855880145,junction
334,4869355.881751989,557981.2316643593,junction
335,4869379.94151968,557955.4875236974,junction
336,4869402.025668613,557929.5861372595,junction
337,4869426.237331531,557900.1267115914,junction
338,4869441.410029483,557881.342211981,junction
339,4869456.500310383,557863.077362474,junction
340,4869463.381109258,557856.5913356154,junction
341,4869480.319458596,557837.2303218646,junction
342,4869485.933874969,557829.8528034895,junction
343,4869504.476697804,557803.6915760966,junction
344,4869523.78343485,557764.8671048591,junction
345,4869549.391725199,557715.1498121424,junction
346,4868123.0,560306.0,inlet
347,4868129.303281277,560303.456228003,junction
348,4868159.463670973,560290.900494366,junction
349,4868176.5148753105,560283.9960844405,junction
350,4868184.623346973,560280.04102381,junction
351,4868205.780109406,560271.150274296,junction
352,4868230.601759585,560259.8699184655,junction
353,4868239.2782701515,560255.9048913993,junction
354,4868254.784595927,560242.4290028211,junction
355,4868264.806767346,560228.6654548099,junction
356,4868273.84859736,560223.8008490704,junction
357,4868289.170796928,560205.1983856409,junction
358,4868307.087143541,560188.5731889489,junction
359,4868315.592976408,560181.0728315943,junction
360,4868323.894068877,560173.3813376161,junction
361,4868348.403908883,560150.0303463987,junction
362,4868372.875343359,560125.6065087673,junction
363,4868383.960390974,560116.8182069008,junction
364,4868394.223786075,560101.2183338259,junction
365,4868399.803926618,560096.5188250025,junction
366,4868430.299598211,560084.3662581466,junction
367,4868438.935678143,560079.6930000036,junction
368,4868470.985888822,560070.1766251128,junction
369,4868494.737767868,560069.3953306106,junction
370,4868515.3599723615,560065.2663022529,junction
371,4868526.23447986,560055.7308043024,junction
372,4868551.37262081,560034.4866354617,junction
373,4868559.1330636265,560027.9459821236,junction
374,4868573.622899234,560015.9903092008,junction
375,4868587.8588578785,560000.0249991503,junction
376,4868596.376604495,559979.6829885053,junction
377,4868599.500926758,559975.4888140678,junction
378,4868620.748915033,559948.7071400766,junction
379,4868626.895027978,559941.6871399395,junction
380,4868641.849485884,559924.6505300279,junction
381,4868649.67063581,559914.3451559553,junction
382,4868660.0467490265,559900.2317805584,junction
383,4868672.137304097,559880.1682785223,junction
384,4868675.437218208,559878.3391212833,junction
385,4868682.089799087,559853.8973777595,junction
386,4868696.411444647,559825.4229359026,junction
387,4868706.625198912,559814.9839410578,junction
388,4868714.547137732,559806.7994299476,junction
389,4868730.619267579,559788.7037654348,junction
390,4868741.392306042,559774.5050884478,junction
391,4868750.342208017,559758.7809221551,junction
392,4868756.526453346,559739.6678662365,junction
393,4868765.202560252,559714.507789583,junction
394,4868784.88541666,559702.4602429066,junction
395,4868804.5662870165,559683.0419218527,junction
396,4868816.917800017,559674.045650931,junction
397,4868837.791804439,559667.0445985132,junction
398,4868866.810144249,559660.7192849859,junction
399,4868886.251633548,559658.1451997916,junction
400,4868901.736935487,559648.8379152204,junction
401,4868919.64787076,559622.7568107848,junction
402,4868925.557508191,559615.6499198406,junction
403,4868933.070078434,559605.715521275,junction
404,4868948.7657305505,559587.5824525177,junction
405,4868953.001632134,559581.3322497088,junction
406,4868972.784692551,559551.3907240609,junction
407,4868976.73411723,559543.0936198079,junction
408,4868982.040775301,559530.987564212,junction
409,4869001.706357814,559510.4493468539,junction
410,4869010.317906566,559504.6079682598,junction
411,4869013.877108073,559470.4128433436,junction
412,4869018.225491995,559442.3108571655,junction
413,4869020.691103911,559421.4675380803,junction
414,4869023.238704554,559400.600093815,junction
415,4869030.089035168,559382.7782690765,junction
416,4869039.1861889195,559365.1659578801,junction
417,4869047.290312993,559347.176008496,junction
418,4869051.428674166,559334.051864309,junction
419,4869055.145796629,559325.240453305,junction
420,4869056.976264399,559294.3253809892,junction
421,4869068.659290889,559274.5404986173,junction
422,4869075.123310036,559253.9016134609,junction
423,4869090.4406243395,559221.3836988976,junction
424,4869101.001544655,559212.2246808606,junction
425,4869108.046534427,559200.4453664974,junction
426,4869119.882087344,559179.195542694,junction
427,4869125.769462026,559153.5447586341,junction
428,4869131.935138303,559108.3757896823,junction
429,4869132.885878331,559084.2326373099,junction
430,4869130.664822372,559063.9012038279,junction
431,4869125.859433758,559044.2313378631,junction
432,4869120.395982057,559029.5245423876,junction
433,4869125.832544067,558997.9808115443,junction
434,4869130.029885743,558966.7208988222,junction
435,4869135.036045318,558951.297634001,junction
436,4869150.018242579,558931.5935405563,junction
437,4869170.167483983,558901.9484821754,junction
438,4869174.439183731,558895.51093934,junction
439,4869183.076671067,558881.5818007067,junction
440,4869201.46725229,558855.745641163,junction
441,4869216.489554765,558827.8618114628,junction
442,4869224.612942585,558809.758054398,junction
443,4869228.173424119,558803.1387315727,junction
444,4869239.952369875,558773.2199462506,junction
445,4869250.271771126,558750.3494317154,junction
446,4869258.93079146,558728.607728707,junction
447,4869269.969312219,558698.77414776,junction
448,4869277.188575889,558677.4014723074,junction
449,4869288.058096581,558645.6076326318,junction
450,4869293.049327428,558625.2450729855,junction
451,4869295.401064158,558602.9931750775,junction
452,4869297.02618552,558567.923947429,junction
453,4869299.912827608,558555.1155867052,junction
454,4869302.539666545,558518.0562881358,junction
455,4869305.509487119,558484.2476239152,junction
456,4869307.1923954915,558459.0059014589,junction
457,4869307.829409319,558434.7435082239,junction
458,4869308.822157615,558410.2959168466,junction
459,4869311.708936835,558387.6556450936,junction
460,4869317.5423530005,558370.9000843285,junction
461,4869324.27492088,558353.5503341563,junction
462,4869333.83897774,558323.680911007,junction
463,4869340.737620598,558304.8474360808,junction
464,4869348.077276394,558276.9103879358,junction
465,4869350.537122256,558263.5726982902,junction
466,4869352.324924645,558254.91541324,junction
467,4869357.127879773,558208.6768001068,junction
468,4869359.9201126695,558186.0654695041,junction
469,4869365.354879747,558169.8927312702,junction
470,4869372.971343179,558148.0340383286,junction
471,4869375.203896363,558142.5602117652,junction
472,4869376.304254854,558123.4563953439,junction
473,4869381.887827358,558105.4949829148,junction
474,4869393.016171137,558074.2910517708,junction
475,4869399.4645329965,558064.4938073815,junction
476,4869405.906231744,558055.1669206629,junction
477,4869417.831775723,558026.7783375945,junction
478,4869425.231797664,558004.2228115975,junction
