id,y,x,type
0,4868123.0,560306.0,inlet
1,4868128.581783727,560302.84332283,junction
2,4868148.876562181,560288.5678910434,junction
3,4868165.39755043,560276.8594567712,junction
4,4868175.899467255,560266.3939315557,junction
5,4868185.26373295,560255.5514942791,junction
6,4868199.688143012,560242.6113459284,junction
7,4868213.316572963,560225.2811117445,junction
8,4868230.3775577685,560203.9664829737,junction
9,4868248.213649806,560181.0268915329,junction
10,4868251.979379671,560175.9344657664,junction
11,4868268.665854865,560154.3547764192,junction
12,4868276.764473339,560144.7656567871,junction
13,4868290.460447881,560127.6365112743,junction
14,4868298.615391104,560116.5982685742,junction
15,4868307.4508406,560106.1474985705,junction
16,4868328.205234663,560078.9073905606,junction
17,4868348.047075385,560052.9133502818,junction
18,4868350.821288689,560049.7128116635,junction
19,4868368.61613768,560026.3454610808,junction
20,4868375.663230062,560015.4593904922,junction
21,4868383.901782952,560004.9746250934,junction
22,4868401.679833953,559984.717631975,junction
23,4868410.495536544,559977.436662285,junction
24,4868431.146642008,559958.3463510401,junction
25,4868440.179642234,559948.8757936171,junction
26,4868450.028783261,559942.6076929863,junction
27,4868469.8528414015,559929.567004486,junction
28,4868475.578992561,559924.8216262732,junction
29,4868504.361595477,559905.9741742698,junction
30,4868532.15098173,559889.029752903,junction
31,4868534.832931202,559867.9231454552,junction
32,4868540.832770136,559849.1820477009,junction
33,4868563.787698431,559835.7753142827,junction
34,4868574.51149163,559827.5914027874,junction
35,4868599.842812642,559807.6513794513,junction
36,4868603.26471463,559805.4718270544,junction
37,4868626.479045746,559787.7983911382,junction
38,4868637.400717879,559779.3426615638,junction
39,4868649.627361519,559769.7205005041,junction
40,4868670.79911331,559752.3498658851,junction
41,4868675.952492662,559749.0351232545,junction
42,4868703.461208653,559727.6390811398,junction
43,4868730.166884959,559707.2834815687,junction
44,4868736.86180673,559701.273772244,junction
45,4868748.549068707,559692.6841459268,junction
46,4868770.783800012,559675.6925275893,junction
47,4868774.297307657,559674.5049673558,junction
48,4868801.333809145,559653.5754469596,junction
49,4868838.705126372,559637.5876329506,junction
50,4868848.112394282,559626.9653268422,junction
51,4868858.659293272,559617.3764947101,junction
52,4868871.36484252,559600.2090776094,junction
53,4868882.170451022,559590.4648756615,junction
54,4868895.289591617,559574.5916746227,junction
55,4868906.261262149,559565.065486266,junction
56,4868918.925123886,559548.1756996053,junction
57,4868929.897639727,559538.6689790058,junction
58,4868936.853513588,559530.5454273125,junction
59,4868952.120598041,559505.7975192608,junction
60,4868980.457205465,559492.3804955233,junction
61,4868984.062749076,559480.7312341845,junction
62,4869012.600742435,559460.1827570564,junction
63,4869024.635107494,559452.8030444405,junction
64,4869054.469982456,559433.5729684618,junction
65,4869063.123787139,559428.9856060216,junction
66,4869073.566561315,559423.1230389125,junction
67,4869102.150999749,559403.7677451082,junction
68,4869128.3637118535,559380.8281335841,junction
69,4869151.559414601,559355.767965052,junction
70,4869165.53615851,559315.3958852187,junction
71,4869181.7775234785,559299.7003123439,junction
72,4869185.334105809,559259.5302208447,junction
73,4869185.677984256,559235.5060721791,junction
74,4869185.80232518,559210.8596654008,junction
75,4869185.848147545,559185.9883817148,junction
76,4869185.88072272,559144.40655525,junction
77,4869202.437118363,559132.3920070172,junction
78,4869207.8056730125,559115.0297889373,junction
