id,y,x,type
0,4868872.0,558092.0,inlet
1,4868884.42043719,558091.2402732645,junction
2,4868910.055569119,558082.1004615311,junction
3,4868912.989104025,558080.0223676764,junction
4,4868923.95401038,558076.3787905816,junction
5,4868969.103213753,558072.0248618234,junction
6,4868993.762596861,558070.1245107905,junction
7,4869016.983933488,558067.4555835,junction
8,4869034.811806061,558063.3736375592,junction
9,4869058.469594255,558054.9057555151,junction
10,4869079.127298286,558034.2371404856,junction
11,4869086.518389551,558029.5576506279,junction
12,4869106.2391749425,558014.0328731914,junction
13,4869126.406277889,558003.5584275357,junction
14,4869156.880166129,557986.2289772923,junction
15,4869169.877882136,557981.2869679437,junction
16,4869176.587354217,557979.7052857488,junction
17,4869209.416393303,557969.6191876784,junction
18,4869230.241959831,557959.3490839554,junction
19,4869238.245201134,557953.3608609458,junction
20,4869262.352598744,557942.1519798095,junction
21,4869276.883195803,557936.9725880369,junction
22,4869284.166949025,557915.9057639871,junction
23,4869303.604753375,557908.4001573522,junction
24,4869310.382634315,557903.4663997426,junction
25,4869329.974835443,557887.3885904454,junction
26,4869356.395117768,557876.1729427606,junction
27,4869377.211382614,557852.5333318321,junction
28,4869402.595559427,557826.3630960154,junction
29,4869423.271841541,557805.0032897625,junction
30,4869427.179620034,557800.8545787074,junction
31,4869448.032897931,557779.4074547634,junction
32,4869449.424826659,557776.3810827329,junction
33,4869473.461131267,557750.2306547598,junction
34,4869496.476112574,557724.2409101079,junction
35,4869505.54602419,557713.9200662628,junction
36,4869520.823519383,557695.0233753084,junction
37,4869553.0,557689.0,outfall
38,4868123.0,560306.0,inlet
39,4868130.707970684,560305.4322111856,junction
40,4868157.165411444,560300.5573068758,junction
41,4868183.025401678,560289.2892349304,junction
42,4868200.318487814,560277.0675914423,junction
43,4868227.881790003,560257.5735002254,junction
44,4868235.324145463,560253.936729553,junction
45,4868254.733957028,560237.9594531714,junction
46,4868267.389342085,560223.3435558714,junction
47,4868284.238711071,560219.447835955,junction
48,4868314.150626198,560213.9504085283,junction
49,4868336.97705866,560212.9452884204,junction
50,4868359.068011044,560210.0817740541,junction
51,4868378.718997828,560201.8622629613,junction
52,4868400.932530486,560191.2836766179,junction
53,4868430.411241453,560179.3989173353,junction
54,4868451.844726191,560168.9600541998,junction
55,4868477.028165118,560151.5966539257,junction
56,4868504.232774417,560138.7489686286,junction
57,4868517.137759264,560131.443655595,junction
58,4868526.174660381,560128.7823758291,junction
59,4868554.63023126,560119.1054207431,junction
60,4868562.956536927,560106.2505057694,junction
61,4868574.781422545,560086.8135086508,junction
62,4868580.584943932,560077.100480449,junction
63,4868585.630388257,560038.1233138186,junction
64,4868587.21229312,560017.0853607154,junction
65,4868589.220169635,559995.9435362798,junction
66,4868593.759748469,559976.2577108628,junction
67,4868600.938682187,559965.9701685894,junction
68,4868610.985712638,559951.5308155261,junction
69,4868624.439304187,559927.6219781903,junction
70,4868647.116632622,559906.0245280068,junction
71,4868650.898653625,559899.8615802892,junction
72,4868668.656585583,559875.8242350798,junction
73,4868675.832955125,559865.5270777945,junction
74,4868685.33736446,559852.9586197945,junction
75,4868698.618538891,559833.9389419104,junction
76,4868700.654508959,559830.2623348722,junction
77,4868718.514383474,559805.680828238,junction
78,4868723.617725056,559794.3765577768,junction
79,4868733.895543069,559778.5234118908,junction
