id,y,x,type
0,4867747.0,558522.0,inlet
1,4867750.504337327,558519.7128396448,junction
2,4867775.166502601,558503.3886205347,junction
3,4867800.466760647,558486.032614048,junction
4,4867811.163681267,558477.9273735494,junction
5,4867828.359143534,558465.2545566707,junction
6,4867844.762898776,558452.0966112138,junction
7,4867849.694901676,558448.8832000983,junction
8,4867874.101660204,558430.0840304928,junction
9,4867898.646220639,558405.5437783005,junction
10,4867910.302759197,558381.5001951498,junction
11,4867930.414768343,558360.5771635382,junction
12,4867937.273454897,558355.8504047298,junction
13,4867959.422787772,558339.9140035694,junction
14,4867977.418373677,558329.2681659111,junction
15,4868001.049746876,558304.0605054344,junction
16,4868031.882570215,558287.2785132302,junction
17,4868049.991186491,558278.4978171733,junction
18,4868071.348520508,558251.1353745859,junction
19,4868083.27016678,558242.1558022685,junction
20,4868097.525213339,558221.269561191,junction
21,4868105.984028515,558210.476689742,junction
22,4868114.8955778815,558203.1842691517,junction
23,4868131.321286254,558195.0137087321,junction
24,4868151.687668145,558185.4619715916,junction
25,4868166.556758992,558181.5860858145,junction
26,4868175.959036327,558175.5255359022,junction
27,4868207.912980518,558169.4878416251,junction
28,4868229.745011623,558163.6962976691,junction
29,4868252.745296777,558158.0633284204,junction
30,4868266.990852638,558155.4414094135,junction
31,4868275.564183738,558153.7267329926,junction
32,4868321.259025482,558149.0322371621,junction
33,4868345.920087476,558147.311059572,junction
34,4868370.616632937,558146.3654046826,junction
35,4868393.996356767,558144.9518474555,junction
36,4868417.655879072,558141.8218904922,junction
37,4868436.062652615,558139.7069465598,junction
38,4868452.34607797,558132.5970102437,junction
39,4868463.864623703,558131.1425019195,junction
40,4868474.418551301,558128.2143743663,junction
41,4868511.952943689,558120.7485478378,junction
42,4868533.53454731,558114.7257674683,junction
43,4868552.927396531,558108.9214656801,junction
44,4868564.467931213,558105.2833633416,junction
45,4868575.076942088,558102.0370047367,junction
46,4868608.445317869,558092.1451022233,junction
47,4868625.649566853,558086.0056733929,junction
48,4868646.715275604,558078.8471650052,junction
49,4868651.00008896,558078.5022776693,junction
50,4868674.097200554,558073.2837883094,junction
51,4868698.402558459,558068.4190542304,junction
52,4868738.668987905,558063.0458189556,junction
53,4868768.40849683,558060.1597134985,junction
54,4868789.909521326,558057.4329279414,junction
55,4868806.812895476,558052.9831943128,junction
56,4868829.818991385,558034.0284219119,junction
57,4868841.343176887,558029.6493849796,junction
58,4868852.122192401,558024.2658140296,junction
59,4868887.368271998,558007.7861332778,junction
60,4868889.828958602,558004.6750833981,junction
61,4868913.989323246,557996.8282732848,junction
62,4868932.81203153,557988.0359453434,junction
63,4868947.925257814,557973.4993874498,junction
64,4868959.507776659,557965.990100636,junction
