datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,861.8904068404809,-0.0,861.8904068404809,-645.8924073595192
2018-01-02,851.628034975889,-0.0,851.628034975889,-635.124448624111
2018-01-03,842.2264507171785,-0.0,842.2264507171785,-639.9851827828215
2018-01-04,832.9971572262584,-0.0,832.9971572262584,-648.2691531737416
2018-01-05,823.2497446574271,-0.0,823.2497446574271,-512.5228500659773
2018-01-06,812.2613981502654,-0.0,812.2613981502654,-429.9532338497345
2018-01-07,804.2863465938281,-0.0,804.2863465938281,-445.481431906172
2018-01-08,794.2859666018194,-0.0,794.2859666018194,-441.34877259818063
2018-01-09,788.2091262597387,-0.0,788.2091262597387,-447.4256129402613
2018-01-10,781.103830540218,-0.0,781.103830540218,-459.52606795978204
2018-01-11,770.6012631442863,-0.0,770.6012631442863,-486.5688947557137
2018-01-12,1944.4166278453922,947.1645767467999,2891.581204592192,1655.123978792192
2018-01-13,925.2052948339697,-0.0,925.2052948339697,-310.42944436603034
2018-01-14,835.4960109382228,-0.0,835.4960109382228,-400.9612148617773
2018-01-15,792.4880704385287,-0.0,792.4880704385287,-441.5915515614713
2018-01-16,764.884540664978,-0.0,764.884540664978,-469.9576639350221
2018-01-17,749.7365605319501,-0.0,749.7365605319501,-485.92813066805
2018-01-18,739.6803265470226,-0.0,739.6803265470226,-496.80685125297737
2018-01-19,915.6436444380379,-0.0,915.6436444380379,-318.4359775619621
2018-01-20,942.3828137003729,-0.0,942.3828137003729,-293.2519254996271
2018-01-21,829.1931338432623,-0.0,829.1931338432623,-377.91035975673776
2018-01-22,771.5917221964773,-0.0,771.5917221964773,-539.1036785035228
2018-01-23,4799.412576747098,3839.739817598471,8639.152394345569,7429.641692345569
2018-01-24,2190.567965660608,1196.569022787502,3387.13698844811,2204.60206744811
2018-01-25,1587.818809273609,585.8642453271896,2173.6830546007986,1013.3391024007985
2018-01-26,1420.5870264647237,416.43244102089375,1837.0194674856175,548.8346336856175
2018-01-27,1366.6799863760534,361.8169469985587,1728.4969333746121,375.3142480746121
2018-01-28,1198.3845420169964,191.32062536459125,1389.7051673815877,78.40166098158761
2018-01-29,1180.9177302314783,173.6257330928347,1354.543463324313,109.03888492431315
2018-01-30,1133.427848338717,125.51591845472285,1258.9437667934399,14.201435293439772
2018-01-31,1120.7926915412972,112.7162601944583,1233.5089517357555,-4.59324726424461
2018-02-01,1078.6869594650634,70.06654394540237,1148.7535034104658,-90.20113418953429
2018-02-02,996.1663009288459,-0.0,996.1663009288459,-241.11341147115422
2018-02-03,976.4826899393229,-0.0,976.4826899393229,-259.15204926067713
2018-02-04,922.8050049813319,-0.0,922.8050049813319,-314.50499511866815
2018-02-05,909.3940623068775,-0.0,909.3940623068775,-329.5306232931225
2018-02-06,896.5556800322665,-0.0,896.5556800322665,-343.1914921677335
2018-02-07,880.0219996319647,-0.0,880.0219996319647,-386.04474376803523
2018-02-08,853.0819318789581,-0.0,853.0819318789581,-446.70676212104195
2018-02-09,841.9425266653998,-0.0,841.9425266653998,-471.8284395346002
2018-02-10,805.9467330403277,-0.0,805.9467330403277,-508.64671975967235
2018-02-11,771.9062196684099,-0.0,771.9062196684099,-577.65097943159
2018-02-12,759.5289330883825,-0.0,759.5289330883825,-595.1449118116177
2018-02-13,746.6942006509489,-0.0,746.6942006509489,-641.2681296490512
2018-02-14,739.1694074333354,-0.0,739.1694074333354,-655.7069982666646
2018-02-15,764.7347626729897,-0.0,764.7347626729897,-648.5096476270103
2018-02-16,743.2017185912409,-0.0,743.2017185912409,-659.4418761087591
2018-02-17,679.7152591608756,-0.0,679.7152591608756,-734.5363960391244
2018-02-18,662.091003541238,-0.0,662.091003541238,-767.1158841587621
2018-02-19,705.753847982036,-0.0,705.753847982036,-774.629061117964
2018-02-20,672.9992641923454,-0.0,672.9992641923454,-756.1463695076545
2018-02-21,630.1773643492634,-0.0,630.1773643492634,-741.6166450507365
2018-02-22,630.1773925526359,-0.0,630.1773925526359,-683.6538133473641
2018-02-23,611.742348473068,-0.0,611.742348473068,-703.703878626932
2018-02-24,600.5299186782795,-0.0,600.5299186782795,-715.7690827217205
2018-02-25,1067.9172123706376,59.15764026304532,1127.074852633683,-180.9387073663172
2018-02-26,686.4033256482217,-0.0,686.4033256482217,-629.9259634517784
2018-02-27,2136.0839236250176,1141.3647345268837,3277.4486581519013,1733.0048587519013
2018-02-28,1463.5312856167002,459.94221559721336,1923.4735012139136,-288.81710988608666
2018-03-01,969.9688716740056,-0.0,969.9688716740056,-1948.2110084259944
2018-03-02,866.1050588429789,-0.0,866.1050588429789,-2005.7493705570214
2018-03-03,734.9491121316387,-0.0,734.9491121316387,-3024.7889610683615
2018-03-04,652.0497222864506,-0.0,652.0497222864506,-3582.7865096135492
2018-03-05,737.408163079861,-0.0,737.408163079861,-2603.140992520139
2018-03-06,603.5183901246346,-0.0,603.5183901246346,-2024.9310509753655
2018-03-07,593.54198099715,-0.0,593.54198099715,-1839.1114116028502
2018-03-08,573.1722405770561,-0.0,573.1722405770561,-1772.4004784229437
2018-03-09,562.9967875776201,-0.0,562.9967875776201,-1708.6478632223798
2018-03-10,859.9374150197837,-0.0,859.9374150197837,-1502.0975252802164
2018-03-11,734.787752872784,-0.0,734.787752872784,-1640.1552628272161
2018-03-12,739.7347145891399,-0.0,739.7347145891399,-1629.88088521086
2018-03-13,639.7587892033189,-0.0,639.7587892033189,-1747.1214106966813
2018-03-14,579.0225755309075,-0.0,579.0225755309075,-2107.1143203690926
2018-03-15,538.8911604098685,-0.0,538.8911604098685,-2399.6386421901316
2018-03-16,512.9308986688848,-0.0,512.9308986688848,-2366.192419431115
2018-03-17,502.23503038710624,-0.0,502.23503038710624,-2897.991166812894
2018-03-18,492.6997694152087,-0.0,492.6997694152087,-4558.640346684791
2018-03-19,480.61638015366043,-0.0,480.61638015366043,-4401.338150546339
2018-03-20,469.91104763808835,-0.0,469.91104763808835,-3857.417592061912
2018-03-21,458.9338893217646,-0.0,458.9338893217646,-3205.9610102782353
2018-03-22,447.6669403752021,-0.0,447.6669403752021,-3118.126594024798
2018-03-23,436.607765153487,-0.0,436.607765153487,-3035.932208046513
2018-03-24,429.11213375264197,-0.0,429.11213375264197,-2773.1918261473584
2018-03-25,417.78980660154775,-0.0,417.78980660154775,-2608.3486014984524
2018-03-26,408.59583810379263,-0.0,408.59583810379263,-2638.6386140962077
2018-03-27,2233.9455458316806,1240.5202636057656,3474.4658094374463,255.5282295374459
2018-03-28,1202.4487720880425,195.43788369500544,1397.886655783048,-1904.4754485169524
2018-03-29,727.9571587235696,-0.0,727.9571587235696,-2551.2694726764307
2018-03-30,649.226025141048,-0.0,649.226025141048,-2480.654005058952
2018-03-31,587.1060591750429,-0.0,587.1060591750429,-2446.7824370249573
2018-04-01,729.6118763764243,-0.0,729.6118763764243,-2251.325906423576
2018-04-02,541.2049878799589,-0.0,541.2049878799589,-2357.676729520041
2018-04-03,505.0734519162361,-0.0,505.0734519162361,-2352.317162083764
2018-04-04,472.21781635865045,-0.0,472.21781635865045,-2336.6931258413497
2018-04-05,466.6104374515271,-0.0,466.6104374515271,-2305.613185548473
2018-04-06,2145.0232694554434,1150.4222402004816,3295.445509655925,532.2175369559245
2018-04-07,967.0399923376535,-0.0,967.0399923376535,-1878.6281090623465
2018-04-08,772.0604933154245,-0.0,772.0604933154245,-2056.5043698845757
2018-04-09,678.4992675488611,-0.0,678.4992675488611,-2072.760173051139
2018-04-10,670.2127264728042,-0.0,670.2127264728042,-2081.046714127196
2018-04-11,578.841405543295,-0.0,578.841405543295,-2252.8805955567054
2018-04-12,827.5127069354203,-0.0,827.5127069354203,-2684.5353915645796
2018-04-13,547.3679088657082,-0.0,547.3679088657082,-3657.5124422342915
2018-04-14,3822.830979914317,2850.331444828931,6673.162424743248,2154.341618443248
2018-04-15,4607.541496130565,3645.348525765934,8252.8900218965,3954.1354227964994
2018-04-16,1960.6898056749196,963.652492229623,2924.3422979045426,-1133.3797227954583
2018-04-17,2236.924978414201,1243.539121864902,3480.464100279103,-291.9845721208967
2018-04-18,2231.7614717414544,1238.3073125447409,3470.0687842861953,27.02966988619528
2018-04-19,2110.3878082805168,1115.3290021498833,3225.7168104304,-50.17725956960021
2018-04-20,2637.577901207318,1649.4873374642339,4287.065238671552,209.6868282715518
2018-04-21,1733.5153856413235,733.4792589047283,2466.994644546052,-6892.674775715001
2018-04-22,1441.1077164252783,437.22319689522556,1878.330913320504,-11826.111793379496
2018-04-23,1324.959909133846,319.54947937287216,1644.509388506718,-9681.060770193282
2018-04-24,1241.4607735728641,234.95948283858888,1476.420256411453,-7104.669867388546
2018-04-25,1210.2172563089262,203.3078792111337,1413.5251355200598,-5858.33793307994
2018-04-26,1179.562338302596,172.2526517559454,1351.8149900585413,-4945.217156441459
2018-04-27,1109.4327599646494,101.20964139515127,1210.6424013598007,-4473.6405941402
2018-04-28,1079.1819973711536,70.56796475304873,1149.7499621242023,-3903.055453875798
2018-04-29,1047.5958416209905,38.573561173980124,1086.1694027949707,-3565.6470693050296
2018-04-30,924.0566083912126,-0.0,924.0566083912126,-3448.6587001087873
2018-05-01,843.83541303745,-0.0,843.83541303745,-3245.72270276255
2018-05-02,843.8355178066558,-0.0,843.8355178066558,-3164.971174393344
2018-05-03,1156.9804642866366,149.37600397253118,1306.3564682591677,-2962.083546940833
2018-05-04,2815.328417136843,1829.582638919499,4644.911056056342,-5873.963753243657
2018-05-05,4657.277012933686,3695.7372993151366,8353.014312248823,-3768.9470148511773
2018-05-06,2001.8966895415942,1005.4038110066031,3007.3005005481973,-6223.881270051803
2018-05-07,1565.1476003426942,562.894837876418,2128.0424382191122,-5422.555016980888
2018-05-08,1294.6159477074398,288.80902710804367,1583.4249748154834,-4824.490922884517
2018-05-09,1213.0911034772143,206.21917911063065,1419.310282587845,-4335.144793112156
2018-05-10,2726.3434664429224,1739.4242434475746,4465.767709890497,-509.1495182095032
2018-05-11,1501.1290089313698,498.03538635627774,1999.1643952876475,-7793.511440812352
2018-05-12,5905.833606224871,4960.695054704469,10866.52866092934,-5875.512588570662
