datetime,"557091, 4867265",total,error
2018-01-01,376.967288668372,376.967288668372,
2018-01-02,376.9200657072605,376.9200657072605,
2018-01-03,376.8750588329225,376.8750588329225,
2018-01-04,376.83046240280623,376.83046240280623,
2018-01-05,376.7856662301916,376.7856662301916,
2018-01-06,376.7363832944967,376.7363832944967,
2018-01-07,376.694867858057,376.694867858057,
2018-01-08,376.65141553335644,376.65141553335644,
2018-01-09,376.62026297830204,376.62026297830204,
2018-01-10,376.58544808915815,376.58544808915815,
2018-01-11,376.5364653154415,376.5364653154415,
2018-01-12,382.17152449555897,382.17152449555897,
2018-01-13,377.2672561709331,377.2672561709331,
2018-01-14,376.8415144077329,376.8415144077329,
2018-01-15,376.6408694056018,376.6408694056018,
2018-01-16,376.509823557289,376.509823557289,
2018-01-17,376.4403043701143,376.4403043701143,
2018-01-18,376.39245697611295,376.39245697611295,-1.4924870238870653
2018-01-19,377.223527153775,377.223527153775,-0.6522728462250029
2018-01-20,377.3489758847032,377.3489758847032,-0.5176801152967982
2018-01-21,376.81367680726424,376.81367680726424,-1.046883192735777
2018-01-22,376.5422087166191,376.5422087166191,-1.4097912833809119
2018-01-23,390.16529678518947,390.16529678518947,12.063944785189449
2018-01-24,382.90837885465805,382.90837885465805,4.90761085465806
2018-01-25,380.6351699160763,380.6351699160763,2.7075539160762787
2018-01-26,379.7957162954687,379.7957162954687,1.8589562954687153
2018-01-27,379.51754391628793,379.51754391628793,1.27903191628792
2018-01-28,378.65371340799805,378.65371340799805,0.2749934079980676
2018-01-29,378.5610878662609,378.5610878662609,0.28295186626087343
2018-01-30,378.31423543181916,378.31423543181916,0.17935543181914682
2018-01-31,378.24871642195967,378.24871642195967,0.2235644219596793
2018-02-01,378.02773176469236,378.02773176469236,0.060491764692358174
2018-02-02,377.59723192820866,377.59723192820866,-0.3273360717913647
2018-02-03,377.51095795009707,377.51095795009707,-0.37398604990295325
2018-02-04,377.2555662093363,377.2555662093363,-0.5958497906636921
2018-02-05,377.19305715922235,377.19305715922235,-0.6400708407776392
2018-02-06,377.1329618752289,377.1329618752289,-0.6849261247710956
2018-02-07,377.0536931581902,377.0536931581902,-0.7520028418098264
2018-02-08,376.92678711066316,376.92678711066316,-0.86366888933685
2018-02-09,376.873702431483,376.873702431483,-0.9045615685169537
2018-02-10,376.7027361025289,376.7027361025289,-1.06333589747112
2018-02-11,376.54334908147837,376.54334908147837,-1.2105309185216129
2018-02-12,376.48434152491757,376.48434152491757,-1.2542984750824075
2018-02-13,376.4256400236407,376.4256400236407,-1.3008079763592946
2018-02-14,376.38868719782533,376.38868719782533,-1.3316648021746573
2018-02-15,376.50833324007544,376.50833324007544,-1.2333547599245662
2018-02-16,376.4079635135944,376.4079635135944,-1.452596486405639
2018-02-17,376.1083584267763,376.1083584267763,-1.794873573223697
2018-02-18,376.02595026225225,376.02595026225225,-1.7614577377477758
2018-02-19,376.23074072018096,376.23074072018096,-1.6389632798190519
2018-02-20,376.077535357743,376.077535357743,-1.8165526422570224
2018-02-21,375.8736810532132,375.8736810532132,-1.9198229467867804
2018-02-22,375.8737036274236,375.8737036274236,-1.8923683725764135
2018-02-23,375.7875142689351,375.7875142689351,-1.9633177310648762
2018-02-24,375.7348938231064,375.7348938231064,-1.9976501768936146
2018-02-25,377.97116286800804,377.97116286800804,0.26300286800801587
2018-02-26,376.1392448754138,376.1392448754138,-1.5506271245861853
2018-02-27,382.75064153891236,382.75064153891236,4.9327535389123796
2018-02-28,380.01411443137954,380.01411443137954,1.4128904313795374
2018-03-01,377.48206689250026,377.48206689250026,-2.1798611074997325
2018-03-02,376.9856175942665,376.9856175942665,-3.1761824057335275
2018-03-03,376.3659079177205,376.3659079177205,-4.152508082279496
2018-03-04,375.97654026089987,375.97654026089987,-4.858867739100106
2018-03-05,376.37910100367816,376.37910100367816,-4.538602996321856
2018-03-06,375.7482770935476,375.7482770935476,-5.0475069064524405
