id,y,x,type
0,4867747.0,558522.0,inlet
1,4867749.189388447,558517.4713037929,junction
2,4867757.706970818,558501.7907808742,junction
3,4867776.0680185985,558487.7268666604,junction
4,4867786.2984802015,558475.1566682665,junction
5,4867798.406747711,558463.8063080276,junction
6,4867811.883943017,558450.3102703934,junction
7,4867825.320373306,558439.4909692804,junction
8,4867836.34825912,558429.160031991,junction
9,4867849.427826416,558414.7402216181,junction
10,4867865.063341994,558406.0184376423,junction
11,4867876.514053423,558389.7260833309,junction
12,4867889.081690934,558379.4623195074,junction
13,4867902.142727439,558357.7012759222,junction
14,4867906.66872632,558350.5366179115,junction
15,4867927.634721252,558332.4610727858,junction
16,4867947.3794639,558330.510448132,junction
17,4867968.454544395,558328.5734996401,junction
18,4867987.66963315,558326.8688152055,junction
19,4868006.5877678245,558323.7713341495,junction
20,4868033.924360119,558309.8764805644,junction
21,4868040.916425703,558305.7594445371,junction
22,4868052.581834643,558297.3864801761,junction
23,4868076.352406837,558282.6351164777,junction
24,4868083.257728223,558278.3076778894,junction
25,4868104.546276308,558265.2437367587,junction
26,4868117.085982078,558255.8868796737,junction
27,4868128.364015309,558248.3035526277,junction
28,4868150.917363867,558231.6386684093,junction
29,4868178.2764591575,558219.5404659329,junction
30,4868202.529886035,558204.7626531575,junction
31,4868227.309302572,558189.7504842392,junction
32,4868245.1109580295,558178.2385665007,junction
33,4868251.8445838,558174.6729986087,junction
34,4868274.923473984,558162.4288081954,junction
35,4868286.159672568,558155.7954179395,junction
36,4868298.472790639,558148.7107292962,junction
37,4868328.698438352,558131.6541262228,junction
38,4868351.213205424,558118.4086188757,junction
39,4868373.417891859,558104.1739084013,junction
40,4868400.448231196,558086.559550609,junction
41,4868414.036378307,558080.1954501048,junction
42,4868425.101405405,558072.2010725979,junction
43,4868452.667895826,558055.0501032003,junction
44,4868480.250098943,558037.0869940972,junction
45,4868492.259444524,558028.4117569737,junction
46,4868503.188564238,558021.5799923412,junction
47,4868525.640246896,558008.2900110009,junction
48,4868532.17825077,558005.1969921634,junction
49,4868553.7561042905,557992.4467483385,junction
50,4868571.446106669,557981.2146821144,junction
51,4868577.731211163,557979.3357295054,junction
52,4868599.068919153,557959.9600817595,junction
53,4868605.852186267,557956.2266789031,junction
54,4868626.440216678,557922.1352646529,junction
55,4868644.341569038,557902.2709388506,junction
56,4868651.305719456,557897.9028192606,junction
57,4868679.013814341,557880.5609090806,junction
58,4868701.504936434,557870.7535559938,junction
59,4868727.133796297,557859.6672678918,junction
60,4868738.8252850985,557854.305318195,junction
61,4868751.918097853,557848.2221312914,junction
62,4868783.053777339,557835.7114545881,junction
63,4868795.519643007,557831.5618687923,junction
64,4868804.394084769,557827.0942361958,junction
65,4868824.231651426,557819.6374208349,junction
66,4868858.590572478,557807.292143202,junction
67,4868864.185307796,557795.2818055028,junction
68,4868874.654258714,557781.445258582,junction
69,4868905.718189917,557763.6661598637,junction
70,4868923.598018228,557758.4041513768,junction
71,4868929.749830429,557755.0160223006,junction
72,4868949.033320592,557752.1545068946,junction
73,4868997.1108417,557748.8313762145,junction
74,4869022.087657148,557747.8551927794,junction
75,4869041.328546813,557747.615686281,junction
76,4869057.638188851,557745.1225471217,junction
77,4869086.242626676,557742.6829737077,junction
78,4869109.377447078,557740.4328789809,junction
79,4869131.094623721,557738.88310921,junction
80,4869153.821378222,557737.6884634156,junction
81,4869189.338578224,557741.2451128572,junction
82,4869209.989030359,557747.5887723835,junction
83,4869231.434489631,557751.7814515705,junction
84,4869252.0405088095,557753.2999308376,junction
85,4869280.079625395,557753.03103458,junction
86,4869299.323809058,557751.8769846638,junction
87,4869332.579171189,557753.1488793698,junction
88,4869354.155081581,557753.4305198293,junction
89,4869377.627456629,557751.8477974047,junction
90,4869414.268487558,557750.8140767815,junction
