id,y,x,type
0,4867270.0,558851.0,inlet
1,4867274.989651815,558847.2890812161,junction
2,4867296.2530818675,558831.4876571335,junction
3,4867300.664993755,558828.4486190376,junction
4,4867326.519861972,558809.1134295387,junction
5,4867333.180639039,558804.9488789603,junction
6,4867350.040465428,558792.4462149565,junction
7,4867370.792528015,558776.8307027807,junction
8,4867376.828758295,558772.9699430314,junction
9,4867399.406893667,558755.7905011264,junction
10,4867428.623037787,558734.8187059781,junction
11,4867436.893571897,558728.1826889192,junction
12,4867450.705747413,558706.6113977398,junction
13,4867469.242527925,558676.4629221236,junction
14,4867478.81556365,558667.5989758291,junction
15,4867498.581137083,558654.3639905658,junction
16,4867527.813902946,558636.5162176576,junction
17,4867536.647179595,558631.1454598627,junction
18,4867551.44225594,558617.7516785343,junction
19,4867566.293438682,558602.4635072136,junction
20,4867574.272930503,558598.0419479848,junction
21,4867596.488986529,558579.0602065137,junction
22,4867598.929180436,558572.9195065672,junction
23,4867611.3363505425,558555.102255291,junction
24,4867644.521600424,558542.0178444932,junction
25,4867665.139042478,558538.0987020615,junction
26,4867677.254269874,558531.4355541605,junction
27,4867699.057745015,558511.918658806,junction
28,4867703.128865108,558503.9571808607,junction
29,4867706.693136194,558478.9493992057,junction
30,4867712.812507099,558436.9125771673,junction
31,4867718.8689818485,558418.1325702881,junction
32,4867730.021070173,558404.8351231277,junction
33,4867742.392813854,558373.3465543165,junction
34,4867753.281345979,558355.3772579491,junction
35,4867774.80900632,558327.6636928621,junction
36,4867798.100790304,558301.0122626344,junction
37,4867807.563973073,558290.9161085876,junction
38,4867819.75727733,558277.8816765677,junction
39,4867828.1537186885,558267.9808829944,junction
40,4867844.432135318,558251.7936497547,junction
41,4867848.90542741,558248.6067296664,junction
42,4867871.371762706,558228.3334095358,junction
43,4867875.619762873,558224.694618728,junction
44,4867901.761766096,558201.6141360399,junction
45,4867929.6336522885,558178.7359105129,junction
46,4867949.110758738,558164.5310797615,junction
47,4867969.93002811,558152.7025694388,junction
48,4867977.915447877,558149.366612697,junction
49,4867998.55079971,558146.6641006849,junction
50,4868045.136098757,558144.776993307,junction
51,4868069.557077458,558144.5277912909,junction
52,4868094.3418283295,558144.4535034987,junction
53,4868135.88072272,558144.40655525,junction
54,4868160.88072272,558144.40655525,junction
55,4868185.88072272,558144.40655525,junction
56,4868208.023509449,558140.1207353435,junction
57,4868228.130251726,558132.780848759,junction
58,4868249.7827296145,558128.0738826175,junction
59,4868283.021047582,558120.8328869547,junction
60,4868307.140109709,558113.1891926115,junction
61,4868320.958335913,558105.2927592724,junction
62,4868338.314760141,558103.656893494,junction
63,4868348.595274987,558100.6344594343,junction
64,4868394.667808438,558098.0338578015,junction
65,4868418.550758427,558095.4318347753,junction
66,4868442.574586089,558092.34067694,junction
67,4868461.265794044,558089.7295149246,junction
68,4868485.488763142,558085.6063915222,junction
69,4868502.334788949,558081.7033034478,junction
70,4868535.041566274,558081.3888646424,junction
71,4868538.444662699,558081.9934725796,junction
72,4868548.843140902,558083.1321608854,junction
73,4868587.961451106,558084.27960151,junction
74,4868611.465179951,558083.1698983366,junction
75,4868635.070605887,558083.3987288384,junction
76,4868650.607871959,558079.8607586802,junction
77,4868673.651780674,558075.0102044047,junction
78,4868708.31716465,558068.0417463939,junction
79,4868729.413701513,558063.0882910531,junction
80,4868749.558704265,558057.9454344766,junction
81,4868765.127369377,558054.6140441257,junction
82,4868775.565843799,558052.0367505179,junction
83,4868810.446669878,558044.443334099,junction
84,4868835.49559175,558038.198823721,junction
85,4868853.939190549,558033.8268219527,junction
86,4868865.17664827,558030.1378516513,junction
87,4868883.454724107,558026.8857263122,junction
88,4868907.687429828,558022.8285578603,junction
89,4868930.514010764,558018.0896766369,junction
90,4868960.677980711,558012.640489718,junction
91,4868975.864192237,558004.3122050875,junction
92,4869003.805937711,557997.9643319066,junction
93,4869029.889638856,557993.4391931467,junction
94,4869053.78184036,557989.3264112246,junction
95,4869078.022917701,557984.8486900665,junction
96,4869101.295342693,557980.6614960297,junction
97,4869124.930569586,557975.4639084983,junction
98,4869154.185440465,557969.4299266635,junction
99,4869177.423671287,557954.2271269734,junction
100,4869202.577665909,557938.8524792675,junction
101,4869225.821780203,557926.4827625083,junction
102,4869255.638833379,557909.8073677451,junction
103,4869271.580578562,557902.137311434,junction
104,4869291.057165701,557899.5370565171,junction
105,4869319.361327595,557894.461943364,junction
106,4869360.88072272,557894.40655525,junction
107,4869371.623563701,557876.7082098096,junction
108,4869380.9803766785,557864.0869274915,junction
109,4869400.16352952,557853.109259888,junction
110,4869425.260809876,557828.2039319564,junction
