id,y,x,type
0,4868051.0,560322.0,inlet
1,4868071.438379768,560301.9797168836,junction
2,4868082.040812072,560293.7811278455,junction
3,4868098.00947031,560280.1267007848,junction
4,4868104.166342538,560274.2204790632,junction
5,4868130.510377599,560253.8193007195,junction
6,4868150.907810258,560237.736660093,junction
7,4868157.865988078,560231.6886092335,junction
8,4868175.175138596,560218.733142149,junction
9,4868191.493114481,560206.0212080447,junction
10,4868201.947501853,560198.6003725255,junction
11,4868224.702558451,560181.5752593465,junction
12,4868251.836876381,560159.2760409362,junction
13,4868258.548449764,560153.5177057897,junction
14,4868275.199028679,560139.4186444508,junction
15,4868284.936059388,560131.1575333569,junction
16,4868301.0917928675,560116.5199360343,junction
17,4868316.402180188,560101.9617836318,junction
18,4868326.243191467,560095.1813981725,junction
19,4868340.260061032,560076.7714540577,junction
20,4868352.1152326055,560065.474249217,junction
21,4868364.341169702,560053.8332562544,junction
22,4868376.005077072,560043.2864740788,junction
23,4868390.449946111,560029.8566944597,junction
24,4868401.992308307,560021.6577345051,junction
25,4868423.087157367,560002.273491949,junction
26,4868428.047484398,559999.6704036837,junction
27,4868450.687558054,559980.8669641957,junction
28,4868477.029967485,559958.0311304047,junction
29,4868487.066226976,559955.3693279072,junction
30,4868508.659503984,559951.7892041296,junction
31,4868530.227791437,559948.8592919789,junction
32,4868550.783153884,559944.7866428383,junction
33,4868580.77871128,559938.5270227048,junction
34,4868599.705275912,559927.548876564,junction
35,4868627.805143503,559922.3780441674,junction
36,4868652.973093849,559911.7581084522,junction
37,4868680.430163728,559907.0164952712,junction
38,4868686.898598261,559905.1710334305,junction
39,4868704.650558484,559902.1081816722,junction
40,4868736.00180423,559889.8843322028,junction
41,4868751.127454567,559878.2654766445,junction
42,4868779.893211902,559859.6924184855,junction
43,4868790.798419097,559854.9693068246,junction
44,4868809.0776247885,559840.2268706869,junction
45,4868833.541555451,559823.4263223284,junction
46,4868849.937461478,559783.4168558494,junction
47,4868856.774252707,559774.7459337226,junction
48,4868860.232454995,559734.3922071835,junction
49,4868860.5680631315,559710.3283838442,junction
50,4868860.81485597,559685.7989154413,junction
51,4868860.88072272,559644.40655525,junction
52,4868879.626079814,559635.352701343,junction
53,4868884.319547437,559617.1891590611,junction
54,4868885.202839937,559593.4799389954,junction
55,4868904.11619077,559581.7610739369,junction
56,4868919.670117853,559550.432034051,junction
57,4868923.784885756,559543.2855356764,junction
58,4868928.979477443,559530.7491801652,junction
59,4868938.695889939,559499.714125765,junction
60,4868947.578126983,559479.0954239891,junction
61,4868950.944214145,559470.529964313,junction
62,4868960.1526193535,559449.3145764403,junction
63,4868971.032541842,559425.5039041585,junction
64,4868975.404769304,559418.0410940775,junction
65,4868981.224367606,559404.0679600184,junction
66,4869001.5243727835,559377.597007544,junction
67,4869015.427770681,559353.200775158,junction
68,4869027.808023708,559332.251010343,junction
69,4869031.056370728,559314.3383787783,junction
70,4869033.756199906,559305.8855735799,junction
71,4869035.50880228,559260.1179093537,junction
72,4869035.754425408,559235.7145730206,junction
73,4869035.833469296,559210.9417702844,junction
74,4869035.88072272,559169.40655525,junction
75,4869035.88072272,559144.40655525,junction
76,4869035.88072272,559119.40655525,junction
77,4869044.712096008,559100.2941374416,junction
78,4869051.482567784,559079.8077852929,junction
79,4869060.88072272,559044.40655525,junction
80,4869060.88072272,559019.40655525,junction
81,4869060.88072272,558994.40655525,junction
82,4869060.88072272,558969.40655525,junction
83,4869060.88072272,558944.40655525,junction
84,4869075.517452748,558929.641606186,junction
85,4869100.113108803,558903.9523969984,junction
86,4869120.975649481,558876.7250453116,junction
87,4869125.289927049,558871.62481995,junction
88,4869133.835414884,558851.3550221513,junction
89,4869144.981505977,558829.5836061983,junction
90,4869149.731154244,558821.2666490885,junction
