id,x,y,type,z,is_conduit
307,558038.350473112,4868872.079644086,junction,0.0,True
308,560171.6838064453,4868113.746310753,junction,0.0,True
309,560155.0171397786,4868130.412977419,junction,0.0,True
310,559263.350473112,4868547.079644086,junction,0.0,True
311,558788.350473112,4868372.079644086,junction,0.0,True
312,559213.350473112,4868347.079644086,junction,0.0,True
313,558363.350473112,4868497.079644086,junction,0.0,True
314,558788.350473112,4868472.079644086,junction,0.0,True
315,559613.350473112,4868047.079644086,junction,0.0,True
316,559413.350473112,4868547.079644086,junction,0.0,True
317,559263.350473112,4868347.079644086,junction,0.0,True
318,559763.350473112,4868047.079644086,junction,0.0,True
319,559663.350473112,4868347.079644086,junction,0.0,True
320,558813.350473112,4868497.079644086,junction,0.0,True
321,560063.350473112,4868047.079644086,junction,0.0,True
322,558021.6838064453,4869113.746310753,junction,0.0,True
323,558005.0171397786,4869130.412977419,junction,0.0,True
324,559713.350473112,4868347.079644086,junction,0.0,True
325,560213.350473112,4868047.079644086,junction,0.0,True
326,558671.6838064453,4868163.746310753,junction,0.0,True
327,558655.0171397786,4868180.412977419,junction,0.0,True
328,559663.350473112,4868047.079644086,junction,0.0,True
329,558963.350473112,4868647.079644086,junction,0.0,True
330,559563.350473112,4868347.079644086,junction,0.0,True
331,558771.6838064453,4868513.746310753,junction,0.0,True
332,558755.0171397786,4868530.412977419,junction,0.0,True
333,559963.350473112,4868047.079644086,junction,0.0,True
334,559021.6838064453,4867963.746310753,junction,0.0,True
335,559005.0171397786,4867980.412977419,junction,0.0,True
336,558521.6838064453,4867513.746310753,junction,0.0,True
337,558505.0171397786,4867530.412977419,junction,0.0,True
338,559438.350473112,4868022.079644086,junction,0.0,True
339,560113.350473112,4868047.079644086,junction,0.0,True
340,558238.350473112,4868672.079644086,junction,0.0,True
341,558038.350473112,4868772.079644086,junction,0.0,True
342,558438.350473112,4868322.079644086,junction,0.0,True
343,559313.350473112,4867897.079644086,junction,0.0,True
344,558471.6838064453,4867863.746310753,junction,0.0,True
345,558455.0171397786,4867880.412977419,junction,0.0,True
346,558863.350473112,4868497.079644086,junction,0.0,True
347,558421.6838064453,4868213.746310753,junction,0.0,True
348,558405.0171397786,4868230.412977419,junction,0.0,True
349,558963.350473112,4867847.079644086,junction,0.0,True
350,559463.350473112,4868347.079644086,junction,0.0,True
351,558538.350473112,4867372.079644086,junction,0.0,True
352,558288.350473112,4868322.079644086,junction,0.0,True
353,558738.350473112,4868572.079644086,junction,0.0,True
