id,y,x,type
0,4868051.0,560322.0,inlet
1,4868071.9524976965,560300.1347290805,junction
2,4868081.586452078,560289.9017519844,junction
3,4868094.188288961,560277.54225814,junction
4,4868098.834458022,560274.6014949777,junction
5,4868121.167866637,560253.4032532519,junction
6,4868124.808781005,560251.2665047634,junction
7,4868144.8185742125,560231.5909848282,junction
8,4868151.374999092,560226.9211566646,junction
9,4868175.416764212,560209.2259072455,junction
10,4868182.975275064,560204.5994410337,junction
11,4868203.392791547,560190.1596350642,junction
12,4868221.768694429,560176.9425537485,junction
13,4868226.470873478,560173.3049397973,junction
14,4868247.667963645,560155.7435159483,junction
15,4868251.958733178,560151.9964112265,junction
16,4868277.717377564,560130.6337177763,junction
17,4868302.490860003,560104.7603637958,junction
18,4868326.873534588,560079.0881527556,junction
19,4868348.537939249,560056.1046560573,junction
20,4868375.361726103,560026.4825838297,junction
21,4868398.553958377,560001.1194331152,junction
22,4868426.193140997,559979.4008621909,junction
23,4868461.081572357,559962.1643554261,junction
24,4868467.054759029,559950.454433778,junction
25,4868473.612904628,559931.8754153986,junction
26,4868492.497951347,559905.3068058176,junction
27,4868500.552137884,559892.155835401,junction
28,4868513.066422302,559877.3106293799,junction
29,4868526.659200613,559857.9194801784,junction
30,4868527.683921422,559853.3868200567,junction
31,4868544.776167402,559824.011513829,junction
32,4868549.246321301,559821.4306602243,junction
33,4868550.968752814,559804.4315480484,junction
34,4868555.974714109,559776.3824936886,junction
35,4868557.802870571,559754.7762321553,junction
36,4868559.9617289,559709.0301152666,junction
37,4868560.423045461,559685.0163743707,junction
38,4868560.695141763,559660.6175101444,junction
39,4868560.817354592,559635.8944460179,junction
40,4868560.88072272,559594.40655525,junction
41,4868560.88072272,559569.40655525,junction
42,4868560.88072272,559544.40655525,junction
43,4868560.88072272,559519.40655525,junction
44,4868560.88072272,559494.40655525,junction
45,4868560.88072272,559469.40655525,junction
46,4868560.88072272,559444.40655525,junction
47,4868560.88072272,559419.40655525,junction
48,4868560.88072272,559394.40655525,junction
49,4868560.88072272,559369.40655525,junction
50,4868565.3449850725,559340.5374842692,junction
51,4868584.561901941,559327.0162591757,junction
52,4868603.871671097,559308.1806036249,junction
53,4868610.352251979,559302.2589060668,junction
54,4868628.227559793,559285.7641122286,junction
55,4868634.337971729,559280.7665254212,junction
56,4868653.768769947,559261.7914594875,junction
57,4868663.263146728,559252.891478021,junction
58,4868676.786723031,559240.3667359183,junction
59,4868689.104839258,559228.0539563595,junction
60,4868698.526368258,559216.4276949533,junction
61,4868710.425247386,559199.0706741833,junction
62,4868720.69820781,559178.9581195407,junction
63,4868723.699799381,559176.7330400661,junction
64,4868729.537234542,559151.7729378606,junction
65,4868731.607628582,559130.2260970935,junction
66,4868733.303103734,559083.6917259217,junction
67,4868733.823552347,559059.5083913251,junction
68,4868734.259729532,559035.0521107981,junction
69,4868737.252624113,559013.1688814731,junction
70,4868743.59572537,559000.0991818012,junction
71,4868753.1186064035,558980.4029369794,junction
72,4868767.37250347,558950.4876393656,junction
73,4868777.306629223,558929.6663267364,junction
