id,y,x,type
0,4867297.0,558287.0,inlet
1,4867303.427913687,558280.638221507,junction
2,4867323.743112483,558261.4243219934,junction
3,4867338.556246219,558249.290088743,junction
4,4867354.499898424,558239.2840372691,junction
5,4867372.5630927235,558231.7995985778,junction
6,4867380.936453582,558229.2342010174,junction
7,4867399.2665796485,558226.6317819835,junction
8,4867426.5519899605,558214.8829869565,junction
9,4867449.465843661,558203.4412704025,junction
10,4867478.579861442,558190.7601501829,junction
11,4867495.465296153,558180.4299310013,junction
12,4867500.234877497,558177.0240185037,junction
13,4867523.875431524,558162.7014552983,junction
14,4867538.383826952,558155.498463924,junction
15,4867555.372164391,558143.5570927131,junction
16,4867558.965876622,558131.5355611059,junction
17,4867575.820186527,558106.9855048921,junction
18,4867580.225875405,558094.9067722566,junction
19,4867588.675394032,558074.0778672324,junction
20,4867592.748925259,558047.8777442971,junction
21,4867599.066350167,558029.1986482493,junction
22,4867629.373669961,558010.6917686876,junction
23,4867641.430011041,558005.8392113596,junction
24,4867649.003822588,558002.4048928018,junction
25,4867681.123245047,557990.0241129904,junction
26,4867703.707854992,557988.3222149092,junction
27,4867726.3520882195,557987.76877146,junction
28,4867749.421052882,557986.862285955,junction
29,4867792.720257913,557988.3676015155,junction
30,4867805.536217828,557994.1112483717,junction
31,4867825.952583799,557998.7450373704,junction
32,4867854.57580266,558006.5714325515,junction
33,4867858.575156802,558008.4662939932,junction
34,4867877.832251577,558015.0060096541,junction
35,4867909.015776273,558026.5601949262,junction
36,4867928.353072182,558036.2524781178,junction
37,4867949.463584631,558039.2888568836,junction
38,4867995.911512559,558039.9962526445,junction
39,4868019.592960531,558039.9400352172,junction
40,4868042.801410534,558038.958859751,junction
41,4868066.695017211,558036.2192804632,junction
42,4868084.9321715105,558034.3615067897,junction
43,4868104.873639278,558032.3873557041,junction
44,4868129.779115614,558032.1081771296,junction
45,4868140.176427198,558031.2577110371,junction
46,4868153.369114192,558029.8180418138,junction
47,4868175.007865758,558024.5437411038,junction
48,4868218.699861624,558018.3781785584,junction
49,4868234.35150309,558013.9067727511,junction
50,4868256.13150633,558007.9617794259,junction
51,4868266.050857717,558005.3505751223,junction
52,4868276.102952298,558002.9186618823,junction
53,4868302.959091103,557995.8329802369,junction
54,4868326.288361042,557989.9273042748,junction
55,4868349.696889329,557983.999325053,junction
56,4868364.480951204,557979.6935815678,junction
57,4868378.909908907,557976.5692479952,junction
58,4868403.0369228255,557970.7557849907,junction
59,4868427.21755055,557964.9950159435,junction
60,4868455.098301482,557958.4306513449,junction
61,4868462.395433906,557956.360313696,junction
62,4868479.52586868,557953.0398958001,junction
63,4868503.309565228,557943.9064300153,junction
64,4868527.253930209,557940.2435614495,junction
65,4868550.013718208,557935.6441683782,junction
66,4868573.02349844,557931.1195139297,junction
67,4868581.319225841,557929.3807947795,junction
68,4868598.415363455,557926.0014896158,junction
69,4868628.733222543,557919.92825794,junction
70,4868657.406593484,557914.3372063133,junction
71,4868673.768281983,557910.3581151547,junction
72,4868693.225580503,557906.359256534,junction
73,4868707.5650503095,557904.2850793388,junction
74,4868731.405697652,557899.467285139,junction
75,4868762.027999588,557893.3369305077,junction
76,4868779.59871673,557888.7860763049,junction
77,4868811.650932584,557882.4639005417,junction
78,4868813.526006586,557879.9284167573,junction
