id,y,x,type
0,4869420.0,557959.0,inlet
1,4869429.283374613,557956.8096817171,junction
2,4869450.911119154,557946.6500099701,junction
3,4869479.84531927,557927.955063065,junction
4,4869503.093897957,557920.4161150118,junction
5,4869529.768552484,557909.226458871,junction
6,4869536.134638725,557900.1273914097,junction
7,4869547.334900908,557880.3410295612,junction
8,4869552.460275716,557860.9548215447,junction
9,4869552.8400721885,557855.8294839265,junction
10,4869563.059894635,557831.3916103184,junction
11,4869574.131502596,557811.3774211819,junction
12,4869578.216232665,557800.4523016564,junction
13,4869585.284229257,557781.2069769906,junction
14,4869597.872512428,557751.3796541138,junction
15,4869602.083402694,557740.1956649845,junction
16,4869606.0,557714.0,outfall
17,4869122.0,558028.0,inlet
18,4869124.875537001,558024.1643833362,junction
19,4869141.340375765,558004.0682684949,junction
20,4869155.308410164,557989.8961429364,junction
21,4869168.482045245,557977.7148302951,junction
22,4869173.412474975,557975.9341309022,junction
23,4869201.48572943,557956.6792760527,junction
24,4869224.2073608525,557949.8900497843,junction
25,4869251.39913679,557934.4922687165,junction
26,4869275.769984816,557928.3717679528,junction
27,4869301.342361366,557909.4858105341,junction
28,4869305.546734131,557906.9037222175,junction
29,4869323.808111561,557892.6214043819,junction
30,4869341.292614047,557880.6660806406,junction
31,4869354.749624948,557874.1927933814,junction
32,4869377.121507373,557863.484429636,junction
33,4869398.840736801,557857.5079122183,junction
34,4869406.83370165,557853.994143532,junction
35,4869427.602425032,557851.368817503,junction
36,4869450.046093382,557849.7935575494,junction
37,4869482.253850164,557837.4717307795,junction
38,4869493.168716768,557827.3636683094,junction
39,4869506.344699781,557814.4128736048,junction
40,4869515.482250881,557805.9430969276,junction
41,4869532.514609517,557790.0846392587,junction
42,4869542.223706855,557781.4391950374,junction
43,4869549.612386697,557775.0297289555,junction
44,4869097.0,558106.0,inlet
45,4869104.788879334,558104.8706279751,junction
46,4869129.911185524,558096.165981221,junction
47,4869148.974454146,558084.9442077047,junction
48,4869158.8935571555,558079.4861046991,junction
49,4869175.229029213,558070.2679547966,junction
50,4869200.4350092,558054.5286599695,junction
51,4869224.221628312,558039.3952854741,junction
52,4869235.321277815,558030.9210170188,junction
53,4869249.762395998,558023.012744421,junction
54,4869272.600932993,558006.6271397782,junction
55,4869277.421667853,557996.5585159328,junction
56,4869305.255854188,557981.9524138678,junction
57,4869313.162125007,557979.2696683315,junction
58,4869330.151722357,557963.924968372,junction
59,4869349.853043489,557950.2905375956,junction
60,4869374.3418419445,557934.8549918253,junction
61,4869378.081207509,557931.2946303836,junction
62,4869401.845790277,557915.8779577297,junction
63,4869425.325081782,557902.5052260011,junction
64,4869458.635763864,557889.2368987172,junction
65,4869493.198007322,557881.7944076459,junction
66,4869499.047941824,557876.2656264537,junction
67,4869519.667292543,557852.264310384,junction
68,4869524.952564316,557839.6110544323,junction
69,4869530.846185066,557827.5491033696,junction
70,4869549.836590925,557805.3414768694,junction
71,4869004.0,557989.0,inlet
72,4869034.167765708,557980.7308374086,junction
73,4869057.343302104,557974.14313974,junction
74,4869080.149432238,557967.5137756682,junction
75,4869102.624017937,557960.8078125641,junction
76,4869122.106942796,557954.11344977,junction
77,4869133.781741666,557951.4808143508,junction
78,4869154.432726318,557944.9528209358,junction
79,4869187.535988255,557936.9604098292,junction
80,4869218.6876198305,557927.2518486126,junction
81,4869237.359516818,557925.9792039203,junction
82,4869267.464895263,557918.2990460609,junction
83,4869290.925231397,557900.1395873927,junction
84,4869369.862847842,557854.2064016305,junction
85,4869378.512780173,557851.0013068597,junction
86,4868964.0,558630.0,inlet
87,4868974.75762919,558627.2829288902,junction
88,4869006.428398555,558608.2791917219,junction
89,4869010.840848637,558603.0505151659,junction
90,4869025.300868642,558592.2190712388,junction
91,4869037.526586673,558580.7802241298,junction
92,4869053.375309223,558563.1177614605,junction
93,4869064.0355512705,558551.215780916,junction
94,4869077.066920738,558534.9094458501,junction
95,4869079.6513710935,558529.6175496291,junction
96,4869096.823116848,558503.3565014215,junction
97,4869102.546131782,558498.7798435255,junction
98,4869118.575454445,558477.8888978591,junction
99,4869130.326817187,558466.3853455294,junction
100,4869153.059136195,558449.2390718941,junction
101,4869165.261914486,558429.7859734766,junction
102,4869174.833378008,558412.0018943647,junction
103,4869181.045916936,558400.257756384,junction
104,4869200.703844085,558379.5849913632,junction
105,4869227.58861622,558352.331581806,junction
106,4869248.094126237,558330.9315254193,junction
107,4869253.604786944,558326.1659504605,junction
108,4869271.037418185,558302.4113980853,junction
109,4869274.715546443,558287.9159730981,junction
110,4869286.055352425,558279.4048516847,junction
111,4869300.880057771,558269.4578011524,junction
112,4869314.185455361,558251.9778115355,junction
113,4869325.6489728615,558239.0041054114,junction
114,4869338.099158752,558227.3026128807,junction
115,4869351.993127191,558210.6271538781,junction
116,4869357.234091737,558205.530893176,junction
117,4869376.378718678,558185.9846392159,junction
118,4869381.63690253,558180.3869186657,junction
119,4869399.872126615,558160.9491537787,junction
120,4869404.480422784,558155.1025245757,junction
121,4869420.772664858,558127.3599221826,junction
122,4869428.444613378,558123.5496207664,junction
123,4869445.627461899,558103.5549773626,junction
124,4869449.4901361205,558097.8939225967,junction
125,4869465.690030815,558079.1745922336,junction
126,4869473.8558985265,558069.5917570257,junction
127,4869481.422644622,558056.4898177678,junction
128,4869501.071702284,558028.7689172793,junction
129,4869519.3170615295,558006.3824689832,junction
130,4869527.097380189,557999.324715625,junction
131,4869533.25902885,557980.8085759797,junction
132,4869547.526542466,557953.0456013404,junction
133,4869550.887919258,557938.6704930946,junction
134,4869557.1923656585,557917.28121806,junction
135,4869562.719223209,557888.9484192139,junction
136,4869576.008990895,557837.1644972466,junction
137,4869599.013019444,557763.3992098501,junction
138,4868964.0,558630.0,inlet
139,4868941.0,558157.0,inlet
140,4868949.122916144,558150.33904307,junction
141,4868977.056294635,558129.3568000809,junction
142,4869002.1141616935,558111.5946548731,junction
143,4869015.4664640585,558102.5575561952,junction
144,4869030.147322465,558092.9396440435,junction
145,4869050.434338638,558080.992656393,junction
146,4869074.811822358,558066.2577789401,junction
147,4869095.122618232,558055.960224763,junction
148,4869103.388583891,558051.2522779839,junction
149,4869126.6058746185,558035.4319157383,junction
150,4869153.494892127,558017.2501400654,junction
151,4869173.433235655,558004.433949117,junction
152,4869199.238505245,557987.3179949815,junction
153,4869215.689579775,557981.6864449383,junction
154,4869233.769896265,557976.2053678007,junction
155,4869259.639556235,557957.0761717388,junction
156,4869282.705534438,557949.7505945894,junction
157,4869299.5349008255,557937.8919077005,junction
158,4869326.375479821,557917.3121852548,junction
159,4869352.337217584,557900.803683675,junction
160,4869378.683501582,557884.0269214596,junction
161,4869434.310837034,557865.9357209725,junction
162,4869451.392695629,557862.8287518201,junction
163,4868904.0,558070.0,inlet
164,4868933.05846992,558057.5240958851,junction
165,4868938.786265705,558055.0258368751,junction
166,4868949.14302142,558050.2252014372,junction
167,4868977.857228344,558037.803597538,junction
168,4868996.210280287,558029.172293214,junction
169,4869000.884413242,558026.9371839792,junction
170,4869033.970010256,558012.2915088444,junction
171,4869051.877523744,558003.1290776167,junction
172,4869082.275694589,557988.1828944306,junction
173,4869132.258897277,557964.537776085,junction
174,4868120.0,560037.0,inlet
175,4868127.077153852,560028.987699407,junction
176,4868151.931399132,560003.8828738952,junction
177,4868177.339850612,559979.7808734378,junction
178,4868204.810820475,559955.6987660503,junction
179,4868223.9261694085,559939.9220592937,junction
180,4868239.90723826,559925.7094032565,junction
181,4868250.670415018,559917.6086571747,junction
182,4868267.976751129,559903.3296534138,junction
183,4868277.61946417,559895.7764546385,junction
184,4868298.148909071,559879.2417282347,junction
185,4868304.52212177,559873.4275962828,junction
186,4868324.698622369,559856.8554371112,junction
187,4868346.834192424,559830.9073472247,junction
188,4868349.96279206,559824.1989803379,junction
189,4868351.831922186,559806.3240038959,junction
190,4868356.455654582,559763.5858595672,junction
191,4868359.258993822,559740.5385925408,junction
192,4868360.612620339,559719.2618689582,junction
193,4868362.42196522,559702.5274654857,junction
194,4868373.3932582745,559690.0167988499,junction
195,4868373.75542403,559681.5948616412,junction
196,4868397.780723419,559655.2391241874,junction
197,4868404.126125385,559648.0320153801,junction
198,4868420.158617149,559631.1497892161,junction
199,4868428.9159099925,559619.3897580038,junction
200,4868440.927290141,559604.0243233329,junction
201,4868448.621313255,559593.4029814977,junction
202,4868461.884622584,559576.7972376718,junction
203,4868475.642573772,559558.8322363966,junction
204,4868478.151495026,559554.0893583485,junction
205,4868495.4592937175,559530.013168495,junction
206,4868501.832018882,559515.5025750869,junction
207,4868508.195800791,559501.7393756718,junction
208,4868518.072894403,559480.5616114197,junction
209,4868523.571402962,559465.0078686083,junction
210,4868529.820901507,559453.4217416358,junction
211,4868539.620584165,559429.3906515889,junction
212,4868550.383394331,559411.4652729419,junction
213,4868556.56684207,559405.4821180906,junction
214,4868571.8331042575,559381.1605105457,junction
215,4868577.262492942,559371.9721722957,junction
216,4868584.8251961395,559356.5327228972,junction
217,4868588.427200243,559331.4940565943,junction
218,4868592.837946769,559305.9069891701,junction
219,4868593.888973876,559259.3510892908,junction
220,4868595.234621023,559237.0636787618,junction
221,4868595.234621023,559210.2481873892,junction
222,4868595.234621023,559185.2481873892,junction
223,4868597.413345584,559162.4269119499,junction
224,4868598.452061725,559138.6058357515,junction
225,4868598.832424138,559117.0634312049,junction
226,4868598.945296701,559092.5982553988,junction
227,4868602.0959707815,559070.8620680867,junction
