id,y,x,type
0,4867238.0,558517.0,inlet
1,4867245.177661556,558500.7424665313,junction
2,4867254.5805616155,558487.2845253447,junction
3,4867258.181197316,558472.8635814032,junction
4,4867270.29083823,558443.902290992,junction
5,4867278.356936689,558432.9733232437,junction
6,4867283.724767894,558426.9968561706,junction
7,4867299.293485058,558408.7208878389,junction
8,4867301.932354446,558405.434385777,junction
9,4867320.827583071,558379.8641295959,junction
10,4867324.322830416,558375.6609154941,junction
11,4867343.74802669,558350.5420887104,junction
12,4867351.295048486,558341.0779150386,junction
13,4867362.667863824,558324.55000599,junction
14,4867376.419076303,558301.4964351616,junction
15,4867392.169027196,558281.858447788,junction
16,4867402.314440089,558266.7170016158,junction
17,4867418.569637355,558250.1638486945,junction
18,4867424.103263357,558244.027277589,junction
19,4867452.143460976,558224.4288951609,junction
20,4867476.99485676,558199.9304056487,junction
21,4867502.635389477,558180.933701419,junction
22,4867524.603601148,558162.321525282,junction
23,4867536.726881719,558151.5831647983,junction
24,4867554.7763983,558136.3408123304,junction
25,4867564.087384566,558127.827902322,junction
26,4867574.579109086,558119.4940216114,junction
27,4867590.834505841,558103.2270908806,junction
28,4867603.541190637,558091.2999035432,junction
29,4867607.705909765,558081.53475943,junction
30,4867628.680474073,558060.1552570192,junction
31,4867644.447786347,558050.1941909464,junction
32,4867651.307709331,558046.1045729754,junction
33,4867667.602886229,558031.2644450553,junction
34,4867676.81228152,558025.3018654104,junction
35,4867689.885016935,557988.1097077354,junction
36,4867695.256318942,557970.0863360412,junction
37,4867705.350649781,557960.8196989452,junction
38,4867712.119931233,557954.945535698,junction
39,4867732.58315876,557938.9501699887,junction
40,4867751.248459918,557930.7427781058,junction
41,4867773.684922081,557922.5926585296,junction
42,4867804.2242019,557908.4922397288,junction
43,4867818.010107187,557903.8329693184,junction
44,4867825.594726124,557899.2988697956,junction
45,4867855.580027398,557886.1254055159,junction
46,4867867.851581217,557881.8848507918,junction
47,4867876.412294158,557877.2989017657,junction
48,4867908.178294225,557863.557601192,junction
49,4867927.413942116,557851.4976127025,junction
50,4867971.244291109,557845.6618657045,junction
51,4867995.169178743,557845.0533708128,junction
52,4868017.205101607,557842.2599057123,junction
53,4868037.011111528,557832.4632065429,junction
54,4868048.316092268,557824.9409076538,junction
55,4868055.524253486,557820.0525664487,junction
56,4868082.666530416,557802.7851697536,junction
57,4868107.858444622,557787.9390560265,junction
58,4868123.544437171,557778.2172763495,junction
59,4868150.045268609,557772.6041034708,junction
60,4868195.746651288,557771.4670787458,junction
61,4868220.121103796,557771.0242706273,junction
62,4868244.554365855,557770.8409389707,junction
63,4868264.462946643,557775.2158034408,junction
64,4868279.854163935,557790.8641105592,junction
65,4868320.563135423,557793.7781012147,junction
66,4868344.790634631,557794.224865832,junction
67,4868369.429031213,557794.2675341776,junction
68,4868394.341278743,557794.3490394815,junction
69,4868435.889938676,557794.3589954483,junction
70,4868460.88072272,557794.40655525,junction
71,4868485.88072272,557794.40655525,junction
72,4868510.88072272,557794.40655525,junction
73,4868535.88072272,557794.40655525,junction
74,4868560.88072272,557794.40655525,junction
75,4868585.88072272,557794.40655525,junction
76,4868610.88072272,557794.40655525,junction
77,4868627.887164255,557782.416217552,junction
78,4868648.768748909,557776.2385945332,junction
79,4868695.038222768,557776.4985975607,junction
80,4868715.876243812,557774.7440271239,junction
