datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,396.1543831990857,-0.0,396.1543831990857,-1111.6284310009144
2018-01-02,386.9992210462224,-0.0,386.9992210462224,-1099.7532625537776
2018-01-03,378.91100535931764,-0.0,378.91100535931764,-1103.3006281406824
2018-01-04,370.46475177645334,-0.0,370.46475177645334,-1110.8015586235467
2018-01-05,361.99379936335026,-0.0,361.99379936335026,-973.7787953600541
2018-01-06,353.82077035156544,-0.0,353.82077035156544,-888.3938616484345
2018-01-07,345.25293132368824,-0.0,345.25293132368824,-904.5148471763118
2018-01-08,337.3134226518159,-0.0,337.3134226518159,-898.3213165481841
2018-01-09,330.78650898241904,-0.0,330.78650898241904,-904.848230217581
2018-01-10,324.15908163119457,-0.0,324.15908163119457,-916.4708168688055
2018-01-11,314.98883126478177,-0.0,314.98883126478177,-942.1813266352183
2018-01-12,1546.610845138057,-0.0,1546.610845138057,310.15361933805684
2018-01-13,450.85515146903344,-0.0,450.85515146903344,-784.7795877309666
2018-01-14,372.28914868531865,-0.0,372.28914868531865,-864.1680771146814
2018-01-15,335.53427775314776,-0.0,335.53427775314776,-898.5453442468522
2018-01-16,309.47349873709027,-0.0,309.47349873709027,-925.3687058629098
2018-01-17,297.6281630501617,-0.0,297.6281630501617,-938.0365281498384
2018-01-18,288.67729852651246,-0.0,288.67729852651246,-947.8098792734875
2018-01-19,444.8710633018927,-0.0,444.8710633018927,-789.2085586981073
2018-01-20,466.4047388358449,-0.0,466.4047388358449,-769.2300003641551
2018-01-21,368.0434014155471,-0.0,368.0434014155471,-839.060092184453
2018-01-22,317.087500075344,-0.0,317.087500075344,-993.6079006246562
2018-01-23,4197.679301380122,2504.940689229552,6702.619990609674,5493.109288609674
2018-01-24,1846.9522705468698,121.44031199629535,1968.3925825431652,785.8576615431652
2018-01-25,1145.6362069889437,-0.0,1145.6362069889437,-14.707745211056363
2018-01-26,966.7463711865421,-0.0,966.7463711865421,-321.4384626134579
2018-01-27,905.5406059141969,-0.0,905.5406059141969,-447.6420793858031
2018-01-28,725.4237829717167,-0.0,725.4237829717167,-585.8797234282833
2018-01-29,707.6258623985923,-0.0,707.6258623985923,-537.8787160014076
2018-01-30,657.4944821332465,-0.0,657.4944821332465,-587.2478493667536
2018-01-31,644.5351177953125,-0.0,644.5351177953125,-593.5670812046876
2018-02-01,599.5889536771865,-0.0,599.5889536771865,-639.3656839228136
2018-02-02,512.1601223880425,-0.0,512.1601223880425,-725.1195900119576
2018-02-03,495.34855137759587,-0.0,495.34855137759587,-740.2861878224041
2018-02-04,449.19964030216215,-0.0,449.19964030216215,-788.1103597978379
2018-02-05,437.42401415109634,-0.0,437.42401415109634,-801.5006714489036
2018-02-06,426.35358847596217,-0.0,426.35358847596217,-813.3935837240379
2018-02-07,411.62681115281885,-0.0,411.62681115281885,-854.4399322471811
2018-02-08,388.54184423107654,-0.0,388.54184423107654,-911.2468497689235
2018-02-09,378.29755389119964,-0.0,378.29755389119964,-935.4734123088003
2018-02-10,346.87371615486336,-0.0,346.87371615486336,-967.7197366451367
2018-02-11,315.72699078865116,-0.0,315.72699078865116,-1033.8302083113488
2018-02-12,305.80856334554846,-0.0,305.80856334554846,-1048.8652815544517
2018-02-13,294.7711321345123,-0.0,294.7711321345123,-1093.1911981654878
2018-02-14,286.8978461540828,-0.0,286.8978461540828,-1107.9785595459173
2018-02-15,309.6393528600165,-0.0,309.6393528600165,-1103.6050574399835
2018-02-16,291.36782018776285,-0.0,291.36782018776285,-1111.2757745122371
2018-02-17,235.5912157369312,-0.0,235.5912157369312,-1178.6604394630688
2018-02-18,220.34432834925246,-0.0,220.34432834925246,-1208.8625593507477
2018-02-19,258.2827626276121,-0.0,258.2827626276121,-1222.100146472388
2018-02-20,229.6197646848741,-0.0,229.6197646848741,-1199.5258690151259
2018-02-21,191.9439267689595,-0.0,191.9439267689595,-1179.8500826310403
