datetime,"557091, 4867265",total,error
2018-01-01,374.99157738065236,374.99157738065236,
2018-01-02,374.9587538722551,374.9587538722551,
2018-01-03,374.9276017216031,374.9276017216031,
2018-01-04,374.8953123146069,374.8953123146069,
2018-01-05,374.8678749744353,374.8678749744353,
2018-01-06,374.83337194810883,374.83337194810883,
2018-01-07,374.8009512165399,374.8009512165399,
2018-01-08,374.77245190974804,374.77245190974804,
2018-01-09,374.746844950138,374.746844950138,
2018-01-10,374.7215294840291,374.7215294840291,
2018-01-11,374.6874909787551,374.6874909787551,
2018-01-12,379.4909433417113,379.4909433417113,
2018-01-13,375.20231718011377,375.20231718011377,
2018-01-14,374.90216417736,374.90216417736,
2018-01-15,374.7626194382084,374.7626194382084,
2018-01-16,374.66763411177027,374.66763411177027,
2018-01-17,374.6240631833277,374.6240631833277,
2018-01-18,374.587511205406,374.587511205406,-3.2974327945940445
2018-01-19,375.17616305328903,375.17616305328903,-2.6996369467109957
2018-01-20,375.2606367502397,375.2606367502397,-2.6060192497602657
2018-01-21,374.885423643317,374.885423643317,-2.9751363566830378
2018-01-22,374.693791360197,374.693791360197,-3.2582086398030015
2018-01-23,384.6397813067527,384.6397813067527,6.5384293067526755
2018-01-24,380.6738399080172,380.6738399080172,2.6730719080172207
2018-01-25,377.91895141418763,377.91895141418763,-0.008664585812368841
2018-01-26,377.2047584772537,377.2047584772537,-0.7320015227463159
2018-01-27,376.968197358799,376.968197358799,-1.2703146412010256
2018-01-28,376.26495561051956,376.26495561051956,-2.113764389480423
2018-01-29,376.19409065357223,376.19409065357223,-2.0840453464277857
2018-01-30,375.9970496905617,375.9970496905617,-2.1378303094383
2018-01-31,375.94763023608914,375.94763023608914,-2.077521763910852
2018-02-01,375.77042371183006,375.77042371183006,-2.1968162881699413
2018-02-02,375.4310189950218,375.4310189950218,-2.493549004978206
2018-02-03,375.37293832248065,375.37293832248065,-2.512005677519369
2018-02-04,375.1946706133308,375.1946706133308,-2.656745386669172
2018-02-05,375.1502543194675,375.1502543194675,-2.6828736805325093
2018-02-06,375.109670420256,375.109670420256,-2.708217579743973
2018-02-07,375.0524082145184,375.0524082145184,-2.753287785481632
2018-02-08,374.9641434928878,374.9641434928878,-2.8263125071122204
2018-02-09,374.9259910715655,374.9259910715655,-2.852272928434502
2018-02-10,374.8057157311793,374.8057157311793,-2.9603562688207035
2018-02-11,374.69102131032486,374.69102131032486,-3.0628586896751244
2018-02-12,374.6524566417588,374.6524566417588,-3.0861833582411577
2018-02-13,374.6111789485504,374.6111789485504,-3.1152690514496157
2018-02-14,374.5822553402631,374.5822553402631,-3.1380966597369024
2018-02-15,374.6668877049062,374.6668877049062,-3.074800295093837
2018-02-16,374.59765053551973,374.59765053551973,-3.2629094644802876
2018-02-17,374.3864411359883,374.3864411359883,-3.516790864011682
2018-02-18,374.32995930888563,374.32995930888563,-3.4574486911143936
2018-02-19,374.473250701604,374.473250701604,-3.396453298396011
2018-02-20,374.364774931424,374.364774931424,-3.529313068576016
2018-02-21,374.2231390972822,374.2231390972822,-3.570364902717756
2018-02-22,374.223141996451,374.223141996451,-3.5429300035490314
2018-02-23,374.1622601379799,374.1622601379799,-3.5885718620201033
2018-02-24,374.125621662645,374.125621662645,-3.6069223373550017
2018-02-25,375.7248157120685,375.7248157120685,-1.9833442879315157
2018-02-26,374.4070793664996,374.4070793664996,-3.282792633500378
2018-02-27,380.4237287964582,380.4237287964582,2.60584079645821
2018-02-28,377.38368739156965,377.38368739156965,-1.2175366084303505
2018-03-01,375.35967503265255,375.35967503265255,-4.302252967347442
2018-03-02,375.00308931980504,375.00308931980504,-5.158710680194986
2018-03-03,374.56633127080363,374.56633127080363,-5.952084729196372
2018-03-04,374.2945013952476,374.2945013952476,-6.540906604752365
2018-03-05,374.5755048027784,374.5755048027784,-6.342199197221589
2018-03-06,374.1401287760503,374.1401287760503,-6.655655223949736
2018-03-07,374.1036155789953,374.1036155789953,-6.5611044210047
2018-03-08,374.03720586851523,374.03720586851523,-6.493402131484743
2018-03-09,374.0002783955335,374.0002783955335,-6.393169604466493
2018-03-10,374.9863055789855,374.9863055789855,-5.257790421014533
2018-03-11,374.563969049997,374.563969049997,-5.533822950003014
2018-03-12,374.5863427730888,374.5863427730888,-5.368193226911217
2018-03-13,374.2538283887944,374.2538283887944,-5.566595611205628
2018-03-14,374.0543496854396,374.0543496854396,-5.622818314560391
2018-03-15,373.923665336101,373.923665336101,-5.668158663898964
2018-03-16,373.83690274248215,373.83690274248215,-5.803689257517874
2018-03-17,373.8025601334054,373.8025601334054,-5.8746078665946015
2018-03-18,373.76919491928214,373.76919491928214,-6.37736508071788
2018-03-19,373.732194677522,373.732194677522,-6.74659732247801
2018-03-20,373.69544418411414,373.69544418411414,-6.862595815885868
2018-03-21,373.6583758181149,373.6583758181149,-6.838704181885078
2018-03-22,373.62488901515667,373.62488901515667,-6.8386629848433245
2018-03-23,373.59130663241444,373.59130663241444,-6.863101367585557
2018-03-24,373.55492992378635,373.55492992378635,-6.817182076213669
2018-03-25,373.5179912736545,373.5179912736545,-6.759632726345501
2018-03-26,373.47848071745153,373.47848071745153,-6.73513528254847
