datetime,"557091, 4867265",total,error
2018-01-01,376.6758640470337,376.6758640470337,
2018-01-02,376.6361723772014,376.6361723772014,
2018-01-03,376.58986280519946,376.58986280519946,
2018-01-04,376.54808071965607,376.54808071965607,
2018-01-05,376.5049980577662,376.5049980577662,
2018-01-06,376.46327664693564,376.46327664693564,
2018-01-07,376.41977965986274,376.41977965986274,
2018-01-08,376.3812078797593,376.3812078797593,
2018-01-09,376.346513289798,376.346513289798,
2018-01-10,376.31166251844814,376.31166251844814,
2018-01-11,376.2667201435452,376.2667201435452,
2018-01-12,381.89052811048725,381.89052811048725,
2018-01-13,376.9634820092094,376.9634820092094,
2018-01-14,376.5573670188684,376.5573670188684,
2018-01-15,376.3654662310533,376.3654662310533,
2018-01-16,376.2353862999605,376.2353862999605,
2018-01-17,376.1775444733971,376.1775444733971,
2018-01-18,376.12992043649274,376.12992043649274,-1.7550235635072795
2018-01-19,376.92439361777105,376.92439361777105,-0.9514063822289813
2018-01-20,377.0438842784143,377.0438842784143,-0.8227717215856956
2018-01-21,376.531160014115,376.531160014115,-1.3293999858850043
2018-01-22,376.2740740878509,376.2740740878509,-1.6779259121490782
2018-01-23,389.20341409522894,389.20341409522894,11.102062095228916
2018-01-24,382.6544973468397,382.6544973468397,4.653729346839725
2018-01-25,380.28352129258576,380.28352129258576,2.35590529258576
2018-01-26,379.46039347371334,379.46039347371334,1.5236334737133461
2018-01-27,379.19170529845167,379.19170529845167,0.9531932984516516
2018-01-28,378.35421853517886,378.35421853517886,-0.02450146482112814
2018-01-29,378.26534173468445,378.26534173468445,-0.012794265315562825
2018-01-30,378.02699476995315,378.02699476995315,-0.10788523004686112
2018-01-31,377.9628791995607,377.9628791995607,-0.0622728004393025
2018-02-01,377.7355162816631,377.7355162816631,-0.23172371833692296
2018-02-02,377.27284104766267,377.27284104766267,-0.6517269523373557
2018-02-03,377.1955609772371,377.1955609772371,-0.689383022762911
2018-02-04,376.9510772738336,376.9510772738336,-0.9003387261663534
2018-02-05,376.8927394572493,376.8927394572493,-0.940388542750668
2018-02-06,376.8384515806004,376.8384515806004,-0.9794364193995762
2018-02-07,376.76000537535924,376.76000537535924,-1.0456906246407698
2018-02-08,376.64022486620945,376.64022486620945,-1.1502311337905553
2018-02-09,376.5880332891039,376.5880332891039,-1.19023071089606
2018-02-10,376.4282328523492,376.4282328523492,-1.3378391476508114
2018-02-11,376.2688632976553,376.2688632976553,-1.4850167023446943
2018-02-12,376.2182820083068,376.2182820083068,-1.5203579916931744
2018-02-13,376.1624573931009,376.1624573931009,-1.5639906068990967
2018-02-14,376.12407286043486,376.12407286043486,-1.5962791395651266
2018-02-15,376.23738723858156,376.23738723858156,-1.504300761418449
2018-02-16,376.1445138893031,376.1445138893031,-1.7160461106969365
2018-02-17,375.85516088859174,375.85516088859174,-2.0480711114082624
2018-02-18,375.77825887520294,375.77825887520294,-2.0091491247970907
2018-02-19,375.9746249453735,375.9746249453735,-1.8950790546265353
2018-02-20,375.82693381194906,375.82693381194906,-2.0671541880509494
2018-02-21,375.6327303481121,375.6327303481121,-2.1607736518878937
2018-02-22,375.6327346393961,375.6327346393961,-2.133337360603889
