from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1
51,382,559638.350473112,4868197.079644086,0.0,559663.350473112,4868197.079644086,0.0
382,52,559663.350473112,4868197.079644086,0.0,559688.350473112,4868197.079644086,0.0
207,383,557988.350473112,4869197.079644086,0.0,557988.350473112,4869222.079644086,0.0
383,211,557988.350473112,4869222.079644086,0.0,557988.350473112,4869247.079644086,0.0
121,384,558588.350473112,4868547.079644086,0.0,558613.350473112,4868547.079644086,0.0
384,122,558613.350473112,4868547.079644086,0.0,558638.350473112,4868547.079644086,0.0
96,385,558988.350473112,4868447.079644086,0.0,558971.6838064453,4868463.746310753,0.0
385,386,558971.6838064453,4868463.746310753,0.0,558955.0171397786,4868480.412977419,0.0
386,107,558955.0171397786,4868480.412977419,0.0,558938.350473112,4868497.079644086,0.0
135,387,558288.350473112,4868597.079644086,0.0,558288.350473112,4868622.079644086,0.0
387,144,558288.350473112,4868622.079644086,0.0,558288.350473112,4868647.079644086,0.0
154,388,558038.350473112,4868697.079644086,0.0,558038.350473112,4868722.079644086,0.0
388,163,558038.350473112,4868722.079644086,0.0,558038.350473112,4868747.079644086,0.0
23,389,558338.350473112,4868047.079644086,0.0,558363.350473112,4868047.079644086,0.0
389,24,558363.350473112,4868047.079644086,0.0,558388.350473112,4868047.079644086,0.0
123,390,558738.350473112,4868547.079644086,0.0,558721.6838064453,4868563.746310753,0.0
390,391,558721.6838064453,4868563.746310753,0.0,558705.0171397786,4868580.412977419,0.0
391,139,558705.0171397786,4868580.412977419,0.0,558688.350473112,4868597.079644086,0.0
46,392,558288.350473112,4868197.079644086,0.0,558288.350473112,4868222.079644086,0.0
392,53,558288.350473112,4868222.079644086,0.0,558288.350473112,4868247.079644086,0.0
87,393,558938.350473112,4868397.079644086,0.0,558963.350473112,4868397.079644086,0.0
393,88,558963.350473112,4868397.079644086,0.0,558988.350473112,4868397.079644086,0.0
160,394,558338.350473112,4868697.079644086,0.0,558338.350473112,4868722.079644086,0.0
394,167,558338.350473112,4868722.079644086,0.0,558338.350473112,4868747.079644086,0.0
216,395,557838.350473112,4869347.079644086,0.0,557821.6838064453,4869363.746310753,0.0
395,396,557821.6838064453,4869363.746310753,0.0,557805.0171397786,4869380.412977419,0.0
396,218,557805.0171397786,4869380.412977419,0.0,557788.350473112,4869397.079644086,0.0
147,397,558438.350473112,4868647.079644086,0.0,558421.6838064453,4868663.746310753,0.0
397,398,558421.6838064453,4868663.746310753,0.0,558405.0171397786,4868680.412977419,0.0
398,161,558405.0171397786,4868680.412977419,0.0,558388.350473112,4868697.079644086,0.0
61,399,558338.350473112,4868297.079644086,0.0,558321.6838064453,4868313.746310753,0.0
399,400,558321.6838064453,4868313.746310753,0.0,558305.0171397786,4868330.412977419,0.0
400,70,558305.0171397786,4868330.412977419,0.0,558288.350473112,4868347.079644086,0.0
173,401,558288.350473112,4868797.079644086,0.0,558313.350473112,4868797.079644086,0.0
401,174,558313.350473112,4868797.079644086,0.0,558338.350473112,4868797.079644086,0.0
47,402,558338.350473112,4868197.079644086,0.0,558338.350473112,4868222.079644086,0.0
402,54,558338.350473112,4868222.079644086,0.0,558338.350473112,4868247.079644086,0.0
77,403,559188.350473112,4868347.079644086,0.0,559171.6838064453,4868363.746310753,0.0
403,404,559171.6838064453,4868363.746310753,0.0,559155.0171397786,4868380.412977419,0.0
404,89,559155.0171397786,4868380.412977419,0.0,559138.350473112,4868397.079644086,0.0
405,406,558005.0171397786,4868663.746310753,0.0,558021.6838064453,4868680.412977419,0.0
406,154,558021.6838064453,4868680.412977419,0.0,558038.350473112,4868697.079644086,0.0
75,407,558738.350473112,4868347.079644086,0.0,558763.350473112,4868347.079644086,0.0
407,76,558763.350473112,4868347.079644086,0.0,558788.350473112,4868347.079644086,0.0
