id,x,y,z,type
0,277.60146854119176,0.0,5.0,junction
1,100.75068416085912,0.0,0.0,junction
2,-152.34787737888482,0.0,0.0,outlet
3,469.6130733178403,0.0,5.0,junction
4,688.7914494711428,0.0,5.0,inlet
5,97.7910664939194,0.0,10.0,junction
6,-163.7902194070415,0.0,10.0,outlet
7,257.95138138782147,0.0,4.444444444444445,junction
8,238.30129423445118,0.0,3.888888888888889,junction
9,218.65120708108088,0.0,3.333333333333334,junction
10,199.0011199277106,0.0,2.7777777777777777,junction
11,179.3510327743403,0.0,2.2222222222222223,junction
12,159.70094562097,0.0,1.666666666666667,junction
13,140.0508584675997,0.0,1.1111111111111112,junction
14,120.40077131422943,0.0,0.5555555555555558,junction
15,72.62862176755424,0.0,0.0,junction
16,44.50655937424937,0.0,0.0,junction
17,16.384496980944483,0.0,0.0,junction
18,-11.737565412360397,0.0,0.0,junction
19,-39.8596278056653,0.0,0.0,junction
20,-67.98169019897017,0.0,0.0,junction
21,-96.10375259227504,0.0,0.0,junction
22,-124.22581498557992,0.0,0.0,junction
23,448.2784505648793,0.0,5.0,junction
24,426.9438278119184,0.0,5.0,junction
25,405.60920505895746,0.0,5.0,junction
26,384.27458230599655,0.0,5.0,junction
27,362.9399595530356,0.0,5.0,junction
28,341.6053368000746,0.0,5.0,junction
29,320.27071404711364,0.0,5.0,junction
30,298.93609129415273,0.0,5.0,junction
31,664.4382965652203,0.0,5.0,junction
32,640.0851436592977,0.0,5.0,junction
33,615.7319907533754,0.0,5.0,junction
34,591.3788378474528,0.0,5.0,junction
35,567.0256849415302,0.0,5.0,junction
36,542.6725320356078,0.0,5.0,junction
37,518.3193791296853,0.0,5.0,junction
38,493.96622622376276,0.0,5.0,junction
39,257.6225349803837,0.0,5.555555555555555,junction
40,237.64360141957567,0.0,6.111111111111111,junction
41,217.66466785876764,0.0,6.666666666666667,junction
42,197.6857342979596,0.0,7.222222222222222,junction
43,177.70680073715155,0.0,7.777777777777778,junction
44,157.72786717634352,0.0,8.333333333333332,junction
45,137.7489336155355,0.0,8.88888888888889,junction
46,117.77000005472746,0.0,9.444444444444445,junction
47,68.72647917159041,0.0,10.0,junction
48,39.66189184926143,0.0,10.0,junction
49,10.597304526932447,0.0,10.0,junction
50,-18.46728279539655,0.0,10.0,junction
51,-47.53187011772554,0.0,10.0,junction
52,-76.59645744005451,0.0,10.0,junction
53,-105.66104476238353,0.0,10.0,junction
54,-134.7256320847125,0.0,10.0,junction
