datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,896.5100407528953,-0.0,896.5100407528953,-611.2727734471048
2018-01-02,887.8477820777916,-0.0,887.8477820777916,-598.9047015222084
2018-01-03,878.7434232642408,-0.0,878.7434232642408,-603.4682102357592
2018-01-04,869.3819819855271,-0.0,869.3819819855271,-611.884328414473
2018-01-05,859.69957507051,-0.0,859.69957507051,-476.07301965289435
2018-01-06,850.316158194677,-0.0,850.316158194677,-391.89847380532296
2018-01-07,840.9836508917506,-0.0,840.9836508917506,-408.7841276082495
2018-01-08,832.3042934616096,-0.0,832.3042934616096,-403.3304457383904
2018-01-09,824.7729079314886,-0.0,824.7729079314886,-410.8618312685114
2018-01-10,817.8568684805796,-0.0,817.8568684805796,-422.7730300194205
2018-01-11,806.9532050390699,-0.0,806.9532050390699,-450.2169528609302
2018-01-12,1907.9667524639372,990.5277217815456,2898.4944742454827,1662.0372484454826
2018-01-13,954.7166430379293,25.56278050194669,980.279423539876,-255.355315660124
2018-01-14,870.9474196183583,-0.0,870.9474196183583,-365.5098061816418
2018-01-15,828.8895681732247,-0.0,828.8895681732247,-405.1900538267753
2018-01-16,800.4184879458771,-0.0,800.4184879458771,-434.4237166541229
2018-01-17,787.0881911968609,-0.0,787.0881911968609,-448.57650000313924
2018-01-18,776.9614439613943,-0.0,776.9614439613943,-459.5257338386057
2018-01-19,947.65872705722,18.420674317181692,966.0794013744016,-268.00022062559833
2018-01-20,967.5844162853609,38.58493567233381,1006.1693519576947,-229.46538724230527
2018-01-21,866.823794874319,-0.0,866.823794874319,-340.2796987256811
2018-01-22,808.6001203533233,-0.0,808.6001203533233,-502.0952803466769
2018-01-23,4785.407648080785,3903.3724055943603,8688.780053675146,7479.269351675146
2018-01-24,2151.108569549193,1236.6816314922326,3387.7902010414255,2205.2552800414255
2018-01-25,1587.1906375665276,665.7816916521551,2252.9723292186827,1092.6283770186826
2018-01-26,1423.9933759170672,500.57241487801366,1924.5657907950808,636.3809569950809
2018-01-27,1370.7396936282894,446.66335611091927,1817.4030497392087,464.22036443920865
2018-01-28,1207.4790079708473,281.39195352373645,1488.8709614945838,177.5674550945837
2018-01-29,1189.102596495999,262.7909788102843,1451.8935753062833,206.3889969062834
2018-01-30,1144.1724492705252,217.31238954911532,1361.4848388196406,116.74250731964048
2018-01-31,1131.2623991398577,204.2448578724725,1335.5072570123302,97.40505801233007
2018-02-01,1090.5562667124614,163.0425804599654,1253.5988471724268,14.64420957242669
2018-02-02,1008.2582264483644,79.7469831588387,1088.0052096072031,-149.27450279279697
2018-02-03,994.9887549721316,66.31820266324212,1061.3069576353737,-174.32778156462632
2018-02-04,953.1892667651409,24.017161943556857,977.2064287086978,-260.10357139130224
2018-02-05,941.7257858093362,12.416943239295506,954.1427290486317,-284.78195655136824
2018-02-06,931.8407751469349,2.41405158379348,934.2548267307284,-305.49234546927164
2018-02-07,918.193562054119,-0.0,918.193562054119,-347.873181345881
2018-02-08,889.3706996895926,-0.0,889.3706996895926,-410.4179943104075
2018-02-09,878.209593569205,-0.0,878.209593569205,-435.56137263079495
2018-02-10,842.2591307690454,-0.0,842.2591307690454,-472.3343220309546
2018-02-11,807.328430618858,-0.0,807.328430618858,-542.228768481142
2018-02-12,796.8441042644408,-0.0,796.8441042644408,-557.8297406355593
2018-02-13,784.3582543281227,-0.0,784.3582543281227,-603.6040759718774
2018-02-14,775.705629627686,-0.0,775.705629627686,-619.1707760723141
2018-02-15,800.8926035158074,-0.0,800.8926035158074,-612.3518067841926
2018-02-16,780.0422322001396,-0.0,780.0422322001396,-622.6013624998604
2018-02-17,716.3438990733703,-0.0,716.3438990733703,-697.9077561266297
2018-02-18,699.7144698617922,-0.0,699.7144698617922,-729.492417838208
2018-02-19,742.8798832229077,-0.0,742.8798832229077,-737.5030258770923
2018-02-20,710.1445098460827,-0.0,710.1445098460827,-719.0011238539173
2018-02-21,667.1441041077196,-0.0,667.1441041077196,-704.6499052922802
2018-02-22,667.144105645144,-0.0,667.144105645144,-646.687100254856
2018-02-23,650.0063161743747,-0.0,650.0063161743747,-665.4399109256253
2018-02-24,638.1910477500496,-0.0,638.1910477500496,-678.1079536499503
2018-02-25,1078.8417468276311,151.1853555047128,1230.027102332344,-77.98645766765617
2018-02-26,723.3614375325124,-0.0,723.3614375325124,-592.9678515674877
2018-02-27,2096.8675627743505,1181.7688744151237,3278.6364371894742,1734.1926377894742
2018-02-28,1465.9246021858999,543.0199277424545,2008.9445299283543,-203.3460811716459
2018-03-01,989.8155644848011,61.08288116635231,1050.8984456511535,-1867.2814344488465
2018-03-02,899.7182757678238,-0.0,899.7182757678238,-1972.1361536321765
2018-03-03,773.2407674604183,-0.0,773.2407674604183,-2986.497305739582
2018-03-04,688.8725386614824,-0.0,688.8725386614824,-3545.9636932385174
2018-03-05,774.8136247556831,-0.0,774.8136247556831,-2565.735530844317
