id,y,x,type
0,4867990.0,558345.0,inlet
1,4868035.894092774,558344.4782426466,junction
2,4868060.889417019,558344.4419896558,junction
3,4868079.719579019,558335.5760370338,junction
4,4868088.247130293,558331.8290212806,junction
5,4868099.608661342,558326.4782593487,junction
6,4868127.847782408,558313.6644705307,junction
7,4868146.455799099,558304.8350043669,junction
8,4868152.237677908,558301.8902567013,junction
9,4868178.988096351,558289.7356097791,junction
10,4868201.58803665,558278.849557572,junction
11,4868230.117900569,558265.8277733601,junction
12,4868252.657526169,558255.1237711685,junction
13,4868279.1740982765,558242.2548991241,junction
14,4868303.257336489,558230.8011746221,junction
15,4868328.024363438,558218.5421244219,junction
16,4868350.082238313,558208.3013870554,junction
17,4868354.616442292,558205.571712482,junction
18,4868375.917849312,558195.3598581711,junction
19,4868405.39607663,558180.4655543857,junction
20,4868425.131251738,558171.47671355,junction
21,4868454.507112372,558156.8716131316,junction
22,4868474.709242841,558147.6569009463,junction
23,4868504.669142436,558132.9466062327,junction
24,4868516.140636624,558129.4347392633,junction
25,4868524.69461437,558124.9484468214,junction
26,4868554.718827663,558109.3382812705,junction
27,4868576.697719107,558102.6720816502,junction
28,4868609.416789177,558092.8555378644,junction
29,4868627.687033389,558083.3308771282,junction
30,4868643.346806853,558080.259363746,junction
31,4868656.483232077,558073.1194783259,junction
32,4868679.225931957,558061.7485166268,junction
33,4868699.205976303,558052.4943935175,junction
34,4868727.728085165,558036.4227254246,junction
35,4868739.208148877,558031.0339543084,junction
36,4868756.945154553,558026.4086764213,junction
37,4868777.589936959,558020.8496947106,junction
38,4868799.6217993265,558017.4164501473,junction
39,4868823.45293278,558010.9031455341,junction
40,4868838.245753005,558006.6348362453,junction
41,4868853.573853628,558002.177779447,junction
42,4868876.244200121,557996.0393423744,junction
43,4868899.313424555,557990.097506077,junction
44,4868927.0611122055,557982.3543914658,junction
45,4868933.866220493,557980.6137936843,junction
46,4868949.907144036,557976.5173286621,junction
47,4868978.746342839,557967.7968709446,junction
48,4869003.126585038,557959.3239233041,junction
49,4869015.409160951,557956.3191155326,junction
50,4869030.488127247,557950.3810882858,junction
51,4869052.323192353,557942.0131819869,junction
52,4869078.448464408,557931.7503414898,junction
53,4869099.022374308,557923.6112673838,junction
54,4869127.4356252635,557913.4697671304,junction
55,4869148.816162936,557905.4172262261,junction
56,4869173.448033563,557895.9986808997,junction
57,4869200.44130554,557888.8917408407,junction
58,4869222.345080608,557880.4861767531,junction
59,4869231.092818651,557878.5706136897,junction
60,4869249.952161297,557870.9262648339,junction
61,4869273.410654466,557861.9696741559,junction
62,4869295.106178041,557855.2399156422,junction
63,4869306.347502017,557853.1287386359,junction
64,4869324.817394754,557843.1186238417,junction
65,4869355.508300589,557829.9301836691,junction
66,4869373.559738254,557820.420572616,junction
67,4869403.415758149,557804.6139853641,junction
68,4869423.504272892,557794.4922893596,junction
69,4869452.902871354,557778.3685576002,junction
70,4869478.684641315,557758.0657936484,junction
71,4869485.88072272,557751.9759024833,junction
72,4869501.568332948,557730.4379705909,junction
73,4869553.0,557689.0,outfall
74,4868619.0,558295.0,inlet
75,4868623.652760269,558293.718839808,junction
76,4868658.389440553,558284.3129487261,junction
77,4868673.90815095,558279.3706277194,junction
78,4868701.793844765,558263.2204995077,junction
79,4868720.41474621,558252.5666777141,junction
80,4868726.837454156,558248.9493744131,junction
81,4868753.7804097,558234.0352538705,junction
82,4868761.410896365,558229.7745483202,junction
83,4868777.285454773,558220.9030877351,junction
84,4868802.57851286,558207.1246239424,junction
85,4868810.332191897,558202.8908155448,junction
86,4868826.304673651,558194.295060001,junction
87,4868851.576978475,558180.7397539628,junction
88,4868878.9947455935,558166.1490871421,junction
89,4868898.127166856,558155.9555699531,junction
90,4868905.295576285,558151.9390418819,junction
91,4868923.767789236,558142.3615495539,junction
92,4868944.324548408,558131.4932133615,junction
93,4868950.722463882,558128.2533091409,junction
94,4868978.822685149,558113.5798817746,junction
95,4868992.937117781,558104.8551788955,junction
96,4868998.607840785,558098.0698776265,junction
97,4869018.375640387,558075.5239358037,junction
98,4869026.7855390515,558070.8024485873,junction
99,4869056.907209912,558055.4307027785,junction
100,4869075.835823545,558042.9007319448,junction
101,4869092.809881475,558031.3515794317,junction
102,4869099.171420878,558027.4762362903,junction
103,4869129.317761664,558007.6398004002,junction
104,4869136.761192716,558002.9369049482,junction
105,4869149.561351167,557994.4749868398,junction
106,4869174.435880916,557977.5799829359,junction
107,4869205.075782756,557956.1084080806,junction
108,4869224.725123487,557942.3699237682,junction
109,4869239.944692944,557931.6263371854,junction
110,4869253.535544681,557922.5002404405,junction
111,4869277.364585325,557906.1488095827,junction
112,4869300.282547379,557891.6796318061,junction
113,4869327.01978527,557874.0130214269,junction
114,4869354.321087675,557856.7148115335,junction
115,4869383.8151634345,557839.1681896312,junction
116,4869402.665544416,557826.9792503278,junction
117,4869425.279673413,557811.8090676105,junction
118,4869449.3636999745,557796.0898604387,junction
119,4868084.0,560458.0,inlet
120,4868086.2837682795,560454.9103877532,junction
121,4868103.808425934,560431.1280763515,junction
122,4868126.655331015,560402.6650888214,junction
123,4868150.725159547,560367.3984447987,junction
124,4868168.155932041,560343.2381622011,junction
125,4868189.909277512,560337.6916147583,junction
126,4868212.226639587,560328.8087310034,junction
127,4868241.515911759,560314.4814769272,junction
128,4868252.872305054,560306.8702170057,junction
129,4868290.271145406,560288.2261645665,junction
130,4868304.883609032,560274.3271148109,junction
131,4868343.554524976,560269.6638501709,junction
132,4868356.700347623,560262.7358190427,junction
133,4868375.499748403,560252.9737574453,junction
134,4868406.655742491,560236.0127245084,junction
135,4868425.913490596,560227.2526227493,junction
136,4868458.639546006,560214.0024596105,junction
137,4868469.758573589,560202.3070825954,junction
138,4868482.612004239,560190.8959307867,junction
139,4868499.101809179,560175.7744869307,junction
140,4868521.168565225,560155.5455320105,junction
141,4868524.783435966,560152.7285497905,junction
142,4868551.039588412,560130.7293961952,junction
143,4868573.435441632,560111.5029426226,junction
144,4868579.648255681,560105.9525093721,junction
145,4868599.613054921,560088.1578521789,junction
146,4868613.587047926,560077.4409193483,junction
147,4868629.712308184,560068.2334990692,junction
148,4868657.97398162,560053.8411276849,junction
149,4868675.550837873,560048.8671967769,junction
150,4868700.24883571,560032.7662854485,junction
151,4868703.513908068,560030.344097615,junction
152,4868727.205706642,560009.4643628781,junction
153,4868730.60983726,560006.625262489,junction
154,4868753.9524500575,559986.4238214904,junction
155,4868760.5164528275,559976.85109608,junction
156,4868775.413076142,559953.5098324916,junction
157,4868782.100391396,559929.1978235219,junction
158,4868785.184900995,559884.418175514,junction
159,4868785.575411079,559860.3207808166,junction
160,4868785.738483203,559835.7337738121,junction
161,4868785.855885795,559810.9415953627,junction
162,4868787.624084273,559770.6551788272,junction
163,4868806.104318713,559761.985287611,junction
164,4868817.776805798,559751.8209335769,junction
165,4868834.702560656,559743.1152531768,junction
166,4868835.20115743,559710.1676959036,junction
167,4868835.4978940515,559685.5486339433,junction
168,4868835.88072272,559644.40655525,junction
169,4868835.88072272,559619.40655525,junction
170,4868835.88072272,559594.40655525,junction
171,4868835.88072272,559569.40655525,junction
172,4868835.88072272,559544.40655525,junction
173,4868835.88072272,559519.40655525,junction
174,4868847.569514781,559502.314955861,junction
175,4868857.721556946,559490.8997717641,junction
176,4868868.7059224,559473.4369330201,junction
177,4868878.22694423,559461.563983157,junction
178,4868891.127595061,559447.7225853656,junction
179,4868905.808222988,559432.2696554875,junction
180,4868914.631518039,559422.7173310557,junction
181,4868930.640782282,559406.1148994347,junction
182,4868955.505548665,559380.1471825041,junction
183,4868978.913295336,559354.0771554112,junction
184,4868984.545043362,559327.3092638389,junction
185,4868985.32970307,559283.8882211195,junction
186,4868985.953547628,559260.084273288,junction
187,4868989.710218448,559239.4974282378,junction
188,4868998.501698968,559220.7575216632,junction
189,4869020.003626198,559192.9631408326,junction
190,4869030.824028003,559183.10887738,junction
