id,y,x,type
0,4868904.0,558070.0,inlet
1,4868928.634695782,558058.672289968,junction
2,4868937.30300778,558054.758590587,junction
3,4868961.163203068,558041.9951366734,junction
4,4868979.460927715,558032.3140705831,junction
5,4868987.393014412,558028.8231832181,junction
6,4869009.154479789,558016.1969663668,junction
7,4869028.153558865,558005.5317202181,junction
8,4869055.511549273,557989.7207285344,junction
9,4869077.046109188,557977.9686103918,junction
10,4869105.766557026,557962.5249022269,junction
11,4869113.759209579,557956.7503753542,junction
12,4869124.597836249,557950.1573088872,junction
13,4869153.861611451,557938.087972039,junction
14,4869174.918780458,557928.5574191556,junction
15,4869205.815204047,557914.2228717244,junction
16,4869225.407672942,557905.4544139928,junction
17,4869248.832969114,557894.1502025572,junction
18,4869276.267074497,557880.7405504652,junction
19,4869299.076567898,557869.9587644403,junction
20,4869326.913012099,557856.4855381337,junction
21,4869349.368645587,557845.3466437659,junction
22,4869377.200926817,557831.8909117426,junction
23,4869402.2607045425,557819.1407639676,junction
24,4869427.075773193,557807.1529886151,junction
25,4869432.068370452,557803.7662559339,junction
26,4869451.8945225235,557794.7792639645,junction
27,4869475.968952109,557783.2681126964,junction
28,4869481.071369484,557779.5512521248,junction
29,4869500.610672666,557771.0038501363,junction
30,4869529.149955824,557756.7261430165,junction
31,4869555.354833144,557743.2664104569,junction
32,4869575.099097726,557732.7597434282,junction
33,4869589.9808255425,557729.5248274335,junction
34,4869606.0,557714.0,outfall
35,4867990.0,558345.0,inlet
36,4868019.52051193,558344.8662390647,junction
37,4868047.55063145,558361.2095718546,junction
38,4868065.083888689,558366.4545220097,junction
39,4868087.3996261405,558368.3374196128,junction
40,4868111.464383758,558368.9924942831,junction
41,4868136.147710815,558369.2144279808,junction
42,4868169.298867289,558369.2793383969,junction
43,4868194.277608996,558369.3112258364,junction
44,4868219.275530924,558369.3143429445,junction
45,4868244.266939649,558369.3272298557,junction
46,4868269.185558282,558369.4207616145,junction
47,4868292.293079894,558371.4338861204,junction
48,4868314.797069425,558377.6654941984,junction
49,4868337.881902986,558384.5726815759,junction
50,4868350.573304532,558392.0496673038,junction
51,4868411.124682142,558393.4029733423,junction
52,4868436.105210815,558393.6552056569,junction
53,4868477.103037821,558385.5556103935,junction
54,4868509.172244549,558379.2379573726,junction
55,4868532.169042158,558372.9663270535,junction
56,4868554.923534187,558366.7579038311,junction
57,4868577.508604475,558360.6226471319,junction
58,4868599.981608035,558354.575124584,junction
59,4868631.914978381,558346.4384164924,junction
60,4868662.265655727,558340.1505141882,junction
61,4868686.690239215,558335.9530772252,junction
62,4868711.375577917,558335.0305381729,junction
63,4868725.769845401,558329.288687069,junction
64,4868762.3100229185,558320.8831144766,junction
65,4868785.88072272,558314.4815390273,junction
66,4868785.88072272,558294.40655525,junction
67,4868810.88072272,558294.40655525,junction
68,4868825.6947884,558279.1276537701,junction
69,4868872.210770166,558273.9016264175,junction
70,4868885.88072272,558269.40655525,junction
71,4868910.88072272,558269.40655525,junction
72,4868935.88072272,558269.40655525,junction
73,4868960.88072272,558269.40655525,junction
74,4868985.88072272,558269.40655525,junction
75,4869010.88072272,558269.40655525,junction
76,4869035.88072272,558269.40655525,junction
77,4869056.532046575,558262.9903678208,junction
78,4869084.427892682,558255.4963176979,junction
79,4869106.20718795,558236.3951227799,junction
80,4869120.539457887,558230.4001308356,junction
81,4869138.660708382,558228.7464441308,junction
82,4869161.482074226,558218.9035009395,junction
83,4869179.216578644,558209.4379414646,junction
84,4869190.259884303,558205.5928115901,junction
85,4869199.140682693,558200.0858971322,junction
86,4869230.396306818,558184.9649164865,junction
87,4869239.957748759,558180.5697159739,junction
88,4869259.673647206,558165.7591416072,junction
89,4869279.286120556,558158.5218194592,junction
90,4869299.75502466,558152.6805780886,junction
91,4869332.536002963,558137.7627251638,junction
92,4869351.681445341,558129.4686530641,junction
93,4869383.060183897,558114.3298123012,junction
94,4869396.411785476,558101.6647495563,junction
95,4869414.819771069,558098.2542964871,junction
96,4869423.386417748,558096.125631005,junction
97,4869469.990115121,558094.6288295977,junction
98,4869494.41659598,558094.4609122779,junction
99,4869516.689964929,558091.8579858289,junction
100,4869533.382125225,558078.4774855789,junction
101,4869545.497214711,558051.0442016663,junction
102,4869550.186111495,558043.9117309826,junction
103,4869555.431787992,558031.181847368,junction
104,4869568.058549612,558005.4721499289,junction
105,4869575.194789871,557991.6883266609,junction
106,4869581.204462691,557981.1618318963,junction
107,4869593.914299178,557955.6578729631,junction
108,4869598.98201624,557939.0430982505,junction
109,4869604.420360661,557928.496371209,junction
110,4869609.897373219,557884.0953338471,junction
111,4869610.2952347165,557860.0791828679,junction
112,4869610.4725896595,557835.4696921672,junction
113,4869610.515223692,557810.8096106541,junction
114,4869610.607169462,557785.9009057275,junction
115,4869610.735892545,557760.9766684669,junction
116,4869610.808307633,557736.0249451918,junction
117,4867747.0,558522.0,inlet
118,4867750.1934624575,558519.3870778467,junction
119,4867774.141971604,558501.855516006,junction
120,4867806.19021138,558485.5262196434,junction
121,4867819.532644916,558480.695781249,junction
122,4867838.447253944,558479.7851561268,junction
123,4867859.997079331,558469.8947502994,junction
124,4867878.486605901,558461.5303406934,junction
125,4867889.405876629,558456.474710817,junction
126,4867900.019041124,558451.5893511075,junction
127,4867930.384110709,558437.6772855826,junction
128,4867951.341937819,558427.9154565458,junction
129,4867981.154703947,558414.0197819348,junction
130,4868002.332160645,558403.9392608756,junction
131,4868023.501575035,558394.1952054129,junction
132,4868055.889119051,558382.5905566962,junction
133,4868680.0,558126.0,inlet
134,4868703.911925285,558109.3751040825,junction
135,4868717.271962194,558101.1542279258,junction
136,4868732.102635485,558091.3100215179,junction
137,4868750.917943567,558085.5239092223,junction
138,4868757.128975301,558079.7221634808,junction
139,4868775.073887857,558074.228450878,junction
140,4868807.522749327,558064.7785742227,junction
141,4868824.249515026,558051.6294908008,junction
142,4868857.168032613,558029.8777595492,junction
143,4868878.631944536,558012.3681715715,junction
144,4868890.0099819265,558003.4932216037,junction
145,4868901.285718536,557995.0449972939,junction
146,4868926.448422876,557977.8204509895,junction
147,4868950.479879968,557962.5247061979,junction
148,4868956.956985697,557956.8844583099,junction
149,4868974.775546369,557945.7286288338,junction
150,4868997.980657654,557929.5832795859,junction
151,4869005.37961379,557925.1031714724,junction
152,4869026.2551395735,557910.5279859091,junction
153,4869037.206077873,557904.5417868446,junction
154,4869049.399013057,557896.9826434813,junction
155,4869081.602742267,557880.6526246846,junction
156,4869102.520806818,557871.3246151939,junction
157,4869125.907939542,557866.0844251905,junction
158,4869154.077923877,557860.8676492826,junction
159,4869179.763655445,557855.5649540434,junction
160,4869204.863688937,557852.708758957,junction
161,4869230.251608385,557842.435295271,junction
162,4869252.574921989,557835.2263145549,junction
163,4869267.606729335,557830.3028239467,junction
164,4869274.1959558,557828.4989542617,junction
165,4869300.62108367,557819.585460214,junction
166,4869327.556787946,557810.1475372642,junction
167,4869344.845775422,557804.4940708784,junction
168,4869351.72251757,557801.5852269221,junction
169,4869374.382331789,557794.0512450209,junction
170,4869403.543766092,557783.6236102211,junction
171,4869411.76702413,557780.6511684933,junction
172,4869429.03121863,557775.2650020028,junction
173,4869448.610393358,557769.011547251,junction
174,4869486.446184015,557756.3682248562,junction
175,4869500.172849437,557751.6187221493,junction
176,4869570.44438896,557728.5013384777,junction
177,4868051.0,560322.0,inlet
178,4868074.659213598,560303.9785786906,junction
179,4868099.159785531,560283.9685218775,junction
180,4868105.9627868375,560278.9983901621,junction
181,4868126.081712497,560262.4515621876,junction
182,4868133.988324043,560255.6571571691,junction
183,4868150.503591562,560241.7598728018,junction
184,4868167.184155822,560228.915266159,junction
185,4868178.7462453535,560219.2982667875,junction
186,4868197.470946026,560203.9342771111,junction
187,4868203.01630413,560200.2594785203,junction
188,4868224.552329029,560181.9401732828,junction
189,4868229.316766062,560178.149820114,junction
190,4868250.982640963,560158.9782605905,junction
191,4868255.19455199,560155.4752470872,junction
192,4868277.74148959,560135.7243900481,junction
193,4868282.103552302,560129.9856227668,junction
194,4868304.603043473,560110.1471946558,junction
195,4868314.284998855,560102.1077829356,junction
196,4868325.477004791,560090.0152158657,junction
197,4868336.055025075,560081.0636169733,junction
198,4868351.771727573,560066.4494243602,junction
199,4868362.241537486,560055.411164511,junction
200,4868377.632708968,560040.4734451358,junction
201,4868387.509573413,560029.4793408667,junction
202,4868400.554929412,560016.232827044,junction
203,4868410.85816735,560006.2178600255,junction
204,4868425.46745865,559990.724917972,junction
205,4868438.1261678925,559974.6882030481,junction
206,4868450.89697031,559957.2773232827,junction
207,4868454.281139375,559955.0147552047,junction
208,4868462.107706155,559931.2368038745,junction
209,4868467.537467931,559890.9354795404,junction
210,4868469.4366284255,559869.0410328674,junction
211,4868470.7784925,559846.6450069685,junction
212,4868474.528277424,559826.0711753649,junction
213,4868482.145648773,559804.8290646714,junction
214,4868496.796037526,559775.9057759428,junction
215,4868497.352510351,559751.8221148995,junction
216,4868497.923203676,559727.8077957459,junction
217,4868498.423377072,559703.6639009287,junction
218,4868498.903957645,559679.6980295717,junction
219,4868499.643852843,559655.3742607418,junction
220,4868509.817181064,559615.6014258101,junction
221,4868519.110743478,559603.0312947782,junction
222,4868524.802177313,559582.6095301845,junction
223,4868531.245787145,559570.7248916485,junction
224,4868541.2743820185,559551.9557730976,junction
225,4868550.69649929,559530.8020067209,junction
226,4868563.560967522,559501.3148170554,junction
227,4868573.257263729,559479.9336128482,junction
228,4868577.493393136,559471.3944622492,junction
229,4868586.673257881,559449.351622994,junction
230,4868597.310101362,559428.2974385709,junction
231,4868602.370325699,559419.0225994668,junction
232,4868609.601814335,559404.7967344918,junction
233,4868623.084898626,559379.1797080497,junction
234,4868627.481858853,559371.3478118286,junction
235,4868638.4577355925,559352.0378426632,junction
236,4868649.178158405,559332.590987097,junction
237,4868654.20861003,559326.8824337976,junction
238,4868671.39305984,559302.6926098529,junction
239,4868676.7385645155,559294.197444839,junction
240,4868686.198827027,559281.3657775082,junction
241,4868700.784956486,559257.0439336704,junction
242,4868705.825919298,559253.6632271181,junction
243,4868723.114272322,559229.6367429454,junction
244,4868725.187499446,559227.0318657017,junction
245,4868755.157712608,559204.6101408371,junction
246,4868782.214357104,559184.4088380685,junction
247,4868788.592885493,559180.8635094428,junction
248,4868799.440849827,559167.3297545003,junction
249,4868829.84687191,559154.9879397429,junction
250,4868844.460995791,559124.6155061882,junction
251,4868848.61716955,559116.2020422493,junction
252,4868855.518183351,559106.1021466077,junction
253,4868870.850601702,559074.6605336873,junction
254,4868873.754194318,559063.1868711018,junction
255,4868877.231119165,559054.0039611816,junction
256,4868883.975112453,559031.0084762201,junction
257,4868886.875055676,558986.5648689116,junction
258,4868893.15790105,558966.7033129603,junction
259,4868901.435271625,558951.5554541998,junction
260,4868918.302645433,558931.8435716596,junction
261,4868927.378356658,558927.1581492245,junction
262,4868949.130832844,558915.1482184781,junction
263,4868972.5651096385,558903.2925420983,junction
264,4868978.104066396,558900.4404561418,junction
265,4869004.161350156,558885.768198853,junction
266,4869016.690349358,558880.2706539371,junction
267,4869024.859728464,558873.7605055522,junction
268,4869048.933423031,558854.1067509239,junction
269,4869079.72741525,558829.7442079129,junction
270,4869098.96722854,558813.8647101845,junction
271,4869114.418441319,558802.2127895033,junction
272,4869128.070492467,558791.9776923021,junction
273,4869141.955450962,558779.0748683414,junction
274,4869149.15287875,558774.1168993453,junction
275,4869167.752071861,558756.872824163,junction
276,4869174.987745619,558752.612208565,junction
277,4869190.933718275,558730.2341004385,junction
278,4869199.03998092,558723.8596821756,junction
279,4869217.065746603,558706.4453575246,junction
280,4869223.722221707,558691.1440325686,junction
281,4869240.460282322,558665.1582207514,junction
282,4869252.752008486,558657.4570838506,junction
283,4869264.21077406,558647.1528342132,junction
284,4869284.851269721,558634.5178394302,junction
285,4869288.136007705,558631.2235709517,junction
286,4869307.0259911595,558615.078570336,junction
287,4869325.241030951,558600.0506409565,junction
288,4869351.63244489,558576.0306049834,junction
289,4869376.97894643,558551.6541385894,junction
290,4869401.638476525,558527.6363590395,junction
291,4869427.25965645,558504.7441904085,junction
292,4869432.282707422,558479.9689692777,junction
293,4869446.556021766,558450.8493914674,junction
294,4869456.74734588,558440.8511890663,junction
295,4869468.90656045,558428.0118113526,junction
296,4869479.386272073,558416.74508056,junction
297,4869489.809858673,558404.9675206963,junction
298,4869501.35132576,558388.4613537282,junction
299,4869508.301646016,558374.5706143217,junction
300,4869518.367450388,558347.0391218821,junction
301,4869533.525951177,558323.1036737561,junction
302,4869546.9020027295,558305.0176884931,junction
303,4869554.902972701,558296.4209655282,junction
304,4869557.386895421,558280.5258890368,junction
305,4869560.484376652,558235.0574019002,junction
306,4869560.71795542,558210.7353515576,junction
307,4869560.827324346,558185.9345638003,junction
308,4869560.852898346,558161.0097986265,junction
309,4869560.88072272,558119.40655525,junction
310,4869560.88072272,558094.40655525,junction
311,4869560.88072272,558069.40655525,junction
312,4869574.372439734,558053.8594086973,junction
313,4869584.040574258,558024.0065511011,junction
314,4869599.368250617,557965.8571515341,junction
315,4867230.0,558515.0,inlet
316,4867246.895340439,558502.2898026254,junction
317,4867261.915483138,558497.2804337582,junction
318,4867282.388931641,558479.3454823793,junction
319,4867300.904798007,558474.3210172544,junction
320,4867326.496030183,558466.164652645,junction
321,4867354.253997153,558464.8169004678,junction
322,4867389.171780283,558463.7853992974,junction
323,4867404.882088885,558459.7815451116,junction
324,4867420.596420846,558456.8593665638,junction
325,4867429.511034865,558452.9458296058,junction
326,4867453.291245717,558451.633647438,junction
327,4867476.785763115,558448.256431802,junction
328,4867503.116905136,558445.629827418,junction
329,4867532.255945233,558440.6154912695,junction
330,4867556.1771477265,558437.8158849525,junction
331,4867580.480008693,558436.4763168214,junction
332,4867603.425935649,558435.7751160027,junction
333,4867629.036480178,558433.3015036621,junction
334,4867653.804331399,558431.2343082018,junction
335,4867678.100358802,558429.2859526697,junction
336,4867702.987739606,558427.2508159106,junction
337,4867727.242025538,558425.1287400828,junction
338,4867755.841385973,558424.0908125936,junction
339,4867780.759074493,558422.6726664513,junction
340,4867800.244549036,558422.330386766,junction
341,4867825.232233931,558421.4924176886,junction
342,4867851.897850301,558414.0527988829,junction
343,4867875.828017385,558407.89850878,junction
344,4867882.930374302,558405.1190213364,junction
345,4867903.217282101,558400.281798787,junction
346,4867924.366735381,558395.0484205092,junction
347,4867953.105247236,558386.9342995457,junction
348,4867977.995786165,558380.3125021296,junction
349,4868007.694397019,558373.5571228852,junction
350,4868494.0,559567.0,inlet
351,4868495.753131968,559550.7670824312,junction
352,4868498.406095966,559539.9171705375,junction
353,4868501.064641207,559523.8127178077,junction
354,4868506.167756339,559497.1475601312,junction
355,4868507.528613267,559478.3528678196,junction
356,4868511.014450287,559455.1118673779,junction
357,4868514.548556885,559431.8157928268,junction
358,4868518.788407307,559406.4021039831,junction
359,4868523.835343239,559394.4756115996,junction
360,4868550.274735299,559375.3967856377,junction
361,4868571.040981597,559355.7356251312,junction
362,4868575.36476194,559350.6274755844,junction
363,4868598.155686267,559327.689412364,junction
364,4868602.827501898,559325.6423511807,junction
365,4868629.355373016,559302.0487927108,junction
366,4868654.250055436,559277.8170868006,junction
367,4868677.571796547,559251.4146878455,junction
368,4868727.931977155,559206.8223958449,junction
369,4868669.0,558011.0,inlet
370,4868676.42640984,558003.4152551274,junction
371,4868702.16091867,557980.4077027647,junction
372,4868726.477115823,557959.9909343385,junction
373,4868731.4783467725,557955.8139128886,junction
374,4868753.383958087,557944.2085607201,junction
375,4868778.7077951925,557929.1474788627,junction
376,4868805.691907958,557913.2460487185,junction
377,4868822.312829908,557903.5286713464,junction
378,4868827.4752131775,557900.3759224626,junction
379,4868852.261099935,557885.6052520372,junction
380,4868859.828189123,557881.1810557719,junction
381,4868875.723378905,557871.883064995,junction
382,4868905.08590957,557854.5216453498,junction
383,4868924.465565953,557844.2389940167,junction
384,4868952.619191646,557827.7856601115,junction
385,4868983.199780244,557812.4926515105,junction
386,4868998.771227009,557803.7044399683,junction
387,4869025.311093849,557798.889330636,junction
388,4869071.600746943,557796.3366257518,junction
389,4869095.802346949,557796.0101903137,junction
390,4869120.237487627,557795.780905389,junction
391,4869144.93048568,557795.6547136238,junction
392,4869169.683879535,557795.540172748,junction
393,4869191.797316745,557792.7394669304,junction
394,4869205.637883619,557787.1364259069,junction
395,4869228.364398572,557783.9306142915,junction
396,4869251.1821909435,557779.8251790958,junction
397,4869281.458526508,557774.1149420342,junction
398,4869304.213492384,557769.4882709086,junction
399,4869329.14507704,557764.2799010427,junction
400,4869352.39931171,557759.4849909755,junction
401,4869367.008684509,557756.7221972302,junction
402,4869375.564977534,557754.8726754371,junction
403,4869398.737058021,557750.489558718,junction
404,4869430.762235164,557745.2198466273,junction
405,4869454.47511396,557741.160339171,junction
406,4869515.543735362,557731.6788190764,junction
407,4869525.340816111,557730.2517502961,junction
408,4868811.0,557952.0,inlet
409,4868830.4765314385,557935.9432341643,junction
410,4868837.469269265,557930.2604082603,junction
411,4868856.389855082,557914.4934898207,junction
412,4868875.255560059,557900.0598585821,junction
413,4868898.908723661,557880.731093958,junction
414,4868926.772627984,557858.9725147341,junction
415,4868954.897992598,557840.4228016646,junction
416,4869003.347008872,557806.9833989717,junction
