id,y,x,type
0,4869420.0,557959.0,inlet
1,4869424.918970936,557951.7781551852,junction
2,4869454.139458465,557932.8567014172,junction
3,4869467.180379756,557927.7080665149,junction
4,4869483.498350059,557918.4014282338,junction
5,4869497.294488613,557906.4492167018,junction
6,4869501.8699882785,557899.632789288,junction
7,4869506.875356487,557877.2359962604,junction
8,4869508.799331308,557856.5271273032,junction
9,4869510.411395442,557809.9405075477,junction
10,4869515.275369947,557790.1549842914,junction
11,4869535.88072272,557769.40655525,junction
12,4869560.88072272,557769.40655525,junction
13,4869574.943177059,557754.3023429228,junction
14,4869606.0,557714.0,outfall
15,4869122.0,558028.0,inlet
16,4869123.936733433,558038.2506253071,junction
17,4869160.88072272,558069.40655525,junction
18,4869185.88072272,558069.40655525,junction
19,4869210.88072272,558069.40655525,junction
20,4869235.88072272,558069.40655525,junction
21,4869260.88072272,558069.40655525,junction
22,4869285.88072272,558069.40655525,junction
23,4869310.88072272,558069.40655525,junction
24,4869335.88072272,558069.40655525,junction
25,4869360.88072272,558069.40655525,junction
26,4869360.88072272,558044.40655525,junction
27,4869360.88072272,558019.40655525,junction
28,4869360.88072272,557994.40655525,junction
29,4869364.837198399,557965.0296975953,junction
30,4869387.648108632,557954.0868925195,junction
31,4869399.629797444,557946.2875248159,junction
32,4869097.0,558106.0,inlet
33,4869102.4960609395,558101.6402884165,junction
34,4869135.88072272,558069.40655525,junction
35,4869004.0,557989.0,inlet
36,4869033.384954026,558008.6206782917,junction
37,4869056.382568966,558013.4823384262,junction
38,4869076.153790675,558019.6915435293,junction
39,4869137.617130994,558029.9078254801,junction
40,4869149.505149572,558049.8264993167,junction
41,4869194.655359629,558048.68970747,junction
42,4869217.2557735,558047.9721091994,junction
43,4869240.860058314,558047.1898856072,junction
44,4869264.256503302,558045.9566768092,junction
45,4869287.361772012,558045.3492304654,junction
46,4869309.926144395,558044.6991941051,junction
47,4869333.241820687,558043.1548757306,junction
48,4869359.357242058,557950.2139739541,junction
49,4869410.840453581,557928.5479390022,junction
50,4869430.222674883,557919.1531986608,junction
51,4869454.529424413,557906.6672749906,junction
52,4869494.586389792,557878.3717506316,junction
53,4868964.0,558630.0,inlet
54,4868977.92969349,558605.726447565,junction
55,4868995.75615402,558575.7270752857,junction
56,4869000.036626257,558564.3336510486,junction
57,4869006.049184846,558556.2389186994,junction
58,4869020.745360357,558524.9756984898,junction
59,4869023.840937981,558514.0213230049,junction
60,4869029.158857779,558503.5554046888,junction
61,4869034.801356118,558459.251267062,junction
62,4869035.448568408,558435.1904597193,junction
63,4869037.069603773,558412.09955738,junction
64,4869046.229366933,558394.9576773888,junction
65,4869062.165974964,558385.2553557077,junction
66,4869072.7565947315,558375.7414692409,junction
67,4869079.544200011,558369.9838850041,junction
68,4869097.133072595,558349.8309791884,junction
69,4869105.703365277,558340.6699487197,junction
70,4869112.469309203,558331.0790334078,junction
71,4869129.40350757,558316.2269647626,junction
72,4869143.802052116,558301.3370535158,junction
73,4869150.342596372,558297.3574745972,junction
74,4869168.171848434,558277.9254979133,junction
75,4869173.781042285,558271.8271464234,junction
76,4869190.083478775,558253.8227744111,junction
77,4869203.856468049,558237.0447596487,junction
78,4869208.974969334,558229.528141844,junction
79,4869225.329268317,558218.422582707,junction
80,4869241.946199097,558202.5823501375,junction
81,4869251.229377438,558197.172058185,junction
82,4869274.665199896,558181.4063019827,junction
83,4869304.459044841,558179.3265046894,junction
84,4869327.908121135,558178.6838384452,junction
85,4869351.728146262,558178.2223068174,junction
86,4869374.253304809,558151.804342675,junction
87,4869393.094787976,558130.004724111,junction
88,4869398.800036648,558126.7297447114,junction
89,4869415.466594733,558104.165989622,junction
90,4869423.430190906,558096.8899162619,junction
91,4869452.924928099,558082.1282620135,junction
92,4869458.475530494,558075.2658094831,junction
93,4869476.392195136,558048.7188403723,junction
94,4869488.0604297295,558029.16275485,junction
95,4869498.890704309,558014.7963958447,junction
96,4869500.475939573,557997.4013003717,junction
97,4869504.9783149995,557976.0022884487,junction
98,4869507.155615297,557953.9074192445,junction
99,4869508.651085712,557931.4339569099,junction
100,4868964.0,558630.0,inlet
101,4868941.0,558157.0,inlet
102,4868951.863657192,558153.7126618944,junction
103,4868987.1464515105,558144.4634650403,junction
104,4869004.288415303,558139.0497924725,junction
105,4869026.325061537,558132.2906929656,junction
106,4869036.759401298,558129.7354501655,junction
107,4869060.22185259,558117.7742575053,junction
108,4869072.957240733,558099.3747755523,junction
109,4868904.0,558070.0,inlet
110,4868935.98533102,558062.9045133543,junction
111,4868953.115150309,558058.072021534,junction
112,4868964.17492546,558056.6875479479,junction
113,4868985.959310189,558054.0249681293,junction
114,4868998.418917139,558050.9496092832,junction
115,4869045.860140244,558048.5325700662,junction
116,4869070.310073325,558048.0800150905,junction
117,4869094.710478249,558047.8067789731,junction
118,4869118.21112762,558047.7747357746,junction
119,4868120.0,560037.0,inlet
120,4868127.068878867,560029.5033626034,junction
121,4868154.990425638,560002.9316616869,junction
122,4868173.831881155,559987.1869918128,junction
123,4868190.464566772,559979.8525513376,junction
124,4868199.120383418,559975.5374123822,junction
125,4868233.24587025,559968.9711630957,junction
126,4868253.250203573,559965.2688824546,junction
127,4868284.509611815,559957.9150250085,junction
128,4868291.796221695,559955.6764802556,junction
129,4868299.042373934,559952.3329060044,junction
130,4868329.501579376,559939.2499812931,junction
131,4868351.225697173,559929.6479410382,junction
132,4868380.241168186,559916.7605486473,junction
133,4868402.376931068,559906.5647302925,junction
134,4868423.5020408975,559897.0071644248,junction
135,4868453.736008894,559882.8058943441,junction
136,4868463.613773253,559877.8354791448,junction
137,4868474.838027183,559871.7265406743,junction
138,4868504.311499021,559855.5058006489,junction
139,4868523.996800741,559844.5284700646,junction
140,4868553.368297027,559827.6389111247,junction
141,4868582.855941031,559811.396623984,junction
142,4868591.265413189,559805.1949768227,junction
143,4868600.792658297,559799.1093905511,junction
144,4868624.462928088,559782.8703838702,junction
145,4868628.576607166,559778.9861951901,junction
146,4868648.413262294,559759.616206557,junction
147,4868653.67456285,559748.236752982,junction
148,4868674.682021985,559731.400212624,junction
149,4868707.366647849,559712.316694129,junction
150,4868712.830115426,559705.7218933256,junction
151,4868729.141339114,559686.5097975811,junction
152,4868734.762329905,559680.373568595,junction
153,4868754.162370622,559657.420137887,junction
154,4868758.407095601,559651.8291080712,junction
155,4868776.040623245,559625.9709429488,junction
156,4868789.460080753,559605.6840145165,junction
157,4868800.822093058,559583.9146569151,junction
158,4868804.177765193,559575.8401921567,junction
159,4868822.8704343075,559552.9781454619,junction
160,4868829.809072543,559547.0471474458,junction
161,4868851.6080356,559523.006047761,junction
162,4868853.850019191,559500.8390371485,junction
163,4868855.337498131,559478.2130936506,junction
164,4868858.108517831,559456.4647917243,junction
165,4868868.458781192,559423.8142932212,junction
166,4868876.234018445,559409.6888122994,junction
167,4868879.021196549,559393.7244039584,junction
168,4868885.675881795,559360.423358379,junction
169,4868888.233143756,559338.2890823359,junction
170,4868893.122728865,559319.327379663,junction
171,4868899.412733422,559303.4278957178,junction
172,4868910.88072272,559269.40655525,junction
173,4868935.88072272,559269.40655525,junction
174,4868960.88072272,559269.40655525,junction
175,4868985.88072272,559269.40655525,junction
176,4869010.88072272,559269.40655525,junction
177,4869033.774093176,559266.4901141691,junction
178,4869057.38573131,559265.4245573693,junction
179,4869059.992477468,559233.8992539959,junction
180,4869060.528670191,559210.1765010693,junction
181,4869060.760337362,559185.7315368663,junction
182,4869060.836544564,559160.9487868552,junction
183,4869060.88072272,559119.40655525,junction
184,4869060.88072272,559094.40655525,junction
185,4869060.88072272,559069.40655525,junction
186,4869060.88072272,559044.40655525,junction
187,4869062.768942064,559020.6653681457,junction
188,4869073.35199094,558977.7207340631,junction
189,4869078.980023928,558956.4727560552,junction
190,4869080.672527554,558897.8786853604,junction
191,4869073.8583275145,558877.4214853874,junction
192,4869068.86937515,558855.7474536302,junction
193,4869065.562807771,558807.9518318824,junction
194,4869079.001981587,558784.6203225285,junction
195,4869083.36509179,558765.8271663648,junction
196,4869084.963864888,558743.1015823984,junction
197,4869085.549003852,558718.9342085894,junction
198,4869085.761555922,558694.2369251689,junction
199,4869085.844242258,558669.3589850623,junction
200,4869085.88072272,558644.40655525,junction
201,4869085.88072272,558619.40655525,junction
202,4869085.88072272,558594.40655525,junction
203,4869085.88072272,558569.40655525,junction
204,4869094.778609765,558550.609140286,junction
205,4869104.953029544,558537.6668810544,junction
206,4869105.150903486,558531.334211649,junction
207,4869116.087119155,558495.9986039083,junction
208,4869123.212274878,558479.2236283123,junction
209,4869126.336064452,558471.7911188614,junction
210,4869135.499740096,558450.6111853434,junction
211,4869144.710177254,558429.0809876084,junction
212,4869148.437014294,558420.2802876973,junction
213,4869157.296774545,558400.5231240065,junction
214,4869167.690582325,558378.3472354267,junction
215,4869173.996868792,558363.652424852,junction
216,4869181.1114055915,558352.1994899693,junction
217,4869194.066224608,558330.6126538821,junction
218,4869198.6465922585,558324.6910976355,junction
219,4869211.96731006,558306.8834475382,junction
220,4869225.016881135,558289.4274085682,junction
221,4869234.481863087,558277.9277078204,junction
222,4869253.098397445,558255.5483099704,junction
223,4869275.907699715,558229.2584681514,junction
224,4869302.579014698,558208.0126942848,junction
225,4869310.379127504,558203.4559157767,junction
226,4869330.117861628,558199.5562927473,junction
227,4869350.764260146,558196.9790210624,junction
228,4869388.249635686,558187.1926522448,junction
229,4869391.490919724,558165.6415020495,junction
230,4869398.909535333,558153.5036190484,junction
231,4869425.904165749,558114.8752901728,junction
232,4869482.7609787835,558089.9225324749,junction
233,4869484.911516078,558068.0461623482,junction
234,4869499.307299407,558041.5384897091,junction
235,4868872.0,558092.0,inlet
236,4868882.650855186,558088.6304565619,junction
237,4868987.947369114,558064.4919276928,junction
238,4869001.587935686,558061.6673138792,junction
239,4869037.832453835,558059.9792343272,junction
240,4869050.198064665,558059.2377615112,junction
241,4869086.949203811,558057.9279990178,junction
242,4868871.0,558115.0,inlet
243,4868881.879713112,558111.8408505982,junction
244,4868908.082091666,558104.5435463958,junction
245,4868931.093825889,558098.9333268766,junction
246,4868954.238412157,558094.0591048199,junction
247,4868977.734153533,558089.8359279757,junction
248,4869001.801310769,558086.2520380556,junction
249,4869026.471310486,558083.3438728699,junction
250,4869105.479482777,558069.3491739,junction
251,4868843.0,558152.0,inlet
252,4868851.093493218,558150.1832417711,junction
253,4868886.402951843,558142.0567797471,junction
254,4868907.271955766,558137.5591111379,junction
255,4868927.8347158,558132.9891894564,junction
256,4868939.847261092,558129.9115572297,junction
257,4868950.977014401,558127.651635353,junction
258,4868974.10139428,558122.3393909101,junction
259,4869008.247370515,558115.2815786408,junction
260,4868811.0,557959.0,inlet
261,4868823.741300968,557962.2685296405,junction
262,4868857.087350106,557969.4851196138,junction
263,4868881.465898028,557973.6873285901,junction
264,4868910.828034261,557976.3664497986,junction
