date,S_m,R_o_m,R_h_m,Q_l,Q_h,R_h
2017-06-12,0.0,142612.67423861675,16579.3177176,42803.834103446374,23830.866236061815,16579.3177176
2017-06-13,0.0,0.0,0.0,29962.68387241246,26283.593290602075,0.0
2017-06-14,0.0,0.0,705.5028816,20973.878710688725,24441.908611276736,705.5028816
2017-06-15,0.0,0.0,0.0,14681.715097482109,20537.831205758885,0.0
2017-06-16,0.0,0.0,235.16762720000003,10277.200568237477,16527.64600163032,235.16762720000003
2017-06-17,0.0,24031.12175117596,3762.6820352000004,14403.376923119024,17183.011184305804,3762.6820352000004
2017-06-18,0.0,0.0,705.5028816,10082.363846183316,14624.953401696808,705.5028816
2017-06-19,0.0,0.0,0.0,7057.654692328321,11598.033917949413,0.0
2017-06-20,0.0,0.0,1058.2543223999999,4940.358284629825,9358.265393581578,1058.2543223999999
2017-06-21,0.0,0.0,0.0,3458.2507992408773,6998.259555845298,0.0
2017-06-22,0.0,74119.08376496077,8936.3698336,24656.500688956847,17636.103942529917,8936.3698336
2017-06-23,0.0,0.0,0.0,17259.55048226979,17485.482558425865,0.0
2017-06-24,0.0,0.0,470.33525440000005,12081.685337588855,15512.097771851062,470.33525440000005
2017-06-25,0.0,0.0,0.0,8457.179736312199,12690.130557635515,0.0
2017-06-26,0.0,0.0,0.0,5920.025815418539,9982.088660748726,0.0
2017-06-27,0.0,0.0,0.0,4144.018070792978,7646.860424766425,0.0
2017-06-28,0.0,47553.45692436441,6937.4450024,17166.849726864406,14229.83414656562,6937.4450024
2017-06-29,0.0,9492.340681630569,2822.0115264,14864.497013294256,15612.503903817073,2822.0115264
2017-06-30,0.0,0.0,587.919068,10405.14790930598,13764.729133212633,587.919068
2017-07-01,0.0,0.0,0.0,7283.603536514186,11172.278894533256,0.0
2017-07-02,0.0,0.0,0.0,5098.52247555993,8742.776326943926,0.0
2017-07-03,0.0,0.0,0.0,3568.965732891951,6673.252089323136,0.0
2017-07-04,0.0,0.0,0.0,2498.2760130243655,5003.261658803628,0.0
2017-07-05,0.0,0.0,0.0,1748.793209117056,3701.474278928999,0.0
2017-07-06,0.0,0.0,0.0,1224.1552463819392,2710.546665910175,0.0
2017-07-07,0.0,0.0,0.0,856.9086724673575,1969.0914685330479,0.0
2017-07-08,0.0,0.0,0.0,599.8360707271503,1421.3893094106888,0.0
2017-07-09,0.0,7581.02746491626,2116.5086447999997,2694.193488983883,2777.1144391599664,2116.5086447999997
2017-07-10,0.0,0.0,0.0,1885.9354422887181,2420.642840411467,0.0
2017-07-11,0.0,0.0,0.0,1320.1548096021027,1980.4476280877216,0.0
2017-07-12,0.0,0.0,0.0,924.108366721472,1557.9119235412218,0.0
2017-07-13,0.0,0.0,0.0,646.8758567050303,1193.4974968067452,0.0
2017-07-14,0.0,0.0,0.0,452.8130996935212,897.2237379614555,0.0
2017-07-15,0.0,0.0,0.0,316.9691697854648,665.1219106910593,0.0
2017-07-16,0.0,0.0,0.0,221.8784188498254,487.82451395456565,0.0
2017-07-17,0.0,0.0,0.0,155.31489319487778,354.8206656506905,0.0
2017-07-18,0.0,11231.272823009042,2939.59534,3478.1022721391264,2779.9714442460645,2939.59534
2017-07-19,0.0,116549.81809166158,14462.809072799999,37399.617017995864,22412.953302865986,14462.809072799999
2017-07-20,0.0,0.0,117.58381360000001,26179.731912597104,23966.698272198435,117.58381360000001
2017-07-21,0.0,21666.246588586604,3997.8496624,24825.686315393956,25909.433354436642,3997.8496624
2017-07-22,0.0,0.0,0.0,17377.98042077577,22496.852180972295,0.0
2017-07-23,0.0,0.0,0.0,12164.586294543038,18363.94582640059,0.0
2017-07-24,0.0,0.0,0.0,8515.210406180126,14424.451658312404,0.0
2017-07-25,0.0,7140.623393796429,3057.1791536,8102.834302465017,13118.676377413449,3057.1791536
2017-07-26,0.0,0.0,940.6705088000001,5671.984011725513,10516.267634658274,940.6705088000001
2017-07-27,0.0,0.0,0.0,3970.388808207859,7897.916104078108,0.0
2017-07-28,0.0,0.0,0.0,2779.272165745501,5850.458528745065,0.0
2017-07-29,0.0,0.0,0.0,1945.490516021851,4288.471323655779,0.0
2017-07-30,0.0,0.0,0.0,1361.8433612152955,3117.8201386795863,0.0
2017-07-31,0.0,0.0,0.0,953.2903528507068,2252.008224348034,0.0
2017-08-01,0.0,0.0,0.0,667.3032469954948,1618.1262334070184,0.0
2017-08-02,0.0,0.0,0.0,467.11227289684643,1157.7206492029495,0.0
2017-08-03,0.0,201148.84375443595,23634.346533599997,60671.63171735858,34417.0236899052,23634.346533599997
2017-08-04,0.0,0.0,0.0,42470.14220215101,37638.271094803524,0.0
2017-08-05,0.0,0.0,0.0,29729.099541505704,34474.6024734844,0.0
2017-08-06,0.0,0.0,823.0866952000001,20810.36967905399,29338.144033792232,823.0866952000001
2017-08-07,0.0,0.0,0.0,14567.258775337794,23429.789930410458,0.0
2017-08-08,0.0,0.0,0.0,10197.081142736455,18136.706415340854,0.0
2017-08-09,0.0,18112.283456877245,2704.4277128000003,12571.641836978693,16992.45166911599,2704.4277128000003
2017-08-10,0.0,0.0,470.33525440000005,8800.149285885085,13903.664817583629,470.33525440000005
2017-08-11,0.0,0.0,0.0,6160.104500119561,10806.240690598002,0.0
2017-08-12,0.0,0.0,0.0,4312.073150083693,8208.573674392277,0.0
2017-08-13,0.0,0.0,0.0,3018.451205058586,6132.5246866588,0.0
2017-08-14,0.0,2367.288295514587,1175.838136,2823.102332195386,5279.090999273435,1175.838136
2017-08-15,0.0,0.0,117.58381360000001,1976.1716325367702,4004.956778018769,117.58381360000001
2017-08-16,0.0,97457.78716539322,11993.548987200002,30620.6562923937,19448.65617864874,11993.548987200002
2017-08-17,0.0,0.0,940.6705088000001,21434.459404675592,20619.245672579484,940.6705088000001
2017-08-18,0.0,0.0,470.33525440000005,15004.121583272914,18561.330138616857,470.33525440000005
2017-08-19,0.0,0.0,0.0,10502.885108291039,15337.952126486527,0.0
2017-08-20,0.0,0.0,0.0,7352.019575803727,12143.579106213409,0.0
2017-08-21,0.0,46630.53561343503,6114.3583072,19135.57438709312,17386.120541445292,6114.3583072
2017-08-22,0.0,0.0,0.0,13394.902070965181,15789.633153253248,0.0
2017-08-23,0.0,0.0,0.0,9376.431449675627,13224.352471822198,0.0
2017-08-24,0.0,0.0,0.0,6563.502014772939,10560.012289002494,0.0
2017-08-25,0.0,0.0,352.7514408,4594.451410341057,8314.888513857919,352.7514408
2017-08-26,0.0,0.0,117.58381360000001,3216.1159872387407,6322.413028650248,117.58381360000001
2017-08-27,0.0,0.0,117.58381360000001,2251.2811910671185,4740.9938190569965,117.58381360000001
2017-08-28,0.0,0.0,0.0,1575.8968337469832,3474.9550249329914,0.0
2017-08-29,0.0,0.0,0.0,1103.1277836228883,2526.2241284089505,0.0
2017-08-30,0.0,0.0,0.0,772.1894485360218,1824.6102564597786,0.0
2017-08-31,0.0,0.0,0.0,540.5326139752152,1310.9791994659533,0.0
2017-09-01,0.0,0.0,0.0,378.37282978265074,937.9366515926322,0.0
2017-09-02,0.0,0.0,117.58381360000001,264.8609808478555,715.7399087347216,117.58381360000001
2017-09-03,0.0,0.0,0.0,185.40268659349888,503.6050198782325,0.0
2017-09-04,0.0,2727.101757805778,2586.8438992,947.9124079571825,1716.0655347898128,2586.8438992
2017-09-05,0.0,0.0,587.919068,663.5386855700278,1530.2224223018989,587.919068
2017-09-06,0.0,0.0,0.0,464.4770798990195,1103.924285340747,0.0
2017-09-07,0.0,0.0,0.0,325.1339559293136,792.4081535761736,0.0
2017-09-08,0.0,0.0,0.0,227.59376915051953,566.4823998059119,0.0
2017-09-09,0.0,0.0,0.0,159.3156384053637,403.6156952456926,0.0
2017-09-10,0.0,0.0,0.0,111.52094688375459,286.7777959009174,0.0
2017-09-11,0.0,0.0,0.0,78.06466281862822,203.29254266800172,0.0
2017-09-12,0.0,0.0,0.0,54.645263973039754,143.83363119001692,0.0
2017-09-13,0.0,0.0,0.0,38.25168478112783,101.60085262646129,0.0
2017-09-14,0.0,0.0,0.0,26.776179346789476,71.67098331459256,0.0
2017-09-15,0.0,0.0,0.0,18.743325542752633,50.49992020585659,0.0
2017-09-16,0.0,28473.051810366702,4350.601103200001,8555.035870989937,5192.554741799489,4350.601103200001
2017-09-17,0.0,34889.126136703235,4820.9363576,16455.262950703927,11626.012568401266,4820.9363576
2017-09-18,0.0,40911.07979347119,4820.9363576,23792.008003534105,18420.785285494403,4820.9363576
2017-09-19,0.0,0.0,0.0,16654.40560247387,17714.23341228619,0.0
2017-09-20,0.0,0.0,0.0,11658.083921731713,15291.773616064398,0.0
2017-09-21,0.0,0.0,0.0,8160.658745212199,12439.327667723519,0.0
2017-09-22,0.0,0.0,0.0,5712.461121648539,9748.581049293527,0.0
2017-09-23,0.0,0.0,0.0,3998.7227851539774,7448.637743637708,0.0
2017-09-24,0.0,0.0,0.0,2799.1059496077846,5588.825026025739,0.0
2017-09-25,0.0,50457.86128784765,6114.3583072,17096.732551079742,12637.73135892734,6114.3583072
2017-09-26,0.0,13482.598109669361,2116.5086447999997,16012.492218656627,14834.239160739055,2116.5086447999997
2017-09-27,0.0,0.0,0.0,11208.74455305964,13384.041317667288,0.0
2017-09-28,0.0,0.0,0.0,7846.121187141749,11168.873265457072,0.0
2017-09-29,0.0,0.0,0.0,5492.284830999225,8898.237891673933,0.0
2017-09-30,0.0,0.0,0.0,3844.5993816994574,6876.782487684142,0.0
2017-10-01,0.0,17043.710408290935,2586.8438992,7804.3326896768995,8282.540128161245,2586.8438992
2017-10-02,0.0,11582.708720306238,1646.1733904000002,8937.845498865701,9203.131632603026,1646.1733904000002
2017-10-03,0.0,27723.128521908184,3527.514408,14573.430405778447,12762.256905073196,3527.514408
2017-10-04,0.0,0.0,0.0,10201.401284044912,11737.914656661882,0.0
2017-10-05,0.0,68728.25878305099,7878.1155112000015,27759.458533746732,21297.778411975825,7878.1155112000015
2017-10-06,0.0,151515.30796213407,16932.069158399998,64886.21336226293,45505.980055450666,16932.069158399998
2017-10-07,0.0,102752.61434866335,11758.38136,76246.13365818305,62505.39404054362,11758.38136
2017-10-08,0.0,0.0,0.0,53372.29356072815,58852.15384861743,0.0
2017-10-09,0.0,0.0,0.0,37360.605492509705,50255.53450617434,0.0
2017-10-10,0.0,32080.061403312484,3997.8496624,35776.44226575054,46063.03747496482,3997.8496624
2017-10-11,0.0,0.0,0.0,25043.509586025382,37655.22631938904,0.0
2017-10-12,0.0,0.0,0.0,17530.456710217768,29605.31847572053,0.0
2017-10-13,0.0,4330.617438161801,940.6705088000001,13570.504928600978,23567.66126039271,940.6705088000001
2017-10-14,0.0,17598.818554879745,2234.0924584,14778.999016484608,20945.83334618947,2234.0924584
2017-10-15,0.0,0.0,470.33525440000005,10345.299311539226,16893.753834089373,470.33525440000005
2017-10-16,0.0,0.0,0.0,7241.709518077459,13032.936107684607,0.0
2017-10-17,0.0,0.0,0.0,5069.196662654221,9847.440329672452,0.0
2017-10-18,0.0,0.0,0.0,3548.4376638579547,7327.839263346652,0.0
2017-10-19,0.0,0.0,0.0,2483.9063647005687,5390.266103888219,0.0
2017-10-20,0.0,0.0,0.0,1738.734455290398,3929.65344444909,0.0
2017-10-21,0.0,36688.83925028274,4585.7687304,12223.765893788102,9081.605916344695,4585.7687304
2017-10-22,0.0,0.0,0.0,8556.636125651672,8871.618000067485,0.0
2017-10-23,0.0,0.0,0.0,5989.64528795617,7718.82891522296,0.0
2017-10-24,0.0,0.0,0.0,4192.751701569319,6308.398029761504,0.0
2017-10-25,0.0,0.0,0.0,2934.9261910985233,4959.009294296312,0.0
2017-10-26,0.0,0.0,0.0,2054.448333768966,3797.1849100853733,0.0
2017-10-27,0.0,18752.388781252495,2469.2600856,7063.830468014025,6091.547167496835,2469.2600856
2017-10-28,0.0,0.0,0.0,4944.681327609817,5632.8008315420275,0.0
2017-10-29,0.0,4907.718582174585,823.0866952000001,4933.592503979247,5682.352178596916,823.0866952000001
2017-10-30,0.0,0.0,0.0,3453.5147527854733,4790.817208272339,0.0
2017-10-31,0.0,0.0,0.0,2417.4603269498316,3841.4744557433355,0.0
2017-11-01,0.0,9557.323489775777,1293.4219496,4559.419275797615,4646.021163605047,1293.4219496
2017-11-02,0.0,0.0,117.58381360000001,3191.5934930583303,4111.283620826361,117.58381360000001
2017-11-03,0.0,705.3690192003776,235.16762720000003,2445.7261509009445,3539.1276837361947,235.16762720000003
2017-11-04,0.0,12985.624795431588,1528.5895768,5607.695744260137,4977.990738665772,1528.5895768
2017-11-05,0.0,0.0,352.7514408,3925.387020982096,4698.049827912301,352.7514408
2017-11-06,0.0,0.0,0.0,2747.770914687467,3917.938262622368,0.0
2017-11-07,0.0,0.0,0.0,1923.439640281227,3120.1388136859114,0.0
2017-11-08,0.0,0.0,0.0,1346.4077481968588,2410.6463874902906,0.0
2017-11-09,0.0,0.0,0.0,942.4854237378012,1823.3820019892948,0.0
2017-11-10,0.0,0.0,0.0,659.7397966164608,1357.9251198401614,0.0
2017-11-11,0.0,0.0,0.0,461.81785763152254,999.4822149567058,0.0
2017-11-12,0.0,0.0,0.0,323.27250034206577,728.9983291108497,0.0
2017-11-13,0.0,0.0,0.0,226.29075023944603,527.9152975622882,0.0
2017-11-14,0.0,1344.622434391399,235.16762720000003,561.7902554850319,635.5323316113858,235.16762720000003
2017-11-15,0.0,0.0,352.7514408,393.25317883952243,679.7212468226404,352.7514408
2017-11-16,0.0,0.0,0.0,275.2772251876657,517.9436381686505,0.0
2017-11-17,0.0,5161.267915727851,705.5028816,1741.0744323497213,1289.3971084810792,705.5028816
2017-11-18,0.0,0.0,0.0,1218.7521026448048,1261.1391061465692,0.0
2017-11-19,0.0,0.0,0.0,853.1264718513635,1097.934052428487,0.0
2017-11-20,0.0,0.0,0.0,597.1885302959544,897.6358435754739,0.0
2017-11-21,0.0,0.0,0.0,418.03197120716806,705.7942946281515,0.0
2017-11-22,0.0,0.0,0.0,292.6223798450177,540.525528714898,0.0
2017-11-23,0.0,0.0,0.0,204.83566589151238,406.24958358554375,0.0
2017-11-24,0.0,0.0,117.58381360000001,143.38496612405868,348.13726204094974,117.58381360000001
2017-11-25,0.0,0.0,0.0,100.36947628684108,249.03014773930624,0.0
2017-11-26,0.0,0.0,0.0,70.25863340078875,177.52154200389924,0.0
2017-11-27,0.0,0.0,0.0,49.181043380552126,126.18534255456039,0.0
2017-11-28,0.0,0.0,0.0,34.42673036638649,89.48189767929082,0.0
2017-11-29,0.0,0.0,0.0,24.09871125647054,63.3286231101627,0.0
2017-11-30,0.0,0.0,0.0,16.869097879529377,44.74481301790937,0.0
2017-12-01,0.0,0.0,0.0,11.808368515670566,31.570235217013852,0.0
2017-12-02,0.0,0.0,0.0,8.265857960969395,22.24848431459607,0.0
2017-12-03,0.0,0.0,0.0,5.786100572678577,15.66353081782907,0.0
2017-12-04,0.0,5790.2736878607675,705.5028816,1741.1323767591055,988.0522218343397,705.5028816
2017-12-05,0.0,0.0,0.0,1218.7926637313738,1080.3483985931532,0.0
2017-12-06,0.0,0.0,117.58381360000001,853.1548646119614,1036.5045104406765,117.58381360000001
2017-12-07,0.0,0.0,0.0,597.2084052283731,860.7860683557552,0.0
2017-12-08,0.0,0.0,117.58381360000001,418.0458836598612,730.7235199173977,117.58381360000001
2017-12-09,0.0,0.0,0.0,292.6321185619028,555.4869593751997,0.0
2017-12-10,0.0,0.0,0.0,204.84248299333197,415.22916882245266,0.0
2017-12-11,0.0,16140.374764316537,1998.9248312,4985.502167390293,3042.9083007295885,1998.9248312
2017-12-12,0.0,0.0,0.0,3489.8515171732056,3221.6855873070353,0.0
2017-12-13,0.0,0.0,0.0,2442.896062021244,2910.169777192719,0.0
2017-12-14,0.0,0.0,0.0,1710.0272434148708,2430.1127636815795,0.0
2017-12-15,0.0,2504.697124790493,352.7514408,1948.4282078275573,2378.5395176599704,352.7514408
2017-12-16,0.0,0.0,0.0,1363.8997454792902,1972.6836087876982,0.0
2017-12-17,0.0,0.0,0.0,954.7298218355031,1565.5020940068202,0.0
2017-12-18,0.0,0.0,0.0,668.3108752848522,1206.625606518033,0.0
2017-12-19,0.0,0.0,0.0,467.8176126993966,911.1024089905783,0.0
2017-12-20,0.0,0.0,0.0,327.47232888957757,677.650376950178,0.0
2017-12-21,0.0,9082.5187761777,1293.4219496,2953.9862630760135,2105.5535112405123,1293.4219496
2017-12-22,0.0,0.0,117.58381360000001,2067.7903841532097,2137.4817858455913,117.58381360000001
2017-12-23,0.0,0.0,0.0,1447.4532689072466,1861.4703790702538,0.0
2017-12-24,0.0,0.0,0.0,1013.2172882350727,1522.1691427361814,0.0
2017-12-25,0.0,0.0,0.0,709.2521017645508,1197.002326347529,0.0
2017-12-26,0.0,0.0,0.0,496.4764712351856,916.7919843025917,0.0
2017-12-27,0.0,0.0,0.0,347.5335298646299,689.088602527407,0.0
2017-12-28,0.0,5040.948934306528,587.919068,1755.5581511971995,1350.844049195324,587.919068
2017-12-29,0.0,6250.971444910506,705.5028816,3104.182139311192,2334.3804378816712,705.5028816
2017-12-30,0.0,0.0,0.0,2172.927497517834,2269.7992617361365,0.0
2017-12-31,0.0,0.0,0.0,1521.049248262484,1970.2992563466753,0.0
2018-01-01,0.0,0.0,0.0,1064.7344737837388,1608.0733433215007,0.0
2018-01-02,0.0,276.197782888803,117.58381360000001,828.173466515258,1343.1469180390036,117.58381360000001
2018-01-03,0.0,0.0,0.0,579.7214265606807,1037.7767214476744,0.0
2018-01-04,0.0,0.0,0.0,405.8049985924764,784.9880323055952,0.0
2018-01-05,0.0,0.0,0.0,284.0634990147335,584.6182189892505,0.0
2018-01-06,0.0,0.0,0.0,198.84444931031342,430.30871111767556,0.0
2018-01-07,0.0,0.0,0.0,139.1911145172194,313.86167247749313,0.0
2018-01-08,0.0,0.0,0.0,97.43378016205361,227.2905155513173,0.0
2018-01-09,0.0,0.0,0.0,68.20364611343753,163.65576777616536,0.0
2018-01-10,0.0,0.0,0.0,47.74255227940627,117.29048157746172,0.0
2018-01-11,0.0,34359.282043996456,3880.2658488,10341.20439979452,5758.962388384285,3880.2658488
2018-01-12,0.0,0.0,0.0,7238.843079856165,6350.914664973036,0.0
2018-01-13,0.0,0.0,0.0,5067.190155899315,5837.424861343548,0.0
2018-01-14,0.0,12323.066167863453,1411.0057632,7243.952959488556,6964.438405881552,1411.0057632
2018-01-15,0.0,1282.5743159811714,235.16762720000003,5455.539366436341,6454.945840983467,235.16762720000003
2018-01-16,0.0,1020.9458604578002,117.58381360000001,4125.161314642779,5570.065555887192,117.58381360000001
2018-01-17,0.0,0.0,0.0,2887.612920249945,4497.084501632293,0.0
2018-01-18,0.0,0.0,0.0,2021.3290441749616,3506.7823186493606,0.0
2018-01-19,0.0,0.0,0.0,1414.9303309224733,2670.0415235586056,0.0
2018-01-20,0.0,0.0,0.0,990.4512316457312,1998.205406793456,0.0
2018-01-21,0.0,0.0,0.0,693.315862152012,1476.2495889368784,0.0
2018-01-22,0.0,96625.58154135181,10700.127037600001,29472.995565911955,16954.99879476691,10700.127037600001
2018-01-23,0.0,0.0,0.0,20631.096896138366,18425.438035315492,0.0
2018-01-24,0.0,0.0,0.0,14441.767827296857,16831.969952108037,0.0
2018-01-25,0.0,0.0,0.0,10109.237479107802,14142.876962907942,0.0
2018-01-26,0.0,0.0,0.0,7076.46623537546,11316.31267189495,0.0
2018-01-27,0.0,0.0,0.0,4953.526364762822,8771.198149042097,0.0
2018-01-28,0.0,1087.4305020519932,235.16762720000003,3793.6976059495732,6874.2649826850875,235.16762720000003
2018-01-29,0.0,0.0,0.0,2655.588324164701,5186.7943192769335,0.0
2018-01-30,0.0,0.0,0.0,1858.9118269152912,3855.641322332276,0.0
2018-01-31,0.0,0.0,0.0,1301.2382788407037,2833.880104935647,0.0
2018-02-01,0.0,0.0,0.0,910.8667951884926,2064.674781036785,0.0
2018-02-02,0.0,0.0,0.0,637.6067566319448,1493.847571274849,0.0
2018-02-03,0.0,6745.69725783462,823.0866952000001,2470.0339069927477,2213.5567836420087,823.0866952000001
2018-02-04,0.0,609.9741524156304,117.58381360000001,1912.0159806196127,2139.97398787305,117.58381360000001
2018-02-05,0.0,6212.88384940666,705.5028816,3202.276341255727,2847.096081866121,705.5028816
2018-02-06,0.0,0.0,0.0,2241.5934388790088,2604.895024671276,0.0
2018-02-07,0.0,975.9624173598098,117.58381360000001,1861.9041324232494,2354.732193212066,117.58381360000001
2018-02-08,0.0,7974.460011711519,940.6705088000001,3695.67089620973,3267.3758779311315,940.6705088000001
2018-02-09,0.0,2451.5528314025933,352.7514408,3322.435476767589,3430.5002937857143,352.7514408
2018-02-10,0.0,0.0,0.0,2325.7048337373126,2988.582109766354,0.0
2018-02-11,0.0,0.0,0.0,1627.9933836161188,2444.3466193062595,0.0
2018-02-12,0.0,0.0,0.0,1139.5953685312832,1922.4461189962692,0.0
2018-02-13,0.0,0.0,0.0,797.7167579718981,1472.5543745865207,0.0
2018-02-14,0.0,0.0,0.0,558.4017305803287,1106.8933169840438,0.0
2018-02-15,0.0,0.0,0.0,390.8812114062301,820.4884747529185,0.0
2018-02-16,0.0,0.0,0.0,273.6168479843611,601.7398240454954,0.0
2018-02-17,0.0,7182.789600703095,940.6705088000001,2346.3686737999815,1675.85956746729,940.6705088000001
2018-02-18,0.0,0.0,0.0,1642.458071659987,1662.4989691443689,0.0
2018-02-19,0.0,9365.786824218301,1058.2543223999999,3959.456697427481,3004.5837894176134,1058.2543223999999
2018-02-20,0.0,12507.36215497376,1411.0057632,6523.828334691365,4976.683912807114,1411.0057632
2018-02-21,0.0,0.0,0.0,4566.679834283956,4812.682281397851,0.0
2018-02-22,0.0,17324.202881247413,2116.5086447999997,8393.936748372993,7091.787526107909,2116.5086447999997
2018-02-23,0.0,13572.564940903461,1528.5895768,9947.525206132133,8845.518428837599,1528.5895768
2018-02-24,0.0,23166.053043329146,2586.8438992,13913.083557291238,11907.282039899055,2586.8438992
2018-02-25,0.0,0.0,0.0,9739.158490103866,11040.032619980979,0.0
2018-02-26,0.0,0.0,0.0,6817.410943072706,9350.983949217669,0.0
2018-02-27,0.0,0.0,0.0,4772.187660150894,7519.465433590958,0.0
2018-02-28,0.0,0.0,0.0,3340.531362105626,5847.891804996826,0.0
2018-03-01,0.0,0.0,0.0,2338.371953473938,4444.0838643876705,0.0
2018-03-02,0.0,0.0,0.0,1636.860367431757,3321.194465605305,0.0
2018-03-03,0.0,0.0,0.0,1145.8022572022298,2451.0375822440747,0.0
2018-03-04,0.0,0.0,235.16762720000003,802.061580041561,1885.5142322430693,235.16762720000003
2018-03-05,0.0,45551.794616520754,5526.4392392,14226.981490985318,9032.676831419969,5526.4392392
2018-03-06,0.0,1776.6775206963166,352.7514408,10491.890299898618,9757.462795131429,352.7514408
2018-03-07,0.0,0.0,0.0,7344.323209929033,8792.20696105047,0.0
2018-03-08,0.0,0.0,0.0,5141.026246950322,7331.734675410411,0.0
2018-03-09,0.0,0.0,0.0,3598.7183728652262,5838.5281543923375,0.0
2018-03-10,0.0,0.0,0.0,2519.1028610056583,4510.758037037665,0.0
2018-03-11,0.0,1588.1882167336717,235.16762720000003,2239.828467724062,3696.453260192224,235.16762720000003
2018-03-12,0.0,0.0,0.0,1567.8799274068435,2845.023927078072,0.0
2018-03-13,0.0,0.0,0.0,1097.5159491847905,2146.0207359207593,0.0
2018-03-14,0.0,0.0,0.0,768.2611644293532,1594.9169073241972,0.0
2018-03-15,0.0,0.0,0.0,537.7828151005473,1172.063270434737,0.0
2018-03-16,0.0,0.0,0.0,376.447970570383,853.8171504889954,0.0
2018-03-17,0.0,0.0,0.0,263.51357939926817,617.6957220531044,0.0
2018-03-18,0.0,0.0,0.0,184.4595055794877,444.40123546365777,0.0
2018-03-19,0.0,0.0,0.0,129.1216539056414,318.2894028404512,0.0
2018-03-20,0.0,0.0,0.0,90.38515773394899,227.12770479785033,0.0
2018-03-21,0.0,0.0,0.0,63.2696104137643,161.5844670442159,0.0
2018-03-22,0.0,0.0,0.0,44.28872728963501,114.66617114238355,0.0
2018-03-23,0.0,0.0,0.0,31.002109102744512,81.20054632652794,0.0
2018-03-24,0.0,0.0,0.0,21.701476371921157,57.400918344685216,0.0
2018-03-25,0.0,0.0,0.0,15.19103346034481,40.516964390949056,0.0
2018-03-26,0.0,31896.050393564772,3880.2658488,9579.448841491672,5408.196054751239,3880.2658488
2018-03-27,0.0,0.0,0.0,6705.614189044172,5927.163308468412,0.0
2018-03-28,0.0,0.0,0.0,4693.929932330921,5433.869958013416,0.0
2018-03-29,0.0,0.0,0.0,3285.7509526316444,4574.622355860707,0.0
2018-03-30,0.0,0.0,0.0,2300.025666842151,3664.7836802532847,0.0
2018-03-31,0.0,0.0,470.33525440000005,1610.0179667895056,3031.011496627773,470.33525440000005
2018-04-01,0.0,0.0,0.0,1127.012576752654,2269.4119286777254,0.0
2018-04-02,0.0,0.0,0.0,788.9088037268576,1677.2106786973782,0.0
2018-04-03,0.0,62575.954776812636,7172.6126296,19325.02259565259,11605.380497319464,7172.6126296
2018-04-04,0.0,0.0,0.0,13527.515816956813,12374.234625174404,0.0
2018-04-05,0.0,0.0,117.58381360000001,9469.261071869769,11259.27872929255,117.58381360000001
2018-04-06,0.0,0.0,0.0,6628.482750308838,9406.960337699065,0.0
2018-04-07,0.0,0.0,0.0,4639.937925216187,7500.151372705914,0.0
2018-04-08,0.0,4434.4816562849155,705.5028816,4578.301044536805,6613.612394078271,705.5028816
2018-04-09,0.0,0.0,0.0,3204.810731175764,5250.0917289172685,0.0
2018-04-10,0.0,0.0,0.0,2243.367511823035,4047.4020420795746,0.0
2018-04-11,0.3679247427539636,62.83960098184982,352.7514408,1589.2091385706792,3205.2254569960164,352.7514408
2018-04-12,0.0,0.0,0.0,1112.4463969994756,2368.1138329973996,0.0
2018-04-13,0.0,154796.11465820088,17402.404412800002,47217.54687535989,27268.8488150624,17402.404412800002
2018-04-14,0.0,37525.19147357606,4350.601103200001,44309.84025482475,35825.48583224734,4350.601103200001
2018-04-15,0.0,19068.624340675928,2351.676272,36737.4754805801,37130.95220038044,2351.676272
2018-04-16,0.0,0.0,0.0,25716.232836406067,32565.064454790696,0.0
2018-04-17,0.0,0.0,0.0,18001.362985484247,26739.58386706811,0.0
2018-04-18,0.0,43163.69668437856,4938.5201712,25550.06309515254,28239.183626781884,4938.5201712
2018-04-19,0.0,0.0,0.0,17885.04416660678,24097.527842711843,0.0
2018-04-20,0.0,0.0,0.0,12519.530916624748,19466.329072277003,0.0
2018-04-21,0.0,0.0,0.0,8763.671641637324,15185.266100021132,0.0
2018-04-22,0.0,0.0,0.0,6134.570149146127,11564.987719671131,0.0
2018-04-23,0.0,0.0,0.0,4294.199104402289,8656.672273563594,0.0
2018-04-24,0.0,0.0,0.0,3005.9393730816023,6396.379113370797,0.0
2018-04-25,0.0,0.0,0.0,2104.157561157121,4679.490492485327,0.0
2018-04-26,0.0,0.0,0.0,1472.910292809985,3396.8584126151904,0.0
2018-04-27,0.0,0.0,0.0,1031.0372049669895,2450.52992955591,0.0
2018-04-28,0.0,0.0,0.0,721.7260434768928,1759.008375124303,0.0
2018-04-29,0.0,0.0,0.0,505.20823043382495,1257.4883172481118,0.0
2018-04-30,0.0,0.0,0.0,353.64576130367743,895.951294870338,0.0
2018-05-01,0.0,53169.75890854103,6937.4450024,16198.479705474883,9791.940660072158,6937.4450024
2018-05-02,0.0,0.0,470.33525440000005,11338.935793832417,10598.87281533626,470.33525440000005
2018-05-03,0.0,94085.99244630891,11875.965173600001,36163.05278957536,25574.930874471902,11875.965173600001
2018-05-04,0.0,0.0,1175.838136,25314.136952702753,25940.94856016424,1175.838136
2018-05-05,0.0,0.0,0.0,17719.895866891926,22652.527482855316,0.0
