datetime,"557091, 4867265",total,error
2018-01-01,377.3468643972069,377.3468643972069,
2018-01-02,377.2983164933996,377.2983164933996,
2018-01-03,377.25230383142843,377.25230383142843,
2018-01-04,377.2069960821502,377.2069960821502,
2018-01-05,377.1626995537934,377.1626995537934,
2018-01-06,377.1157024754962,377.1157024754962,
2018-01-07,377.06816571422723,377.06816571422723,
2018-01-08,377.0297139652391,377.0297139652391,
2018-01-09,376.9911922751443,376.9911922751443,
2018-01-10,376.95658922080054,376.95658922080054,
2018-01-11,376.90661704328335,376.90661704328335,
2018-01-12,382.4083096611186,382.4083096611186,
2018-01-13,377.65399379449116,377.65399379449116,
2018-01-14,377.2159442582689,377.2159442582689,
2018-01-15,377.0120912127442,377.0120912127442,
2018-01-16,376.87858237394835,376.87858237394835,
2018-01-17,376.8141780542322,376.8141780542322,
2018-01-18,376.76406083017014,376.76406083017014,-1.120883169829881
2018-01-19,377.60640116091287,377.60640116091287,-0.26939883908715956
2018-01-20,377.7341209334958,377.7341209334958,-0.13253506650420377
2018-01-21,377.194395399425,377.194395399425,-0.6661646005750299
2018-01-22,376.91545118953826,376.91545118953826,-1.0365488104617384
2018-01-23,392.0759021083137,392.0759021083137,13.974550108313679
2018-01-24,383.21472067430057,383.21472067430057,5.213952674300572
2018-01-25,380.92741850988165,380.92741850988165,2.999802509881647
2018-01-26,380.12215264552333,380.12215264552333,2.1853926455233363
2018-01-27,379.8499648859205,379.8499648859205,1.611452885920471
2018-01-28,379.0142089073508,379.0142089073508,0.6354889073508048
2018-01-29,378.9268195374645,378.9268195374645,0.6486835374644784
2018-01-30,378.689034347329,378.689034347329,0.5541543473290176
2018-01-31,378.62754840418097,378.62754840418097,0.6023964041809791
2018-02-01,378.4159567441348,378.4159567441348,0.44871674413479923
2018-02-02,377.9761267804687,377.9761267804687,0.051558780468667464
2018-02-03,377.89983582057323,377.89983582057323,0.01489182057321159
2018-02-04,377.63899311081104,377.63899311081104,-0.21242288918892882
2018-02-05,377.5749734070045,377.5749734070045,-0.2581545929954814
2018-02-06,377.51434669850556,377.51434669850556,-0.3035413014944197
2018-02-07,377.430922463487,377.430922463487,-0.37477353651303247
2018-02-08,377.3045420166974,377.3045420166974,-0.48591398330262336
2018-02-09,377.2478511244302,377.2478511244302,-0.5304128755697661
2018-02-10,377.0748299964548,377.0748299964548,-0.6912420035451987
2018-02-11,376.91125250400825,376.91125250400825,-0.842627495991735
2018-02-12,376.85584793079704,376.85584793079704,-0.8827920692029352
2018-02-13,376.7976054026929,376.7976054026929,-0.9288425973070957
2018-02-14,376.7580907897603,376.7580907897603,-0.962261210239717
2018-02-15,376.87578328473126,376.87578328473126,-0.8659047152687549
2018-02-16,376.7769527095708,376.7769527095708,-1.0836072904291996
2018-02-17,376.47527703379063,376.47527703379063,-1.42795496620937
2018-02-18,376.39443427596837,376.39443427596837,-1.3929737240316626
2018-02-19,376.600122485605,376.600122485605,-1.2695815143949858
2018-02-20,376.44509794126543,376.44509794126543,-1.44899005873458
2018-02-21,376.23940834443175,376.23940834443175,-1.5540956555682328
