Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
8.0,5.0,10.0,1.0,1000,500,300,200,1000,8.0,False,,,,,
8.0,5.0,10.0,1.0,1000,500,300,200,1000,8.0,True,379.24844741439375,-1.2698629490889175,[2328.93019688],[-3402.32330613],37490.0
6.0,4.0,5.0,3.0,400,400,300,100,400,6.0,False,,,,,
5.0,2.0,4.0,1.0,900,800,200,400,900,5.0,True,382.2835855610477,1.7652751975650176,6228.385973335418,497.1324703217242,52918.0
