Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
10.0,1.0,8.0,2.0,400,600,200,100,400,10.0,False,,,,,
10.0,1.0,8.0,2.0,400,600,200,100,400,10.0,True,381.2300303151994,0.7117199517167023,[1662.67003572],[-4068.58346729],35764.0
7.0,4.0,6.0,3.0,600,1000,100,400,600,7.0,False,,,,,
6.0,3.0,10.0,1.0,1000,900,100,300,1000,6.0,True,381.4601344771088,0.941824113626069,4956.6770933368825,-774.5764096768116,44942.0
6.0,1.0,2.0,1.0,900,600,500,400,900,6.0,True,382.2076101719369,1.6892998084542228,5709.005800934974,-22.247702078720067,48677.0
9.0,3.0,9.0,4.0,900,700,100,500,900,9.0,False,,,,,
8.0,4.0,5.0,2.0,700,500,300,400,700,8.0,False,,,,,
7.0,1.0,8.0,1.0,600,500,400,400,600,7.0,False,,,,,
