Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
6.0,2.0,5.0,3.0,1000,800,500,100,1000,6.0,False,,,,,
6.0,2.0,5.0,3.0,1000,800,500,100,1000,6.0,True,381.7679854282974,1.24967506481471,[5359.83371081],[-371.41979221],45035.0
5.0,3.0,10.0,5.0,900,900,300,200,900,5.0,False,,,,,
8.0,2.0,5.0,3.0,600,900,300,100,600,8.0,False,,,,,
4.0,2.0,3.0,2.0,900,900,500,300,900,4.0,True,382.75954849850405,2.2412381350213764,7400.754540158145,1669.5010371444505,61479.0
