id,x,y,type,z,is_conduit
0,558538.350473112,4867247.079644086,junction,0.0,True
1,558538.350473112,4867297.079644086,junction,0.0,True
2,558538.350473112,4867347.079644086,junction,0.0,True
3,558538.350473112,4867397.079644086,junction,0.0,True
4,558538.350473112,4867447.079644086,junction,0.0,True
5,558538.350473112,4867497.079644086,junction,0.0,True
6,558538.350473112,4867547.079644086,junction,0.0,True
7,558538.350473112,4867597.079644086,junction,0.0,True
8,558538.350473112,4867647.079644086,junction,0.0,True
9,558538.350473112,4867697.079644086,junction,0.0,True
10,558538.350473112,4867747.079644086,junction,0.0,True
11,558588.350473112,4867747.079644086,junction,0.0,True
12,558538.350473112,4867797.079644086,junction,0.0,True
13,558638.350473112,4867797.079644086,junction,0.0,True
14,558688.350473112,4867797.079644086,junction,0.0,True
15,558538.350473112,4867847.079644086,junction,0.0,True
16,558738.350473112,4867847.079644086,junction,0.0,True
17,558788.350473112,4867847.079644086,junction,0.0,True
18,558538.350473112,4867897.079644086,junction,0.0,True
19,558838.350473112,4867897.079644086,junction,0.0,True
20,558538.350473112,4867947.079644086,junction,0.0,True
21,558888.350473112,4867947.079644086,junction,0.0,True
22,558338.350473112,4867997.079644086,inlet,0.0,True
23,558538.350473112,4867997.079644086,junction,0.0,True
24,558838.350473112,4867997.079644086,junction,0.0,True
25,558938.350473112,4867997.079644086,junction,0.0,True
26,558988.350473112,4867997.079644086,junction,0.0,True
27,558338.350473112,4868047.079644086,junction,0.0,True
28,558538.350473112,4868047.079644086,junction,0.0,True
29,558838.350473112,4868047.079644086,junction,0.0,True
30,559038.350473112,4868047.079644086,junction,0.0,True
31,559088.350473112,4868047.079644086,junction,0.0,True
32,559138.350473112,4868047.079644086,junction,0.0,True
33,559188.350473112,4868047.079644086,junction,0.0,True
34,560188.350473112,4868047.079644086,junction,0.0,True
35,560238.350473112,4868047.079644086,junction,0.0,True
36,560288.350473112,4868047.079644086,junction,0.0,True
37,558338.350473112,4868097.079644086,junction,0.0,True
38,558538.350473112,4868097.079644086,junction,0.0,True
39,558788.350473112,4868097.079644086,junction,0.0,True
40,559188.350473112,4868097.079644086,junction,0.0,True
41,560138.350473112,4868097.079644086,junction,0.0,True
42,558338.350473112,4868147.079644086,junction,0.0,True
43,558538.350473112,4868147.079644086,junction,0.0,True
44,558588.350473112,4868147.079644086,junction,0.0,True
45,558638.350473112,4868147.079644086,junction,0.0,True
46,558688.350473112,4868147.079644086,junction,0.0,True
47,558738.350473112,4868147.079644086,junction,0.0,True
48,558788.350473112,4868147.079644086,junction,0.0,True
49,558838.350473112,4868147.079644086,junction,0.0,True
50,558888.350473112,4868147.079644086,junction,0.0,True
51,558938.350473112,4868147.079644086,junction,0.0,True
52,558988.350473112,4868147.079644086,junction,0.0,True
53,559038.350473112,4868147.079644086,junction,0.0,True
54,559088.350473112,4868147.079644086,junction,0.0,True
55,559138.350473112,4868147.079644086,junction,0.0,True
56,559188.350473112,4868147.079644086,junction,0.0,True
57,559238.350473112,4868147.079644086,junction,0.0,True
58,559288.350473112,4868147.079644086,junction,0.0,True
59,559338.350473112,4868147.079644086,junction,0.0,True
60,559388.350473112,4868147.079644086,junction,0.0,True
61,559438.350473112,4868147.079644086,junction,0.0,True
62,559488.350473112,4868147.079644086,junction,0.0,True
63,559538.350473112,4868147.079644086,junction,0.0,True
64,559588.350473112,4868147.079644086,junction,0.0,True
65,559638.350473112,4868147.079644086,junction,0.0,True
66,559688.350473112,4868147.079644086,junction,0.0,True
67,559738.350473112,4868147.079644086,junction,0.0,True
68,559788.350473112,4868147.079644086,junction,0.0,True
69,559838.350473112,4868147.079644086,junction,0.0,True
70,559888.350473112,4868147.079644086,junction,0.0,True
71,559938.350473112,4868147.079644086,junction,0.0,True
72,559988.350473112,4868147.079644086,junction,0.0,True
73,560038.350473112,4868147.079644086,junction,0.0,True
74,560088.350473112,4868147.079644086,junction,0.0,True
75,558338.350473112,4868197.079644086,junction,0.0,True
76,558538.350473112,4868197.079644086,junction,0.0,True
77,558738.350473112,4868197.079644086,junction,0.0,True
78,559238.350473112,4868197.079644086,junction,0.0,True
79,559838.350473112,4868197.079644086,junction,0.0,True
80,559888.350473112,4868197.079644086,junction,0.0,True
81,559938.350473112,4868197.079644086,junction,0.0,True
82,558338.350473112,4868247.079644086,junction,0.0,True
83,558538.350473112,4868247.079644086,junction,0.0,True
84,558738.350473112,4868247.079644086,junction,0.0,True
85,559288.350473112,4868247.079644086,junction,0.0,True
86,559338.350473112,4868247.079644086,junction,0.0,True
87,559388.350473112,4868247.079644086,junction,0.0,True
88,559788.350473112,4868247.079644086,junction,0.0,True
89,558338.350473112,4868297.079644086,junction,0.0,True
90,558488.350473112,4868297.079644086,junction,0.0,True
91,558688.350473112,4868297.079644086,junction,0.0,True
92,559388.350473112,4868297.079644086,junction,0.0,True
93,559638.350473112,4868297.079644086,junction,0.0,True
94,559688.350473112,4868297.079644086,junction,0.0,True
95,559738.350473112,4868297.079644086,junction,0.0,True
96,558338.350473112,4868347.079644086,junction,0.0,True
97,558488.350473112,4868347.079644086,junction,0.0,True
98,558638.350473112,4868347.079644086,junction,0.0,True
99,559438.350473112,4868347.079644086,junction,0.0,True
100,559538.350473112,4868347.079644086,junction,0.0,True
101,559588.350473112,4868347.079644086,junction,0.0,True
102,558338.350473112,4868397.079644086,junction,0.0,True
103,558488.350473112,4868397.079644086,junction,0.0,True
104,558638.350473112,4868397.079644086,junction,0.0,True
105,559338.350473112,4868397.079644086,junction,0.0,True
106,559388.350473112,4868397.079644086,junction,0.0,True
107,559438.350473112,4868397.079644086,junction,0.0,True
108,559488.350473112,4868397.079644086,junction,0.0,True
109,558338.350473112,4868447.079644086,junction,0.0,True
110,558488.350473112,4868447.079644086,junction,0.0,True
111,558588.350473112,4868447.079644086,junction,0.0,True
112,559288.350473112,4868447.079644086,junction,0.0,True
113,559488.350473112,4868447.079644086,junction,0.0,True
114,558338.350473112,4868497.079644086,junction,0.0,True
115,558488.350473112,4868497.079644086,junction,0.0,True
116,558538.350473112,4868497.079644086,junction,0.0,True
