datetime,"557091, 4867265",total,error
2018-01-01,376.4402056625375,376.4402056625375,
2018-01-02,376.39548829921205,376.39548829921205,
2018-01-03,376.35346672864216,376.35346672864216,
2018-01-04,376.31255971813584,376.31255971813584,
2018-01-05,376.2706127197642,376.2706127197642,
2018-01-06,376.229203098463,376.229203098463,
2018-01-07,376.18804194196645,376.18804194196645,
2018-01-08,376.15174400041025,376.15174400041025,
2018-01-09,376.11545365628785,376.11545365628785,
2018-01-10,376.0827846101724,376.0827846101724,
2018-01-11,376.040112562122,376.040112562122,
2018-01-12,381.6133372891867,381.6133372891867,
2018-01-13,376.7132605698475,376.7132605698475,
2018-01-14,376.32176335528953,376.32176335528953,
2018-01-15,376.13573838781474,376.13573838781474,
2018-01-16,376.01513168317973,376.01513168317973,
2018-01-17,375.95479582970734,375.95479582970734,
2018-01-18,375.9044655724099,375.9044655724099,-1.9804784275901284
2018-01-19,376.6764380247432,376.6764380247432,-1.1993619752568065
2018-01-20,376.7886126013789,376.7886126013789,-1.078043398621105
2018-01-21,376.3000395473344,376.3000395473344,-1.560520452665628
2018-01-22,376.0463454406096,376.0463454406096,-1.9056545593903707
2018-01-23,388.52415049371797,388.52415049371797,10.422798493717949
2018-01-24,382.4608975597874,382.4608975597874,4.46012955978739
2018-01-25,379.98252249446494,379.98252249446494,2.0549064944649444
2018-01-26,379.17635361348414,379.17635361348414,1.2395936134841463
2018-01-27,378.9115974760028,378.9115974760028,0.6730854760027682
2018-01-28,378.08727836063986,378.08727836063986,-0.29144163936013
2018-01-29,378.00504717455505,378.00504717455505,-0.27308882544497237
2018-01-30,377.75609773932814,377.75609773932814,-0.37878226067186915
2018-01-31,377.68874809008366,377.68874809008366,-0.33640390991632785
2018-02-01,377.458757292673,377.458757292673,-0.5084827073270048
2018-02-02,377.0105990929035,377.0105990929035,-0.913968907096546
2018-02-03,376.93737738003256,376.93737738003256,-0.9475666199674606
2018-02-04,376.70314483589476,376.70314483589476,-1.1482711641052106
2018-02-05,376.64489299318956,376.64489299318956,-1.1882350068104301
2018-02-06,376.5934238789312,376.5934238789312,-1.2244641210687632
2018-02-07,376.517208104044,376.517208104044,-1.2884878959559956
2018-02-08,376.40279652489886,376.40279652489886,-1.3876594751011453
2018-02-09,376.3513186680734,376.3513186680734,-1.4269453319265608
2018-02-10,376.19341485037245,376.19341485037245,-1.5726571496275596
2018-02-11,376.04667340517585,376.04667340517585,-1.7072065948241288
2018-02-12,375.99362910310055,375.99362910310055,-1.74501089689943
2018-02-13,375.94040033856925,375.94040033856925,-1.7860476614307572
2018-02-14,375.903497967475,375.903497967475,-1.8168540325249865
2018-02-15,376.01224223709966,376.01224223709966,-1.7294457629003546
2018-02-16,375.921798799414,375.921798799414,-1.9387612005860433
2018-02-17,375.6454300997092,375.6454300997092,-2.257801900290815
2018-02-18,375.56828040037067,375.56828040037067,-2.21912759962936
