datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,2178.852382178753,1016.3314419150847,3195.1838240938378,1687.4010098938377
2018-01-02,2169.8159107928514,1007.2143496425706,3177.030260435422,1690.277776835422
2018-01-03,2158.8154345101793,996.1158834587404,3154.9313179689198,1672.7196844689197
2018-01-04,2147.3642640230682,984.5627653536794,3131.9270293767477,1650.6607189767476
2018-01-05,2131.6375826342555,968.6961361482972,3100.3337187825528,1764.5611240591484
2018-01-06,2118.4836314538406,955.4246270923613,3073.908258546202,1831.693626546202
2018-01-07,2104.534547296731,941.3507842694526,3045.8853315661836,1796.1175530661835
2018-01-08,2092.822911108684,929.5344621659897,3022.3573732746736,1786.7226340746736
2018-01-09,2079.4111556725984,916.0026455721381,2995.4138012447365,1759.7790620447365
2018-01-10,2072.0595392796095,908.5853208203771,2980.6448600999865,1740.0149615999865
2018-01-11,2054.0239235230983,890.388697639617,2944.4126211627154,1687.2424632627153
2018-01-12,3814.767152322398,2666.796005434866,6481.563157757264,5245.105931957264
2018-01-13,2250.8295228518255,1088.9500853877107,3339.779608239536,2104.1448690395364
2018-01-14,2148.901408277219,986.1135889984434,3135.0149972756626,1898.5577714756625
2018-01-15,2085.518363748706,922.1645337461669,3007.682897494873,1773.603275494873
2018-01-16,2046.1700210164563,882.4645260783291,2928.6345470947854,1693.7923424947853
2018-01-17,2026.1169753044524,862.2326310659118,2888.349606370364,1652.684915170364
2018-01-18,2010.6367649773892,846.6144884208625,2857.2512533982517,1620.7640755982518
2018-01-19,2241.7063452053408,1079.74556630828,3321.451911513621,2087.3722895136207
2018-01-20,2271.0463259265525,1109.3471011729125,3380.393427099465,2144.7586878994653
2018-01-21,2142.831167413169,979.989160701778,3122.820328114947,1915.716834514947
2018-01-22,2055.7366315545514,892.1164934888948,2947.853125043446,1637.157724343446
2018-01-23,11525.589831393008,10445.87575854377,21971.46558993678,20761.95488793678
2018-01-24,4343.6091685602005,3200.3198366974684,7543.929005257669,6361.3940842576685
2018-01-25,3212.4425944531977,2059.1316467998695,5271.574241253067,4111.230289053067
2018-01-26,2949.036294709338,1793.3830076756567,4742.419302384995,3454.234468584995
2018-01-27,2864.1146162105433,1707.7056692690094,4571.820285479553,3218.6376001795525
2018-01-28,2614.1451618580177,1455.509340168006,4069.6545020260237,2758.3509956260236
2018-01-29,2590.233626610381,1431.384560093269,4021.6181867036503,2776.1136083036504
2018-01-30,2521.453769952015,1361.9912661044218,3883.445036056437,2638.702704556437
2018-01-31,2504.4408804610866,1344.8264867923135,3849.2673672534,2611.1651682534
2018-02-01,2443.3032638938457,1283.1428788080375,3726.446142701883,2487.4915051018834
2018-02-02,2326.342413959457,1165.1372434382793,3491.4796573977364,2254.1999449977366
2018-02-03,2308.8497120507527,1147.488154700215,3456.337866750968,2220.703127550968
2018-02-04,2248.67745332059,1086.7787938255933,3335.456247146183,2098.146247046183
2018-02-05,2233.5940183015337,1071.5609328225837,3305.1549511241174,2066.2302655241174
2018-02-06,2220.5734350379935,1058.4242973334185,3278.997732371412,2039.250560171412
2018-02-07,2200.8687549966417,1038.5439765785704,3239.412731575212,1973.3459881752121
2018-02-08,2170.871686142287,1008.2795698238042,3179.1512559660914,1879.3625619660913
2018-02-09,2158.4915427135275,995.7890820258326,3154.28062473936,1840.50965853936
2018-02-10,2117.186111373143,954.1153690258361,3071.301480398979,1756.708027598979
2018-02-11,2056.671906047428,893.0601545795944,2949.7320606270223,1600.1748615270224
2018-02-12,2039.5619137776666,875.7974326326221,2915.3593464102887,1560.6855015102885
2018-02-13,2021.1494730987906,857.2208104509336,2878.3702835497243,1490.4079532497242
2018-02-14,2009.1179369022575,845.0821287037688,2854.2000656060263,1459.3236599060263
2018-02-15,2045.8942093477672,882.1861669540958,2928.080376301863,1514.835966001863
2018-02-16,2014.9568852242228,850.973117943111,2865.930003167334,1463.2864084673338
2018-02-17,1922.6747575443587,757.869259080835,2680.5440166251938,1266.2923614251938
2018-02-18,1899.404706940797,734.3925070757396,2633.7972140165366,1204.5903263165364
2018-02-19,1962.348703567768,797.8966382549115,2760.2453418226796,1279.8624327226796
2018-02-20,1913.9868283558753,749.1040808045509,2663.0909091604262,1233.9452754604263
2018-02-21,1852.1827237753023,686.7513513696613,2538.9340751449636,1167.1400657449637
2018-02-22,1852.1865883677674,686.7552446488262,2538.9418330165936,1225.1106271165936
2018-02-23,1827.029335921834,661.3747008350183,2488.4040367568523,1172.9578096568523
2018-02-24,1811.5201088755712,645.7278533685167,2457.247962244088,1140.9489608440879
2018-02-25,2428.3471510686213,1268.0531788873195,3696.400329955941,2388.3867699559405
2018-02-26,1933.2687267835572,768.5576092670526,2701.82633605061,1385.4970469506097
2018-02-27,4222.755086842808,3078.395870080567,7301.150956923375,5756.707157523375
2018-02-28,3015.0573824002495,1859.9914548663073,4875.048837266557,2662.7582261665566
2018-03-01,2302.9932489345665,1141.579301762482,3444.5725506970484,526.3926705970484
2018-03-02,2184.139959204491,1021.6661527272518,3205.8061119317426,333.95168253174234
2018-03-03,2000.748289826981,836.6379489808023,2837.3862388077832,-922.3518343922169
2018-03-04,1882.4020742097637,717.2390622731473,2599.641136482911,-1635.1950954170889
2018-03-05,2005.9047688463615,841.8403539230058,2847.7451227693673,-492.8040328306329
2018-03-06,1815.478801247751,649.7216612074844,2465.2004624552355,-163.24897864476452
2018-03-07,1801.156443839951,635.272382620853,2436.428826460804,3.775433860803787
2018-03-08,1772.073718882195,605.9318844347144,2378.0056033169094,32.43288431690962
2018-03-09,1760.3384817421029,594.0929212728806,2354.4314030149835,82.78675221498361
2018-03-10,2179.9648937021993,1017.4538844684575,3197.418778170657,835.3838378706569
2018-03-11,2001.7284062538238,837.626783727872,2839.3551899816957,464.41217428169557
2018-03-12,2009.7410103134025,845.7108147027029,2855.4518250161054,485.8362252161055
2018-03-13,1865.0442254908849,699.7270720689557,2564.7712975598406,177.8910976598404
2018-03-14,1779.5931935597619,613.5179295119015,2393.1111230716633,-293.0257728283368
2018-03-15,1723.1133059384883,556.5358982046164,2279.6492041431047,-658.8805984568953
2018-03-16,1687.5512285523146,520.6552133646182,2208.206441916933,-670.916876183067
2018-03-17,1674.3198421792913,507.3053613815282,2181.6252035608195,-1218.6009936391806
2018-03-18,1660.9138797658525,493.77956560681923,2154.6934453726717,-2896.6466707273285
2018-03-19,1643.0707242708013,475.7769970028894,2118.8477212736907,-2763.106809426309
2018-03-20,1627.2951939889172,459.86092067197023,2087.1561146608874,-2240.1725250391128
2018-03-21,1612.4581506734976,444.8918316994823,2057.34998237298,-1607.54491722702
2018-03-22,1599.6020719514927,431.9212972526584,2031.523369204151,-1534.2701651958491
2018-03-23,1589.019855440958,421.24490427992714,2010.2647597208852,-1462.2752134791149
2018-03-24,1572.6965208927868,404.7765882732492,1977.473109166036,-1224.8308507339643
2018-03-25,1557.8661373361101,389.8146135838906,1947.6807509200007,-1078.4576571799994
2018-03-26,1543.8956096279435,375.72011203299917,1919.6157216609427,-1127.6187305390577
2018-03-27,4439.637215528317,3297.19795503575,7736.835170564067,4517.897590664066
2018-03-28,2622.1851775830874,1463.6209913527564,4085.8061689358437,783.4440646358435
2018-03-29,1993.4795282090054,829.3044972814387,2822.784025490444,-456.4426059095563
2018-03-30,1881.1456849333044,715.9715349321777,2597.117219865482,-532.7628103345178
2018-03-31,1792.117912247093,626.1536640214181,2418.271576268511,-615.6169199314891
2018-04-01,1998.8805653969612,834.7535964845156,2833.6341618814768,-147.3036209185234
2018-04-02,1728.3421535527013,561.811611790341,2290.1537653430423,-608.7279520569577
2018-04-03,1678.2410985249153,511.2617042899801,2189.5028028148954,-667.8878111851045
2018-04-04,1631.9752020080632,464.58256876148516,2096.5577707695484,-712.3531714304518
2018-04-05,1626.0552944638912,458.6098978850496,2084.6651923489408,-687.5584306510596
2018-04-06,4242.369775937899,3098.1841986006766,7340.553974538576,4577.326001838575
2018-04-07,2297.4506000424735,1135.9871218705375,3433.437721913011,587.769620513011
2018-04-08,2057.4673221406847,893.862681841114,2951.3300039817987,122.76514078179844
2018-04-09,1922.6502983738028,757.8446178992745,2680.4949162730773,-70.76452432692304
2018-04-10,1910.5158580210991,745.6022733221907,2656.11813134329,-95.14130925671043
2018-04-11,1778.5835102701385,612.499342848867,2391.0828531190054,-440.63914798099495
2018-04-12,2138.468383823143,975.5877338035934,3114.0561176267365,-397.9919808732634
2018-04-13,1736.2916597343574,569.8324734557391,2306.1241331900965,-1898.7562179099032
2018-04-14,8648.108363437292,7542.922529861084,16191.030893298375,11672.210086998375
2018-04-15,10962.031009638056,9877.328347076385,20839.35935671444,16540.60475761444
2018-04-16,3851.192532309142,2703.543884376719,6554.736416685861,2497.0143959858597
2018-04-17,4445.665962784886,3303.2801200179965,7748.946082802882,3976.4974104028825
2018-04-18,4434.208910452609,3291.72154066067,7725.93045111328,4282.891336713279
2018-04-19,4166.471339340074,3021.6138590729825,7188.085198413057,3912.1911284130565
2018-04-20,5383.8474641177745,4249.7661615289835,9633.613625646758,5556.235215246757
2018-04-21,3451.0310217778897,2299.8388842901477,5750.869906068037,-3608.799514193015
2018-04-22,2980.4363642062526,1825.0623930336878,4805.4987572399405,-8898.94394946006
2018-04-23,2801.678578295454,1644.7137590884522,4446.392337383906,-6879.177821316094
2018-04-24,2676.571797332057,1518.4925222077582,4195.064319539815,-4386.025804260184
2018-04-25,2631.6800203068706,1473.2004753441724,4104.880495651043,-3166.9825729489567
2018-04-26,2587.6623109691864,1428.7903011111048,4016.452612080291,-2280.5795344197095
2018-04-27,2485.893051535546,1326.113267467008,3812.006319002554,-1872.2766764974467
