datetime,"557091, 4867265",total,error
2018-01-01,381.90367305190426,381.90367305190426,
2018-01-02,381.8616438106142,381.8616438106142,
2018-01-03,381.815392819437,381.815392819437,
2018-01-04,381.765415239879,381.765415239879,
2018-01-05,381.70357825417216,381.70357825417216,
2018-01-06,381.65012818041725,381.65012818041725,
2018-01-07,381.59396115575794,381.59396115575794,
2018-01-08,381.5466484445462,381.5466484445462,
2018-01-09,381.49316417756194,381.49316417756194,
2018-01-10,381.45836613597817,381.45836613597817,
2018-01-11,381.39300561558184,381.39300561558184,
2018-01-12,388.4246761144098,388.4246761144098,
2018-01-13,382.21232758716246,382.21232758716246,
2018-01-14,381.77208286135783,381.77208286135783,
2018-01-15,381.5191455158159,381.5191455158159,
2018-01-16,381.3567529358166,381.3567529358166,
2018-01-17,381.2746036991544,381.2746036991544,
2018-01-18,381.2098432969616,381.2098432969616,3.3248992969615756
2018-01-19,382.1727458266736,382.1727458266736,4.29694582667355
2018-01-20,382.2953010862093,382.2953010862093,4.428645086209315
2018-01-21,381.743683098943,381.743683098943,3.883123098942974
2018-01-22,381.39505684364065,381.39505684364065,3.4430568436406475
2018-01-23,419.41493322751194,419.41493322751194,41.31358122751192
2018-01-24,390.52347368925325,390.52347368925325,12.522705689253257
2018-01-25,386.0356982077453,386.0356982077453,8.108082207745326
2018-01-26,384.9939246414671,384.9939246414671,7.057164641467125
2018-01-27,384.6596944823456,384.6596944823456,6.421182482345614
2018-01-28,383.6737205054039,383.6737205054039,5.295000505403891
2018-01-29,383.57777235021814,383.57777235021814,5.2996363502181225
2018-01-30,383.3079216434284,383.3079216434284,5.173041643428405
2018-01-31,383.2365668887149,383.2365668887149,5.2114148887148986
2018-02-01,382.9953899554123,382.9953899554123,5.028149955412289
2018-02-02,382.5250026059378,382.5250026059378,4.600434605937778
2018-02-03,382.45330665306903,382.45330665306903,4.568362653069016
2018-02-04,382.20146178566995,382.20146178566995,4.350045785669977
2018-02-05,382.13876093671564,382.13876093671564,4.305632936715654
2018-02-06,382.0820900681577,382.0820900681577,4.264202068157715
2018-02-07,381.99828046621803,381.99828046621803,4.1925844662180225
2018-02-08,381.86717266086237,381.86717266086237,4.07671666086236
2018-02-09,381.8130497220118,381.8130497220118,4.034785722011804
2018-02-10,381.63130555714633,381.63130555714633,3.8652335571463254
2018-02-11,381.3988417928165,381.3988417928165,3.6449617928165026
2018-02-12,381.3287754536877,381.3287754536877,3.590135453687708
2018-02-13,381.2534840568666,381.2534840568666,3.5270360568666206
2018-02-14,381.2041704871379,381.2041704871379,3.48381848713791
2018-02-15,381.35261546504205,381.35261546504205,3.610927465042039
2018-02-16,381.2288533225172,381.2288533225172,3.368293322517161
2018-02-17,380.84845218201446,380.84845218201446,2.9452201820144523
2018-02-18,380.7518287223356,380.7518287223356,2.9644207223355465
2018-02-19,381.01113865237494,381.01113865237494,3.141434652374926
2018-02-20,380.81259244748344,380.81259244748344,2.9185044474834285
2018-02-21,380.55556248385636,380.55556248385636,2.7620584838563786
2018-02-22,380.55565247913466,380.55565247913466,2.7895804791346563
2018-02-23,380.4504716683316,380.4504716683316,2.6996396683315993
2018-02-24,380.38388734076915,380.38388734076915,2.651343340769131
2018-02-25,382.93557263279035,382.93557263279035,5.227412632790333
2018-02-26,380.89075320587904,380.89075320587904,3.200881205879057
2018-02-27,390.04353602164116,390.04353602164116,12.225648021641177
2018-02-28,385.25678920915624,385.25678920915624,6.6555652091562365
2018-03-01,382.4290794091803,382.4290794091803,2.7671514091803147
2018-03-02,381.9265487490472,381.9265487490472,1.7647487490471576
2018-03-03,381.16944861435155,381.16944861435155,0.6510326143515499
2018-03-04,380.6817016174867,380.6817016174867,-0.15370638251329183
2018-03-05,381.1908660351276,381.1908660351276,0.27316203512759785
2018-03-06,380.40067206957826,380.40067206957826,-0.39511193042176274
2018-03-07,380.34215844298325,380.34215844298325,-0.3225615570167406
2018-03-08,380.219993345553,380.219993345553,-0.31061465444696523
2018-03-09,380.1687441739851,380.1687441739851,-0.22470382601488836
2018-03-10,381.90628627836986,381.90628627836986,1.6621902783698488
2018-03-11,381.17256472962595,381.17256472962595,1.07477272962592
2018-03-12,381.2083194935847,381.2083194935847,1.2537834935847059
2018-03-13,380.60924263606415,380.60924263606415,0.7888186360641498
2018-03-14,380.24992366122103,380.24992366122103,0.5727556612210378
2018-03-15,380.01243394723383,380.01243394723383,0.4206099472338565
2018-03-16,379.8619277623311,379.8619277623311,0.22133576233107988
2018-03-17,379.8034019343402,379.8034019343402,0.1262339343401777
2018-03-18,379.7472851663046,379.7472851663046,-0.39927483369541505
2018-03-19,379.6744079975747,379.6744079975747,-0.8043840024253086
2018-03-20,379.60746710014894,379.60746710014894,-0.9505728998510676
2018-03-21,379.5459669216784,379.5459669216784,-0.9511130783215549
2018-03-22,379.49016836918497,379.49016836918497,-0.9733836308150217
2018-03-23,379.4405472203269,379.4405472203269,-1.0138607796731094
2018-03-24,379.37334965019886,379.37334965019886,-0.9987623498011544
2018-03-25,379.310859136681,379.310859136681,-0.9667648633189856
2018-03-26,379.2491525001963,379.2491525001963,-0.964463499803685
2018-03-27,390.90504958313903,390.90504958313903,10.685337583139017
2018-03-28,383.70301712250733,383.70301712250733,3.522929122507321
2018-03-29,381.1402504139052,381.1402504139052,0.9906424139052206
2018-03-30,380.6747858493798,380.6747858493798,0.6166178493797929
2018-03-31,380.3023061401876,380.3023061401876,0.3416741401876493
