datetime,"557091, 4867265",total,error
2018-01-01,380.69321843468305,380.69321843468305,
2018-01-02,380.64443609420937,380.64443609420937,
2018-01-03,380.5969966426042,380.5969966426042,
2018-01-04,380.5461516174227,380.5461516174227,
2018-01-05,380.49901128889803,380.49901128889803,
2018-01-06,380.45371429579177,380.45371429579177,
2018-01-07,380.41168031106844,380.41168031106844,
2018-01-08,380.36241220049504,380.36241220049504,
2018-01-09,380.322375555572,380.322375555572,
2018-01-10,380.28241862948954,380.28241862948954,
2018-01-11,380.233766788635,380.233766788635,
2018-01-12,386.59465280401156,386.59465280401156,
2018-01-13,381.01702595435984,381.01702595435984,
2018-01-14,380.5517510652585,380.5517510652585,
2018-01-15,380.3415892078555,380.3415892078555,
2018-01-16,380.20227590323697,380.20227590323697,
2018-01-17,380.13191997933285,380.13191997933285,
2018-01-18,380.0788288257393,380.0788288257393,2.1938848257393033
2018-01-19,380.9729563531017,380.9729563531017,3.0971563531016955
2018-01-20,381.0990863851368,381.0990863851368,3.2324303851368086
2018-01-21,380.52632708773336,380.52632708773336,2.665767087733343
2018-01-22,380.23625643995194,380.23625643995194,2.284256439951946
2018-01-23,412.38580306900144,412.38580306900144,34.28445106900142
2018-01-24,388.3604256643204,388.3604256643204,10.359657664320423
2018-01-25,384.5644179305035,384.5644179305035,6.636801930503509
2018-01-26,383.6930461125475,383.6930461125475,5.756286112547514
2018-01-27,383.4121853087821,383.4121853087821,5.173673308782099
2018-01-28,382.58774682943937,382.58774682943937,4.209026829439381
2018-01-29,382.4965425297417,382.4965425297417,4.218406529741685
2018-01-30,382.20582401589945,382.20582401589945,4.0709440158994425
2018-01-31,382.1327862897538,382.1327862897538,4.1076342897538325
2018-02-01,381.87105900421795,381.87105900421795,3.903819004217951
2018-02-02,381.3542699046656,381.3542699046656,3.429701904665592
2018-02-03,381.2708806290507,381.2708806290507,3.3859366290506614
2018-02-04,381.0002456066001,381.0002456066001,3.1488296066001453
2018-02-05,380.93510970764993,380.93510970764993,3.1019817076499407
2018-02-06,380.8731630362641,380.8731630362641,3.0552750362641063
2018-02-07,380.7843115557571,380.7843115557571,2.9786155557570737
2018-02-08,380.64975826710184,380.64975826710184,2.859302267101839
2018-02-09,380.5922034846991,380.5922034846991,2.8139394846991195
2018-02-10,380.4074601724719,380.4074601724719,2.6413881724718635
2018-02-11,380.2363600865393,380.2363600865393,2.48248008653934
2018-02-12,380.17774902632885,380.17774902632885,2.439109026328879
2018-02-13,380.1154253902298,380.1154253902298,2.3889773902297975
2018-02-14,380.0731635017775,380.0731635017775,2.3528115017775235
2018-02-15,380.2018864153311,380.2018864153311,2.4601984153310923
2018-02-16,380.09232207055277,380.09232207055277,2.2317620705527474
2018-02-17,379.77115944628827,379.77115944628827,1.8679274462882631
2018-02-18,379.6863546621936,379.6863546621936,1.8989466621935662
2018-02-19,379.9075191755679,379.9075191755679,2.037815175567914
2018-02-20,379.7369481456876,379.7369481456876,1.8428601456876095
2018-02-21,379.51861475275416,379.51861475275416,1.7251107527541762
2018-02-22,379.5215056933088,379.5215056933088,1.7554336933088166
2018-02-23,379.43360683592687,379.43360683592687,1.682774835926864
2018-02-24,379.3771042599739,379.3771042599739,1.6445602599739004
2018-02-25,381.80475920535196,381.80475920535196,4.096599205351936
2018-02-26,379.804716339099,379.804716339099,2.1148443390990224
2018-02-27,387.96168569158306,387.96168569158306,10.143797691583075
2018-02-28,383.91277789067266,383.91277789067266,5.311553890672656
2018-03-01,381.2437601878823,381.2437601878823,1.5818321878822985
2018-03-02,380.7037509797328,380.7037509797328,0.5419509797327464
2018-03-03,380.04143032164114,380.04143032164114,-0.47698567835885797
2018-03-04,379.6296933864597,379.6296933864597,-1.2057146135402945
2018-03-05,380.0628939423871,380.0628939423871,-0.8548100576128945
2018-03-06,379.391601081902,379.391601081902,-1.4041829180980017
2018-03-07,379.34201146758653,379.34201146758653,-1.3227085324134578
2018-03-08,379.2404492467102,379.2404492467102,-1.2901587532897452
2018-03-09,379.1884033669313,379.1884033669313,-1.2050446330686668
2018-03-10,380.6861447836056,380.6861447836056,0.4420487836055713
2018-03-11,380.04704762049323,380.04704762049323,-0.05074437950679567
2018-03-12,380.07532653468195,380.07532653468195,0.12079053468193024
2018-03-13,379.5655797261993,379.5655797261993,-0.25484427380069974
2018-03-14,379.26598158030845,379.26598158030845,-0.41118641969154623
2018-03-15,379.0684270134763,379.0684270134763,-0.5233969865236645
2018-03-16,378.9402686167482,378.9402686167482,-0.7003233832518276
2018-03-17,378.89233561044034,378.89233561044034,-0.7848323895596536
2018-03-18,378.84615021202836,378.84615021202836,-1.3004097879716596
2018-03-19,378.79067162769553,378.79067162769553,-1.6881203723044678
2018-03-20,378.73571679292314,378.73571679292314,-1.8223232070768631
2018-03-21,378.6798629749646,378.6798629749646,-1.8172170250354043
2018-03-22,378.63218501467884,378.63218501467884,-1.8313669853211536
2018-03-23,378.58600603976186,378.58600603976186,-1.8684019602381454
2018-03-24,378.5287939053221,378.5287939053221,-1.8433180946778975
2018-03-25,378.4785539723072,378.4785539723072,-1.7990700276927782
2018-03-26,378.42893251622047,378.42893251622047,-1.7846834837795313
2018-03-27,388.67534708736633,388.67534708736633,8.455635087366318
2018-03-28,382.6122718232123,382.6122718232123,2.4321838232123127
2018-03-29,380.0145082957666,380.0145082957666,-0.13509970423342565
2018-03-30,379.6242519683162,379.6242519683162,-0.4339160316838502
2018-03-31,379.3114865818733,379.3114865818733,-0.6491454181266931
2018-04-01,380.03058997018417,380.03058997018417,0.17358997018413902
2018-04-02,379.08248736213176,379.08248736213176,-0.66783263786823
2018-04-03,378.9021254170057,378.9021254170057,-0.738466582994306
2018-04-04,378.74285958417977,378.74285958417977,-0.7819084158202259
2018-04-05,378.7195526559121,378.7195526559121,-0.7198713440878919
2018-04-06,388.02941009841686,388.02941009841686,8.638754098416882
2018-04-07,381.22764344791017,381.22764344791017,1.9223314479101532
2018-04-08,380.2384296662968,380.2384296662968,1.0093176662967949
2018-04-09,379.76439968677425,379.76439968677425,0.6023436867742475
2018-04-10,379.72598305018823,379.72598305018823,0.5883110501882243
2018-04-11,379.2638798478613,379.2638798478613,0.15668784786129208
2018-04-12,380.5223412832135,380.5223412832135,1.2566532832134953
2018-04-13,379.1139859597148,379.1139859597148,-0.4808860402852133
2018-04-14,402.7420711573581,402.7420711573581,22.327287157358114
2018-04-15,410.4915024817992,410.4915024817992,29.875550481799223
2018-04-16,386.7171197349674,386.7171197349674,6.101167734967419
2018-04-17,388.69706642563017,388.69706642563017,8.07806642563014
2018-04-18,388.6627325509813,388.6627325509813,7.967532550981275
2018-04-19,387.77952536365615,387.77952536365615,7.093469363656141
2018-04-20,391.81299936026,391.81299936026,10.94711136026001
2018-04-21,385.36258341135834,385.36258341135834,4.197991411358316
2018-04-22,383.79608635229437,383.79608635229437,2.3266943522943393
2018-04-23,383.21093444657373,383.21093444657373,1.6287664465737066
2018-04-24,382.79031416933725,382.79031416933725,1.2264341693372671
2018-04-25,382.6447344316114,382.6447344316114,1.1204784316114456
2018-04-26,382.48290191234895,382.48290191234895,0.9799819123489328
2018-04-27,382.0603035755851,382.0603035755851,0.5787195755851258
2018-04-28,381.87349755150615,381.87349755150615,0.4254415515061396
2018-04-29,381.6873670315559,381.6873670315559,0.2515030315558988
2018-04-30,381.0007888210219,381.0007888210219,-0.4228831789781111
2018-05-01,380.59969996019237,380.59969996019237,-0.8026360398076235
2018-05-02,380.59971055595196,380.59971055595196,-1.0129374440480206
2018-05-03,382.34770810206703,382.34770810206703,0.7929721020670399
2018-05-04,393.3180240260829,393.3180240260829,11.546880026082931
2018-05-05,410.98416785929703,410.98416785929703,29.301415859297038
2018-05-06,387.0011741770661,387.0011741770661,5.379382177066077
2018-05-07,384.44315134174207,384.44315134174207,2.8579353417420634
2018-05-08,383.06356802971413,383.06356802971413,1.5027360297141286
2018-05-09,382.6605693248951,382.6605693248951,1.0662093248951123
2018-05-10,392.557277612587,392.557277612587,10.996445612586967
2018-05-11,384.11023304958843,384.11023304958843,2.3208010495884537
2018-05-12,423.30559269140787,423.30559269140787,41.49482469140787
2018-05-13,411.8119669007195,411.8119669007195,30.059110900719475
2018-05-14,393.03042390880864,393.03042390880864,11.332431908808644
2018-05-15,393.55747114018624,393.55747114018624,11.88995914018625
2018-05-16,388.6280619107541,388.6280619107541,7.006269910754099
2018-05-17,387.1478012072133,387.1478012072133,5.553441207213325
2018-05-18,386.3069454513317,386.3069454513317,4.727825451331739
2018-05-19,385.67148047028564,385.67148047028564,4.107600470285661
2018-05-20,385.3652063649693,385.3652063649693,3.816566364969333
2018-05-21,384.9967949274736,384.9967949274736,3.454250927473595
2018-05-22,384.9191747753339,384.9191747753339,3.385774775333914
2018-05-23,384.3498971070712,384.3498971070712,2.831737107071149
2018-05-24,384.0185220782031,384.0185220782031,2.5156020782030737
2018-05-25,383.7651931875679,383.7651931875679,2.271417187567863
2018-05-26,383.5796622230716,383.5796622230716,2.0858862230715545
2018-05-27,383.76499892059996,383.76499892059996,2.3017029205999506
2018-05-28,383.2739234187583,383.2739234187583,1.8350114187582562
2018-05-29,382.79520753285567,382.79520753285567,1.3806795328556518
2018-05-30,382.5792877448519,382.5792877448519,1.1739037448518843
2018-05-31,382.89173899978886,382.89173899978886,1.5137869997888629
2018-06-01,382.8267487370033,382.8267487370033,1.4853727370032743
2018-06-02,381.9748757616331,381.9748757616331,0.6639797616330725
2018-06-03,381.6893755374212,381.6893755374212,0.41200753742117513
2018-06-04,381.42183621459986,381.42183621459986,0.18104421459986497
2018-06-05,381.0189077845024,381.0189077845024,-0.18530821549757093
2018-06-06,380.54899706822215,380.54899706822215,-0.6186429317778561
2018-06-07,380.05199028981065,380.05199028981065,-1.0790737101893342
2018-06-08,379.82725913860975,379.82725913860975,-1.2946608613902413
2018-06-09,382.20822055975833,382.20822055975833,1.0984925597583128
2018-06-10,401.35627813535024,401.35627813535024,20.225214135350257
2018-06-11,393.79179217096294,393.79179217096294,12.69120817096291
2018-06-12,385.14883410726054,385.14883410726054,4.090922107260553
2018-06-13,384.10121760445617,384.10121760445617,3.0890256044561397
2018-06-14,383.409676807411,383.409676807411,2.4401568074110287
2018-06-15,382.7939492489742,382.7939492489742,1.8671012489741656
2018-06-16,382.00413458464715,382.00413458464715,1.1291025846471712
2018-06-17,381.48314383650063,381.48314383650063,0.6629758365006069
2018-06-18,380.9420033198442,380.9420033198442,-0.09152468015577142
2018-06-19,415.8850586634245,415.8850586634245,34.75399466342452
2018-06-20,392.73433320676656,392.73433320676656,11.335045206766551
2018-06-21,426.52132009548217,426.52132009548217,44.91781609548218
2018-06-22,414.2042604464397,414.2042604464397,32.58246844643969
2018-06-23,394.12429039433385,394.12429039433385,12.539074394333852
2018-06-24,390.9594468275492,390.9594468275492,9.404710827549195
2018-06-25,389.8794382239843,389.8794382239843,8.34908622398433
2018-06-26,388.7254178458055,388.7254178458055,7.02742584580551
2018-06-27,389.3608202056823,389.3608202056823,7.626252205682249
2018-06-28,388.01598330779683,388.01598330779683,6.360663307796813
2018-06-29,387.4872634305424,387.4872634305424,5.877663430542384
2018-06-30,386.84043526347455,386.84043526347455,5.227787263474568
2018-07-01,386.50911478573454,386.50911478573454,4.832458785734559
2018-07-02,386.78781641727414,386.78781641727414,5.1904084172741705
2018-07-03,386.3558023429115,386.3558023429115,4.78887434291147
2018-07-04,385.621580142978,385.621580142978,4.057700142978035
2018-07-05,384.91013823349607,384.91013823349607,3.361498233496093
2018-07-06,384.2471736440297,384.2471736440297,2.722917644029735
2018-07-07,383.80156229489006,383.80156229489006,2.289498294890052
2018-07-08,383.3379545116163,383.3379545116163,1.8472265116163271
2018-07-09,382.81264232430067,382.81264232430067,1.3402023243006624
2018-07-10,382.37950462611553,382.37950462611553,0.9284006261155469
2018-07-11,382.0544110956795,382.0544110956795,0.6337870956795086
2018-07-12,381.6656887612052,381.6656887612052,0.2785927612052319
2018-07-13,381.07004569658386,381.07004569658386,-0.36581830341611976
