datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,2876.0519376683224,931.0830991294933,3807.1350367978157,2299.352222597816
2018-01-02,2860.127723288606,915.022701481008,3775.150424769614,2288.3979411696137
2018-01-03,2843.284577028273,898.0357081115362,3741.320285139809,2259.108651639809
2018-01-04,2825.5462793519255,880.1459865075594,3705.692265859485,2224.4259554594846
2018-01-05,2808.539990590769,862.9947304028028,3671.5347209935717,2335.7621262701673
2018-01-06,2792.8042887603515,847.1249793959141,3639.9292681562656,2397.7146361562654
2018-01-07,2778.0690765581676,832.264433246979,3610.3335098051466,2360.5657313051465
2018-01-08,2760.776305475505,814.8242861680919,3575.600591643597,2339.965852443597
2018-01-09,2746.5083371243672,800.4349704314955,3546.9433075558627,2311.308568355863
2018-01-10,2732.412131942023,786.2189716535795,3518.6311035956023,2278.001205095602
2018-01-11,2714.0672651481873,767.7186953585187,3481.785960506706,2224.615802606706
2018-01-12,5019.968078522186,3093.1714000858774,8113.139478608064,6876.682252808064
2018-01-13,2993.9662067389872,1049.9928381123173,4043.9590448513045,2808.3243056513047
2018-01-14,2826.702697429573,881.3123506922275,3708.0150481218006,2471.557822321801
2018-01-15,2752.1557130881993,806.1305075489508,3558.28622063715,2324.20659863715
2018-01-16,2703.9002647605375,757.4652965093846,3461.365561269922,2226.523356669922
2018-01-17,2679.7713577733957,733.1319371083227,3412.9032948817185,2177.2386036817184
2018-01-18,2661.0928601712512,714.2953311581223,3375.3881913293735,2138.901013529374
2018-01-19,2977.8764506404696,1033.7675894373388,4011.6440400778083,2777.564418077808
2018-01-20,3022.3819130933553,1078.6480528567627,4101.029965950118,2865.395226750118
2018-01-21,2817.693661828089,872.2264505358471,3689.920112363936,2482.816618763936
2018-01-22,2715.97973256532,769.6471942813077,3485.6269268466276,2174.931526146627
2018-01-23,14192.419789577136,12342.924410728097,26535.344200305233,25325.833498305234
2018-01-24,5659.697825509618,3738.311312954582,9398.0091384642,8215.4742174642
2018-01-25,4287.032743551652,2354.025962943677,6641.058706495329,5480.714754295329
2018-01-26,3972.820439323812,2037.144468935905,6009.964908259717,4721.780074459717
2018-01-27,3871.6910457418708,1935.1551508866542,5806.846196628525,4453.663511328525
2018-01-28,3578.0124638649577,1638.9848877733166,5216.997351638274,3905.693845238274
2018-01-29,3542.0648826896213,1602.732953208324,5144.797835897945,3899.2932574979454
2018-01-30,3428.8077131817117,1488.5117742433795,4917.319487425091,3672.577155925091
2018-01-31,3401.476316479966,1460.948191232892,4862.424507712858,3624.322308712858
2018-02-01,3302.9259792525263,1361.5625425739854,4664.488521826512,3425.533884226512
2018-02-02,3114.6261248056835,1171.6704477285675,4286.296572534251,3049.016860134251
2018-02-03,3084.2025957895094,1140.9901002819824,4225.192696071492,2989.557956871492
2018-02-04,2987.0144732318295,1042.982637063309,4029.9971102951386,2792.6871101951383
2018-02-05,2963.6690887136792,1019.4407178246183,3983.1098065382976,2744.1851209382976
2018-02-06,2941.4889477509714,997.0737567523902,3938.5627045033616,2698.8155323033616
2018-02-07,2909.3001183778106,964.6150120655366,3873.915130443347,2607.8483870433474
2018-02-08,2861.163290824421,916.0671871008235,3777.2304779252445,2477.4417839252446
2018-02-09,2840.80130187716,895.5312832844793,3736.332585161639,2422.5616189616394
2018-02-10,2776.3682377939986,830.5489312940917,3606.9171690880903,2292.3237162880905
2018-02-11,2715.5389756433724,769.2027886114374,3484.74176425481,2135.18456515481
2018-02-12,2695.4544429315138,748.9479428439226,3444.4023857754364,2089.728540875436
2018-02-13,2673.8805791047052,727.1913264190953,3401.0719055238005,2013.1095752238004
2018-02-14,2658.5410267130646,711.7220126075263,3370.263039320591,1975.3866336205908
2018-02-15,2704.8116116897436,758.3843768978259,3463.1959885875694,2049.9515782875696
2018-02-16,2665.584972192679,718.8254741582496,3384.4104463509284,1981.7668516509284
2018-02-17,2553.852166167373,606.1496068491542,3160.0017730165273,1745.7501178165273
2018-02-18,2524.4742202267516,576.5257256022887,3100.9999458290404,1671.7930581290402
2018-02-19,2602.375576886843,655.0816547503055,3257.4572316371487,1777.0743225371486
2018-02-20,2542.2011925425613,594.4010416575766,3136.602234200138,1707.456600500138
2018-02-21,2466.7728977406223,518.3416611926223,2985.1145589332446,1613.3205495332447
2018-02-22,2466.9992026557156,518.5700159095286,2985.5692185652442,1671.7380126652442
2018-02-23,2437.267498558125,488.58997560013086,2925.857474158256,1610.411247058256
2018-02-24,2417.728530737164,468.8879764947342,2886.616507231898,1570.3175058318982
2018-02-25,3279.292004905292,1337.7284139799012,4617.020418885193,3309.0068588851927
2018-02-26,2565.638360129029,618.0346035621187,3183.6729636911477,1867.3436745911476
2018-02-27,5516.467247327528,3593.870318520203,9110.33756584773,7565.893766447731
2018-02-28,4051.8109048849146,2116.8065030557045,6168.617407940619,3956.326796840619
2018-03-01,3073.9595859984693,1130.6607378771296,4204.620323875599,1286.4404437755989
2018-03-02,2881.2745506317005,936.3500239625573,3817.624574594258,945.7701451942576
2018-03-03,2647.594083404081,700.682346719841,3348.276430123922,-411.46164307607796
2018-03-04,2505.1927615941095,557.0827896711126,3062.275551265222,-1172.5606806347778
2018-03-05,2655.3824007064104,708.5365655589849,3363.9189662653953,23.369810665395107
2018-03-06,2422.3741442220635,473.5724137998186,2895.946558021882,267.497116921882
2018-03-07,2405.540427586937,456.5982807050168,2862.1387082919537,429.4853156919535
2018-03-08,2370.3242195848434,421.0887280484021,2791.4129476332455,445.8402286332457
2018-03-09,2352.7481204007927,403.3662369750673,2756.11435737586,484.4697065758601
2018-03-10,2874.963885234378,929.9855162594467,3804.9494014938246,1442.9144611938245
2018-03-11,2650.654807543906,703.7688251109503,3354.423632654856,979.480616954856
2018-03-12,2660.486202725355,713.683447705931,3374.169650431286,1004.5540506312859
2018-03-13,2482.515708193474,534.2161593922938,3016.7318675857678,629.8516676857676
2018-03-14,2378.9495065118535,429.785768232221,2808.7352747440746,122.59837884407443
2018-03-15,2311.5929680372938,361.8688471088535,2673.4618151461473,-265.06798745385277
2018-03-16,2268.0867668308492,318.0014350981219,2586.088201928971,-293.0351161710287
2018-03-17,2251.8337183914555,301.61352362053003,2553.4472420119855,-846.7789551880146
2018-03-18,2236.999054647691,286.6558675453707,2523.654922193062,-2527.6851939069384
2018-03-19,2218.025766458537,267.52538296367857,2485.5511494222155,-2396.4033812777843
2018-03-20,2199.905562877975,249.25512817854178,2449.160691056517,-1878.1679486434832
2018-03-21,2180.304994551523,229.49241940275533,2409.7974139542785,-1255.0974856457215
2018-03-22,2163.901222780347,212.95367852965137,2376.8549013099982,-1188.938633090002
2018-03-23,2149.2917387769558,198.22522616013885,2347.5169649370946,-1125.0230082629055
2018-03-24,2129.1718125232146,177.94178335406468,2307.1135958772793,-895.190364022721
2018-03-25,2112.6549534917867,161.29072333563818,2273.945676827425,-752.1927312725752
2018-03-26,2095.738494902267,144.23698781448184,2239.975482716749,-807.2589694832513
2018-03-27,5772.60131827672,3852.1678288290277,9624.769147105748,6405.831567205747
2018-03-28,3587.1645572330744,1648.2145434156118,5235.379100648686,1933.016996348686
2018-03-29,2638.2972766940657,691.3068273317476,3329.6041040258133,50.37747262581297
2018-03-30,2503.6537706115923,555.5309018448461,3059.1846724564384,-70.69535774356154
2018-03-31,2394.53237205153,445.4986009110289,2840.0309729625587,-193.85752323744146
2018-04-01,2645.0955973805976,698.1626407411532,3343.2582381217508,362.3204553217506
2018-04-02,2316.259081543685,366.57376848510467,2682.83285002879,-216.04886737121024
2018-04-03,2254.936640941596,304.742124244367,2559.678765185963,-297.7118488140368
2018-04-04,2200.018801194732,249.36952958448092,2449.388330779213,-359.52261142078714
2018-04-05,2193.947809630714,243.2481051342038,2437.1959147649177,-335.0277082350826
2018-04-06,5539.200356715504,3616.7959097775456,9155.99626649305,6392.768293793049
2018-04-07,3068.832597441651,1125.4905635664181,4194.323161008069,1348.6550596080692
2018-04-08,2716.538054337172,770.2102503393253,3486.7483046764974,658.1834414764971
2018-04-09,2551.561434358475,603.8397184178466,3155.4011527763214,404.1417121763211
2018-04-10,2538.7659007481125,590.9369719006354,3129.702872648748,378.4434320487476
2018-04-11,2379.170292808878,430.0083622901875,2809.1786550990655,-22.54334600093489
2018-04-12,2817.591574135964,872.1233551729529,3689.714929308917,177.66683080891698
2018-04-13,2327.7343230367987,378.1443010130897,2705.8786240498885,-1499.0017270501112
2018-04-14,10782.729531277,8904.508952893579,19687.23848417058,15168.417677870579
2018-04-15,13520.355441337102,11665.198527158384,25185.553968495486,20886.799369395485
2018-04-16,5064.40686324198,3137.986171336408,8202.393034578388,4144.671013878387
2018-04-17,5781.548436186538,3861.190350743156,9642.738786929694,5870.290114529695
2018-04-18,5769.567413259996,3849.108285679802,9618.675698939798,6175.636584539798
2018-04-19,5449.426205830096,3526.262614607316,8975.688820437412,5699.7947504374115
2018-04-20,6905.472565523873,4994.587077091186,11900.059642615059,7822.681232215058
2018-04-21,4574.040797961177,2643.46831946366,7217.509117424837,-2142.160302836215
2018-04-22,4010.830993282114,2075.4780043078354,6086.308997589949,-7618.13370911005
2018-04-23,3800.2230000708078,1863.079450860445,5663.302450931253,-5662.267707768748
2018-04-24,3649.062751609774,1710.6375109362416,5359.700262546015,-3221.3898612539833
2018-04-25,3598.084295010689,1659.226878252608,5257.311173263297,-2014.5518953367027
2018-04-26,3538.3787136931496,1599.0153782185807,5137.39409191173,-1159.6380545882703
2018-04-27,3374.539714185492,1433.7829339700984,4808.32264815559,-875.9603473444104
2018-04-28,3303.3909771789913,1362.0314958162198,4665.422472995211,-387.382943004789
2018-04-29,3235.1685689055594,1293.2313232045854,4528.399892110145,-123.41657998985556
2018-04-30,2987.715157532395,1043.6890517516877,4031.4042092840828,-341.31109921591724
2018-05-01,2844.7980354690517,899.5619991229614,3744.360034592013,-345.1980812079869
2018-05-02,2844.7979800746543,899.5619267589936,3744.359906833648,-264.44678536635183
2018-05-03,3485.0330130072834,1545.2154733476345,5030.248486354918,761.8084711549172
2018-05-04,7444.829444970412,5538.488651753723,12983.318096724135,2464.4432874241356
2018-05-05,13697.201802671829,11843.534501115413,25540.736303787242,13418.774976687242
2018-05-06,5167.152559028269,3241.6012141176325,8408.753773145902,-822.4279974540987
2018-05-07,4243.539303569385,2310.1633463477483,6553.702649917133,-996.8948052828664
2018-05-08,3748.0595458046882,1810.4733848979813,5558.53293070267,-849.3829669973311
2018-05-09,3603.325736195955,1664.5128093090607,5267.838545505016,-486.616530194985
2018-05-10,7173.048538003321,5264.417820486153,12437.466358489473,7462.549130389473
2018-05-11,4123.285298867966,2188.888767472323,6312.174066340289,-3480.5017697597104
2018-05-12,18053.01977708048,16236.048127691058,34289.06790477154,17547.026655271537
2018-05-13,13989.004335303995,12137.79540854445,26126.799743848445,13696.641325948445
2018-05-14,7342.0631934175035,5434.856602475862,12776.919795893366,3009.5651825933655
2018-05-15,7530.434628718736,5624.815040768473,13155.24966948721,4905.687089887209
2018-05-16,5758.710529432108,3838.1595696128497,9596.870099044958,2343.6577556449583
2018-05-17,5220.638289165276,3295.5392301971733,8516.177519362449,1938.0336866624493
2018-05-18,4916.81726774486,2989.1474135673197,7905.96468131218,1953.81562271218
2018-05-19,4687.197870325996,2757.5839505046897,7444.781820830685,1971.614591030685
2018-05-20,4575.497755102027,2644.9376142644032,7220.435369366431,2325.687681566431
2018-05-21,4443.1545922702935,2511.47243128586,6954.627023556153,2423.953548456153
2018-05-22,4415.086134132493,2483.165828009369,6898.251962141861,2717.900970641861
2018-05-23,4209.391062278766,2275.7254417042714,6485.116503983038,2544.8932281830366
2018-05-24,4089.607661167858,2154.924753357627,6244.532414525485,2544.5878528254852
2018-05-25,3999.3400610070385,2063.8894941218896,6063.229555128928,2598.489979128928
2018-05-26,3931.399395616405,1995.3713209455018,5926.770716561907,2673.602028161906
2018-05-27,3999.4091367017827,2063.9590053512366,6063.368142053019,2946.0890532530193
2018-05-28,3822.4649026013794,1885.5103424011322,5707.975245002512,2701.162286702511
2018-05-29,3650.5682335915917,1712.1558400895738,5362.7240736811655,2454.4261728811653
2018-05-30,3575.5077752205834,1636.4589105002233,5211.966685720807,2350.6453739208064
2018-05-31,3686.4504275664804,1748.342070585175,5434.792498151655,2674.140613991655
