id,x,y,type,z,is_conduit
0,558538.350473112,4867247.079644086,junction,0.0,True
1,558488.350473112,4867297.079644086,junction,0.0,True
2,558488.350473112,4867347.079644086,junction,0.0,True
3,558488.350473112,4867397.079644086,junction,0.0,True
4,558488.350473112,4867447.079644086,junction,0.0,True
5,558488.350473112,4867497.079644086,junction,0.0,True
6,558488.350473112,4867547.079644086,junction,0.0,True
7,558488.350473112,4867597.079644086,junction,0.0,True
8,558488.350473112,4867647.079644086,junction,0.0,True
9,558438.350473112,4867697.079644086,junction,0.0,True
10,558438.350473112,4867747.079644086,junction,0.0,True
11,558538.350473112,4867747.079644086,junction,0.0,True
12,558588.350473112,4867747.079644086,junction,0.0,True
13,558638.350473112,4867747.079644086,junction,0.0,True
14,558688.350473112,4867747.079644086,junction,0.0,True
15,558438.350473112,4867797.079644086,junction,0.0,True
16,558738.350473112,4867797.079644086,junction,0.0,True
17,558788.350473112,4867797.079644086,junction,0.0,True
18,558838.350473112,4867797.079644086,junction,0.0,True
19,558438.350473112,4867847.079644086,junction,0.0,True
20,558888.350473112,4867847.079644086,junction,0.0,True
21,558938.350473112,4867847.079644086,junction,0.0,True
22,558988.350473112,4867847.079644086,junction,0.0,True
23,559038.350473112,4867847.079644086,junction,0.0,True
24,559088.350473112,4867847.079644086,junction,0.0,True
25,558438.350473112,4867897.079644086,junction,0.0,True
26,559138.350473112,4867897.079644086,junction,0.0,True
27,559188.350473112,4867897.079644086,junction,0.0,True
28,558438.350473112,4867947.079644086,junction,0.0,True
29,559238.350473112,4867947.079644086,junction,0.0,True
30,559288.350473112,4867947.079644086,junction,0.0,True
31,558338.350473112,4867997.079644086,inlet,0.0,True
32,558438.350473112,4867997.079644086,junction,0.0,True
33,559338.350473112,4867997.079644086,junction,0.0,True
34,558338.350473112,4868047.079644086,junction,0.0,True
35,558438.350473112,4868047.079644086,junction,0.0,True
36,558588.350473112,4868047.079644086,junction,0.0,True
37,558638.350473112,4868047.079644086,junction,0.0,True
38,558688.350473112,4868047.079644086,junction,0.0,True
39,558738.350473112,4868047.079644086,junction,0.0,True
40,558788.350473112,4868047.079644086,junction,0.0,True
41,558838.350473112,4868047.079644086,junction,0.0,True
42,558888.350473112,4868047.079644086,junction,0.0,True
43,558938.350473112,4868047.079644086,junction,0.0,True
44,558988.350473112,4868047.079644086,junction,0.0,True
45,559038.350473112,4868047.079644086,junction,0.0,True
46,559088.350473112,4868047.079644086,junction,0.0,True
47,559138.350473112,4868047.079644086,junction,0.0,True
48,559188.350473112,4868047.079644086,junction,0.0,True
49,559238.350473112,4868047.079644086,junction,0.0,True
50,559288.350473112,4868047.079644086,junction,0.0,True
51,559338.350473112,4868047.079644086,junction,0.0,True
52,559388.350473112,4868047.079644086,junction,0.0,True
53,559438.350473112,4868047.079644086,junction,0.0,True
54,559488.350473112,4868047.079644086,junction,0.0,True
55,559538.350473112,4868047.079644086,junction,0.0,True
56,559588.350473112,4868047.079644086,junction,0.0,True
57,559638.350473112,4868047.079644086,junction,0.0,True
58,559688.350473112,4868047.079644086,junction,0.0,True
59,559738.350473112,4868047.079644086,junction,0.0,True
60,559788.350473112,4868047.079644086,junction,0.0,True
61,559838.350473112,4868047.079644086,junction,0.0,True
62,559888.350473112,4868047.079644086,junction,0.0,True
63,559938.350473112,4868047.079644086,junction,0.0,True
64,559988.350473112,4868047.079644086,junction,0.0,True
65,560038.350473112,4868047.079644086,junction,0.0,True
66,560088.350473112,4868047.079644086,junction,0.0,True
67,560138.350473112,4868047.079644086,junction,0.0,True
68,560188.350473112,4868047.079644086,junction,0.0,True
69,560238.350473112,4868047.079644086,junction,0.0,True
70,560288.350473112,4868047.079644086,junction,0.0,True
71,558338.350473112,4868097.079644086,junction,0.0,True
72,558388.350473112,4868097.079644086,junction,0.0,True
73,558438.350473112,4868097.079644086,junction,0.0,True
74,558488.350473112,4868097.079644086,junction,0.0,True
75,558538.350473112,4868097.079644086,junction,0.0,True
76,559838.350473112,4868097.079644086,junction,0.0,True
77,560138.350473112,4868097.079644086,junction,0.0,True
78,558338.350473112,4868147.079644086,junction,0.0,True
79,558438.350473112,4868147.079644086,junction,0.0,True
80,559738.350473112,4868147.079644086,junction,0.0,True
81,559788.350473112,4868147.079644086,junction,0.0,True
82,560088.350473112,4868147.079644086,junction,0.0,True
83,558338.350473112,4868197.079644086,junction,0.0,True
84,558438.350473112,4868197.079644086,junction,0.0,True
85,559538.350473112,4868197.079644086,junction,0.0,True
86,559588.350473112,4868197.079644086,junction,0.0,True
87,559638.350473112,4868197.079644086,junction,0.0,True
88,559688.350473112,4868197.079644086,junction,0.0,True
89,560088.350473112,4868197.079644086,junction,0.0,True
90,558338.350473112,4868247.079644086,junction,0.0,True
91,558438.350473112,4868247.079644086,junction,0.0,True
92,558488.350473112,4868247.079644086,junction,0.0,True
93,558538.350473112,4868247.079644086,junction,0.0,True
94,559438.350473112,4868247.079644086,junction,0.0,True
95,559488.350473112,4868247.079644086,junction,0.0,True
96,559988.350473112,4868247.079644086,junction,0.0,True
97,560038.350473112,4868247.079644086,junction,0.0,True
98,558338.350473112,4868297.079644086,junction,0.0,True
99,558388.350473112,4868297.079644086,junction,0.0,True
100,558538.350473112,4868297.079644086,junction,0.0,True
101,558588.350473112,4868297.079644086,junction,0.0,True
102,559338.350473112,4868297.079644086,junction,0.0,True
103,559388.350473112,4868297.079644086,junction,0.0,True
104,559888.350473112,4868297.079644086,junction,0.0,True
105,559938.350473112,4868297.079644086,junction,0.0,True
106,558338.350473112,4868347.079644086,junction,0.0,True
107,558388.350473112,4868347.079644086,junction,0.0,True
108,558638.350473112,4868347.079644086,junction,0.0,True
109,559288.350473112,4868347.079644086,junction,0.0,True
110,559738.350473112,4868347.079644086,junction,0.0,True
111,559788.350473112,4868347.079644086,junction,0.0,True
112,559838.350473112,4868347.079644086,junction,0.0,True
113,558338.350473112,4868397.079644086,junction,0.0,True
114,558388.350473112,4868397.079644086,junction,0.0,True
115,558688.350473112,4868397.079644086,junction,0.0,True
116,559238.350473112,4868397.079644086,junction,0.0,True
117,559688.350473112,4868397.079644086,junction,0.0,True
118,558288.350473112,4868447.079644086,junction,0.0,True
119,558388.350473112,4868447.079644086,junction,0.0,True
120,558438.350473112,4868447.079644086,junction,0.0,True
121,558488.350473112,4868447.079644086,junction,0.0,True
122,558538.350473112,4868447.079644086,junction,0.0,True
123,558588.350473112,4868447.079644086,junction,0.0,True
124,558638.350473112,4868447.079644086,junction,0.0,True
125,558688.350473112,4868447.079644086,junction,0.0,True
126,558738.350473112,4868447.079644086,junction,0.0,True
127,558788.350473112,4868447.079644086,junction,0.0,True
128,558838.350473112,4868447.079644086,junction,0.0,True
129,558888.350473112,4868447.079644086,junction,0.0,True
130,558938.350473112,4868447.079644086,junction,0.0,True
131,558988.350473112,4868447.079644086,junction,0.0,True
132,559038.350473112,4868447.079644086,junction,0.0,True
133,559088.350473112,4868447.079644086,junction,0.0,True
134,559138.350473112,4868447.079644086,junction,0.0,True
135,559188.350473112,4868447.079644086,junction,0.0,True
136,559238.350473112,4868447.079644086,junction,0.0,True
137,559288.350473112,4868447.079644086,junction,0.0,True
138,559338.350473112,4868447.079644086,junction,0.0,True
139,559388.350473112,4868447.079644086,junction,0.0,True
140,559438.350473112,4868447.079644086,junction,0.0,True
141,559488.350473112,4868447.079644086,junction,0.0,True
142,559588.350473112,4868447.079644086,junction,0.0,True
143,559638.350473112,4868447.079644086,junction,0.0,True
144,558288.350473112,4868497.079644086,junction,0.0,True
