from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1
199,371,559088.350473112,4868797.079644086,0.0,559071.6838064453,4868813.746310753,0.0
371,372,559071.6838064453,4868813.746310753,0.0,559055.0171397786,4868830.412977419,0.0
372,204,559055.0171397786,4868830.412977419,0.0,559038.350473112,4868847.079644086,0.0
187,373,558638.350473112,4868747.079644086,0.0,558663.350473112,4868747.079644086,0.0
373,188,558663.350473112,4868747.079644086,0.0,558688.350473112,4868747.079644086,0.0
27,374,559188.350473112,4867897.079644086,0.0,559205.0171397786,4867913.746310753,0.0
374,375,559205.0171397786,4867913.746310753,0.0,559221.6838064453,4867930.412977419,0.0
375,29,559221.6838064453,4867930.412977419,0.0,559238.350473112,4867947.079644086,0.0
144,376,558288.350473112,4868497.079644086,0.0,558288.350473112,4868522.079644086,0.0
376,150,558288.350473112,4868522.079644086,0.0,558288.350473112,4868547.079644086,0.0
22,377,558988.350473112,4867847.079644086,0.0,559013.350473112,4867847.079644086,0.0
377,23,559013.350473112,4867847.079644086,0.0,559038.350473112,4867847.079644086,0.0
6,378,558488.350473112,4867547.079644086,0.0,558488.350473112,4867572.079644086,0.0
378,7,558488.350473112,4867572.079644086,0.0,558488.350473112,4867597.079644086,0.0
85,379,559538.350473112,4868197.079644086,0.0,559521.6838064453,4868213.746310753,0.0
379,380,559521.6838064453,4868213.746310753,0.0,559505.0171397786,4868230.412977419,0.0
380,95,559505.0171397786,4868230.412977419,0.0,559488.350473112,4868247.079644086,0.0
128,381,558838.350473112,4868447.079644086,0.0,558863.350473112,4868447.079644086,0.0
381,129,558863.350473112,4868447.079644086,0.0,558888.350473112,4868447.079644086,0.0
78,382,558338.350473112,4868147.079644086,0.0,558338.350473112,4868172.079644086,0.0
382,83,558338.350473112,4868172.079644086,0.0,558338.350473112,4868197.079644086,0.0
134,383,559138.350473112,4868447.079644086,0.0,559163.350473112,4868447.079644086,0.0
383,135,559163.350473112,4868447.079644086,0.0,559188.350473112,4868447.079644086,0.0
173,384,558088.350473112,4868697.079644086,0.0,558113.350473112,4868697.079644086,0.0
384,174,558113.350473112,4868697.079644086,0.0,558138.350473112,4868697.079644086,0.0
200,385,558188.350473112,4868847.079644086,0.0,558171.6838064453,4868863.746310753,0.0
385,386,558171.6838064453,4868863.746310753,0.0,558155.0171397786,4868880.412977419,0.0
386,205,558155.0171397786,4868880.412977419,0.0,558138.350473112,4868897.079644086,0.0
137,387,559288.350473112,4868447.079644086,0.0,559313.350473112,4868447.079644086,0.0
387,138,559313.350473112,4868447.079644086,0.0,559338.350473112,4868447.079644086,0.0
12,388,558588.350473112,4867747.079644086,0.0,558613.350473112,4867747.079644086,0.0
388,13,558613.350473112,4867747.079644086,0.0,558638.350473112,4867747.079644086,0.0
90,389,558338.350473112,4868247.079644086,0.0,558338.350473112,4868272.079644086,0.0
389,98,558338.350473112,4868272.079644086,0.0,558338.350473112,4868297.079644086,0.0
14,390,558688.350473112,4867747.079644086,0.0,558705.0171397786,4867763.746310753,0.0
