id,y,x,type
0,4869420.0,557959.0,inlet
1,4869425.913085515,557952.3831818982,junction
2,4869449.511585229,557926.7487850642,junction
3,4869470.751307124,557904.0685810932,junction
4,4869473.960176174,557900.1085202288,junction
5,4869494.871847789,557877.761349602,junction
6,4869503.799476656,557866.9525018597,junction
7,4869518.679359527,557851.5836802963,junction
8,4869527.332465378,557840.7710577467,junction
9,4869539.299567408,557826.863708556,junction
10,4869552.905023766,557810.9678095574,junction
11,4869553.462733477,557805.0079099901,junction
12,4869573.0666761855,557778.6993191105,junction
13,4869576.566498751,557775.3503197775,junction
14,4869592.816604002,557747.6070648447,junction
15,4869606.0,557714.0,outfall
16,4869122.0,558028.0,inlet
17,4869112.6031674,557992.5422875921,junction
18,4869112.973731899,557960.6042937109,junction
19,4869113.388917289,557936.5088904743,junction
20,4869117.904560671,557916.8063511475,junction
21,4869129.741965044,557908.8081438021,junction
22,4869140.287908165,557898.3836017823,junction
23,4869157.861477227,557887.435911495,junction
24,4869172.901232818,557875.3476027747,junction
25,4869183.295308475,557866.8547598695,junction
26,4869198.556750873,557853.3058578552,junction
27,4869224.68443824,557824.5732735156,junction
28,4869271.312915507,557823.1025202128,junction
29,4869295.617540281,557822.4970052715,junction
30,4869320.106448698,557821.936246684,junction
31,4869344.868534499,557821.1815007981,junction
32,4869367.274198708,557818.403142368,junction
33,4869383.178324257,557812.0882635268,junction
34,4869401.048027563,557804.5039286502,junction
35,4869433.730572854,557791.3996522496,junction
36,4869451.565458488,557784.1313403829,junction
37,4869460.597017514,557780.4605205276,junction
38,4869475.581862429,557774.3593639409,junction
39,4869506.7301406395,557761.4422551693,junction
40,4869526.374250652,557753.1736708911,junction
41,4869552.197708493,557742.5762812448,junction
42,4869573.692042801,557731.5669370248,junction
43,4869097.0,558106.0,inlet
44,4869106.041312092,558087.5217565142,junction
45,4869109.109861613,558066.8870597314,junction
46,4869110.233996972,558043.4862372202,junction
47,4869197.13759617,557855.3617146465,junction
48,4869004.0,557989.0,inlet
49,4869025.302917078,557978.4954741079,junction
50,4869055.267286176,557964.0598333392,junction
51,4869076.043635536,557953.9901891064,junction
52,4868964.0,558630.0,inlet
53,4868978.417331546,558617.1127318474,junction
54,4868989.645828715,558606.610062343,junction
55,4869000.00233816,558600.2934288578,junction
56,4869019.904450817,558576.0485583539,junction
57,4869026.5015468085,558566.1726189026,junction
58,4869036.305630496,558552.0883043109,junction
59,4869053.02895093,558534.193308099,junction
60,4869056.567306845,558525.7538698058,junction
61,4869074.806895254,558508.3081789586,junction
62,4869078.785475113,558502.2293229946,junction
63,4869084.007188898,558477.0848342282,junction
64,4869093.04391811,558449.3514369925,junction
65,4869101.188298309,558439.363731598,junction
66,4869103.538433903,558421.3737023387,junction
67,4869118.844809257,558401.5493102388,junction
68,4869128.480289897,558387.5425673141,junction
69,4869131.605479779,558379.989179248,junction
70,4869141.864099462,558349.4466933766,junction
71,4869148.711913839,558325.2363233841,junction
72,4869154.607209791,558303.2809137789,junction
73,4869169.99747076,558280.5318187769,junction
74,4869176.053573009,558255.2516615583,junction
75,4869181.888669147,558217.2121583833,junction
76,4869184.771233787,558198.0299224803,junction
77,4869187.332023335,558178.5970755016,junction
78,4869201.467956981,558154.0563046036,junction
79,4869210.586573514,558130.9045391359,junction
80,4869214.327990229,558092.5864609943,junction
81,4869216.306293068,558072.5188900467,junction
82,4869219.668347666,558049.7454097281,junction
83,4869224.856143695,558017.9426248145,junction
84,4869238.418381395,558005.1199751339,junction
85,4869255.5792815,557984.8363174343,junction
86,4869259.925582986,557980.9641257165,junction
87,4869274.385479814,557964.6428049606,junction
