Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
0.1,0.1,9.1,0.1,400,100,200,400,100,9.0,True,395.2713457572805,49.53159064207313,1202.7540845183394,-4528.499418495355,604072
0.1,0.1,3.1,4.1,300,200,450,250,350,3.0,True,395.665485850222,49.92573073501461,4955.392758718255,-775.860744295439,640415
4.1,0.1,2.1,1.1,350,250,450,150,100,5.0,True,383.71175588908415,37.97200077387674,868.8871845266331,-4862.366318487061,106909
4.1,4.1,3.1,0.1,250,300,200,500,350,4.0,True,382.8017176662751,37.06196255106772,2137.785187440604,-3593.46831557309,74718
4.1,3.1,2.1,2.1,450,250,450,300,150,9.0,True,381.81839684266976,36.078641727462355,729.4960207874319,-5001.757482226262,46222
8.1,2.1,9.1,2.1,100,100,150,150,100,9.0,True,381.2634038855384,35.52364877033102,273.40900136918935,-5457.844501644505,39886
2.1,2.1,0.1,4.1,100,200,300,150,100,9.0,True,383.01647245504006,37.27671733983266,702.1576505636112,-5029.095852450083,81075
7.1,1.1,7.1,3.1,300,400,400,400,300,5.0,False,,,,,
1.1,1.1,3.1,3.1,300,400,250,450,350,2.0,True,387.1593975332337,41.419642418026285,4065.7581494446786,-1665.4953535690156,352226
0.1,0.1,5.1,2.1,400,500,350,500,400,10.0,False,,,,,
3.1,4.1,7.1,2.1,400,400,250,200,500,6.0,True,381.98653804916296,36.24678293395556,2292.306938122638,-3438.9465648910564,52804
2.1,4.1,7.1,4.1,150,200,250,200,100,8.0,True,382.3125757791472,36.57282066393981,550.2682044132816,-5180.9852986004125,55396
1.1,0.1,1.1,0.1,100,150,250,350,500,4.0,True,386.2589777159226,40.51922260071518,4276.050906535151,-1455.2025964785435,436558
7.1,2.1,4.1,1.1,500,350,450,150,500,4.0,True,381.9557928592703,36.216037744062874,2478.7863768167445,-3252.4671261969497,57390
1.1,2.1,3.1,3.1,150,350,250,500,250,4.0,True,384.5867112734379,38.84695615823051,2217.917886690295,-3513.3356163233993,152355
4.1,2.1,6.1,4.1,250,500,500,150,450,2.0,True,384.471814112074,38.73205899686661,3706.303728117229,-2024.949774896465,111278
3.1,1.1,4.1,3.1,300,300,450,400,400,3.0,True,384.3769577131067,38.63720259789932,3311.1974800147,-2420.056022998994,117261
4.1,4.1,0.1,2.1,450,100,500,100,100,4.0,True,382.998661917197,37.25890680198961,790.4135612123646,-4940.83994180133,81822
9.1,4.1,6.1,1.1,100,300,400,250,150,5.0,True,380.60662336135937,34.86686824615197,571.2960527007745,-5159.95745031292,49766
7.1,2.1,1.1,0.1,350,450,450,500,400,10.0,True,381.12849276337175,35.38873764816435,1281.0362018937885,-4450.217301119906,39009
7.1,3.1,8.1,2.1,450,150,200,400,500,9.0,True,380.3503493711229,34.61059425591549,1274.8236274390074,-4456.429875574687,37777
7.1,4.1,2.1,0.1,100,300,200,500,400,6.0,True,381.3889195101116,35.649164394904176,1282.0102949169232,-4449.243208096771,49354
7.1,4.1,8.1,1.1,300,250,150,500,500,5.0,True,381.01139091586646,35.271635800659055,1683.480007404316,-4047.773495609378,49536
9.1,4.1,9.1,0.1,450,500,100,500,100,2.0,True,383.41182508221556,37.672069967008156,809.8025238395858,-4921.450979174108,102710
4.1,1.1,3.1,1.1,500,300,200,250,400,3.0,True,384.0009445563646,38.26118944115717,3109.276284168125,-2621.977218845569,98208
2.1,0.1,0.1,4.1,100,450,250,200,100,3.0,True,386.30762278208897,40.56786766688157,1307.3891225319458,-4423.864380481748,376239
6.1,1.1,4.1,3.1,100,500,100,250,400,6.0,True,382.443325892457,36.70357077724958,1498.8492028645996,-4232.4043001490945,55779
4.1,1.1,7.1,3.1,250,450,100,250,350,3.0,True,384.15371645243806,38.41396133723066,2630.5843848897784,-3100.6691181239157,104346
5.1,2.1,5.1,3.1,450,400,150,500,350,2.0,True,384.3709282779436,38.63117316273622,2964.0091012550693,-2767.244401758625,110429
0.1,3.1,8.1,3.1,300,350,150,150,350,3.0,True,386.8216591719251,41.08190405671769,3487.076009693701,-2244.177493319993,240535
1.1,2.1,1.1,4.1,350,450,100,400,450,3.0,True,385.0343077633472,39.29455264813981,3796.061364454945,-1935.1921385587493,167133
