Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
6.1,4.1,8.1,0.1,150,450,250,500,400,2.0,True,383.59405092403244,37.85429580882504,2773.3050158971455,-2957.9484871165487,101545
4.1,0.1,2.1,4.1,250,450,500,350,350,2.0,True,385.7675394957962,40.0277843805888,3589.008802969882,-2142.2447000438124,200191
5.1,0.1,8.1,0.1,150,200,150,400,350,10.0,True,382.40560438624294,36.66584927103554,1423.4873493925552,-4307.766153621139,50625
5.1,3.1,8.1,3.1,100,400,400,400,250,8.0,True,381.6097206292212,35.86996551401381,993.2177055798238,-4738.03579743387,44438
9.1,2.1,7.1,2.1,400,250,150,100,450,7.0,True,380.5282926683268,34.7885375531194,1247.77347301165,-4483.480030002044,41217
6.1,1.1,7.1,3.1,450,200,200,450,400,7.0,True,382.0296783774104,36.28992326220299,1758.3144783082244,-3972.93902470547,47842
7.1,4.1,0.1,2.1,500,300,100,200,150,10.0,False,,,,,
4.1,1.1,8.1,4.1,400,300,150,250,500,3.0,True,383.8756774876879,38.13592237248048,3486.619064315484,-2244.63443869821,92138
6.1,2.1,3.1,0.1,500,300,250,500,200,9.0,True,381.69880037817285,35.95904526296545,870.4378889661311,-4860.815614047563,44597
5.1,1.1,7.1,1.1,400,150,300,250,150,4.0,True,383.3736657261512,37.633910610943815,1181.5197310895528,-4549.733771924141,82656
6.1,1.1,6.1,2.1,300,450,100,400,400,8.0,True,381.9789481225526,36.23919300734519,1501.012210480054,-4230.24129253364,45417
2.1,2.1,5.1,3.1,450,250,100,300,450,3.0,True,384.31756188084864,38.57780676564124,3498.952841291757,-2232.300661721937,110107
6.1,2.1,5.1,2.1,250,100,500,400,300,10.0,True,381.39071459083374,35.65095947562634,1051.426099928387,-4679.827403085307,39231
0.1,0.1,7.1,0.1,250,400,100,200,400,3.0,True,398.6864532080628,52.9466980928554,5303.947772992658,-427.30573002103574,644299
1.1,0.1,3.1,4.1,350,300,500,450,150,2.0,True,389.3653103163605,43.62555520115308,2654.9597804214063,-3076.293722592288,611858
0.1,1.1,5.1,0.1,250,200,400,150,150,10.0,True,389.56384034066207,43.82408522545467,1642.173359115688,-4089.080143898006,560159
6.1,2.1,7.1,2.1,150,200,250,250,400,5.0,True,382.1668812280884,36.42712611288101,1821.0752886293922,-3910.178214384302,55474
4.1,1.1,0.1,3.1,450,350,500,200,300,2.0,True,385.37442885346337,39.63467373825597,3097.918601018915,-2633.334901994779,160101
8.1,1.1,2.1,4.1,400,500,200,300,100,7.0,True,381.7098385348716,35.970083419664206,456.4850172902079,-5274.768485723486,46690
3.1,3.1,1.1,0.1,250,500,450,250,500,6.0,True,382.6200370922806,36.880281977073196,2785.4589028405317,-2945.7946001731625,65604
2.1,3.1,9.1,4.1,400,150,450,250,400,8.0,True,382.34987018478535,36.610115069577944,2063.9325604105834,-3667.320942603111,52721
4.1,4.1,7.1,4.1,100,200,200,300,350,3.0,True,383.0329810221772,37.29322590696978,2077.6605635359883,-3653.592939477706,78223
1.1,2.1,2.1,2.1,300,150,150,100,200,5.0,True,384.21988702059804,38.480131905390635,1743.0575361927622,-3988.195966820932,137333
0.1,3.1,9.1,4.1,400,400,350,450,300,2.0,True,388.0428158517452,42.303060736537816,3668.262223486672,-2062.991279527022,318674
