Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
3.1,0.1,4.1,4.1,100,300,350,200,300,2.0,True,386.5658322431168,40.8260771279094,3347.8057537247805,-2383.4477492889137,300535.0
3.1,0.1,4.1,4.1,100,300,350,200,300,2.0,True,386.5658322431168,40.8260771279094,3347.8057537247805,-2383.4477492889137,300535.0
5.1,3.1,7.1,2.1,150,200,350,350,100,3.0,True,383.4458971052785,37.7061419900711,814.847261704097,-4916.406241309597,89527.0
5.1,1.1,7.1,4.1,100,500,250,500,100,7.0,True,382.5440752170337,36.804320101826306,562.8737477968461,-5168.379755216848,58006.0
0.1,1.1,1.1,2.1,150,150,450,150,500,10.0,True,387.0948322328605,41.35507711765308,3680.0370075556857,-2051.2164954580085,408685.0
1.1,2.1,3.1,1.1,400,250,450,150,300,9.0,True,383.23574816435683,37.49599304914943,2053.7767780040886,-3677.4767250096056,88132.0
7.1,1.1,2.1,3.1,400,200,250,250,300,4.0,True,382.58501406495367,36.84525894974627,1797.6996271470998,-3933.5538758665944,64997.0
8.1,0.1,5.1,2.1,250,150,450,300,200,1.0,True,388.0536343715082,42.31387925630082,2719.03735614194,-3012.216146871754,308448.0
1.1,2.1,6.1,3.1,300,400,100,100,100,3.0,True,385.64191599167646,39.902160876469054,1169.6053709317493,-4561.648132081945,241328.0
9.1,4.1,9.1,4.1,100,500,100,100,300,1.0,False,,,,,
8.1,2.1,4.1,2.1,450,250,500,200,350,4.0,True,381.8150422306916,36.07528711548417,1799.2975518995954,-3931.9559511140988,57286.0
6.1,2.1,3.1,3.1,250,150,350,200,150,2.0,True,384.59736009863985,38.85760498343245,1462.0794713448195,-4269.174031668875,123554.0
2.1,4.1,1.1,4.1,350,150,450,100,100,7.0,True,382.5179004838808,36.77814536867339,664.8612998620374,-5066.392203151657,63347.0
9.1,4.1,0.1,0.1,100,150,150,300,150,8.0,True,380.52815409756244,34.788398982355034,341.55457395749545,-5389.698929056199,41877.0
4.1,4.1,2.1,3.1,400,250,300,250,300,2.0,True,384.0516532089749,38.311898093767525,2552.1182817810914,-3179.135221232603,106431.0
4.1,3.1,0.1,2.1,500,200,250,400,400,3.0,True,383.3696956231262,37.629940507918775,2889.120493799768,-2842.133009213926,86810.0
0.1,1.1,7.1,0.1,150,150,250,400,400,6.0,True,390.24376891685876,44.504013801651354,4197.860735582828,-1533.3927674308661,572962.0
8.1,0.1,2.1,4.1,200,500,250,100,450,1.0,True,386.7586313527259,41.0188762375185,4464.89830921634,-1266.3551937973543,206768.0
0.1,4.1,9.1,1.1,350,400,150,350,200,5.0,True,386.2648458643276,40.52509074912018,2027.2518305039557,-3704.0016725097385,204230.0
0.1,3.1,1.1,3.1,300,250,500,450,250,5.0,True,386.4305467407556,40.69079162554817,2573.349002687115,-3157.904500326579,233388.0
4.1,1.1,3.1,2.1,300,300,450,350,200,7.0,False,,,,,
9.1,4.1,7.1,3.1,150,500,350,350,100,9.0,True,379.11019994232015,33.37044482711275,213.9983216168257,-5517.2551813968685,36417.0
1.1,3.1,8.1,1.1,300,150,250,200,150,6.0,True,383.59852223395467,37.85876711874727,1224.5306734361657,-4506.7228295775285,95596.0
7.1,1.1,7.1,2.1,500,150,300,300,350,3.0,True,383.03260150391424,37.292846388706835,2374.4609735356353,-3356.792529478059,76796.0
2.1,0.1,4.1,0.1,450,300,450,300,400,1.0,True,390.62374034850734,44.88398523329994,5719.459769792302,-11.793733221392358,529494.0
6.1,2.1,0.1,2.1,100,450,450,200,400,8.0,True,381.70145038297335,35.96169526776595,1529.4127365864697,-4201.8407664272245,45219.0
4.1,4.1,9.1,3.1,100,150,450,300,400,2.0,True,383.8543535578348,38.114598442627425,2992.254658781283,-2738.998844232411,100485.0
8.1,3.1,5.1,0.1,450,200,150,500,300,8.0,True,380.7272366544421,34.98748153923469,939.0442413172568,-4792.209261696437,41820.0
8.1,3.1,8.1,4.1,150,500,150,450,300,2.0,True,383.3466229313239,37.606867816116505,1987.167204937039,-3744.086298076655,93652.0
2.1,3.1,3.1,1.1,250,150,200,300,200,9.0,False,,,,,
2.1,4.1,0.1,1.1,150,450,100,100,500,9.0,True,382.45729452743797,36.717539412230565,2143.9171463302337,-3587.3363566834605,63061.0
5.1,2.1,0.1,0.1,400,150,450,250,350,6.0,True,382.32678269396746,36.58702757876006,1907.7664380717906,-3823.4870649419036,57133.0
6.1,1.1,2.1,0.1,450,300,350,450,300,3.0,True,383.5013661128542,37.76161099764681,2295.443113165733,-3435.8103898479612,87291.0
9.1,4.1,8.1,0.1,450,350,200,400,500,8.0,True,379.47621471780104,33.73645960259364,1086.1951217702008,-4645.058381243493,39881.0
0.1,4.1,0.1,1.1,400,100,100,450,350,5.0,False,,,,,
6.1,1.1,6.1,3.1,500,250,100,450,200,2.0,True,384.8419323655893,39.102177250381885,1961.8026262814383,-3769.450876732256,130980.0
4.1,1.1,3.1,4.1,400,150,150,450,300,8.0,True,382.5062701371149,36.76651502190748,1558.6449950141541,-4172.60850799954,54446.0
3.1,4.1,8.1,0.1,500,150,500,100,150,9.0,True,382.1895968228377,36.4498417076303,882.5774978981135,-4848.676005115581,57973.0
1.1,4.1,2.1,4.1,300,200,500,200,200,10.0,False,,,,,
2.1,4.1,1.1,2.1,150,350,250,150,500,9.0,True,382.0912528303865,36.35149771517911,2065.1588735098485,-3666.0946295038457,51624.0
4.1,1.1,5.1,4.1,300,200,400,250,300,8.0,False,,,,,
1.1,3.1,1.1,3.1,150,400,400,200,300,7.0,True,383.1892712896745,37.44951617446708,2020.866613286853,-3710.386889726841,78508.0
1.1,2.1,4.1,0.1,500,300,100,350,250,7.0,True,383.9463492727486,38.20659415754119,2115.866097174847,-3615.3874058388474,178438.0
3.1,4.1,3.1,3.1,500,450,100,350,350,1.0,True,387.2173594420615,41.47760432685408,4031.664479778701,-1699.589023234993,236962.0
3.1,1.1,6.1,2.1,400,500,350,350,150,5.0,True,383.5985699072189,37.858814792011515,1239.3926301151805,-4491.860872898514,93684.0
1.1,2.1,4.1,0.1,250,250,200,450,100,6.0,True,384.4083638786076,38.66860876340019,1006.8797079521682,-4724.373795061526,225247.0
1.1,1.1,5.1,4.1,450,350,250,400,300,10.0,True,383.4552576754725,37.71550256026512,2014.2740599746467,-3716.9794430390475,153007.0
8.1,1.1,0.1,1.1,500,150,400,350,500,9.0,True,381.1256012643476,35.38584614914021,1559.7946164784953,-4171.458886535199,38946.0
1.1,1.1,8.1,2.1,300,200,100,100,400,3.0,False,,,,,
1.1,1.1,0.1,2.1,400,400,400,250,300,5.0,True,384.84236860277974,39.10261348757234,2859.726177467688,-2871.527325546006,270210.0
1.1,4.1,2.1,4.1,450,450,100,500,250,9.0,True,382.54418573112827,36.804430615920865,1429.0231536852662,-4302.230349328428,60615.0
1.1,0.1,3.1,2.1,300,100,300,400,400,2.0,True,388.7034111568481,42.96365604164072,4922.367725058459,-808.8857779552354,517580.0
9.1,4.1,4.1,4.1,150,200,450,400,150,7.0,True,379.54536246435725,33.80560734914985,416.1908583119148,-5315.062644701779,40667.0
0.1,3.1,8.1,3.1,300,300,500,300,400,1.0,True,391.04360412849985,45.30384901329245,5578.559954149998,-152.69354886369638,470167.0
9.1,3.1,0.1,2.1,200,500,350,150,300,7.0,True,380.3504381532861,34.61068303807872,899.5670042892743,-4831.68649872442,42759.0
6.1,2.1,6.1,0.1,450,400,250,350,150,10.0,True,381.63868520367305,35.89893008846565,630.0155394209141,-5101.23796359278,42862.0
4.1,1.1,7.1,1.1,250,500,200,450,450,2.0,True,385.06532775166244,39.325572636455036,3806.2052955892577,-1925.0482074244364,135740.0
9.1,0.1,4.1,1.1,450,200,450,400,150,8.0,True,381.56223185727924,35.82247674207184,634.5033580858362,-5096.750144927858,43081.0
4.1,4.1,4.1,3.1,500,500,300,350,450,8.0,True,381.35352936569006,35.61377425048266,1690.7987548879755,-4040.4547481257187,43596.0
7.1,2.1,3.1,0.1,100,250,150,200,150,4.0,True,382.73122095898646,36.991465843779054,864.5486869707092,-4866.704816042985,71524.0
4.1,2.1,0.1,0.1,100,450,300,300,300,9.0,True,382.3039554825948,36.5642003673874,1424.3649820761348,-4306.888520937559,53688.0
2.1,1.1,5.1,1.1,300,450,350,200,500,6.0,True,383.49026596795164,37.75051085274424,3194.985952831368,-2536.267550182326,96322.0
2.1,2.1,3.1,3.1,200,200,350,350,300,5.0,True,383.4769026882083,37.737147573000925,2159.3852139792143,-3571.86828903448,84282.0
5.1,4.1,4.1,0.1,500,400,350,200,400,5.0,True,381.99342480554543,36.25366969033803,2052.865544652537,-3678.387958361157,58364.0
5.1,3.1,9.1,3.1,450,400,200,100,300,3.0,True,382.997848434398,37.25809331919061,2063.4903069998836,-3667.7631960138106,77729.0
2.1,3.1,8.1,1.1,200,250,450,400,200,9.0,True,382.4820825161507,36.74232740094328,1170.6822391250607,-4560.571263888633,58830.0
4.1,2.1,6.1,0.1,500,100,300,350,100,10.0,True,382.21365850196884,36.473903386761435,556.4896291163241,-5174.76387389737,52141.0
7.1,4.1,1.1,4.1,450,450,350,350,100,9.0,True,380.1327705211494,34.39301540594198,321.9460641592523,-5409.307438854442,38863.0
6.1,0.1,6.1,2.1,500,300,500,150,150,3.0,True,384.1063538561736,38.3665987409662,1395.9679624295604,-4335.285540584134,107781.0
7.1,3.1,7.1,2.1,450,250,450,350,500,6.0,True,380.9089660543386,35.169210939131176,1783.9009769214608,-3947.3525260922333,45184.0
2.1,4.1,7.1,4.1,200,400,250,250,350,8.0,True,382.12864658413696,36.38889146892956,1605.0417226227582,-4126.211780390936,51167.0
7.1,3.1,2.1,0.1,200,350,450,450,450,6.0,True,381.39275665126206,35.65300153605466,1733.6121468325728,-3997.6413561811214,48753.0
