Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
8.1,4.1,8.1,3.1,400,400,150,300,200,4.0,True,381.35367234578126,35.61391723057386,935.908251493107,-4795.345251520587,56244
7.1,4.1,6.1,0.1,150,150,500,500,200,3.0,True,382.5542354818702,36.81448036666279,1315.1533585658326,-4416.100144447862,76327
4.1,0.1,8.1,1.1,300,400,100,200,400,6.0,True,383.23166669126556,37.49191157605816,2350.7741926381714,-3380.479310375523,78216
3.1,2.1,7.1,4.1,300,200,450,400,400,2.0,True,384.97843359767387,39.23867848246647,3639.449868255091,-2091.803634758603,130571
0.1,3.1,5.1,2.1,450,300,300,200,100,10.0,True,385.1323734267905,39.39261831158308,872.654309246187,-4858.599193767507,154612
0.1,4.1,7.1,1.1,200,500,250,150,150,5.0,True,386.44662934183356,40.706874226626155,1588.634964131168,-4142.618538882526,217583
4.1,0.1,4.1,3.1,350,300,100,250,500,5.0,True,383.4314036226537,37.6916485074463,2990.2121005107765,-2741.0414025029177,83891
2.1,3.1,7.1,1.1,350,250,100,150,450,4.0,True,383.4381913906873,37.69843627547988,2940.7169824832235,-2790.5365205304706,83100
0.1,2.1,4.1,1.1,200,500,400,300,500,7.0,True,386.4459327791305,40.706177663923086,3977.219435837411,-1754.0340671762833,284164
8.1,4.1,6.1,3.1,200,500,200,100,100,3.0,True,382.2411686646675,36.501413549460096,608.9743306781311,-5122.279172335563,71337
4.1,0.1,1.1,1.1,200,350,450,500,250,1.0,True,389.71536090984654,43.97560579463914,3834.8014520493452,-1896.452050964349,448289
0.1,2.1,5.1,1.1,450,250,300,350,100,4.0,True,388.5700647244105,42.830309609203084,1394.6236445056493,-4336.629858508045,428132
6.1,3.1,6.1,3.1,150,400,100,250,250,9.0,True,381.40265797612807,35.66290286092067,670.3189228277479,-5060.934580185946,40702
1.1,2.1,3.1,4.1,100,350,200,350,400,1.0,True,389.70362015803533,43.96386504282793,5023.637179122132,-707.6163238915624,435740
9.1,3.1,1.1,1.1,500,350,150,500,200,5.0,True,381.0060975197849,35.26634240457747,834.7640366446867,-4896.4894663690075,50471
0.1,3.1,6.1,0.1,300,400,250,350,100,8.0,True,388.2288483461328,42.48909323092539,1240.9874064290925,-4490.266096584602,527696
4.1,4.1,0.1,1.1,350,400,250,350,500,10.0,True,381.53211506557903,35.79235995037163,1807.6801449495542,-3923.57335806414,44624
6.1,3.1,6.1,4.1,100,200,500,200,200,4.0,False,,,,,
4.1,3.1,9.1,0.1,200,300,100,250,400,4.0,True,383.07881098190995,37.33905586670255,2306.66601696462,-3424.587486049074,78084
5.1,1.1,6.1,3.1,500,500,400,500,500,1.0,False,,,,,
5.1,3.1,5.1,4.1,250,350,250,400,250,5.0,True,382.1764781734807,36.43672305827329,1322.1180988330161,-4409.135404180678,57047
8.1,0.1,9.1,0.1,300,150,250,400,350,3.0,True,383.18784128109263,37.44808616588523,2326.6201221492665,-3404.6333808644276,79466
9.1,2.1,8.1,2.1,400,450,200,300,250,5.0,True,381.3636732375553,35.6239181223479,1071.279500560122,-4659.974002453572,50648
6.1,3.1,9.1,1.1,150,100,500,500,450,6.0,True,381.4961010655217,35.75634595031431,1767.2909087992448,-3963.9625942144494,48270
9.1,2.1,4.1,2.1,150,100,500,100,350,6.0,True,380.89026829914684,35.15051318393944,1195.2680614515557,-4535.9854415621385,45077
3.1,0.1,4.1,4.1,250,200,200,200,450,4.0,True,384.31412560015076,38.57437048494336,3328.8148072432377,-2402.4386957704564,154672
7.1,1.1,6.1,0.1,200,400,200,200,350,9.0,True,381.6926921630835,35.952937047876105,1186.657945883635,-4544.595557130059,42209
5.1,3.1,5.1,2.1,150,350,450,250,100,2.0,True,384.73844533893583,38.99869022372843,1026.2179044285804,-4705.035598585114,130865
0.1,4.1,3.1,1.1,300,350,500,400,350,7.0,True,385.3115878442712,39.57183272906377,2939.2167257634283,-2792.036777250266,156219
3.1,2.1,5.1,3.1,400,450,350,400,350,3.0,True,383.9882358599051,38.2484807446977,2835.2332187251013,-2896.020284288593,97547
2.1,2.1,3.1,2.1,300,100,250,150,350,1.0,False,,,,,
7.1,3.1,9.1,2.1,350,150,500,300,150,2.0,True,383.8717453387948,38.13199022358742,1342.2856987828563,-4388.967804230838,105725
3.1,1.1,5.1,3.1,500,450,150,150,150,8.0,True,382.87952850809523,37.13977339288783,979.8275634368038,-4751.42593957689,66389
5.1,3.1,9.1,3.1,300,450,400,450,300,4.0,True,382.4222824132238,36.682527298016396,1790.297819508458,-3940.9556835052363,64021
3.1,3.1,7.1,4.1,150,250,300,150,100,10.0,True,382.0485724110862,36.30881729587878,477.96645943612384,-5253.28704357757,47163
5.1,4.1,5.1,3.1,400,100,100,150,300,8.0,True,381.22566070177544,35.48590558656804,1042.035073977735,-4689.218429035959,42816
0.1,2.1,7.1,4.1,250,500,100,150,150,1.0,True,394.6552627019797,48.91550758677232,3134.5478807027757,-2596.7056223109184,666310
4.1,0.1,4.1,1.1,100,150,200,500,450,7.0,True,383.0424964050239,37.30274128981648,2262.8409165939083,-3468.412586419786,70904
4.1,1.1,2.1,1.1,150,500,350,450,350,10.0,True,382.29530324743865,36.55554813223125,1576.1561086894944,-4155.0973943242,49076
7.1,4.1,8.1,4.1,450,100,300,500,500,7.0,True,380.0195318249639,34.279776709756504,1388.3766750013456,-4342.876828012349,40871
9.1,0.1,7.1,0.1,100,400,300,150,500,4.0,True,382.31096822840635,36.57121311319895,2248.978913786559,-3482.274589227135,59952
2.1,0.1,3.1,2.1,200,100,350,150,150,8.0,False,,,,,
2.1,4.1,4.1,3.1,300,150,150,150,500,1.0,True,387.04516183919765,41.305406723990245,5023.939564497414,-707.3139385162804,222377
5.1,1.1,8.1,0.1,100,400,300,300,350,1.0,True,388.1203339825344,42.38057886732702,4163.763698180643,-1567.4898048330515,311441
0.1,4.1,4.1,4.1,250,200,100,200,250,6.0,True,384.89797679811113,39.15822168290373,1975.9857567283907,-3755.2677462853035,125051
1.1,1.1,2.1,3.1,200,500,450,400,300,5.0,False,,,,,
4.1,1.1,3.1,1.1,300,300,100,450,100,2.0,True,386.0647939056416,40.32503879043418,1216.459838390576,-4514.793664623118,223360
1.1,2.1,4.1,1.1,100,150,400,450,250,4.0,True,384.68697028355587,38.947215168348464,2302.178112618494,-3429.0753903952,166860
3.1,4.1,4.1,0.1,450,250,250,400,350,7.0,True,382.3316519249295,36.59189680972207,1945.8513519819535,-3785.4021510317407,61485
1.1,3.1,6.1,2.1,250,400,400,350,400,10.0,False,,,,,
2.1,1.1,8.1,4.1,250,400,200,300,150,8.0,True,383.26024334106864,37.52048822586124,1051.791410958882,-4679.462092054812,92342
5.1,4.1,6.1,4.1,250,450,150,400,250,5.0,True,381.87918183330055,36.13942671809315,1170.1788787414262,-4561.074624272268,54789
5.1,2.1,5.1,4.1,400,200,450,200,300,3.0,True,383.3433132784177,37.60355816321032,2242.2542483765137,-3488.9992546371805,83045
6.1,2.1,8.1,1.1,250,250,100,300,100,4.0,True,382.89900423068997,37.15924911548257,665.8417648225659,-5065.411738191128,74076
1.1,4.1,7.1,1.1,500,500,350,450,200,4.0,True,383.9219045750689,38.18214945986148,1780.8962381334713,-3950.357264880223,104118
8.1,4.1,4.1,1.1,500,250,200,200,100,7.0,True,380.26827216631244,34.52851705110504,350.1312772935489,-5381.122225720145,43213
1.1,4.1,5.1,4.1,200,400,350,100,250,7.0,True,382.75960307589366,37.01984796068626,1541.4924472386338,-4189.76105577506,65833
0.1,1.1,6.1,4.1,500,300,500,100,350,9.0,True,386.1765589909255,40.43680387571811,2902.7160500071477,-2828.5374530065465,377095
6.1,4.1,5.1,4.1,150,400,100,400,100,5.0,True,381.89425034023657,36.154495225029166,448.1193319191734,-5283.134171094521,55828
3.1,3.1,2.1,1.1,250,500,450,400,450,10.0,True,381.92056826678123,36.18081315157383,1897.9363999333873,-3833.317103080307,46266
1.1,0.1,0.1,0.1,150,300,500,500,450,4.0,True,386.24741318395917,40.507658068751766,4233.918033044378,-1497.3354699693164,437053
9.1,2.1,2.1,1.1,450,500,500,400,100,2.0,True,383.8096690896859,38.06991397447848,909.473242306347,-4821.780260707347,106105
2.1,1.1,5.1,4.1,350,300,150,450,250,4.0,False,,,,,
6.1,4.1,6.1,2.1,350,200,500,350,500,5.0,True,381.13275697602785,35.39300186082045,1988.987194215384,-3742.26630879831,49898
5.1,0.1,5.1,1.1,400,150,350,100,150,9.0,True,382.4980325547844,36.758277439577,848.6872388460615,-4882.566264167633,54575
5.1,4.1,7.1,1.1,200,300,250,250,500,5.0,True,381.70464811328384,35.96489299807644,2032.6757761554327,-3698.5777268582615,53426
9.1,4.1,0.1,1.1,100,150,350,450,250,6.0,True,380.36588199749787,34.626126882290464,778.598607787193,-4952.654895226501,46047
7.1,3.1,4.1,1.1,400,400,500,500,450,5.0,True,381.3189417146146,35.579186599407194,1895.2737463662634,-3835.979756647431,50509
4.1,2.1,1.1,4.1,150,350,200,500,200,7.0,True,382.4705308457775,36.73077573057009,1052.2155121645483,-4679.037990849146,56989
1.1,0.1,0.1,0.1,150,350,100,350,500,6.0,True,385.30809592929563,39.56834081408823,3589.3882163087255,-2141.8652867049686,407176
6.1,0.1,0.1,1.1,500,450,300,450,200,5.0,True,382.9574212853827,37.21766617017528,1370.1935950989719,-4361.059907914722,69669
6.1,1.1,8.1,4.1,500,200,250,450,350,10.0,True,381.7080594741118,35.96830435890439,1309.1837180545554,-4422.069784959139,40034
0.1,2.1,8.1,2.1,350,500,100,400,250,5.0,True,386.8524332987128,41.11267818350541,2523.615970601648,-3207.6375324120463,302995
1.1,3.1,3.1,1.1,150,100,350,400,100,1.0,True,391.51592181450275,45.776166699295345,1931.0134638822492,-3800.240039131445,561490
5.1,0.1,3.1,0.1,400,200,500,250,150,5.0,False,,,,,
