Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
9.1,2.1,2.1,2.1,350,300,450,350,250,10.0,True,379.9197088517769,34.17995373656947,637.3261505673581,-5093.927352446336,35654
4.1,3.1,8.1,3.1,450,100,400,250,200,6.0,True,382.2063291424454,36.46657402723798,1139.9011271904747,-4591.3523758232195,55197
1.1,1.1,4.1,4.1,150,250,450,350,100,3.0,True,386.2431380078018,40.5033828925944,1319.0348952013155,-4412.218607812379,341931
0.1,3.1,8.1,1.1,450,100,150,250,200,2.0,True,389.9152606057984,44.17550549059098,2981.026161261674,-2750.22734175202,455402
2.1,2.1,4.1,0.1,150,500,200,450,350,2.0,True,386.15579515736425,40.41604004215685,3590.085215700994,-2141.1682873127,245284
9.1,2.1,0.1,2.1,200,100,450,350,100,1.0,False,,,,,
1.1,3.1,1.1,3.1,250,450,450,400,500,7.0,True,383.0143176229209,37.27456250771348,2993.832993021497,-2737.4205099921974,71302
6.1,3.1,6.1,4.1,350,450,450,100,250,6.0,False,,,,,
8.1,2.1,4.1,4.1,500,150,350,350,400,4.0,True,381.75673199917185,36.016976883964446,1957.8390761384508,-3773.4144268752434,56342
6.1,0.1,2.1,0.1,450,200,500,350,450,9.0,True,382.09060787153464,36.35085275632724,1927.9593183035613,-3803.294184710133,45097
2.1,1.1,1.1,0.1,400,500,450,500,500,10.0,True,382.9657965070794,37.226041391872,2854.073389456724,-2877.1801135569704,85514
8.1,3.1,6.1,0.1,300,350,100,400,100,5.0,True,381.78784235286184,36.04808723765444,485.2499869536259,-5246.003516060068,56090
7.1,2.1,6.1,3.1,100,250,450,250,500,6.0,True,381.5289733069323,35.7892181917249,1810.1092143350688,-3921.1442886786253,46817
9.1,2.1,1.1,3.1,100,400,350,500,300,2.0,True,383.32053266414914,37.58077754894174,2110.6640816148283,-3620.589421398866,93583
0.1,2.1,2.1,4.1,500,400,450,300,300,3.0,True,387.90306140989446,42.16330629468706,3559.130095874294,-2172.1234071394,352909
2.1,3.1,0.1,4.1,300,250,350,450,500,1.0,False,,,,,
8.1,2.1,9.1,2.1,300,150,300,150,450,5.0,True,381.4592629955014,35.719507880293975,1780.8686301854032,-3950.384872828291,50001
5.1,2.1,4.1,4.1,150,350,450,250,300,4.0,True,382.8118605221924,37.072105406984974,1890.4740330513741,-3840.77946996232,69103
4.1,2.1,2.1,4.1,200,200,100,450,250,3.0,True,383.9387212428656,38.198966127658196,1886.9743939746404,-3844.2791090390538,97105
8.1,3.1,9.1,2.1,100,300,100,350,150,9.0,True,380.8797251587252,35.13997004351779,297.48067164126405,-5433.77283137243,38819
2.1,3.1,3.1,4.1,450,250,300,150,450,1.0,True,387.6211497226897,41.88139460748232,5118.427226425731,-612.8262765879635,262520
6.1,1.1,3.1,3.1,150,300,500,300,250,7.0,True,382.1237135597314,36.38395844452401,1226.3801283830835,-4504.873374630611,49939
5.1,0.1,2.1,1.1,250,150,200,250,500,3.0,True,384.02518475556394,38.28542964035654,3446.3168155211024,-2284.936687492592,99125
4.1,4.1,2.1,4.1,350,100,250,450,150,7.0,True,381.7914819644596,36.05172684925219,736.9957073517944,-4994.2577956619,49792
5.1,4.1,4.1,3.1,200,500,450,200,500,8.0,True,380.93082899628513,35.19107388107773,1577.9117343240941,-4153.3417686896,41553
4.1,3.1,9.1,3.1,250,200,200,450,150,2.0,True,384.9307602654706,39.19100515026321,1507.6738138471264,-4223.579689166568,135827
0.1,0.1,2.1,4.1,250,150,150,450,300,10.0,True,391.76385424711634,46.02409913190894,2748.9030372993293,-2982.350465714365,579228
6.1,0.1,0.1,0.1,200,400,100,300,450,10.0,True,382.14106207756083,36.40130696235343,1499.668558989244,-4231.58494402445,44670
9.1,1.1,5.1,3.1,450,350,350,150,450,3.0,True,382.2847230945067,36.544967979299315,2498.4798128239345,-3232.7736901897597,65854
5.1,1.1,9.1,0.1,350,200,300,350,400,5.0,True,382.79421590279617,37.054460787588766,2350.7547096269263,-3380.498793386768,65459
8.1,0.1,0.1,1.1,250,150,200,200,300,7.0,True,381.96610013704424,36.226345021836835,1243.1643622850097,-4488.0891407286845,47597
2.1,2.1,3.1,1.1,300,100,400,150,500,6.0,True,383.0875541783695,37.347799063162086,3001.2079541077837,-2730.0455489059104,71764
2.1,2.1,8.1,2.1,400,250,150,100,350,6.0,False,,,,,
7.1,4.1,8.1,4.1,100,250,500,250,200,3.0,False,,,,,
3.1,0.1,7.1,4.1,500,350,100,250,450,1.0,False,,,,,
0.1,2.1,7.1,2.1,200,450,500,250,300,7.0,True,386.07123025579443,40.33147514058703,2660.409557336927,-3070.8439456767674,258793
3.1,1.1,2.1,4.1,150,300,200,350,300,9.0,True,382.72291541223603,36.98316029702863,1539.9011140481452,-4191.352388965549,59647
7.1,1.1,9.1,3.1,350,300,400,450,450,5.0,True,382.0817815768926,36.34202646168518,2156.961673127953,-3574.291829885741,53435
5.1,1.1,4.1,1.1,200,200,300,150,100,5.0,True,383.03644748628506,37.296692371077654,713.4975005494707,-5017.7560024642235,73302
7.1,1.1,7.1,3.1,450,350,100,250,450,7.0,True,381.75947214974644,36.01971703453904,1697.3624926024058,-4033.8910104112883,45099
3.1,0.1,6.1,2.1,100,400,150,200,100,2.0,True,387.25186774444677,41.51211262923937,1397.160681345391,-4334.092821668303,384694
5.1,2.1,7.1,3.1,100,350,300,450,100,4.0,True,383.1239626824654,37.38420756725799,726.3432717276155,-5004.910231286079,77941
7.1,2.1,7.1,4.1,300,450,450,500,200,3.0,True,382.9155456655458,37.17579055033838,1437.1517880907777,-4294.1017149229165,77611
8.1,2.1,6.1,0.1,350,350,250,150,150,6.0,True,381.6450190361775,35.90526392097007,698.2576587878575,-5032.995844225837,50416
3.1,3.1,9.1,3.1,450,250,350,300,200,2.0,True,385.0834714609555,39.34371634574808,2093.0968286047137,-3638.1566744089805,140090
1.1,3.1,7.1,4.1,250,350,100,200,400,4.0,True,383.9178337409591,38.17807862575171,2782.511855726945,-2948.741647286749,94886
6.1,2.1,9.1,4.1,100,200,450,250,400,10.0,True,381.37381872587605,35.63406361066865,1223.9947085504828,-4507.258794463211,38424
3.1,1.1,9.1,2.1,200,250,300,200,300,9.0,True,382.6912705355992,36.951515420391786,1618.6848080742202,-4112.568694939474,58933
2.1,2.1,5.1,0.1,200,350,400,350,100,5.0,True,384.00808698899544,38.26833187378804,948.9395904556804,-4782.313912558014,135956
4.1,1.1,2.1,0.1,200,200,100,300,250,4.0,True,383.7704058462247,38.03065073101732,1820.7698815478798,-3910.4836214658144,97612
8.1,4.1,4.1,1.1,150,200,400,350,250,2.0,True,383.024522219721,37.284767104513605,1780.9777105141693,-3950.275792499525,92321
8.1,1.1,8.1,1.1,100,500,350,400,500,9.0,True,381.2588384721132,35.51908335690581,1355.5666371950938,-4375.6868658186,38911
6.1,3.1,8.1,3.1,150,450,150,250,450,8.0,True,381.34252300119334,35.60276788598594,1208.3654670244432,-4522.888035989251,41777
0.1,2.1,9.1,2.1,250,150,250,150,450,7.0,True,385.89369845758864,40.15394334238124,3464.1431386832846,-2267.1103643304095,243551
4.1,2.1,5.1,2.1,100,500,150,300,400,8.0,True,382.27888854097574,36.53913342576834,1517.9305992356676,-4213.322903778027,50501
3.1,1.1,0.1,1.1,450,150,300,150,200,8.0,True,382.93594507449325,37.196189959285846,1337.0969912343717,-4394.1565117793225,71559
8.1,1.1,9.1,4.1,250,400,400,400,150,7.0,True,381.6474257797994,35.90767066459199,664.1474251653926,-5067.1060778483015,45943
5.1,2.1,1.1,0.1,300,150,450,450,300,9.0,True,381.91795319522436,36.178198080016955,1356.0552470982948,-4375.198255915399,46961
6.1,3.1,0.1,4.1,200,100,400,500,450,7.0,True,381.4894159183638,35.74966080315642,1696.4212651902926,-4034.8322378234016,46742
5.1,0.1,1.1,3.1,350,300,200,400,350,6.0,True,382.8993573206885,37.15960220548112,2041.6602724511467,-3689.5932305625474,64834
3.1,0.1,4.1,4.1,200,100,500,300,450,6.0,True,383.5537100213513,37.81395490614392,2941.5660677331616,-2789.6874352805326,112330
2.1,4.1,7.1,2.1,200,200,500,450,350,8.0,True,382.12712946056627,36.387374345358865,1748.6923055365914,-3982.5611974771027,52769
1.1,4.1,4.1,0.1,500,250,450,300,350,7.0,True,383.3039082273346,37.5641531121272,2654.0728109185293,-3077.180692095165,112517
4.1,1.1,2.1,1.1,250,500,150,150,500,10.0,True,382.27599107648876,36.53623596128136,1946.1817688197189,-3785.0717341939753,47868
5.1,1.1,8.1,0.1,150,100,150,200,350,9.0,True,382.25781416725346,36.518059052046056,1398.714613534161,-4332.538889479533,49859
8.1,1.1,0.1,0.1,100,450,450,350,500,5.0,True,381.9002409763553,36.16048586114789,2104.473024732695,-3626.780478280999,52869
2.1,4.1,7.1,4.1,500,150,200,250,150,5.0,True,382.86721929655744,37.127464181350035,1062.4737471769913,-4668.779755836703,71280
2.1,1.1,6.1,1.1,150,400,500,200,150,7.0,True,383.485666077212,37.74591096200459,1172.3802747956288,-4558.873228218065,107632
7.1,4.1,0.1,4.1,100,150,100,200,200,1.0,True,387.22267981923346,41.48292470402606,2165.870859574832,-3565.382643438862,254771
3.1,3.1,2.1,1.1,100,150,250,400,450,8.0,True,382.2238356071267,36.484080491919315,1888.179880910844,-3843.07362210285,52297
2.1,0.1,3.1,2.1,300,200,400,150,500,5.0,True,384.4229009950557,38.683145879848325,3723.033740641811,-2008.219762371883,234685
6.1,0.1,8.1,1.1,100,500,350,200,300,8.0,True,382.33510973446516,36.59535461925776,1389.216958208941,-4342.036544804753,51155
8.1,0.1,0.1,0.1,350,100,350,300,500,8.0,True,381.6721062560464,35.93235114083899,1768.3939881284314,-3962.859514885263,42240
