Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
1.1,3.1,2.1,1.1,450,450,350,300,200,4.0,True,384.3272059617947,38.587450846587274,1896.0435557693127,-3835.2099472443815,125772
4.1,2.1,1.1,1.1,300,350,150,300,500,4.0,True,383.0165281038225,37.27677298861511,2862.630086507532,-2868.6234165061624,71301
1.1,1.1,4.1,1.1,450,150,500,300,450,6.0,True,384.1699441567372,38.430189041529786,3418.2731416481547,-2312.9803613655395,198477
6.1,4.1,8.1,2.1,150,150,150,500,100,1.0,True,387.9700592605204,42.23030414531297,1330.9943482600283,-4400.259154753666,306691
9.1,1.1,9.1,1.1,300,150,250,400,350,6.0,True,381.4307869864344,35.69103187122698,1323.1718158301082,-4408.081687183586,46583
9.1,3.1,4.1,4.1,500,250,200,350,500,8.0,True,379.4328548737292,33.69309975852178,1084.2763566662616,-4646.977146347433,37748
1.1,1.1,9.1,0.1,500,400,400,100,350,3.0,True,386.17221425892444,40.43245914371704,3854.9079540727835,-1876.3455489409107,354121
4.1,1.1,0.1,4.1,250,200,300,300,100,7.0,True,382.86040596737206,37.12065085216466,677.683886298757,-5053.569616714937,67673
3.1,1.1,4.1,1.1,500,450,350,250,500,10.0,True,382.49149604052775,36.75174092532035,2406.749169608549,-3324.504333405145,52938
0.1,4.1,0.1,1.1,350,450,100,300,100,5.0,False,,,,,
3.1,4.1,6.1,2.1,250,250,350,100,400,3.0,True,383.1807725386869,37.44101742347948,2705.0836846456805,-3026.1698183680137,81201
9.1,1.1,0.1,2.1,150,150,100,150,200,9.0,True,381.3480784584538,35.60832334324641,510.37564001770806,-5220.877862995986,40029
8.1,2.1,9.1,4.1,200,500,450,250,400,2.0,True,383.2714244555356,37.53166934032822,2788.755825328233,-2942.497677685461,90125
9.1,0.1,2.1,4.1,500,250,200,400,400,2.0,True,383.7512204495914,38.01146533438401,3012.1074184804165,-2719.1460845332776,97098
7.1,0.1,7.1,3.1,250,250,300,150,150,1.0,False,,,,,
3.1,4.1,9.1,4.1,350,200,100,350,400,9.0,True,381.68139853878745,35.94164342358005,1454.1203311576974,-4277.133171855997,43807
5.1,2.1,5.1,1.1,250,250,450,150,350,10.0,False,,,,,
4.1,0.1,1.1,3.1,500,150,400,100,450,7.0,True,382.931925655549,37.19217054034158,2588.3866738393845,-3142.8668291743097,66631
8.1,1.1,3.1,4.1,400,450,100,100,400,2.0,True,383.7208357315965,37.98108061638908,2886.9193055950163,-2844.334197418678,96376
5.1,1.1,9.1,4.1,500,350,100,100,350,5.0,True,382.76465401304233,37.02489889783493,2047.7652135683747,-3683.4882894453194,63448
2.1,4.1,0.1,3.1,500,400,500,450,300,9.0,True,382.3598897498089,36.62013463460147,1793.5612448511092,-3937.692258162585,62354
0.1,2.1,1.1,3.1,450,250,450,100,250,9.0,True,386.0692020893307,40.3294469741233,2224.258866690012,-3506.9946363236822,263380
8.1,4.1,1.1,1.1,150,500,300,150,400,2.0,True,382.7256742833923,36.98591916818492,2430.0663637174293,-3301.187139296265,86457
4.1,2.1,8.1,0.1,200,100,100,300,450,4.0,True,383.28593747060853,37.54618235540113,2606.3348172262486,-3124.9186857874456,80319
7.1,0.1,7.1,2.1,400,200,150,450,300,1.0,False,,,,,
3.1,1.1,4.1,4.1,450,250,450,250,100,10.0,True,382.6258437331079,36.8860886179005,620.1450767603383,-5111.108426253356,58300
3.1,4.1,8.1,1.1,400,400,150,450,400,6.0,True,382.15823196743304,36.41847685222564,1986.6184832607687,-3744.6350197529255,56385
4.1,1.1,5.1,3.1,300,300,200,250,500,10.0,True,382.2276703512325,36.48791523602512,1994.970134545496,-3736.283368468198,46212
9.1,3.1,6.1,4.1,300,350,200,450,450,9.0,True,379.4013114792515,33.66155636404409,823.4369769462501,-4907.816526067444,36005
8.1,4.1,0.1,0.1,350,400,150,150,350,1.0,True,385.86753281432823,40.12777769912083,3406.8879697723023,-2324.365533241392,182929
2.1,1.1,1.1,2.1,150,500,300,200,250,3.0,True,385.22484758258554,39.48509246737814,2494.865647882383,-3236.387855131311,208508
9.1,1.1,6.1,2.1,400,200,350,350,500,10.0,True,380.43995383712274,34.70019872191534,1209.5932377764839,-4521.66026523721,35605
2.1,3.1,6.1,3.1,400,150,500,350,100,4.0,False,,,,,
1.1,4.1,1.1,0.1,450,400,200,200,400,9.0,False,,,,,
4.1,1.1,3.1,1.1,300,250,100,400,150,10.0,True,382.3987436535355,36.65898853832812,752.5632049328415,-4978.690298080853,52288
8.1,3.1,8.1,0.1,300,500,250,200,200,7.0,True,381.0905989562352,35.350843841027825,739.5934024793387,-4991.6601005343555,45405
6.1,3.1,8.1,3.1,100,100,400,250,400,8.0,True,381.20219579802034,35.46244068281294,1257.498148599494,-4473.7553544142,41670
0.1,3.1,8.1,1.1,450,200,350,200,100,8.0,True,386.03598493103937,40.296229815831964,1002.5071864195488,-4728.746316594145,217391
8.1,0.1,8.1,4.1,400,200,350,100,150,4.0,True,382.8475500610654,37.10779494585802,1040.4661351929462,-4690.787367820748,71665
5.1,4.1,8.1,0.1,200,300,300,150,300,7.0,True,381.7732657971597,36.03351068195229,1314.939544203342,-4416.313958810352,51464
1.1,0.1,2.1,4.1,250,150,300,150,200,3.0,True,387.41565070379227,41.675895588584865,2709.5685077246453,-3021.684995289049,511530
0.1,2.1,5.1,0.1,500,350,400,200,450,1.0,False,,,,,
4.1,3.1,8.1,4.1,150,450,350,450,400,8.0,True,381.79228267940323,36.05252756419583,1568.8661223421223,-4162.387380671572,45150
8.1,1.1,6.1,0.1,450,100,500,500,250,7.0,True,381.5966626964956,35.856907581288226,1094.2257272838324,-4637.027775729862,46089
9.1,2.1,7.1,2.1,250,250,250,200,400,2.0,True,383.04249384459854,37.30273872939114,2595.972055142076,-3135.281447871618,87601
0.1,3.1,7.1,3.1,450,450,250,200,200,8.0,True,384.9847874115727,39.24503229636531,1685.5113955317793,-4045.742107481915,142533
3.1,3.1,3.1,1.1,500,400,100,450,450,8.0,True,382.12827787253036,36.38852275732296,2045.8718040048843,-3685.38169900881,50877
5.1,3.1,1.1,3.1,150,250,300,200,400,4.0,True,382.42894785953496,36.689192744327556,2116.24210011994,-3615.011402893754,63746
3.1,0.1,6.1,1.1,350,150,350,250,200,5.0,True,384.04386906394336,38.30411394873596,1731.0679931596678,-4000.1855098540263,152556
