Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
2.1,3.1,9.1,0.1,300,350,200,400,250,7.0,True,383.05049345400806,37.31073833880066,1724.9994574037992,-4006.254045609895,84681
2.1,0.1,1.1,2.1,200,250,200,350,500,1.0,True,390.3843497277806,44.6445946125732,6087.383810290834,356.13030727713976,506967
1.1,1.1,1.1,1.1,150,100,500,500,450,5.0,True,384.56195977112185,38.82220465591445,3551.5029056553904,-2179.750597358304,225465
1.1,2.1,2.1,0.1,450,400,300,350,250,9.0,False,,,,,
2.1,3.1,2.1,0.1,100,100,100,100,100,6.0,True,383.53991253189776,37.800157416690354,745.1119279938648,-4986.141575019829,106973
4.1,2.1,3.1,1.1,250,200,250,500,450,9.0,True,382.04995404720324,36.31019893199584,1826.702339051204,-3904.55116396249,46488
4.1,0.1,8.1,3.1,200,250,500,500,100,3.0,True,384.99690682672826,39.25715171152086,1105.746995996742,-4625.506507016952,183779
6.1,0.1,3.1,3.1,400,450,400,100,400,5.0,False,,,,,
1.1,1.1,5.1,4.1,450,500,350,250,150,5.0,True,384.6845793949256,38.944824279718205,1509.6078912977318,-4221.645611715962,239966
1.1,0.1,3.1,3.1,500,500,300,150,450,6.0,False,,,,,
7.1,1.1,5.1,4.1,250,200,300,300,250,4.0,True,382.6625535970752,36.9227984818678,1533.6608357036312,-4197.592667310063,66760
0.1,2.1,3.1,4.1,500,350,350,150,500,8.0,True,385.33315819389287,39.59340307868547,3662.157446948375,-2069.0960560653193,208263
8.1,4.1,6.1,2.1,100,350,400,500,250,1.0,True,386.12627919635116,40.38652408114376,2624.1546572528605,-3107.0988457608337,190031
7.1,0.1,8.1,0.1,300,300,300,300,450,7.0,True,382.1055058958466,36.36575078063919,1921.1211504149542,-3810.13235259874,48331
6.1,1.1,0.1,0.1,400,100,350,100,450,8.0,True,381.94083915690095,36.20108404169355,1877.4193264226778,-3853.8341765910163,46107
2.1,0.1,7.1,1.1,250,300,500,500,400,7.0,True,383.8867929633339,38.1470378481265,2863.46887672678,-2867.7846262869143,211182
3.1,2.1,7.1,3.1,500,400,150,450,500,1.0,True,387.4688404867146,41.72908537150721,5366.688647459436,-364.56485555425843,250065
4.1,3.1,8.1,2.1,500,300,250,100,150,1.0,True,388.6534316191915,42.91367650398411,2239.6547120090327,-3491.5987910046615,360017
7.1,3.1,0.1,0.1,400,300,150,500,150,5.0,True,382.01342009801857,36.27366498281117,804.742939907097,-4926.510563106597,58129
1.1,1.1,2.1,3.1,250,250,200,300,500,4.0,True,384.91154064687277,39.171785531665364,3911.600162504008,-1819.6533405096861,233060
0.1,2.1,8.1,1.1,500,350,150,400,450,2.0,True,389.5105177677917,43.770762652584324,5279.082404512941,-452.17109850075303,432553
3.1,3.1,7.1,2.1,500,100,400,150,350,9.0,True,381.9776290924322,36.23787397722481,1630.8503581523546,-4100.40314486134,47148
9.1,1.1,7.1,0.1,200,300,400,100,300,5.0,True,381.74724143642885,36.00748632122145,1359.9202255171986,-4371.333277496496,52719
0.1,0.1,1.1,0.1,300,350,400,200,200,6.0,True,396.23851844883575,50.49876333362835,2651.4413454932655,-3079.8121575204286,622616
9.1,1.1,3.1,1.1,150,400,200,100,100,6.0,True,381.7380896331807,35.99833451797332,430.46985701508675,-5300.783645998607,49687
5.1,2.1,6.1,1.1,100,450,200,450,500,7.0,True,382.08289043113774,36.34313531593034,1817.7742716964567,-3913.4792313172375,49350
2.1,3.1,3.1,3.1,250,100,450,400,450,5.0,True,382.9392571362808,37.199502021073386,2741.3111123971757,-2989.9423906165184,68689
3.1,3.1,4.1,1.1,500,150,200,350,100,4.0,True,383.4621943561123,37.72243924090492,842.2275486196668,-4889.025954394027,88194
3.1,4.1,2.1,3.1,350,250,500,250,500,3.0,True,382.9532932736147,37.21353815840729,3217.5529300236376,-2513.7005729900566,75820
5.1,1.1,3.1,4.1,500,400,200,150,200,4.0,True,383.2864484761103,37.54669336090291,1499.7212382319995,-4231.532264781695,79302
5.1,1.1,7.1,3.1,450,250,200,200,250,5.0,True,382.8428208326735,37.10306571746611,1597.4186843081116,-4133.834818705583,66378
6.1,4.1,8.1,0.1,400,200,500,450,250,7.0,True,381.4063840863767,35.6666289711693,1090.668888885979,-4640.584614127715,48567
2.1,2.1,2.1,2.1,250,200,400,350,500,3.0,True,384.2734016749904,38.533646559782994,3820.339108131884,-1910.91439488181,109065
1.1,0.1,2.1,0.1,450,300,350,400,250,6.0,True,385.36072419706574,39.620969081858334,2468.610323559129,-3262.643179454565,417116
7.1,1.1,0.1,4.1,250,150,250,250,300,9.0,True,381.66235786543547,35.922602750228066,1095.9337867958675,-4635.319716217827,42095
7.1,1.1,8.1,4.1,300,350,500,350,150,7.0,True,381.89555568991335,36.15580057470595,739.6843098517784,-4991.569193161916,47987
1.1,3.1,1.1,2.1,200,500,200,500,150,4.0,True,384.4347255346322,38.694970419424806,1411.4895242849234,-4319.763978728771,131018
0.1,1.1,1.1,4.1,300,200,400,200,150,4.0,True,389.1670188555901,43.42726374038267,2095.5605772040944,-3635.6929258095997,517115
8.1,2.1,7.1,0.1,100,200,150,500,400,1.0,True,386.48451405907707,40.74475894386967,3648.6812108200975,-2082.5722921935967,200371
5.1,3.1,7.1,4.1,200,300,100,350,500,1.0,True,386.44484498184005,40.70508986663265,4456.625516671658,-1274.627986342036,189091
0.1,2.1,0.1,2.1,400,100,100,150,100,6.0,False,,,,,
0.1,1.1,7.1,0.1,350,250,400,150,200,6.0,False,,,,,
8.1,1.1,6.1,0.1,350,150,350,350,450,7.0,True,381.4917879516746,35.75203283646721,1654.7492083410325,-4076.5042946726617,44463
