Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
8.1,4.1,5.1,1.1,250,150,300,100,300,8.0,True,379.7754415116633,34.0356863964559,758.9893390103534,-4972.264164003341,39598
6.1,3.1,8.1,1.1,150,100,100,200,100,6.0,True,381.999227177155,36.25947206194758,441.9611419900757,-5289.2923610236185,53693
0.1,0.1,5.1,0.1,250,250,200,350,100,10.0,True,395.06514880365336,49.325393688445956,1133.7873187475197,-4597.466184266174,598432
7.1,2.1,3.1,1.1,350,300,350,450,500,5.0,False,,,,,
1.1,0.1,1.1,4.1,150,300,250,450,350,2.0,True,388.86014936955206,43.12039425434466,4497.5385545759345,-1233.7149484377596,539403
7.1,0.1,3.1,2.1,500,200,300,300,300,10.0,True,381.8124288384017,36.07267372319427,1187.0137424668937,-4544.2397605468,41016
8.1,1.1,8.1,1.1,200,450,300,250,300,3.0,True,382.8977307139082,37.15797559870077,1922.7491344297741,-3808.50436858392,75694
2.1,4.1,6.1,0.1,200,250,250,300,350,3.0,True,384.2494481515662,38.50969303635878,2911.797481765825,-2819.456021247869,127444
4.1,2.1,5.1,2.1,500,500,300,300,250,10.0,True,381.97089465844437,36.231139543236964,1143.2575792534772,-4587.995923760217,44858
3.1,4.1,7.1,3.1,100,150,500,200,250,3.0,True,383.4159259973758,37.67617088216838,1886.9625409755827,-3844.2909620381115,87124
1.1,3.1,1.1,3.1,500,450,350,450,250,10.0,True,382.7770301614396,37.037275046232196,1582.7554672248953,-4148.498035788799,66034
4.1,3.1,6.1,3.1,150,300,300,450,500,9.0,False,,,,,
6.1,1.1,6.1,0.1,100,200,400,500,450,6.0,True,382.2828989569216,36.5431438417142,2065.5806569067645,-3665.6728461069297,54104
6.1,0.1,1.1,3.1,100,150,500,150,200,6.0,True,382.71478230902403,36.97502719381663,1201.1626514247328,-4530.090851588961,62435
9.1,0.1,8.1,3.1,250,350,500,300,250,3.0,True,383.005809018599,37.266053903391594,1750.7599188616878,-3980.4935841520064,78161
4.1,0.1,3.1,3.1,500,250,250,150,150,6.0,True,383.3420003200884,37.602245204881,1142.6345161598292,-4588.618986853865,87998
