Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
5.1,1.1,9.1,4.1,500,200,350,200,250,6.0,True,382.5556328763688,36.8158777611614,1485.5163324793975,-4245.737170534297,58525
8.1,2.1,0.1,0.1,300,250,350,300,300,8.0,True,381.165152976103,35.4253978608956,1043.340513534291,-4687.912989479403,42343
3.1,4.1,4.1,1.1,350,350,300,150,500,3.0,True,383.0708812184448,37.33112610323741,3202.800465683802,-2528.453037329892,78947
9.1,2.1,1.1,3.1,100,450,500,450,350,10.0,True,379.94588751739593,34.20613240218853,796.7770560112549,-4934.476447002439,35566
7.1,3.1,1.1,3.1,300,150,300,250,150,7.0,True,381.2331656633685,35.49341054816108,604.8683591953813,-5126.385143818313,45228
0.1,2.1,8.1,2.1,200,150,450,350,450,6.0,True,386.1294611143004,40.389705999092996,3703.1912076062,-2028.0622954074943,256237
3.1,0.1,8.1,2.1,500,300,450,350,500,5.0,True,383.78991740136337,38.05016228615597,3481.0909316326433,-2250.162571381051,121462
9.1,3.1,0.1,3.1,300,250,450,500,350,8.0,True,379.8868857132879,34.14713059808048,952.3698010615481,-4778.883701952146,39910
4.1,2.1,3.1,2.1,500,500,150,450,250,9.0,True,382.09556395770574,36.355808842498334,1188.0808039640397,-4543.1726990496545,47567
7.1,4.1,7.1,1.1,450,300,450,500,400,6.0,False,,,,,
2.1,4.1,6.1,1.1,450,400,450,300,300,7.0,True,382.36201456450823,36.62225944930083,1755.5129506709636,-3975.7405523427306,59615
5.1,4.1,4.1,4.1,500,200,100,200,300,9.0,True,380.9798528611452,35.24009774593782,979.5607844066399,-4751.692718607054,40099
6.1,3.1,7.1,4.1,150,400,350,350,300,9.0,True,381.0868622360853,35.34710712087792,939.9000875723868,-4791.353415441307,39466
2.1,0.1,7.1,3.1,100,150,250,400,450,7.0,True,383.9160816622177,38.17632654701032,2864.445928608504,-2866.8075744051903,214168
4.1,0.1,9.1,1.1,200,150,350,200,250,10.0,True,382.6502863620246,36.910531246817186,1343.886614614661,-4387.366888399033,59419
7.1,2.1,1.1,1.1,450,400,150,250,250,1.0,True,387.1887070573038,41.448951942096414,3018.1207685518166,-2713.1327344618776,240975
7.1,3.1,6.1,0.1,200,150,500,350,200,7.0,True,381.4181483807952,35.67839326558777,847.6465337989212,-4883.606969214773,47370
5.1,3.1,4.1,3.1,400,450,450,500,300,2.0,True,384.0435749710543,38.30381985584688,2576.830195649003,-3154.423307364691,105000
9.1,1.1,2.1,4.1,200,500,500,150,500,3.0,True,382.2594634452271,36.51970833001968,2629.23672977931,-3102.0167732343843,65352
5.1,2.1,4.1,0.1,100,400,250,250,100,5.0,True,382.89507399673477,37.155318881527364,668.8325118597786,-5062.420991153916,73185
2.1,3.1,7.1,2.1,100,250,450,300,500,3.0,True,383.8681821790915,38.12842706388409,3500.000315251207,-2231.253187762487,93719
6.1,1.1,9.1,2.1,450,150,150,450,500,4.0,True,382.67669169050566,36.93693657529826,2716.749609637569,-3014.5038933761252,63895
4.1,0.1,7.1,0.1,250,150,350,200,250,9.0,True,382.76092538959693,37.02117027438953,1432.0749030241277,-4299.1785999895665,63266
0.1,0.1,9.1,4.1,400,300,400,150,250,3.0,True,395.5156225574152,49.77586744220781,4081.339072427232,-1649.914430586462,667010
4.1,2.1,2.1,2.1,150,250,300,100,150,8.0,True,382.31238897880485,36.572633863597446,786.973237365899,-4944.280265647795,52967
4.1,3.1,9.1,3.1,500,450,100,150,100,7.0,True,382.13993188841,36.40017677320259,546.7791297762233,-5184.474373237471,52666
4.1,4.1,0.1,0.1,450,150,450,200,250,9.0,True,381.8815336405851,36.141778525377674,1219.9083666558,-4511.345136357894,50507
7.1,3.1,0.1,0.1,450,200,450,500,500,5.0,True,381.56365565640044,35.82390054119304,2148.1331623948354,-3583.120340618859,52632
5.1,4.1,6.1,3.1,250,400,250,150,250,10.0,True,380.9299560529423,35.190200937734915,766.9765135365742,-4964.27698947712,38719
6.1,2.1,7.1,2.1,400,400,500,250,250,8.0,True,381.60440394208007,35.86464882687267,1067.8240766571398,-4663.429426356554,43913
2.1,2.1,7.1,4.1,450,200,350,400,300,3.0,True,384.48387198487336,38.74411686966596,2715.547219240514,-3015.70628377318,120770
1.1,3.1,2.1,2.1,400,200,250,150,100,3.0,True,385.2383061610491,39.49855104584168,1139.6830625811563,-4591.570440432538,176155
2.1,3.1,6.1,2.1,500,400,450,300,250,9.0,True,382.36902947648423,36.62927436127683,1411.2090014128335,-4320.044501600861,54453
5.1,4.1,4.1,0.1,150,500,300,400,450,5.0,True,382.06002230661693,36.32026719140953,2075.227223058726,-3656.0262799549682,58733
0.1,3.1,8.1,2.1,500,400,150,250,450,10.0,True,384.66010822802133,38.92035311281393,3020.6624236643256,-2710.5910793493686,125145
9.1,2.1,1.1,2.1,100,150,200,200,100,3.0,True,382.7227530946145,36.982997979407116,636.1434815244429,-5095.110021489251,76609
8.1,3.1,8.1,4.1,150,200,500,450,100,2.0,True,383.73878944854835,37.999034333340944,877.4761082717014,-4853.777394741993,104273
7.1,0.1,8.1,0.1,300,200,200,100,150,7.0,True,382.3004461629558,36.56069104774838,780.8643398615459,-4950.389163152148,52888
8.1,2.1,6.1,2.1,350,400,150,450,250,10.0,True,380.68572651330635,34.94597139809895,663.6373334994132,-5067.616169514281,36642
4.1,3.1,3.1,0.1,350,350,300,100,450,10.0,False,,,,,
2.1,2.1,4.1,0.1,150,350,350,100,100,8.0,True,383.2097178076026,37.4699626923952,765.3298930237506,-4965.9236099899435,95253
2.1,2.1,9.1,4.1,450,100,250,400,400,4.0,True,383.7178864653892,37.9781313501818,2940.35669430907,-2790.896808704624,89189
9.1,0.1,5.1,3.1,150,100,200,100,300,2.0,True,384.14066738614156,38.40091227093416,2295.373777178829,-3435.879725834865,106773
7.1,4.1,6.1,1.1,350,150,200,250,150,3.0,True,382.42377869652165,36.68402358131425,975.3219414149644,-4755.93156159873,73693
3.1,1.1,7.1,0.1,150,200,300,350,350,7.0,True,383.0803610969341,37.340605981726696,2125.086589060753,-3606.1669139529413,75662
0.1,3.1,3.1,4.1,450,400,150,100,150,4.0,False,,,,,
4.1,3.1,9.1,2.1,300,450,250,200,400,7.0,True,381.9465182206076,36.20676310540017,1750.1043395724555,-3981.1491634412387,49071
4.1,1.1,4.1,3.1,200,500,150,250,250,8.0,False,,,,,
1.1,2.1,3.1,3.1,500,300,500,450,500,9.0,True,383.0293380307327,37.28958291552527,2922.9711300209747,-2808.2823729927195,72134
1.1,0.1,6.1,3.1,250,150,200,400,150,3.0,True,387.5216027164881,41.781847601280674,2161.0395105222924,-3570.2139924914018,531733
1.1,4.1,1.1,2.1,300,250,100,450,300,9.0,True,382.66187219414815,36.922117078940744,1683.2432192993147,-4048.0102837143795,65828
3.1,2.1,5.1,2.1,400,350,300,250,300,3.0,True,384.09683531776255,38.35708020255515,2532.670894830968,-3198.5826081827263,102355
8.1,4.1,7.1,0.1,300,300,450,100,450,7.0,True,380.2426064296874,34.50285131447998,1314.2176757562265,-4417.035827257468,43277
1.1,0.1,5.1,1.1,500,200,250,250,350,4.0,True,386.26412637213,40.52437125692262,3632.7357886603277,-2098.5177143533665,439552
4.1,3.1,2.1,2.1,150,450,500,450,250,6.0,True,382.2280076453331,36.48825253012569,1366.776290201,-4364.477212812694,55829
8.1,3.1,7.1,3.1,250,250,150,150,150,1.0,True,387.1825701181867,41.44281500297927,1834.0892630143207,-3897.1642399993734,246196
9.1,3.1,5.1,2.1,200,200,300,150,500,4.0,True,381.0280473310079,35.28829221580048,1815.3878235509037,-3915.8656794627905,53156
4.1,4.1,7.1,2.1,500,450,400,450,200,3.0,True,383.1421232300281,37.40236811482072,1550.5032059580117,-4180.7502970556825,83283
4.1,2.1,0.1,3.1,100,500,500,300,400,7.0,False,,,,,
2.1,0.1,7.1,0.1,300,300,150,350,450,8.0,True,383.7090934805634,37.96933836535601,2836.805468495033,-2894.448034518661,201345
1.1,3.1,4.1,1.1,150,250,400,150,100,10.0,True,382.9427332699747,37.20297815476732,692.3777208285028,-5038.875782185191,74534
0.1,1.1,9.1,3.1,350,350,450,450,400,6.0,True,386.98903100554,41.249275890332626,3646.1045568081026,-2085.1489462055915,403373
5.1,1.1,4.1,1.1,200,200,250,450,450,7.0,True,382.3392971974746,36.59954208226719,2010.545922560792,-3720.707580452902,51988
7.1,2.1,7.1,1.1,500,200,200,450,450,1.0,True,386.05343712792194,40.31368201271454,4412.374467628688,-1318.8790353850063,176878
9.1,4.1,8.1,3.1,150,450,450,400,100,5.0,True,380.53258189100865,34.792826775801245,400.5255989626312,-5330.727904051063,49298
9.1,0.1,7.1,3.1,450,300,300,200,450,2.0,True,383.6310281058881,37.891272990680704,3259.2657042369246,-2471.9877987767695,94321
1.1,0.1,9.1,1.1,100,150,100,200,150,5.0,True,385.91941396013544,40.17965884492804,1604.5109915155117,-4126.7425114981825,451037
1.1,2.1,8.1,0.1,300,400,300,250,500,8.0,True,383.56799401637016,37.82823890116276,3364.9816908356734,-2366.271812178021,144611
5.1,2.1,0.1,2.1,150,250,450,500,400,5.0,True,382.49755671175166,36.757801596544255,2190.161191365187,-3541.0923116485073,61501
5.1,3.1,8.1,4.1,150,300,300,400,500,4.0,True,382.28159318041975,36.541838065212346,2411.061684719665,-3320.191818294029,60270
4.1,1.1,1.1,4.1,100,200,450,400,150,7.0,True,382.75997962927323,37.02022451406583,941.1892796766551,-4790.064223337039,62948
