Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
8.1,3.1,5.1,2.1,100,150,150,200,400,9.0,True,380.4903842448889,34.7506291296815,703.276119755581,-5027.977383258113,37776
6.1,1.1,5.1,1.1,500,300,400,500,150,8.0,True,382.02384769537525,36.28409258016785,761.727761464419,-4969.525741549275,47766
4.1,0.1,4.1,1.1,350,400,100,100,350,8.0,False,,,,,
8.1,4.1,9.1,3.1,300,500,400,100,350,6.0,True,380.08263054399634,34.34287542878894,1094.5558333412337,-4636.6976696724605,43867
7.1,1.1,0.1,4.1,400,400,150,300,350,8.0,True,381.73010092285085,35.99034580764345,1347.018369550875,-4384.235133462819,44029
9.1,0.1,3.1,1.1,500,500,450,150,200,6.0,True,381.85069895232476,36.11094383711736,985.8122519067983,-4745.441251106896,49816
5.1,3.1,7.1,2.1,250,100,300,400,200,10.0,True,381.43550079750685,35.695745682299446,733.4134760311717,-4997.840026982522,40645
5.1,1.1,2.1,1.1,150,250,150,100,500,2.0,True,384.71522061429124,38.97546549908384,3626.5004120792146,-2104.7530909344796,119620
4.1,3.1,1.1,0.1,300,350,400,100,100,2.0,True,385.4279616259988,39.68820651079142,1155.701755628841,-4575.551747384853,174063
2.1,4.1,6.1,0.1,500,300,100,250,250,2.0,True,385.65929097418905,39.91953585898165,2737.334655035098,-2993.918847978596,205291
7.1,3.1,6.1,3.1,400,300,500,350,500,7.0,True,380.6311563184017,34.89140120319428,1603.9118890287646,-4127.34161398493,41788
0.1,4.1,4.1,0.1,500,450,350,450,150,7.0,False,,,,,
9.1,0.1,6.1,1.1,400,250,250,400,200,6.0,True,381.89566112904976,36.155906013842355,955.6950648450875,-4775.558438168607,50128
6.1,0.1,7.1,3.1,250,350,350,350,450,8.0,True,382.2345224763157,36.4947673611083,1957.6084117747087,-3773.6450912389855,48485
4.1,1.1,3.1,2.1,200,300,300,450,450,10.0,True,382.24970421854295,36.50994910333554,1873.2841875799932,-3857.969315433701,47250
0.1,2.1,1.1,1.1,250,300,300,200,300,7.0,True,387.01169816875466,41.27194305354726,2844.0538124276936,-2887.1996905860005,332755
8.1,0.1,7.1,1.1,400,350,400,200,300,6.0,True,382.06399147839386,36.32423636318646,1472.3014203198982,-4258.952082693796,51104
9.1,4.1,4.1,4.1,100,400,500,200,400,10.0,True,378.5560737522155,32.81631863700812,600.6605740064988,-5130.592929007195,34017
3.1,1.1,1.1,0.1,100,100,350,300,250,1.0,True,389.91468465669084,44.174929541483436,3775.864357700819,-1955.3891453128754,465403
