Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
8.1,2.1,3.1,0.1,250,500,250,250,500,1.0,True,385.7454596857595,40.0057045705521,4462.023998057994,-1269.2295049557006,169139
0.1,4.1,5.1,2.1,400,300,250,250,200,2.0,True,388.5551063017046,42.815351186497196,2697.1418617161253,-3034.111641297569,346912
7.1,1.1,4.1,1.1,350,150,300,150,100,7.0,True,381.9756597863782,36.23590467117077,506.41472289981175,-5224.838780113882,49475
4.1,4.1,1.1,2.1,100,200,500,500,450,4.0,True,382.3249620985561,36.58520698334871,2398.5314877302735,-3332.7220152834207,63734
1.1,2.1,1.1,3.1,450,350,250,250,300,9.0,False,,,,,
0.1,0.1,3.1,2.1,350,350,450,250,200,9.0,True,392.34451860968096,46.60476349447356,2150.5864838207635,-3580.6670191929306,588940
2.1,3.1,0.1,2.1,100,500,200,150,200,2.0,True,386.17949321940137,40.439738104193964,2253.587222503411,-3477.6662805102833,241224
9.1,2.1,0.1,3.1,250,400,300,100,100,2.0,True,383.9281572364733,38.18840212126588,888.736249340036,-4842.517253673658,109060
7.1,2.1,1.1,2.1,300,100,100,500,350,7.0,True,381.55566321789365,35.81590810268625,1225.5092546770757,-4505.7442483366185,45060
9.1,2.1,6.1,1.1,150,200,150,350,500,7.0,True,380.85417083391707,35.114415718709665,1149.5814094159578,-4581.672093597736,41988
0.1,4.1,1.1,3.1,350,400,450,150,450,1.0,True,390.5038544402792,44.76409932507181,5919.037416531355,187.78391351766095,439688
0.1,4.1,5.1,2.1,450,300,300,100,450,1.0,True,390.211299833614,44.47154471840662,5779.934881181776,48.68137816808212,416801
1.1,1.1,8.1,0.1,450,450,100,250,200,5.0,True,385.057807316551,39.31805220134362,2069.298624022951,-3661.954878990743,306494
6.1,4.1,2.1,0.1,400,350,150,400,300,1.0,True,386.723264095165,40.983508979957605,3342.3574777972535,-2388.8960252164406,224313
3.1,2.1,9.1,0.1,400,400,350,250,100,3.0,True,384.7620806606191,39.02232554541172,1082.2056158808773,-4649.047887132817,154413
8.1,2.1,5.1,3.1,300,150,500,150,450,5.0,True,381.391102903457,35.65134778824961,1831.685544584936,-3899.567958428758,49692
5.1,3.1,4.1,4.1,450,300,250,300,450,7.0,True,381.5527495049938,35.81299438978641,1754.1090232001734,-3977.144479813521,45183
7.1,4.1,8.1,3.1,100,200,150,150,450,2.0,True,383.07260787793274,37.33285276272534,2463.3619334902614,-3267.8915695234327,88328
1.1,1.1,8.1,4.1,150,100,450,500,300,7.0,True,383.94085454739013,38.20109943218273,2263.5308816750185,-3467.7226213386757,184964
7.1,1.1,7.1,0.1,100,450,250,500,350,6.0,True,382.12671660534477,36.38696149013737,1503.5972708238987,-4227.656232189795,52741
3.1,1.1,9.1,1.1,350,500,400,150,500,6.0,False,,,,,
2.1,2.1,3.1,0.1,300,350,450,450,300,2.0,False,,,,,
7.1,4.1,3.1,1.1,400,200,450,150,300,7.0,False,,,,,
5.1,0.1,9.1,3.1,150,250,200,500,250,2.0,True,385.65885101447196,39.91909589926456,2535.0156964469643,-3196.23780656673,182962
0.1,4.1,9.1,2.1,150,150,450,100,450,6.0,True,384.80600643474037,39.06625131953297,3283.933869400498,-2447.319633613196,124278
9.1,0.1,1.1,3.1,400,100,150,100,350,7.0,True,381.6393657649918,35.89961064978439,1306.9380867154978,-4424.315416298196,44617
