Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
3.1,0.1,7.1,3.1,500,350,250,350,250,4.0,True,384.4653381463886,38.7255830311812,2288.9543566101056,-3442.2991464035886,174165
9.1,4.1,4.1,0.1,150,250,100,500,100,10.0,True,380.0311109853332,34.29135587012581,175.8466734928079,-5555.406829520886,37609
4.1,1.1,6.1,0.1,500,450,100,400,350,5.0,True,383.1738107517305,37.43405563652311,2299.8629085806606,-3431.3905944330336,75644
7.1,1.1,8.1,1.1,150,400,150,500,300,10.0,True,381.63592499436135,35.896169879153945,876.9177162031992,-4854.335786810495,39693
5.1,4.1,3.1,3.1,200,150,250,100,200,4.0,True,382.30526327819985,36.565508162992444,1155.322370444701,-4575.931132568993,64843
9.1,4.1,1.1,4.1,500,400,400,250,150,6.0,True,379.91171019690063,34.17195508169323,522.7976613270512,-5208.455841686643,44450
0.1,0.1,4.1,3.1,300,350,400,500,350,5.0,True,393.5272883245973,47.78753320938989,4123.268851723813,-1607.9846512898812,603944
7.1,4.1,5.1,0.1,400,300,500,250,200,6.0,True,381.3109330683779,35.57117795317049,898.9490078935196,-4832.304495120175,50460
7.1,2.1,9.1,3.1,350,150,150,450,200,5.0,True,382.02282915111687,36.283074035909465,1017.827967759411,-4713.425535254283,55214
9.1,4.1,9.1,2.1,200,400,150,500,500,4.0,True,380.71388296031256,34.97412784510516,1540.62723941874,-4190.626263594954,52324
4.1,1.1,0.1,1.1,500,500,150,500,300,5.0,True,383.19015803491425,37.450402919706846,2058.1169934897334,-3673.1365095239607,76183
3.1,0.1,5.1,3.1,500,100,150,100,250,1.0,False,,,,,
4.1,4.1,0.1,2.1,200,350,350,100,350,4.0,True,382.6765561485767,36.936801033369306,2141.905574123113,-3589.347928890581,72040
5.1,4.1,7.1,3.1,350,400,200,450,300,3.0,True,382.67164511542023,36.93189000021283,1913.1509180493886,-3818.1025849643056,73791
0.1,2.1,4.1,3.1,450,150,500,450,500,2.0,True,388.5329030856875,42.793147970480106,5427.604157973517,-303.64934504017674,369052
2.1,2.1,6.1,3.1,150,350,500,100,150,1.0,True,390.42223039274035,44.682475277532944,2609.656673982834,-3121.59682903086,487460
0.1,3.1,3.1,0.1,300,350,300,200,300,9.0,True,387.50680345179785,41.76704833659045,3012.002874695798,-2719.2506283178964,476311
3.1,2.1,8.1,3.1,300,300,200,400,350,7.0,True,382.5977909040881,36.85803578888067,1865.2807706996682,-3865.972732314026,57685
4.1,4.1,9.1,0.1,300,100,300,250,500,4.0,True,382.5773923260017,36.8376372107943,2789.940039861831,-2941.3134631518633,69632
6.1,0.1,8.1,3.1,300,200,400,350,200,1.0,True,388.9359503751698,43.196195259962394,2974.639430080686,-2756.614072933008,387458
0.1,2.1,6.1,4.1,350,150,100,300,350,4.0,True,386.70306927032277,40.96331415511537,3349.490240254847,-2381.7632627588473,287255
7.1,3.1,6.1,3.1,400,250,500,450,400,5.0,True,381.3232396647379,35.58348454953051,1714.35072096379,-4016.902782049904,50154
2.1,4.1,5.1,4.1,100,500,400,500,400,10.0,True,381.89204746290943,36.15229234770203,1611.0849909177632,-4120.168512095931,46045
6.1,1.1,8.1,1.1,100,200,200,500,350,1.0,True,387.6841844922277,41.9444293770203,3857.9262752809445,-1873.3272277327496,269916
8.1,3.1,9.1,2.1,450,200,500,350,100,2.0,True,383.736997261528,37.997242146320616,901.8626270856184,-4829.390875928076,104867
5.1,2.1,5.1,0.1,450,450,150,300,400,2.0,True,384.43032204610256,38.69056693089516,3331.0640862853033,-2400.189416728391,116430
3.1,1.1,6.1,0.1,500,150,150,500,300,10.0,True,382.6648045947514,36.925049479543986,1683.0525083602406,-4048.2009946534536,62286
3.1,0.1,3.1,2.1,200,500,400,300,200,3.0,True,385.32086318821547,39.58110807300807,2146.824246413875,-3584.4292565998194,236668
8.1,1.1,4.1,1.1,350,300,300,400,400,2.0,True,383.67429619004804,37.93454107484064,2972.785296008602,-2758.468207005092,96059
2.1,1.1,8.1,0.1,300,300,300,100,150,10.0,False,,,,,
4.1,2.1,3.1,2.1,400,350,350,300,350,2.0,True,384.72384403983995,38.984088924632545,3182.7993622707436,-2548.4541407429506,122161
8.1,4.1,2.1,4.1,250,450,300,400,450,8.0,True,379.48260871269423,33.74285359748683,978.0817518857657,-4753.1717511279285,38339
9.1,2.1,4.1,1.1,500,100,300,400,200,10.0,False,,,,,
4.1,3.1,0.1,0.1,300,250,250,450,500,3.0,True,383.4113000254505,37.671544910243085,3315.8878473714285,-2415.3656556422657,88466
9.1,3.1,7.1,4.1,300,150,250,500,150,10.0,True,379.42232934914216,33.68257423393476,320.57608502035146,-5410.677417993343,34937
3.1,0.1,6.1,2.1,100,200,250,500,300,9.0,False,,,,,
7.1,3.1,2.1,3.1,250,200,300,450,400,10.0,True,380.34075507576546,34.600999960558056,980.2893144749978,-4750.964188538696,36495
5.1,1.1,2.1,1.1,350,400,100,200,400,1.0,True,387.6941145629623,41.95435944775488,4515.525290415535,-1215.7282125981592,269145
4.1,3.1,2.1,2.1,250,350,400,200,350,3.0,True,383.2847650860761,37.545009970868705,2487.2531793403323,-3244.000323673362,82893
3.1,4.1,0.1,0.1,150,300,500,250,250,3.0,True,383.9808515833326,38.24109646812519,2154.3671593243926,-3576.8863436893016,113952
5.1,0.1,6.1,4.1,150,250,500,100,150,8.0,True,382.6426267175192,36.90287160231179,888.9555236130182,-4842.297979400676,58881
6.1,2.1,7.1,1.1,500,250,300,450,250,9.0,False,,,,,
3.1,1.1,0.1,3.1,350,100,250,300,200,8.0,True,382.9464504371434,37.206695321936024,1314.3042792909691,-4416.949223722725,71684
5.1,0.1,5.1,4.1,450,350,100,350,350,6.0,True,382.9016526832716,37.161897568064205,2037.3839837582782,-3693.869519255416,64852
4.1,1.1,2.1,3.1,150,150,200,150,350,8.0,True,382.54053403992646,36.800778924719054,1639.2520194273384,-4092.001483586356,55040
5.1,2.1,1.1,1.1,450,150,100,150,350,8.0,True,381.9292485395445,36.189493424337115,1482.2002828524855,-4249.053220161209,46753
5.1,0.1,4.1,2.1,250,500,400,400,150,2.0,True,385.8804533525837,40.140698237376284,1779.8145896429269,-3951.4389133707673,207551
5.1,1.1,6.1,4.1,100,150,450,100,450,9.0,True,382.070031264977,36.33027614976959,1745.1695358283177,-3986.0839671853764,45042
7.1,1.1,5.1,1.1,200,150,300,200,150,5.0,True,382.42901557496174,36.68926045975434,874.9618412201089,-4856.291661793585,60628
8.1,1.1,9.1,4.1,250,250,150,500,450,10.0,True,381.2089291874224,35.469174072215026,1103.2223763789516,-4628.031126634743,36854
9.1,3.1,3.1,1.1,300,250,100,400,500,5.0,True,380.75099186500967,35.011236749802265,1484.1416547413392,-4247.111848272355,48026
7.1,3.1,8.1,1.1,150,450,500,100,400,6.0,True,381.18661346302554,35.446858347818136,1475.7749334240798,-4255.478569589614,46873
7.1,3.1,3.1,1.1,400,500,400,500,100,7.0,True,381.26186276999005,35.522107654782644,437.91811418281577,-5293.335388830878,46033
