Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
7.1,3.1,6.1,0.1,100,350,400,100,150,5.0,True,381.979392613976,36.239637498768616,785.0330374059413,-4946.220465607753,58009
4.1,3.1,8.1,3.1,500,500,450,500,350,2.0,True,384.2321761904607,38.492421075253276,3036.7111125072115,-2694.5423905064827,107664
3.1,2.1,4.1,4.1,400,350,200,400,200,4.0,True,383.5904132648382,37.85065814963082,1594.8637488300155,-4136.389754183679,87573
5.1,3.1,1.1,2.1,300,200,350,150,250,9.0,True,381.5141221557368,35.7743670405294,992.4934623013105,-4738.760040712384,43031
6.1,4.1,7.1,2.1,450,150,100,500,500,6.0,False,,,,,
2.1,3.1,0.1,1.1,200,350,400,200,250,9.0,True,382.66693242507074,36.92717730986334,1558.3241247739497,-4172.929378239744,68803
9.1,1.1,3.1,3.1,450,450,100,400,150,5.0,True,381.867782270329,36.12802715512157,749.8008261889117,-4981.452676824782,53910
5.1,3.1,2.1,1.1,400,250,400,350,300,3.0,True,383.03797477492685,37.29821965971945,2136.2498864538647,-3595.0036165598294,79686
5.1,0.1,6.1,2.1,450,400,300,500,450,9.0,True,382.3698637739058,36.63010865869842,2080.015810895333,-3651.2376921183613,50001
1.1,3.1,7.1,1.1,100,250,450,400,500,4.0,True,383.93241656963727,38.19266145442987,3532.029644292197,-2199.223858721497,100588
9.1,0.1,3.1,1.1,150,200,400,350,400,1.0,True,386.5634679823005,40.82371286709309,4084.233754197863,-1647.019748815831,199491
8.1,1.1,5.1,0.1,500,350,300,400,500,5.0,True,381.8008540196921,36.06109890448471,2200.274432185368,-3530.9790708283263,51915
4.1,4.1,0.1,3.1,150,450,100,450,350,4.0,True,382.85264847619794,37.11289336099054,1899.1515008022252,-3832.102002211469,74761
4.1,2.1,4.1,0.1,400,250,500,500,100,9.0,True,382.31354557499196,36.57379045978456,593.3025582495247,-5137.950944764169,55165
7.1,4.1,6.1,0.1,100,150,200,400,500,3.0,True,382.3104811041331,36.57072598892569,2279.8869496866537,-3451.3665533270405,70000
7.1,0.1,6.1,4.1,400,100,150,250,250,6.0,True,382.4143220954705,36.67456698026308,1331.1786371608614,-4400.074865852833,55996
0.1,2.1,7.1,0.1,150,250,500,500,100,1.0,True,401.1702154541315,55.43046033892409,3164.721662845892,-2566.5318401678023,750049
2.1,4.1,8.1,3.1,400,500,250,300,400,1.0,True,387.36610675030363,41.62635163509623,4565.3530094558955,-1165.9004935577987,244228
3.1,4.1,0.1,1.1,500,200,250,200,500,3.0,False,,,,,
8.1,3.1,4.1,1.1,200,500,150,250,500,10.0,True,380.0490680701697,34.30931295496231,862.5263446380559,-4868.727158375638,36022
2.1,0.1,1.1,4.1,150,250,300,400,150,10.0,True,383.5052696679767,37.765514552769275,1082.3389525536331,-4648.914550460061,200043
6.1,0.1,2.1,0.1,250,150,100,400,100,7.0,True,382.62896848233765,36.88921336713025,566.2100323096747,-5165.0434707040195,59919
7.1,1.1,1.1,0.1,200,150,350,200,150,9.0,True,381.74193840388875,36.00218328868135,626.0285222944003,-5105.224980719294,43673
2.1,4.1,1.1,3.1,100,250,300,350,450,1.0,False,,,,,
2.1,4.1,1.1,4.1,500,300,100,450,450,7.0,False,,,,,
1.1,3.1,8.1,2.1,250,500,100,450,300,4.0,True,384.1216454442499,38.381890329042506,2331.3250019307743,-3399.92850108292,107022
7.1,4.1,0.1,4.1,500,300,100,150,400,10.0,True,380.1435261112684,34.403770996060985,995.9636763695453,-4735.289826644149,38274
1.1,0.1,1.1,0.1,200,250,150,250,150,10.0,True,384.4753644789893,38.73560936378192,1246.388099234733,-4484.865403778961,389395
9.1,1.1,3.1,4.1,350,350,200,150,450,6.0,True,381.34348066017014,35.60372554496274,1571.7101161134196,-4159.5433869002745,45526
6.1,1.1,4.1,2.1,150,300,350,250,100,6.0,True,382.4612856344997,36.72153051929229,591.6409849178599,-5139.612518095834,58713
2.1,4.1,0.1,2.1,400,250,300,300,300,5.0,True,383.1382982310567,37.39854311584929,2195.6980844463833,-3535.555418567311,85531
2.1,0.1,8.1,2.1,500,350,350,500,150,3.0,True,386.1251831000147,40.38542798480728,1912.6844364133285,-3818.5690666003657,352209
4.1,2.1,9.1,3.1,350,250,150,400,500,5.0,True,382.6147698870612,36.875014771853785,2561.160401121946,-3170.093101891748,60009
1.1,0.1,8.1,2.1,500,500,200,400,200,6.0,False,,,,,
1.1,2.1,9.1,1.1,450,450,300,400,150,7.0,False,,,,,
