Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
7.1,2.1,5.1,4.1,100,250,100,100,250,5.0,True,382.2044564135733,36.464701298365924,992.9105498332792,-4738.342953180415,56864
1.1,1.1,3.1,3.1,100,100,150,450,400,4.0,True,385.0823475818273,39.34259246661992,3153.2295965389058,-2578.0239064747884,248184
4.1,0.1,1.1,3.1,150,350,450,150,300,9.0,True,382.73817508703786,36.99841997183046,1646.3969431868463,-4084.856559826848,61943
9.1,2.1,8.1,0.1,150,250,500,300,500,2.0,True,382.91335127563264,37.173596160425234,3101.2709664130234,-2629.9825366006708,86335
7.1,4.1,8.1,4.1,200,500,300,500,450,1.0,True,385.3686142662775,39.62885915107012,3972.5862944825494,-1758.6672085311448,158767
5.1,3.1,4.1,1.1,150,450,300,200,400,8.0,True,381.6028629357376,35.86310782053022,1445.3938891896687,-4285.8596138240255,44706
4.1,4.1,5.1,2.1,350,100,100,300,200,1.0,True,387.88740326483753,42.14764814963013,2604.606045420136,-3126.647457593558,293168
8.1,0.1,6.1,1.1,450,500,400,300,450,4.0,False,,,,,
7.1,0.1,6.1,2.1,450,150,500,150,500,6.0,True,382.1900322301161,36.450277114908715,2338.1419844360207,-3393.1115185776735,51171
6.1,1.1,2.1,1.1,450,350,200,500,350,1.0,False,,,,,
9.1,3.1,0.1,1.1,300,450,300,300,350,3.0,True,381.9142569934291,36.17450187822169,1849.187146896089,-3882.066356117605,65982
8.1,3.1,4.1,1.1,450,450,100,250,250,7.0,True,380.7163289839885,34.97657386878109,821.4887176796765,-4909.764785334018,43040
8.1,0.1,6.1,2.1,250,300,450,400,400,5.0,True,382.23485226393666,36.49509714872926,2001.9183221756539,-3729.3351808380403,55261
9.1,4.1,8.1,2.1,200,250,450,450,100,7.0,False,,,,,
5.1,0.1,1.1,1.1,250,400,300,100,200,2.0,True,385.7405254463848,40.00077033117742,2217.1970116186567,-3514.0564913950375,192202
3.1,4.1,9.1,3.1,300,300,300,350,450,9.0,False,,,,,
1.1,3.1,5.1,4.1,450,500,100,400,500,10.0,True,382.57934843314916,36.83959331794176,2409.664992467675,-3321.5885105460193,56415
8.1,2.1,4.1,1.1,100,300,250,300,350,6.0,True,381.4709386018776,35.731183486670204,1212.3561431997223,-4518.897359813972,47298
8.1,1.1,5.1,3.1,450,200,500,300,200,4.0,True,382.3790811980518,36.63932608284438,1248.6383086578717,-4482.6151943558225,63632
2.1,2.1,6.1,2.1,200,150,100,250,150,9.0,True,382.8378504766327,37.098095361425294,870.305978496719,-4860.947524516975,65076
7.1,4.1,3.1,4.1,100,350,400,300,150,3.0,True,382.35947045590376,36.61971534069636,947.0521995121744,-4784.20130350152,72156
8.1,3.1,4.1,2.1,250,350,100,400,250,3.0,True,382.36329641941586,36.62354130420846,1385.3631484854268,-4345.890354528267,70372
3.1,0.1,8.1,2.1,300,400,450,500,150,8.0,True,383.28804302454313,37.54828790933573,1101.8063609827295,-4629.447142030965,107980
4.1,0.1,1.1,2.1,450,150,150,200,500,5.0,True,383.4004126822258,37.660657567018404,3096.4198102027876,-2634.8336928109065,82298
3.1,2.1,4.1,4.1,450,200,200,450,100,3.0,True,384.47068441189026,38.73092929668286,1006.6098464182505,-4724.643656595444,123492
7.1,4.1,2.1,4.1,100,450,400,200,500,6.0,True,380.5655488069915,34.8257936917841,1479.159308438073,-4252.094194575621,44731
5.1,4.1,5.1,4.1,200,250,450,500,250,5.0,True,381.78336928478114,36.04361416957374,1255.2658104385046,-4475.98769257519,54271
8.1,3.1,2.1,3.1,100,500,300,150,500,9.0,True,380.06886023910874,34.32910512390134,991.5794663525303,-4739.674036661164,37194
6.1,1.1,3.1,4.1,100,350,250,100,500,7.0,True,382.09388868984263,36.35413357463523,1829.6726651651843,-3901.58083784851,48161
8.1,0.1,4.1,3.1,100,100,500,350,150,10.0,False,,,,,
3.1,1.1,4.1,4.1,500,150,100,350,350,1.0,False,,,,,
0.1,4.1,7.1,4.1,500,400,450,150,450,10.0,True,383.62243764638265,37.88268253117525,2781.8095733118244,-2949.44392970187,84423
2.1,3.1,0.1,1.1,100,150,250,350,500,4.0,True,383.69937152399274,37.95961640878534,3268.8841767464473,-2462.369326267247,99218
2.1,2.1,9.1,0.1,500,200,500,200,400,7.0,True,383.127606569039,37.387851453831615,2702.348365437356,-3028.9051375763383,84916
3.1,0.1,9.1,3.1,150,300,200,200,250,8.0,True,383.285928275895,37.5461731606876,1579.9575608032173,-4151.295942210477,106638
7.1,3.1,6.1,3.1,150,250,500,250,400,10.0,True,380.23647196743195,34.49671685222455,993.6233775549626,-4737.6301254587315,36225
3.1,3.1,2.1,1.1,400,200,250,150,400,3.0,False,,,,,
2.1,2.1,9.1,4.1,250,150,150,450,250,1.0,True,389.5903042746576,43.850549159450225,3672.7803115424904,-2058.473191471204,431516
6.1,2.1,8.1,2.1,500,450,150,100,200,6.0,True,382.01849394716345,36.27873883195605,1022.8305339444196,-4708.422969069275,52119
3.1,2.1,6.1,3.1,200,100,150,300,350,1.0,True,388.4332013341109,42.69344621890349,4250.452040177624,-1480.8014628360697,334643
6.1,4.1,1.1,2.1,100,300,400,450,200,5.0,True,381.6714914034419,35.931736288234504,961.9571207647678,-4769.296382248926,54623
4.1,0.1,8.1,1.1,400,400,150,400,200,7.0,True,383.09870620213644,37.35895108692904,1331.2501281656296,-4400.003374848065,76258
6.1,1.1,1.1,4.1,450,100,250,300,450,2.0,True,384.2071175820703,38.46736246686288,3549.594036150025,-2181.659466863669,104867
5.1,3.1,2.1,3.1,150,200,450,500,450,10.0,True,381.2713190697358,35.531563954528394,1406.9997666600975,-4324.253736353597,39210
5.1,1.1,9.1,1.1,350,500,150,200,150,10.0,True,382.1156796428023,36.37592452759492,693.3443650847694,-5037.909137928925,46290
4.1,1.1,5.1,2.1,100,200,250,500,250,2.0,True,385.5715425780973,39.831787462889906,2497.926590248171,-3233.326912765523,171199
