Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
3.1,0.1,1.1,1.1,300,100,500,200,400,6.0,True,383.573530268631,37.833775153423574,2747.6197286283714,-2983.633774385323,114655
3.1,0.1,5.1,1.1,300,500,450,200,300,9.0,True,383.07050444499043,37.33074932978303,1873.5554635903245,-3857.6980394233697,91588
0.1,3.1,3.1,3.1,500,350,200,400,500,6.0,True,385.1846192447707,39.444864129563314,3777.6579369054234,-1953.5955661082708,148526
3.1,2.1,0.1,1.1,150,150,100,200,400,2.0,True,385.4802675353636,39.74051242015622,3402.9136145147204,-2328.339888498974,167959
1.1,4.1,1.1,2.1,100,100,350,500,200,3.0,True,384.68253309665016,38.94277798144276,1901.2900610725046,-3829.9634419411896,132453
7.1,0.1,0.1,2.1,100,500,250,500,100,1.0,True,389.4596518673573,43.71989675214991,1591.2618725384018,-4139.991630475292,423474
6.1,0.1,7.1,2.1,400,100,300,300,350,7.0,True,382.4069123930048,36.6671572777974,1777.3600358031108,-3953.8934672105834,53294
8.1,1.1,3.1,0.1,500,500,400,400,300,6.0,True,381.73546612916897,35.99571101396157,1388.9947312034346,-4342.2587718102595,49336
2.1,1.1,3.1,1.1,300,450,500,500,300,1.0,True,390.0005116908573,44.26075657564991,4559.844726274925,-1171.4087767387691,467157
1.1,0.1,8.1,1.1,300,100,350,350,150,3.0,False,,,,,
9.1,0.1,5.1,1.1,100,400,300,400,200,4.0,True,382.5870217357511,36.84726662054368,1166.4958940303331,-4564.757608983361,66408
5.1,3.1,6.1,2.1,150,350,150,200,200,2.0,True,384.5372953072587,38.797540192051315,1733.6483450894739,-3997.6051579242203,119970
4.1,2.1,8.1,4.1,300,500,400,250,100,5.0,True,382.932439019016,37.192683903808586,725.6831449338788,-5005.570358079815,70987
6.1,1.1,2.1,0.1,200,300,400,200,300,9.0,True,381.91390423085534,36.174149115647936,1259.9474433787836,-4471.3060596349105,44970
4.1,3.1,9.1,1.1,100,350,350,250,200,2.0,True,384.85878226583475,39.119027150627346,1921.518219694699,-3809.7352833189952,133215
1.1,4.1,7.1,2.1,200,350,350,400,150,2.0,True,386.0329354966124,40.29318038140502,1779.5720037733408,-3951.6814992403533,199092
