Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
2.1,1.1,6.1,1.1,450,350,300,400,350,5.0,True,383.8794054026719,38.13965028746452,2712.908122295892,-3018.345380717802,119936
7.1,2.1,2.1,1.1,300,150,350,500,250,3.0,True,382.8829414182582,37.14318630305081,1714.4728104701353,-4016.780692543559,76857
1.1,2.1,2.1,4.1,350,350,200,150,300,3.0,True,385.19315731064125,39.45340219543385,2919.5930007296556,-2811.6605022840386,183993
8.1,0.1,2.1,4.1,400,150,400,500,350,4.0,False,,,,,
6.1,3.1,5.1,1.1,350,500,500,400,500,5.0,True,381.6057123629391,35.86595724773167,2187.699122336984,-3543.55438067671,51810
9.1,2.1,4.1,1.1,350,200,500,400,150,10.0,True,380.0602442211633,34.320489105955915,422.36649582357495,-5308.887007190119,36181
7.1,0.1,4.1,3.1,350,450,100,300,200,5.0,True,382.73760011319774,36.99784499799034,1200.0267253339407,-4531.2267776797535,64991
4.1,1.1,4.1,1.1,450,150,350,150,500,1.0,True,387.56465933909317,41.82490422388577,5448.9994795091625,-282.2540235045317,259382
4.1,1.1,0.1,0.1,300,350,400,300,500,10.0,True,382.28539995477354,36.54564483956614,2224.2700926870457,-3506.9834103266485,49842
2.1,3.1,8.1,2.1,350,400,250,400,400,4.0,True,383.37479620332863,37.63504108812123,2755.8206130584003,-2975.432889955294,80492
5.1,0.1,8.1,0.1,350,100,150,200,250,7.0,True,382.7721306955519,37.03237558034448,1441.3044156152027,-4289.949087398491,61791
6.1,0.1,1.1,3.1,450,300,300,250,350,8.0,True,382.2575210579527,36.517765942745314,1668.4612492708548,-4062.7922537428394,49341
6.1,4.1,8.1,3.1,200,500,200,150,450,4.0,True,381.72113906097724,35.981383945769835,1898.0117510696582,-3833.241751944036,56755
9.1,1.1,4.1,1.1,150,250,250,250,350,3.0,True,382.5877536857298,36.84799857052241,1957.9853104116046,-3773.2681926020896,70886
2.1,1.1,8.1,2.1,300,200,300,200,500,1.0,True,388.9563407400082,43.216585624800814,5846.884346937091,115.63084392339715,380496
1.1,4.1,2.1,1.1,400,200,150,500,100,10.0,True,382.6920781396352,36.95232302442781,658.316993597713,-5072.936509415981,69350
9.1,1.1,4.1,0.1,350,400,300,350,300,5.0,True,381.7321335623811,35.99237844717368,1389.212178343645,-4342.041324670049,52584
4.1,4.1,1.1,1.1,250,350,450,250,200,2.0,True,384.4584951812515,38.71874006604412,1900.0003315259964,-3831.2531714876977,121294
4.1,4.1,1.1,1.1,500,500,250,150,100,7.0,True,381.9272545972271,36.18749948201969,548.8668918183685,-5182.386611195326,53353
3.1,0.1,7.1,2.1,250,250,400,250,400,5.0,True,383.8865673388651,38.14681222365772,2919.368955825368,-2811.884547188326,132564
4.1,1.1,8.1,2.1,400,400,400,200,250,6.0,True,382.86380215076105,37.124047035553644,1615.3650536427158,-4115.888449370978,65167
3.1,3.1,8.1,0.1,100,150,200,350,300,1.0,True,388.69823140887485,42.958476293667445,3800.233101306847,-1931.0204017068472,387922
9.1,2.1,7.1,2.1,250,300,200,200,300,6.0,True,381.06999819132636,35.33024307611896,1024.895763620225,-4706.357739393469,45570
4.1,4.1,2.1,1.1,400,450,400,300,250,6.0,True,381.93660278177026,36.19684766656286,1323.5958887842135,-4407.657614229481,54523
5.1,4.1,1.1,2.1,150,250,300,150,450,7.0,True,381.35998622018076,35.62023110497336,1554.506775993068,-4176.746727020626,45971
9.1,0.1,1.1,1.1,450,300,300,150,350,4.0,True,382.3108650532612,36.57110993805378,1921.498557682382,-3809.7549453313122,60708
2.1,0.1,6.1,0.1,500,400,200,350,350,5.0,True,384.5369169223259,38.79716180711847,2960.0549798657885,-2771.1985231479057,248575
4.1,1.1,6.1,3.1,100,500,500,500,500,9.0,True,382.3016346245187,36.561879509311325,2145.624166080903,-3585.6293369327914,48721
2.1,3.1,9.1,4.1,300,150,100,400,500,7.0,True,382.5359746674576,36.79621955225019,2327.748688610067,-3403.5048144036273,56444
3.1,2.1,9.1,3.1,150,350,500,350,250,4.0,True,383.5151467166985,37.775391601491094,1910.8950154415506,-3820.3584875721435,84773
0.1,1.1,4.1,3.1,450,100,250,500,100,6.0,True,387.5923742210333,41.85261910582591,1201.2748806870295,-4529.978622326665,446596
3.1,2.1,6.1,4.1,350,300,400,350,450,4.0,True,383.2589480723908,37.51919295718341,2970.549381568155,-2760.7041214455394,74986
9.1,4.1,9.1,2.1,150,300,400,200,500,1.0,True,384.637999126692,38.89824401148462,3950.9107052749605,-1780.3427977387337,145075
2.1,1.1,4.1,1.1,450,200,350,100,150,1.0,True,391.2704528600126,45.530697744805195,2867.6901851293733,-2863.563317884321,562976
1.1,1.1,4.1,4.1,200,350,150,250,500,3.0,True,385.61425289491405,39.874497779706644,4159.040484314377,-1572.2130186993172,262745
4.1,4.1,8.1,0.1,100,100,300,300,250,9.0,True,381.897361990755,36.15760687554757,1079.9831247915427,-4651.2703782221515,50505
7.1,1.1,7.1,2.1,300,250,350,350,100,6.0,True,382.16463570033983,36.42488058513243,557.4077464550064,-5173.845756558688,53968
0.1,0.1,9.1,0.1,200,300,200,500,350,5.0,True,396.67330025551837,50.93354514031097,4142.853841540491,-1588.3996614732032,614997
3.1,1.1,8.1,1.1,450,150,100,400,500,10.0,True,382.5265373516082,36.786782236400825,2287.2623516633175,-3443.9911513503766,53738
3.1,4.1,1.1,0.1,350,200,400,300,150,4.0,False,,,,,
0.1,0.1,9.1,1.1,100,450,400,400,450,1.0,False,,,,,
6.1,2.1,3.1,0.1,150,350,200,250,450,1.0,True,386.82500964509546,41.08525452988806,4396.847455266892,-1334.406047746802,217165
4.1,0.1,7.1,0.1,500,300,350,150,200,7.0,True,383.07792167026844,37.338166555061036,1377.7665173401765,-4353.486985673518,75373
1.1,1.1,9.1,1.1,100,500,100,300,500,7.0,True,384.0591719234269,38.3194168082195,2855.3359500803926,-2875.9175529333015,197181
7.1,4.1,4.1,4.1,350,100,500,150,400,9.0,False,,,,,
8.1,3.1,3.1,1.1,400,300,300,250,450,10.0,True,379.70781337543986,33.96805826023245,992.1725979802432,-4739.080905033451,35848
9.1,4.1,7.1,3.1,400,150,250,100,250,6.0,True,379.7870853013257,34.0473301861183,751.4120785726845,-4979.84142444101,43495
6.1,2.1,2.1,1.1,150,500,250,150,300,5.0,True,382.2770071834253,36.537252068217924,1501.1219215606252,-4230.131581453069,57923
4.1,1.1,2.1,4.1,400,450,300,350,350,7.0,True,382.6092892963685,36.8695341811611,1932.8007515645004,-3798.452751449194,57282
4.1,4.1,3.1,3.1,500,250,400,400,500,1.0,True,385.95842123163715,40.218666116429745,4853.990815199999,-877.2626878136953,172290
4.1,0.1,1.1,1.1,450,450,300,200,450,5.0,True,383.4123737608717,37.67261864566427,2951.4719396706496,-2779.7815633430446,83593
8.1,0.1,8.1,4.1,400,400,500,100,400,8.0,True,381.6910737626625,35.95131864745508,1553.7377448619227,-4177.5157581517715,42728
9.1,1.1,0.1,4.1,250,200,450,300,250,10.0,True,380.79064772240065,35.05089260719325,737.4469770300348,-4993.806525983659,37044
7.1,1.1,5.1,2.1,450,250,400,450,100,1.0,True,388.7996054255895,43.0598503103821,1558.8762567149606,-4172.377246298734,373347
0.1,3.1,9.1,0.1,350,250,400,100,350,3.0,True,390.12068404541276,44.38092893020536,4915.548212615016,-815.7052903986778,593807
8.1,3.1,5.1,2.1,500,100,500,450,400,6.0,True,380.5358896201617,34.796134504954296,1403.0166342041048,-4328.236868809589,44544
2.1,1.1,7.1,4.1,300,150,150,100,200,4.0,True,384.4805131966068,38.740758081399406,1828.7540910441312,-3902.499411969563,161000
7.1,1.1,3.1,0.1,150,150,450,450,250,5.0,True,382.3585133014838,36.61875818627641,1390.5357862211677,-4340.7177167925265,59196
9.1,2.1,7.1,3.1,200,350,100,500,150,7.0,True,381.1520860560569,35.41233094084947,459.47157445770426,-5271.78192855599,43362
2.1,3.1,8.1,4.1,200,150,500,150,100,7.0,True,382.7364057139007,36.99665059869329,674.5571121755056,-5056.696390838189,64647
6.1,3.1,0.1,4.1,350,450,400,250,300,2.0,True,383.91680239782,38.17704728261259,2505.1206467841257,-3226.1328562295685,106509
1.1,3.1,5.1,2.1,400,350,400,350,100,2.0,True,386.7267973439058,40.987042228698385,1368.2408668645148,-4363.012636149179,279075
7.1,2.1,2.1,0.1,450,500,400,450,400,7.0,True,381.49878970613435,35.759034590926944,1606.027976054087,-4125.225526959607,45912
4.1,3.1,7.1,4.1,200,400,400,250,150,1.0,True,388.646607217603,42.90685210239559,2209.9731090017376,-3521.2803940119566,358480
2.1,1.1,4.1,0.1,450,200,200,150,400,9.0,False,,,,,
8.1,2.1,8.1,0.1,100,100,400,100,500,8.0,True,381.07716283965624,35.33740772444884,1393.1009213732614,-4338.152581640433,41651
7.1,0.1,7.1,2.1,300,100,450,450,250,7.0,True,382.1949070393884,36.455151924180996,1258.3669263167394,-4472.886576696955,50553
5.1,2.1,2.1,3.1,150,200,150,450,400,9.0,True,381.8713789930186,36.131623877811194,1317.6735384129279,-4413.579964600766,43597
0.1,2.1,7.1,4.1,250,350,350,450,100,5.0,True,386.59908723908376,40.85933212387636,1144.3331635471113,-4586.920339466583,299174
6.1,4.1,8.1,1.1,100,200,500,200,400,2.0,True,383.2637820515561,37.52402693634872,2740.9658984523267,-2990.2876045613675,92842
3.1,4.1,6.1,2.1,400,250,150,150,250,6.0,True,382.23039404424634,36.49063892903894,1357.2627708209911,-4373.990732192703,57072
4.1,0.1,1.1,4.1,200,300,500,100,150,5.0,True,383.6699712294275,37.930216114220116,1234.7003328420833,-4496.553170171611,103311
