Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
9.1,2.1,9.1,1.1,150,250,450,250,300,5.0,True,381.3091400558216,35.56938494061421,1232.8565887646255,-4498.396914249069,50433
5.1,1.1,7.1,0.1,450,300,100,200,500,8.0,False,,,,,
6.1,4.1,6.1,4.1,300,350,350,350,300,3.0,True,382.3199207347855,36.58016561957811,1814.1321035801666,-3917.1213994335276,69464
6.1,2.1,6.1,2.1,150,200,400,200,450,3.0,True,382.89113632873244,37.15138121352504,2693.7258165414096,-3037.5276864722846,73736
9.1,2.1,6.1,0.1,100,300,400,450,450,2.0,True,383.0831102023706,37.34335508716322,2834.071400427143,-2897.182102586551,89265
0.1,2.1,5.1,1.1,250,300,250,400,100,8.0,True,386.8117533611847,41.071998245977284,1035.336910965998,-4695.916592047696,316640
3.1,0.1,6.1,3.1,500,200,500,500,350,4.0,True,384.34051033963163,38.60075522442423,2981.7907423486467,-2749.4627606650474,159130
4.1,1.1,1.1,0.1,200,400,300,300,250,2.0,True,385.63298716241485,39.89323204720745,2639.913277278436,-3091.340225735258,182258
8.1,1.1,1.1,4.1,400,200,250,450,250,2.0,True,384.0406812832351,38.30092616802767,2129.0947262318077,-3602.1587767818864,105430
3.1,3.1,9.1,1.1,450,300,150,100,250,7.0,True,382.3904842342534,36.65072911904599,1397.0305351642892,-4334.222967849405,57221
6.1,2.1,8.1,1.1,400,300,150,350,400,7.0,False,,,,,
6.1,0.1,7.1,3.1,300,450,450,350,250,4.0,True,383.30195224045093,37.56219712524353,1826.4805570979224,-3904.7729459157717,79181
5.1,1.1,6.1,4.1,200,350,200,300,100,9.0,True,382.24324809922206,36.503492984014656,491.97339995313814,-5239.280103060556,49371
6.1,1.1,0.1,4.1,500,200,300,500,450,5.0,True,382.41260010379705,36.672844988589645,2392.7763352279726,-3338.4771677857216,57816
4.1,3.1,6.1,0.1,500,150,450,100,450,6.0,True,382.27247523021094,36.53272011500354,2385.20411101589,-3346.0493919978044,58164
4.1,4.1,1.1,0.1,200,300,200,500,400,10.0,True,381.7346463313732,35.9948912161658,1467.3456133348518,-4263.907889678842,46540
0.1,3.1,9.1,4.1,450,150,500,100,250,1.0,True,392.0863310344478,46.34657591924042,4233.865262003208,-1497.3882410104861,526125
8.1,2.1,5.1,4.1,500,100,400,350,200,6.0,True,381.3699962095127,35.63024109430529,883.1369655844464,-4848.116537429248,47330
8.1,0.1,7.1,0.1,300,400,150,500,200,5.0,True,382.47055787812633,36.73080276291893,1112.5406148544134,-4618.712888159281,60311
2.1,1.1,7.1,4.1,300,250,100,400,100,8.0,True,383.3021104669623,37.56235535175489,721.040175170303,-5010.213327843391,96588
8.1,1.1,9.1,1.1,350,500,300,250,150,7.0,True,381.66821274761395,35.92845763240655,669.6487822461204,-5061.604720767574,46394
5.1,1.1,7.1,1.1,450,250,250,100,350,8.0,True,382.1983120333206,36.458556918113175,1650.5350598620425,-4080.7184431516516,48840
