Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
9.1,1.1,0.1,2.1,100,100,200,500,200,9.0,True,381.27023146461846,35.53047634941106,554.235314266276,-5177.018188747418,39859
5.1,1.1,1.1,0.1,500,450,150,350,450,1.0,True,387.4110389357571,41.67128382054972,4964.787202652806,-766.4663003608885,251710
4.1,1.1,6.1,1.1,100,200,100,250,250,10.0,True,382.4547488725763,36.714993757368916,986.0409008143324,-4745.212602199362,52522
7.1,1.1,0.1,4.1,450,100,300,100,450,8.0,True,381.63523975464733,35.89548463943993,1685.5913688565197,-4045.6621341571745,43119
1.1,0.1,0.1,3.1,450,450,400,150,200,4.0,False,,,,,
3.1,3.1,8.1,2.1,250,400,200,400,200,5.0,True,382.8834863240802,37.143731208872794,1306.5766970095865,-4424.676806004108,70191
5.1,3.1,5.1,4.1,100,100,300,450,100,7.0,True,381.8974753965378,36.1577202813304,471.9818251718243,-5259.27167784187,49504
8.1,3.1,5.1,0.1,300,450,150,400,500,4.0,True,381.653538894546,35.91378377933859,2044.0125878560648,-3687.2409151576294,57038
6.1,1.1,6.1,2.1,450,400,250,100,250,7.0,True,382.11724686487037,36.377491749662966,1236.1021854325809,-4495.151317581113,49837
9.1,2.1,1.1,4.1,400,350,450,500,500,2.0,True,382.7016951737923,36.9619400585849,3133.417415505013,-2597.836087508681,82082
7.1,1.1,2.1,4.1,200,400,350,300,150,3.0,True,383.43365152027144,37.69389640506404,1182.8962062131905,-4548.357296800504,87299
1.1,3.1,0.1,3.1,100,500,300,450,450,10.0,False,,,,,
3.1,4.1,9.1,1.1,500,200,400,100,200,2.0,True,384.7818850679656,39.042129952758216,2024.7796341157664,-3706.473868897928,131377
3.1,2.1,4.1,4.1,400,300,300,250,200,4.0,True,383.56983247288525,37.83007735767785,1608.3021456976858,-4122.951357316008,86973
4.1,4.1,1.1,0.1,100,200,150,300,350,3.0,True,383.514070507285,37.7743153920776,2227.734004429367,-3503.5194985843273,93495
6.1,1.1,7.1,0.1,500,500,400,400,400,10.0,True,381.73865447462856,35.99889935942116,1553.7081654923095,-4177.545337521385,41415
2.1,3.1,5.1,0.1,500,450,450,500,100,3.0,True,385.0279913502964,39.288236235089016,1154.7177999990672,-4576.535703014627,188333
1.1,1.1,9.1,1.1,250,300,400,150,500,5.0,True,384.4781310832763,38.73837596806891,3778.601830114203,-1952.6516728994911,213315
0.1,1.1,4.1,3.1,400,500,150,250,150,8.0,True,386.92455058621823,41.18479547101083,1508.7694954831095,-4222.484007530585,412640
6.1,2.1,4.1,3.1,400,100,250,450,500,4.0,True,382.28438954536034,36.54463443015294,2543.415146675543,-3187.8383563381512,59726
5.1,4.1,0.1,2.1,100,250,300,250,200,2.0,True,384.36478459277237,38.625029477564965,1763.0523929751653,-3968.201110038529,121895
1.1,4.1,0.1,3.1,300,100,450,150,300,7.0,False,,,,,
8.1,3.1,5.1,0.1,400,200,100,200,350,6.0,True,381.20817077337574,35.46841565816834,1255.3202045970538,-4475.93329841664,47828
6.1,3.1,7.1,4.1,250,450,400,150,400,4.0,True,382.01700492010434,36.27724980489694,2027.041138114495,-3704.212364899199,58642
3.1,3.1,0.1,1.1,450,400,150,100,450,2.0,True,384.74992502418587,39.01016990897847,3851.6020196505706,-1879.6514833631236,130471
7.1,0.1,8.1,1.1,100,500,450,150,250,7.0,True,382.2306759755518,36.490920860344374,1211.1879259743146,-4520.06557703938,51172
9.1,2.1,8.1,4.1,150,350,450,150,350,9.0,True,380.08194736250937,34.342192247301966,845.3588858740695,-4885.894617139625,36814
0.1,3.1,2.1,0.1,200,100,400,250,350,1.0,False,,,,,
0.1,4.1,1.1,0.1,300,200,150,400,200,9.0,True,387.29922006314854,41.55946494794114,2129.6844931754313,-3601.569009838263,473012
9.1,1.1,1.1,2.1,400,250,100,250,150,2.0,True,384.0676219576454,38.32786684243797,1311.1757584146544,-4420.07774459904,108432
0.1,2.1,1.1,0.1,500,500,450,250,450,8.0,True,388.1595461756541,42.4197910604467,4348.908665378898,-1382.344837634796,507934
0.1,3.1,6.1,2.1,300,100,100,150,300,4.0,True,386.5829350906694,40.84317997546202,2914.5374566379323,-2816.716046375762,232462
7.1,3.1,8.1,3.1,200,150,300,250,500,1.0,True,385.57397137512413,39.83421625991673,4372.529969352821,-1358.7235336608728,161430
3.1,2.1,1.1,0.1,350,450,100,450,300,10.0,True,382.4665185345567,36.72676341934931,1541.5585934299743,-4189.69490958372,57889
3.1,0.1,1.1,3.1,150,400,300,400,450,7.0,True,383.36205904278484,37.622303927577434,2671.8744333620416,-3059.3790696516526,103653
7.1,4.1,9.1,0.1,300,350,300,300,150,1.0,False,,,,,
8.1,0.1,8.1,0.1,400,450,350,350,250,9.0,False,,,,,
