Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
8.1,0.1,6.1,4.1,250,150,250,400,350,7.0,True,381.9173790936527,36.1776239784453,1422.9728876622394,-4308.280615351455,46801
9.1,1.1,9.1,3.1,300,100,350,300,300,3.0,True,382.55741101599057,36.817655900783166,1851.6090119056462,-3879.644491108048,70982
6.1,3.1,4.1,1.1,100,200,250,450,500,3.0,True,382.61319134483676,36.87343622962936,2558.4734854217677,-3172.7800175919265,70975
7.1,0.1,2.1,0.1,450,250,350,150,200,7.0,True,382.22172518051735,36.48197006530995,1052.0909225877404,-4679.162580425954,51346
0.1,1.1,1.1,3.1,250,100,500,400,300,10.0,True,387.0277712380061,41.288016122798695,2575.1762072996644,-3156.07729571403,409376
4.1,0.1,4.1,0.1,500,100,250,300,150,5.0,True,383.6697292471147,37.92997413190727,1247.251690467092,-4484.001812546602,103393
4.1,1.1,9.1,0.1,450,450,350,450,500,9.0,True,382.35106654090924,36.61131142570184,2351.6116936606413,-3379.641809353053,51506
8.1,4.1,6.1,1.1,450,100,450,400,350,3.0,True,381.6447135349245,35.904958419717104,1857.3808364949364,-3873.872666518758,64019
8.1,2.1,8.1,2.1,300,250,200,250,250,6.0,True,381.4420684371584,35.70231332195101,995.4326051628304,-4735.820897850864,47406
8.1,1.1,1.1,4.1,350,500,200,400,300,8.0,True,381.43835850361484,35.698603388407435,1057.2324327144597,-4674.021070299234,41802
9.1,0.1,1.1,4.1,450,100,150,450,400,4.0,True,382.29496399539846,36.55520888019106,2065.261103714118,-3665.9923992995764,60115
9.1,2.1,7.1,4.1,300,250,500,400,450,9.0,False,,,,,
5.1,1.1,3.1,1.1,200,500,400,200,500,1.0,True,387.1918549236049,41.45209980839752,5171.639717944461,-559.613785069233,231486
6.1,1.1,2.1,4.1,150,350,300,400,200,8.0,True,382.048381249653,36.3086261344456,900.7669258812093,-4830.486577132485,47339
4.1,3.1,3.1,4.1,100,300,350,350,250,2.0,True,384.6324944180612,38.892739302853784,2249.517318063823,-3481.736184949871,121421
1.1,1.1,3.1,3.1,200,150,500,150,300,2.0,True,387.2853193940609,41.545564278853476,3709.9793524036504,-2021.2741506100438,366370
0.1,2.1,3.1,0.1,300,150,400,100,400,3.0,True,390.6812765993318,44.941521484124394,5372.386670003354,-358.8668330103401,606568
5.1,3.1,4.1,0.1,450,450,450,450,400,6.0,False,,,,,
2.1,4.1,6.1,0.1,100,350,200,100,400,8.0,True,382.66172082687376,36.92196571166636,2060.71371669622,-3670.539786317474,72118
7.1,0.1,5.1,0.1,350,150,450,450,400,7.0,True,382.0994085322619,36.35965341705452,1821.3437079299183,-3909.909795083776,48554
6.1,3.1,0.1,2.1,150,450,450,200,100,1.0,True,388.4732173325745,42.733462217367105,1478.0274254771793,-4253.226077536515,357332
