Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
2.1,2.1,3.1,4.1,300,400,450,350,500,10.0,True,382.46714448023977,36.727389365032366,2399.540359524137,-3331.7131434895573,52577
9.1,0.1,3.1,1.1,300,450,400,150,200,10.0,True,381.33949122620464,35.59973611099724,675.1607722338231,-5056.092730779871,38019
2.1,0.1,4.1,0.1,350,200,200,450,450,5.0,True,384.4836746391128,38.74391952390539,3446.007345542079,-2285.2461574716153,241529
3.1,4.1,5.1,2.1,350,250,100,450,450,10.0,True,381.6292612961369,35.889506180929516,1550.6287351878418,-4180.624767825852,43134
1.1,1.1,4.1,0.1,350,250,400,500,350,4.0,True,385.3867176592399,39.646962544032476,3476.8309229361184,-2254.4225800775757,311108
5.1,4.1,2.1,1.1,400,300,350,450,400,2.0,True,383.5015260332123,37.76177091800491,2995.8205118023034,-2735.432991211391,96428
4.1,1.1,2.1,4.1,400,300,450,250,400,1.0,True,387.999764087393,42.260008972185574,4856.746010903182,-874.5074921105124,297344
9.1,2.1,4.1,1.1,500,100,100,500,150,8.0,True,380.64330315173385,34.903548036526445,481.52336915308115,-5249.730133860613,40451
3.1,4.1,0.1,3.1,450,250,350,300,200,1.0,True,388.62477531183373,42.88502019662633,2918.902627597068,-2812.350875416626,380926
6.1,1.1,5.1,1.1,150,150,350,200,150,4.0,True,383.1014668207969,37.36171170558947,1067.7694923986637,-4663.4840106150305,76770
4.1,1.1,3.1,1.1,300,400,150,200,350,3.0,True,384.1356635673392,38.39590845213178,2731.19262319422,-3000.0608798194744,104110
6.1,4.1,4.1,4.1,350,300,450,200,200,9.0,True,380.4510213574027,34.71126624219528,652.2251710949495,-5079.028331918745,38931
2.1,2.1,8.1,1.1,400,450,400,300,250,7.0,True,383.03573564900245,37.295980533795046,1710.221288337183,-4021.032214676511,72643
8.1,1.1,3.1,2.1,350,450,450,450,100,4.0,True,382.5487582931276,36.809003177920204,675.1722215026894,-5056.081281511005,67601
0.1,1.1,0.1,4.1,250,100,200,150,400,2.0,False,,,,,
2.1,1.1,2.1,0.1,350,250,200,400,450,8.0,True,383.26969335834224,37.529938243134836,2774.0676675061986,-2957.1858355074955,101966
8.1,2.1,5.1,2.1,500,500,100,300,500,6.0,True,381.17035379900483,35.43059868379743,1693.8898595550272,-4037.363643458667,45212
3.1,3.1,0.1,4.1,100,300,300,250,500,2.0,True,384.7688285072797,39.02907339207229,3915.1599832822103,-1816.0935197314839,130128
2.1,2.1,1.1,0.1,300,300,200,100,150,8.0,False,,,,,
0.1,0.1,4.1,1.1,200,350,350,500,450,2.0,True,398.9165381360551,53.17678302084772,6270.329210747586,539.0757077338922,647576
7.1,3.1,9.1,1.1,450,200,150,150,200,2.0,True,383.797802397743,38.0580472825356,1679.1580838660884,-4052.0954191476058,103704
8.1,4.1,9.1,3.1,300,300,450,300,150,5.0,True,380.83598401420346,35.09622889899606,644.455683843029,-5086.797819170665,50078
0.1,0.1,2.1,2.1,400,200,200,300,450,3.0,True,396.1491644544621,50.409409339254694,5599.67145418041,-131.5820488332838,619747
3.1,1.1,4.1,1.1,350,500,300,500,150,9.0,True,382.7621575606584,37.02240244545101,941.2887943739624,-4789.964708639732,63406
0.1,3.1,0.1,0.1,100,100,150,500,200,10.0,True,387.9073129568053,42.1675578415979,2047.6162214651995,-3683.6372815484947,548645
9.1,2.1,9.1,3.1,300,200,200,100,200,7.0,True,380.8573406624405,35.11758554723309,662.2230652501748,-5069.030437763519,42546
6.1,2.1,6.1,1.1,450,400,500,100,350,4.0,True,382.42342106850043,36.68366595329303,2073.834312807943,-3657.419190205751,63189
3.1,2.1,6.1,2.1,350,100,350,400,250,8.0,True,382.4915396170224,36.751784501814996,1406.8569681147783,-4324.396534898916,56010
2.1,0.1,6.1,1.1,400,500,200,200,300,10.0,True,383.43615104854683,37.69639593333943,1974.956647578918,-3756.2968554347763,188398
0.1,2.1,2.1,2.1,300,350,200,400,150,6.0,True,386.94445324174876,41.20469812654136,1617.119097721763,-4114.134405291931,316548
0.1,0.1,2.1,1.1,200,150,100,250,150,7.0,True,393.76412022688305,48.02436511167565,1856.28805288297,-3874.965450130724,615461
1.1,4.1,1.1,4.1,450,300,200,300,200,7.0,False,,,,,
6.1,3.1,2.1,3.1,150,350,200,400,500,1.0,True,386.05628915030553,40.31653403509813,4393.702895063208,-1337.5506079504858,175761
0.1,0.1,6.1,3.1,200,250,300,350,150,10.0,True,391.59817503933243,45.85841992412503,1579.8122033258987,-4151.441299687795,586749
3.1,3.1,2.1,1.1,350,400,350,300,350,7.0,True,382.31159178585557,36.57183667064817,1866.2386216096638,-3865.0148814040303,55550
8.1,1.1,0.1,2.1,300,200,400,500,150,1.0,True,387.9893951216786,42.249640006471225,2082.855609739032,-3648.3978932746622,306111
6.1,2.1,6.1,4.1,400,450,500,300,350,10.0,True,381.31041013457985,35.57065501937245,1203.2997075717722,-4527.953795441922,38377
2.1,1.1,7.1,2.1,200,450,450,400,450,8.0,True,383.11163132807525,37.371876212867846,2638.625665702013,-3092.627837311681,79160
8.1,1.1,4.1,0.1,350,200,200,100,500,3.0,True,382.6451515914852,36.905396476277815,2769.6371337838937,-2961.6163692298005,70107
2.1,0.1,8.1,0.1,250,300,100,200,250,1.0,True,391.6834827725217,45.9437276573143,4298.276266131055,-1432.9772368826389,624696
