Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
7.1,4.1,1.1,2.1,250,350,400,150,150,5.0,True,381.3687678807884,35.629012765581024,711.2588862204648,-5019.994616793229,52929
1.1,2.1,3.1,0.1,300,250,350,250,250,7.0,True,383.9391263158198,38.199371200612404,2127.8189276735066,-3603.4345753401876,178115
6.1,2.1,9.1,2.1,500,450,150,100,400,5.0,True,382.076391624538,36.33663650933062,1948.0234643323638,-3783.2300386813304,54413
8.1,3.1,2.1,3.1,300,350,200,450,400,5.0,True,381.12628345636676,35.38652834115936,1470.2286661822873,-4261.024836831407,49343
4.1,2.1,0.1,2.1,350,300,200,400,150,5.0,True,383.06945764336683,37.32970252815943,1090.1816367487772,-4641.071866264917,76668
0.1,2.1,5.1,3.1,300,200,150,450,100,7.0,True,386.15675795773393,40.41700284252653,1007.66892472779,-4723.584578285904,272498
2.1,1.1,6.1,3.1,100,400,300,150,500,3.0,True,384.8691041443136,39.12934902910621,3844.524246233079,-1886.7292567806153,164839
5.1,2.1,5.1,0.1,300,300,200,300,450,7.0,False,,,,,
4.1,1.1,5.1,3.1,500,200,400,450,400,6.0,True,382.7432792798125,37.003524164605096,2330.53478776227,-3400.7187152514243,60626
4.1,2.1,5.1,2.1,250,300,300,500,300,3.0,True,383.7529991547503,38.01324403954288,2328.5074001827306,-3402.7461028309635,91632
1.1,0.1,2.1,1.1,450,200,400,100,400,1.0,True,392.66079493452156,46.92103981931416,6160.999151086697,429.7456480730025,620623
6.1,2.1,5.1,0.1,400,350,400,350,500,4.0,True,382.39725337450653,36.65749825929913,2709.850313714589,-3021.403189299105,62800
3.1,3.1,8.1,0.1,300,350,150,250,150,6.0,True,382.95826628568426,37.21851117047686,1045.0594451804063,-4686.194057833288,77455
5.1,0.1,9.1,3.1,350,100,350,100,200,2.0,True,385.713443021765,39.973687906557586,2244.5442088857817,-3486.7092941279125,189913
2.1,2.1,0.1,3.1,250,400,500,150,200,8.0,True,383.05755946413353,37.31780434892613,1432.8891211950977,-4298.3643818185965,81051
7.1,1.1,7.1,4.1,350,300,400,250,300,1.0,True,387.228409160172,41.48865404496462,3589.0929351974337,-2142.1605678162605,239472
8.1,4.1,0.1,3.1,400,250,100,200,400,8.0,False,,,,,
0.1,2.1,1.1,0.1,100,450,400,300,150,3.0,False,,,,,
5.1,1.1,7.1,0.1,150,350,100,100,450,1.0,True,387.8442937910349,42.104538675827484,4568.03463766849,-1163.218865345204,282608
4.1,4.1,1.1,3.1,450,350,500,500,350,3.0,True,382.8675481822922,37.12779306708478,2417.1813638607273,-3314.072139152967,76892
6.1,1.1,4.1,0.1,100,200,150,100,400,7.0,True,382.27367015043706,36.533915035229654,1513.5806035199494,-4217.672899493745,52229
2.1,3.1,6.1,3.1,350,200,100,200,400,6.0,True,382.779438734905,37.0396836196976,2216.663561830501,-3514.5899411831933,63792
2.1,3.1,5.1,2.1,500,350,300,200,300,9.0,False,,,,,
5.1,1.1,5.1,1.1,450,400,400,350,450,7.0,True,382.2632953881855,36.523540272978096,2173.1685576897,-3558.0849453239944,50832
7.1,2.1,5.1,4.1,200,250,150,450,400,2.0,True,383.7423620975391,38.00260698233171,2755.5081210243516,-2975.7453819893426,97087
5.1,0.1,6.1,1.1,450,250,150,300,500,7.0,True,382.62480455879853,36.88504944359113,2453.771157834766,-3277.482345178928,56375
8.1,2.1,5.1,2.1,100,200,100,350,400,4.0,True,382.18343286671285,36.44367775150545,1498.0033266538812,-4233.250176359813,60293
