Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
2.1,2.1,5.1,1.1,500,150,200,300,300,1.0,True,389.25166603947395,43.511910924266544,4293.126226833978,-1438.1272761797163,409134
7.1,0.1,1.1,3.1,350,150,500,200,300,2.0,True,384.6338480100063,38.894092894798916,2753.2476982230874,-2978.005804790607,121562
5.1,1.1,9.1,4.1,100,350,450,350,100,3.0,True,384.15359733495916,38.41384221975176,931.922961423872,-4799.330541589822,109606
4.1,0.1,5.1,0.1,350,150,150,150,450,1.0,True,388.64502097704116,42.905265861833755,5296.672005771165,-434.5814972425296,358365
9.1,0.1,2.1,0.1,150,450,400,500,500,5.0,True,381.9223869326353,36.182631817427875,2094.341443167563,-3636.9120598461313,51912
3.1,1.1,8.1,3.1,300,350,400,250,100,1.0,True,390.94161294310504,45.20185782789764,1917.4477466592361,-3813.805756354458,534329
5.1,1.1,5.1,4.1,150,500,300,300,250,6.0,True,382.61679639515137,36.87704127994397,1397.3158441281266,-4333.9376588855675,59780
9.1,4.1,0.1,4.1,200,500,250,150,500,1.0,True,384.85422675347274,39.11447163826534,3968.167452510417,-1763.086050503277,151388
4.1,3.1,8.1,4.1,200,350,350,500,400,10.0,False,,,,,
7.1,3.1,3.1,0.1,350,450,400,500,250,9.0,True,381.0186843529406,35.27892923773322,877.6333742695278,-4853.620128744166,41433
3.1,0.1,2.1,4.1,450,500,250,300,500,9.0,True,382.99824192805494,37.258486812847536,2715.0240498753556,-3016.2294531383386,83508
2.1,1.1,5.1,0.1,100,350,300,450,200,3.0,True,385.54202588441217,39.80227076920477,2170.5329943840043,-3560.72050862969,258027
7.1,0.1,1.1,3.1,100,400,300,350,400,8.0,True,382.0558248187414,36.316069703534026,1530.8666672614054,-4200.386835752289,46132
0.1,4.1,1.1,4.1,100,100,500,250,300,7.0,True,385.0663883713511,39.32663325614368,2435.539473936966,-3295.7140290767284,137910
0.1,1.1,6.1,4.1,200,350,450,150,150,9.0,True,386.36656120837995,40.62680609317255,1421.9604488516925,-4309.293054162002,391967
7.1,0.1,5.1,1.1,250,300,450,300,300,6.0,True,382.34959035072956,36.609835235522155,1579.3465094561107,-4151.9069935575835,54590
1.1,4.1,5.1,4.1,500,450,400,450,350,2.0,True,385.15257820911864,39.41282309391124,3414.4466506032913,-2316.806852410403,137929
8.1,2.1,5.1,3.1,150,400,400,300,150,3.0,True,382.7587698593027,37.01901474409527,1032.1242372265551,-4699.129265787139,76149
2.1,2.1,9.1,3.1,400,300,150,200,300,10.0,True,382.56996484084647,36.830209725639065,1580.3237944587017,-4150.929708554992,55847
6.1,2.1,3.1,2.1,200,100,400,300,200,6.0,True,382.0316539777636,36.291898862556195,1017.4378819709527,-4713.815621042741,52472
6.1,4.1,1.1,3.1,400,150,250,500,400,1.0,False,,,,,
7.1,2.1,5.1,4.1,450,500,500,200,200,9.0,True,381.1603710179424,35.420615902734994,739.6171310522623,-4991.636371961432,39656
6.1,2.1,0.1,2.1,200,100,150,400,350,3.0,True,383.2267405956446,37.48698548043723,2222.330403513304,-3508.92309950039,82218
9.1,1.1,0.1,2.1,400,250,150,100,500,1.0,True,385.6854503738747,39.945695258667286,4461.7173518353375,-1269.5361511783567,164419
8.1,3.1,7.1,2.1,250,300,350,400,400,7.0,False,,,,,
2.1,4.1,4.1,2.1,400,400,400,450,250,3.0,True,383.8193519207604,38.079596805553024,2123.1580666362715,-3608.0954363774226,96776
8.1,1.1,7.1,4.1,450,100,150,400,250,3.0,True,382.94215961927625,37.20240450406885,1699.1553970410023,-4032.098105972692,76913
9.1,0.1,1.1,2.1,250,350,250,100,500,8.0,True,381.45469734112925,35.714942225921845,1509.888582579093,-4221.364920434601,41011
1.1,1.1,6.1,4.1,150,150,200,450,100,4.0,True,385.35577636242124,39.61602124721384,1119.0061559827882,-4612.247347030906,289493
9.1,2.1,5.1,1.1,350,350,350,100,350,7.0,True,380.5796887202411,34.83993360503371,1104.4472790857544,-4626.80622392794,41954
2.1,4.1,6.1,0.1,150,500,500,250,200,4.0,True,383.82113847592984,38.08138336072244,1752.8995853611268,-3978.3539176525674,114609
3.1,4.1,3.1,3.1,200,250,400,450,100,9.0,True,381.85350624706996,36.11375113186256,493.627245318763,-5237.626257694931,47853
5.1,4.1,7.1,4.1,150,150,500,300,250,6.0,True,381.5302680726236,35.79051295741618,1114.407591326075,-4616.845911687619,49207
6.1,0.1,1.1,4.1,450,500,250,200,300,1.0,False,,,,,
4.1,1.1,6.1,3.1,150,350,250,250,300,9.0,True,382.41345899359,36.67370387838258,1402.1462554401369,-4329.107247573557,51804
6.1,3.1,1.1,0.1,500,350,100,500,250,2.0,True,384.1569111275243,38.41715601231692,2165.5266041132854,-3565.7268989004087,113663
1.1,0.1,3.1,2.1,100,350,250,350,100,5.0,True,385.9183599491927,40.178604833985275,1189.4799702506061,-4541.773532763088,454417
5.1,3.1,5.1,2.1,250,150,100,450,300,10.0,True,381.4883970389355,35.74864192372809,921.3277139279526,-4809.925789085742,40364
9.1,0.1,2.1,2.1,350,500,400,250,250,6.0,True,381.83404080638957,36.094285691182165,1166.4150661792955,-4564.838436834399,49354
2.1,1.1,9.1,1.1,500,500,350,200,200,5.0,True,384.0131154112635,38.273360296056126,1760.7675306148449,-3970.4859723988493,134748
8.1,3.1,2.1,3.1,400,200,200,450,500,3.0,True,381.81962067210645,36.07986555689905,2407.5445070926507,-3323.7089959210434,62861
