Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
4.1,0.1,2.1,1.1,350,250,200,250,100,5.0,True,383.73134171075753,37.99158659555013,850.6144914429169,-4880.639011570777,108069
3.1,3.1,4.1,1.1,100,150,100,350,400,1.0,True,388.042836443487,42.303081328279575,4121.592060482246,-1609.6614425314483,297741
4.1,2.1,3.1,2.1,450,450,250,100,350,6.0,True,382.46639922609944,36.72664411089204,1925.4123773237225,-3805.8411256899717,57089
1.1,3.1,8.1,2.1,150,350,100,300,300,8.0,True,383.07739189949575,37.33763678428835,1656.751507102279,-4074.501995911415,72313
4.1,4.1,3.1,3.1,250,300,450,500,250,3.0,True,383.0474795340049,37.30772441879748,1815.2206293985219,-3916.0328736151723,80589
0.1,4.1,0.1,1.1,450,200,200,150,100,10.0,False,,,,,
4.1,4.1,5.1,4.1,250,450,400,350,300,4.0,True,382.37919080389764,36.63943568869024,1777.2860363887012,-3953.967466624993,64367
2.1,2.1,9.1,1.1,250,300,250,300,250,6.0,True,383.2914369532147,37.55168183800731,1756.030554389974,-3975.22294862372,80997
5.1,2.1,4.1,3.1,200,250,350,450,500,2.0,True,384.0768266039577,38.337071488750325,3684.441328439687,-2046.8121745740073,101448
0.1,3.1,0.1,0.1,450,350,200,200,100,4.0,False,,,,,
6.1,3.1,2.1,4.1,250,250,450,350,350,4.0,False,,,,,
2.1,4.1,5.1,3.1,400,300,450,450,150,8.0,True,382.22940109809616,36.48964598288876,870.6108695987132,-4860.642633414981,54676
9.1,4.1,0.1,0.1,400,250,250,500,400,4.0,True,381.1113240597448,35.37156894453739,1622.8492183106428,-4108.404284703051,55533
8.1,1.1,7.1,1.1,250,500,100,450,150,9.0,True,381.5114061284994,35.771651013292,493.6325700624948,-5237.620932951199,40836
7.1,0.1,3.1,1.1,350,450,300,450,400,4.0,True,382.8516149354296,37.11185982022221,2398.399668321508,-3332.853834692186,67892
3.1,1.1,1.1,3.1,350,350,300,350,250,8.0,True,382.8379975096734,37.09824239446601,1533.7333549033356,-4197.520148110359,64538
0.1,3.1,8.1,1.1,450,500,100,250,500,9.0,True,385.2784128213623,39.53865770615488,3499.3219575430558,-2231.9315454706384,165167
6.1,0.1,1.1,0.1,300,300,100,400,300,9.0,True,382.23887511408896,36.499119998881554,1271.3328734372335,-4459.920629576461,48092
3.1,4.1,4.1,3.1,150,250,500,100,150,3.0,True,383.61739355505364,37.87763843984624,1261.0461242767124,-4470.207378736982,93050
3.1,1.1,5.1,2.1,350,150,450,100,400,4.0,True,383.76271149272617,38.02295637751877,2965.3488651312946,-2765.9046378823996,93623
5.1,0.1,6.1,0.1,300,500,150,400,200,3.0,True,384.4358741830391,38.69611906783172,1804.406830863023,-3926.846672150671,123947
3.1,2.1,5.1,0.1,450,500,350,350,150,1.0,True,390.0873205764954,44.34756546128801,2582.5933896536735,-3148.6601133600207,478650
9.1,0.1,2.1,3.1,450,250,200,350,100,4.0,True,382.6633222926422,36.92356717743479,673.2964763353812,-5057.957026678313,69234
6.1,3.1,5.1,3.1,450,200,450,200,500,6.0,True,381.3172950832347,35.57753996802728,1939.6912653573672,-3791.562237656327,46426
5.1,4.1,1.1,0.1,200,300,450,200,400,6.0,True,381.8260267950098,36.086271679802394,1823.0744003996952,-3908.179102613999,54018
1.1,1.1,8.1,1.1,200,150,100,200,450,3.0,True,385.8057175693318,40.06596245412442,3906.1567701261665,-1825.0967328875277,283380
9.1,3.1,8.1,2.1,500,450,350,200,400,3.0,True,381.6009695290746,35.861214413867174,2029.6685767125746,-3701.5849263011196,62444
2.1,1.1,2.1,0.1,150,100,150,200,150,3.0,True,385.6857562525738,39.94600113736641,1688.6214826278738,-4042.6320203858204,277668
6.1,4.1,8.1,4.1,350,350,300,250,500,6.0,False,,,,,
2.1,0.1,1.1,3.1,400,350,450,100,100,6.0,True,384.34414661146474,38.604391496257335,977.7391948582444,-4753.51430815545,255677
4.1,1.1,8.1,0.1,450,150,300,200,300,10.0,True,382.3440155252351,36.60426041002768,1519.1040372882417,-4212.1494657254525,51797
4.1,1.1,5.1,1.1,150,100,300,100,300,2.0,True,385.4273513331936,39.6875962179862,2905.3721703659103,-2825.881332647784,160213
6.1,1.1,7.1,4.1,150,300,300,400,500,7.0,True,382.03114375251647,36.29138863730907,1941.8416070547246,-3789.4118959589696,47340
3.1,0.1,1.1,4.1,100,450,150,250,500,4.0,True,384.37761857019547,38.637863454988064,3268.957250087289,-2462.296252926405,160209
6.1,4.1,0.1,1.1,250,400,400,200,250,4.0,True,382.1426974210853,36.4029423058779,1436.2205294391606,-4295.032973574534,64357
