Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
0.1,3.1,7.1,3.1,300,450,300,150,500,6.0,True,385.0336594586358,39.29390434342838,3642.2574384507025,-2088.9960645629917,139461
2.1,2.1,2.1,1.1,200,450,150,500,100,7.0,True,383.233733958074,37.493978842866625,723.0305422393722,-5008.222960774322,81971
9.1,0.1,1.1,3.1,400,300,350,250,250,5.0,True,382.0814674890235,36.34171237381611,1308.1255610320368,-4423.127941981657,54900
5.1,2.1,4.1,4.1,250,100,150,400,200,4.0,True,382.9924487591112,37.2526936439038,1315.1915997879987,-4416.0619032256955,73637
6.1,4.1,0.1,0.1,350,300,150,350,250,8.0,True,381.4596967843086,35.71994166910122,950.3750411368237,-4780.8784618768705,46146
7.1,0.1,9.1,4.1,200,400,500,400,350,7.0,False,,,,,
5.1,3.1,8.1,3.1,300,250,100,250,350,7.0,True,381.74102266653847,36.00126755133107,1338.1804813199851,-4393.073021693709,46671
2.1,4.1,6.1,3.1,200,500,150,150,200,9.0,True,382.17729278848765,36.43753767328025,945.8730542482808,-4785.380448765413,51848
9.1,4.1,5.1,0.1,350,500,100,150,400,5.0,True,380.70589521608764,34.96614010088024,1282.8328852340637,-4448.42061777963,49655
3.1,2.1,2.1,3.1,350,200,400,200,350,3.0,True,384.0103638185332,38.27060870332582,2842.9055811837607,-2888.3479218299335,98604
3.1,3.1,2.1,2.1,150,300,200,250,100,8.0,True,382.3813630113943,36.64160789618688,546.462277316612,-5184.791225697082,56304
6.1,3.1,5.1,1.1,500,300,400,300,350,8.0,False,,,,,
0.1,3.1,2.1,3.1,250,200,400,150,100,8.0,False,,,,,
5.1,4.1,3.1,4.1,300,250,250,400,200,8.0,True,381.27008292526403,35.53032781005663,765.7489652141521,-4965.504537799542,43452
6.1,2.1,3.1,0.1,350,300,450,450,500,10.0,True,381.4417174122555,35.70196229704811,1689.745701654465,-4041.5078013592292,40428
5.1,4.1,8.1,2.1,100,300,250,500,400,9.0,True,381.11624106021156,35.37648594500416,1107.6158727224392,-4623.637630291255,40661
8.1,0.1,2.1,3.1,300,500,100,150,250,3.0,True,383.39567427793617,37.655919162728765,1746.6781764741463,-3984.575326539548,84727
3.1,2.1,1.1,0.1,250,150,200,200,500,8.0,True,382.5943282379348,36.8545731227274,2461.0380528825626,-3270.2154501311315,60918
2.1,4.1,3.1,1.1,200,250,250,300,200,5.0,True,383.0215013405656,37.28174622535818,1388.5046383032022,-4342.748864710492,77245
7.1,2.1,7.1,2.1,100,500,300,350,200,10.0,True,381.2406475462547,35.500892431047305,605.8402460352809,-5125.413256978413,38374
9.1,1.1,7.1,1.1,500,500,350,350,150,6.0,True,381.5422147520108,35.802459636803405,697.8213097618864,-5033.432193251808,48394
9.1,2.1,8.1,3.1,450,150,500,150,350,2.0,True,383.026289263768,37.28653414856058,2495.4843607712246,-3235.7691422424696,88235
6.1,3.1,0.1,2.1,200,300,250,400,500,7.0,True,381.5218318483441,35.782076733136705,1750.2553771430685,-3980.9981258706257,46605
3.1,0.1,3.1,3.1,300,400,100,150,500,9.0,True,383.0435783971792,37.3038232819718,2529.0756642710185,-3202.1778387426757,87394
2.1,3.1,8.1,2.1,150,500,100,450,350,2.0,True,385.3885511182582,39.64879600305079,3029.2404854573833,-2702.013017556311,151111
7.1,4.1,5.1,3.1,250,100,100,100,150,6.0,True,381.1628641149112,35.4231089997038,543.8615727921278,-5187.391930221566,47341
8.1,4.1,1.1,3.1,500,450,300,150,400,8.0,True,379.45516667096774,33.71541155576034,989.2131698116136,-4742.040333202081,38764
2.1,0.1,7.1,3.1,200,300,350,400,500,7.0,True,383.85608035922695,38.11632524401955,3246.6691034338437,-2484.5843995798505,205724
7.1,4.1,7.1,4.1,250,400,100,150,200,7.0,True,380.77020649570693,35.03045138049953,598.3119641281082,-5132.941538885586,42869
2.1,0.1,4.1,3.1,500,250,100,250,250,9.0,True,383.588635598311,37.848880483103585,1779.9520551640599,-3951.3014478496343,199856
