Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
3.1,2.1,8.1,4.1,400,400,150,400,200,4.0,True,383.59060612152535,37.85085100631795,1577.5535179259023,-4153.699985087792,87293
6.1,4.1,9.1,4.1,150,100,100,150,300,4.0,True,382.0416686185866,36.30191350337918,1289.0132737294625,-4442.240229284232,60239
2.1,1.1,0.1,0.1,400,400,450,400,500,5.0,True,383.91962342621565,38.17986831100825,3660.3369608920184,-2070.916542121676,138989
0.1,0.1,4.1,1.1,200,150,250,300,450,9.0,True,392.8813846305536,47.14162951534621,3837.4959372334997,-1893.7575657801945,577650
5.1,2.1,0.1,2.1,100,150,400,100,450,8.0,True,381.9813726975715,36.241617582364086,1798.4114264109521,-3932.842076602742,48223
9.1,0.1,5.1,3.1,350,300,250,300,350,9.0,True,381.3838668928905,35.64411177768312,1124.9118226654537,-4606.3416803482405,39311
3.1,3.1,2.1,1.1,200,450,400,100,350,9.0,False,,,,,
0.1,1.1,1.1,1.1,350,500,150,100,250,5.0,True,389.0826240634339,43.34286894822651,2929.816348770197,-2801.4371542434974,495526
7.1,4.1,6.1,0.1,200,350,350,300,100,7.0,True,381.28354065789097,35.543785542683565,418.1873446507234,-5313.066158362971,47819
8.1,3.1,9.1,4.1,450,250,350,450,350,1.0,True,385.7438597851579,40.00410466995049,3531.2992829748837,-2199.9542200388105,171443
1.1,3.1,5.1,0.1,350,200,250,100,250,5.0,True,384.2625665965905,38.52281148138309,2308.366226888116,-3422.887276125578,174166
6.1,3.1,0.1,0.1,200,400,450,100,500,3.0,True,382.70840059073674,36.96864547552934,2893.1971723909664,-2838.0563306227277,73870
4.1,4.1,0.1,2.1,500,100,250,150,500,7.0,True,381.78383422843115,36.044079113223745,2193.5724717649864,-3537.6810312487078,51389
5.1,2.1,5.1,3.1,450,450,300,150,150,7.0,True,382.1172797211345,36.37752460592708,804.8736061300588,-4926.379896883635,51209
4.1,1.1,5.1,0.1,150,450,350,400,450,10.0,True,382.32245915977995,36.58270404457255,1971.6973331107001,-3759.556169902994,50622
2.1,3.1,6.1,0.1,250,350,450,150,100,4.0,True,384.23785554972386,38.49810043451646,1005.6229043752755,-4725.630598638419,140097
2.1,1.1,5.1,3.1,300,150,400,200,500,7.0,True,383.23776645758346,37.49801134237606,2983.2214713864087,-2748.0320316272855,82621
3.1,4.1,8.1,1.1,150,350,200,300,450,1.0,False,,,,,
2.1,2.1,6.1,1.1,350,350,100,200,250,3.0,True,384.7451997332096,39.00544461800217,2324.830734428164,-3406.4227685855303,140057
7.1,2.1,4.1,3.1,500,100,200,300,150,9.0,True,381.2736294555941,35.53387434038672,556.3394828671226,-5174.914020146572,40289
4.1,4.1,6.1,0.1,100,250,200,250,500,5.0,True,382.437453837355,36.69769872214761,2269.283130138094,-3461.9703728756003,64343
1.1,0.1,4.1,1.1,350,250,350,300,200,5.0,False,,,,,
7.1,1.1,3.1,2.1,300,500,200,150,300,4.0,True,382.62544405874706,36.88568894353966,1747.666356274989,-3983.587146738705,65663
6.1,4.1,0.1,1.1,150,450,450,300,150,6.0,True,381.66889283147185,35.92913771626445,737.2692947682881,-4993.984208245406,53154
8.1,0.1,9.1,1.1,150,350,400,300,500,8.0,True,381.70830845240266,35.96855333719526,1712.0811361003143,-4019.17236691338,42434
6.1,3.1,1.1,2.1,450,450,150,350,250,7.0,True,381.49521210155433,35.75545698634693,1035.1182857999956,-4696.1352172136985,46397
9.1,2.1,3.1,1.1,500,150,300,350,250,4.0,True,381.6945904919991,35.95483537679172,1285.742029572546,-4445.511473441148,57478
5.1,4.1,1.1,0.1,200,150,100,400,350,4.0,True,382.5831954899572,36.843440374749775,1824.447106477921,-3906.8063965357733,69809
3.1,4.1,9.1,0.1,350,300,300,100,150,3.0,True,384.1009677314746,38.36121261626721,1401.6913594341822,-4329.562143579512,118727
6.1,2.1,6.1,0.1,200,400,100,400,350,7.0,True,382.0123633668286,36.27260825162119,1350.7901495955011,-4380.463353418193,50264
1.1,0.1,8.1,4.1,450,150,200,150,450,8.0,True,384.64714772395354,38.907392608746136,3326.029706866364,-2405.22379614733,380316
9.1,3.1,1.1,0.1,400,100,150,150,300,9.0,True,380.00548746000044,34.26573234479304,731.3492776089552,-4999.904225404739,38573
1.1,4.1,2.1,3.1,400,350,500,350,500,10.0,False,,,,,
5.1,1.1,0.1,1.1,250,150,300,150,150,10.0,True,382.1505175511527,36.41076243594529,727.7535775038778,-5003.499925509816,47850
4.1,4.1,6.1,3.1,100,450,250,300,250,9.0,True,381.5214388831545,35.78168376794707,871.4306407294644,-4859.82286228423,43057
3.1,2.1,4.1,4.1,350,250,150,100,400,6.0,True,382.7540925090381,37.014337393830715,2202.512790518347,-3528.740712495347,61549
2.1,0.1,7.1,0.1,250,500,200,350,200,3.0,True,386.08749743271784,40.34774231751044,2344.601143824184,-3386.65235918951,345464
1.1,1.1,3.1,0.1,350,300,400,250,150,10.0,False,,,,,
2.1,3.1,8.1,4.1,200,400,400,350,350,7.0,True,382.5601553107418,36.820400195534376,1927.2541402276256,-3803.9993627860686,58062
7.1,0.1,3.1,3.1,450,250,350,200,450,8.0,True,381.9407893418052,36.20103422659781,1837.1410658695968,-3894.1124371440974,44646
1.1,4.1,1.1,4.1,450,350,200,500,450,1.0,True,387.8489419998937,42.10918688468632,5176.695553939411,-554.557949074283,283712
6.1,2.1,0.1,1.1,500,350,500,350,450,9.0,True,381.4841994787907,35.744444363583284,1687.5797524722875,-4043.6737505414067,42012
5.1,0.1,8.1,3.1,450,100,400,300,100,4.0,True,383.8246957744489,38.08494065924151,898.0710685214726,-4833.182434492222,101867
0.1,3.1,3.1,4.1,350,300,350,400,200,10.0,True,384.6835226180444,38.94376750283698,1567.9638444538723,-4163.289658559822,127081
7.1,3.1,4.1,0.1,400,300,350,150,400,6.0,True,381.41071629779503,35.67096118258763,1622.352460851398,-4108.901042162296,49086
5.1,1.1,3.1,0.1,350,200,100,200,400,9.0,True,382.1767352525401,36.43698013733268,1664.8950218267564,-4066.3584811869378,48211
0.1,2.1,2.1,2.1,500,250,400,450,500,2.0,True,388.9696533298697,43.229898214662285,5567.133863547933,-164.11963946576088,395982
6.1,2.1,7.1,4.1,450,100,200,250,500,7.0,True,381.609958548548,35.87020343334058,1856.7971844064596,-3874.4563186072346,44464
8.1,2.1,1.1,1.1,100,250,400,350,500,8.0,True,380.8601293211808,35.120374205973405,1359.9483057401085,-4371.305197273586,40383
2.1,2.1,6.1,4.1,400,450,150,450,300,2.0,True,385.7640904272476,40.02433531204019,3137.8793963147473,-2593.374106698947,185862
1.1,0.1,6.1,4.1,300,200,400,300,100,5.0,True,385.8792917134683,40.13953659826092,1222.6189511519042,-4508.63455186179,450223
1.1,1.1,1.1,4.1,200,150,500,450,400,7.0,True,383.94436600034743,38.20461088514003,2902.6291738077125,-2828.6243292059817,185199
2.1,4.1,6.1,3.1,150,500,350,400,250,4.0,True,383.1912700789082,37.45151496370079,1771.7366400120081,-3959.516863001686,79456
5.1,0.1,2.1,4.1,200,300,150,200,350,9.0,True,382.482032598437,36.7422774832296,1552.1468840309244,-4179.10661898277,52779
4.1,2.1,1.1,3.1,400,100,300,350,100,2.0,True,385.5326128286774,39.79285771346997,1169.3492293445233,-4561.904273669171,168615
6.1,2.1,7.1,0.1,350,200,450,250,350,7.0,True,381.83601916136155,36.09626404615415,1584.9728407033836,-4146.280662310311,48934
5.1,0.1,2.1,3.1,200,300,500,500,400,2.0,True,385.1981533181923,39.45839820298488,3675.5093505804252,-2055.744152433269,147063
5.1,2.1,5.1,4.1,200,350,400,100,250,10.0,False,,,,,
0.1,3.1,2.1,0.1,250,300,150,150,200,5.0,False,,,,,
6.1,1.1,7.1,4.1,100,100,350,400,500,5.0,True,382.43113913748704,36.691384022279635,2310.5025788617204,-3420.750924151974,57047
5.1,4.1,3.1,2.1,150,200,250,300,200,10.0,True,381.1168622323288,35.3771071171214,629.5784327727888,-5101.675070240905,39900
0.1,3.1,5.1,3.1,100,500,450,500,200,1.0,True,393.1420402951993,47.40228517999191,3647.822269514654,-2083.43123349904,596619
3.1,4.1,0.1,0.1,300,400,300,250,200,3.0,True,384.08364637697855,38.34389126177115,1805.096531103467,-3926.156971910227,118889
1.1,0.1,4.1,0.1,450,500,450,100,150,10.0,True,384.4496766520718,38.709921536864385,1307.1154837871945,-4424.1380192265,387657
9.1,0.1,2.1,4.1,200,350,250,500,500,1.0,True,386.1836410451174,40.44388592990998,4578.95553778013,-1152.2979652335644,180068
7.1,2.1,9.1,4.1,300,150,100,400,400,9.0,True,381.23550186440275,35.49574674919535,1090.8015341626888,-4640.451968851005,38945
1.1,4.1,7.1,3.1,450,300,350,250,300,5.0,True,383.1650913566391,37.425336241431694,2132.408777660021,-3598.8447253536733,77079
0.1,3.1,5.1,0.1,300,100,250,350,200,10.0,True,387.5056945285344,41.765939413326976,2071.30823626832,-3659.9452667453743,478798
2.1,1.1,4.1,3.1,450,250,150,450,500,9.0,True,382.9572015771693,37.21744646196191,2673.2683278993354,-3057.9851751143588,72077
7.1,3.1,7.1,3.1,450,250,150,450,500,7.0,True,380.78263930816087,35.042884192953466,1504.8493581653747,-4226.404144848319,41988
7.1,0.1,9.1,1.1,300,200,400,400,350,10.0,True,381.8059102340487,36.06615511884132,1321.0849052819249,-4410.168597731769,40752
4.1,4.1,4.1,0.1,450,150,300,150,200,10.0,True,381.75325919011635,36.01350407490895,923.9219380006398,-4807.331565013054,48002
6.1,2.1,3.1,4.1,100,200,200,300,350,9.0,False,,,,,
3.1,2.1,3.1,2.1,100,400,300,500,300,1.0,True,388.74566777280734,43.005912657599936,3925.4387457247794,-1805.8147572889147,365897
